"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Landscape Journal","LANDSC J","0277-2426","1553-2704","ARCHITECTURE","ESCI","393","1.3","N/A","1.62"," N/A ","N/A","N/A","1.2","0.1"," 9/97 ","Q1","91.24","0","0.029","N/A","N/A","N/A",
"Infection Prevention in Practice","INFECT PREV PRACT","2590-0889","2590-0889","INFECTIOUS DISEASES","ESCI","390","1.8","Q3","0.45"," 94/132 ","N/A","N/A","1.7","0.4"," 86/132 ","Q3","35.23","0.001","0.187","N/A","29.2","N/A",
"Infection Prevention in Practice","INFECT PREV PRACT","2590-0889","2590-0889","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","390","1.8","Q3","0.45"," 239/403 ","N/A","N/A","1.7","0.4"," 290/403 ","Q3","28.16","0.001","0.187","N/A","40.8","N/A",
"Geografia Fisica e Dinamica Quaternaria","GEOGR FIS DIN QUAT","0391-9838","1724-4781","GEOGRAPHY, PHYSICAL","SCIE","384","0.5","Q4","0.16"," 59/65 ","0.7","Q4","0.5","<0.1"," 61/65 ","Q4","6.92","0","0.02","0.165","10.0","Q4",
"International Journal of Engineering and Geosciences","INT J ENG GEOSCI","2548-0960","2548-0960","ENGINEERING, GEOLOGICAL","ESCI","377","3.1","Q2","0.75"," 22/63 ","2.9","Q2","2.4","1.8"," 26/63 ","Q2","59.52","0","0.089","0.498","65.9","Q2",
"IEEE ANNALS OF THE HISTORY OF COMPUTING","IEEE ANN HIST COMPUT","1058-6180","1934-1547","COMPUTER SCIENCE, THEORY & METHODS","SCIE","368","0.5","Q4","0.34"," 128/143 ","0.6","Q4","0.4","0.1"," 95/143 ","Q3","33.92","0","0.053","0.286","10.8","Q3",
"IEEE ANNALS OF THE HISTORY OF COMPUTING","IEEE ANN HIST COMPUT","1058-6180","1934-1547","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE","368","0.5","Q3","0.34"," 55/104 ","0.6","Q3","0.4","0.1"," 65/104 ","Q3","37.98","0","0.053","0.286","47.6","Q3",
"Journal of E-Learning and Knowledge Society","J E-LEARN KNOWL SOC","1826-6223","1971-8829","EDUCATION & EDUCATIONAL RESEARCH","ESCI","362","0.7","Q3","0.43"," 520/756 ","0.8","Q3","0.7","<0.1"," 506/756 ","Q3","33.13","0","0.059","0.179","31.3","Q3",
"Global Media and Communication","GLOB MEDIA COMMUN","1742-7665","1742-7673","COMMUNICATION","ESCI","359","1.5","Q2","0.61"," 91/227 ","1.5","Q3","1.4","0.2"," 115/227 ","Q3","49.56","0.001","0.126","0.766","60.1","Q2",
"Journal of Youth Development","J YOUTH DEV","2325-4017","2325-4017","PSYCHOLOGY, DEVELOPMENTAL","ESCI","350","0.5","Q4","0.29"," 88/91 ","0.8","Q4","0.5","0.1"," 86/91 ","Q4","6.04","0.001","0.123","0.252","3.8","Q4",
"Morphology","MORPHOLOGY","1871-5621","1871-5656","LANGUAGE & LINGUISTICS","ESCI","349","1.5","N/A","1.84"," N/A ","1.7","N/A","1.3","0.1"," 23/393 ","Q1","94.27","0.001","0.18","1.273","N/A","Q1",
"Ethics and Education","ETHICS EDUC","1744-9642","1744-9650","EDUCATION & EDUCATIONAL RESEARCH","ESCI","349","0.7","Q3","0.46"," 520/756 ","1.2","Q3","0.7","<0.1"," 484/756 ","Q3","36.04","0.001","0.131","0.507","31.3","Q2",
"JOURNAL OF DRUG EDUCATION","J DRUG EDUC","0047-2379","1541-4159","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","338","0.8","Q3","0.25"," 59/85 ","1","Q3","0.6","<0.1"," 70/85 ","Q4","18.24","0","0.014","0.329","31.2","Q3",
"AMPHIBIAN & REPTILE CONSERVATION","AMPHIB REPTILE CONSE","1083-446X","1525-9153","ZOOLOGY","SCIE","311","1.3","Q2","0.58"," 69/180 ","1.1","Q3","1.2","0.2"," 96/180 ","Q3","46.94","0","0.087","0.305","61.9","Q3",
"Journal of Muslim Mental Health","J MUSLIM MENT HEALTH","1556-4908","1556-5009","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","307","0.5","Q4","0.22"," 181/218 ","1.2","Q3","0.5","0.3"," 177/218 ","Q4","19.04","0","0.035","0.393","17.2","Q3",
"Exploratory Animal and Medical Research","EXPLOR ANIM MED RES","2277-470X","2319-247X","VETERINARY SCIENCES","ESCI","304","N/A","N/A","0.61"," N/A ","N/A","N/A","N/A","N/A"," 83/168 ","Q2","50.89","0","0.015","0.046","N/A","Q4",
"Advances in Radio Science","ADV RADIO SCI","1684-9965","1684-9973","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","300","0.6","Q4","0.09"," 319/352 ","1.1","Q4","0.5","0.3"," 344/354 ","Q4","2.97","0","0.041","0.243","9.5","Q4",
"ACTA ACUSTICA","ACTA ACUST","N/A","2681-4617","ACOUSTICS","SCIE","295","1","Q4","0.42"," 31/40 ","1.1","Q3","0.8","0.3"," 26/40 ","Q3","36.25","0","0.079","0.303","23.8","Q3",
"Contemporary Islam-Dynamics of Muslim Life","CONTEMP ISLAM","1872-0218","1872-0226","RELIGION","ESCI","292","1","N/A","2.36"," N/A ","1.2","N/A","1","0.2"," 9/339 ","Q1","97.49","0","0.107","0.605","N/A","Q1",
"European Journal of Computational Mechanics","EUR J COMPUT MECH","1779-7179","1958-5829","MECHANICS","ESCI","285","1.5","Q3","0.32"," 115/170 ","1.1","Q4","0.9","0.1"," 131/170 ","Q4","23.24","0","0.026","0.143","32.6","Q4",
"Palabra Clave","PALABRA CLAVE","0122-8285","2027-534X","COMMUNICATION","ESCI","279","1.1","Q3","0.28"," 121/227 ","1","Q3","1.1","0.1"," 174/227 ","Q4","23.57","0","0.095","0.33","46.9","Q3",
"Advances in Operator Theory","ADV OPER THEORY","2662-2009","2538-225X","MATHEMATICS","ESCI","278","0.8","Q2","0.73"," 178/489 ","0.7","Q2","0.7","0.2"," 166/489 ","Q2","66.16","0.001","0.189","0.317","63.7","Q3",
"Global Change Peace & Security","GLOB CHANG PEACE SEC","1478-1158","1478-1166","POLITICAL SCIENCE","ESCI","266","0.7","Q3","0.43"," 221/317 ","0.9","Q3","0.7","N/A"," 212/317 ","Q3","33.28","0","0.052","0.37","30.4","Q3",
"Coupled Systems Mechanics","COUPLED SYST MEC","2234-2184","2234-2192","MECHANICS","ESCI","260","1.3","Q3","0.36"," 126/170 ","1.1","Q4","0.7","0.4"," 122/170 ","Q3","28.53","0","0.032","0.109","26.2","Q4",
"Digital Library Perspectives","DIGIT LIBR PERSPECT","2059-5816","2054-1694","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","251","1.1","Q3","0.42"," 85/160 ","1.4","Q2","0.9","0.4"," 77/161 ","Q2","52.48","0","0.081","0.305","47.2","Q3",
"Central Bank Review","CENT BANK REV","1303-0701","1305-8800","ECONOMICS","ESCI","249","2","Q2","0.69"," 207/597 ","2.3","Q2","2","0.2"," 220/600 ","Q2","63.42","0","0.05","0.425","65.4","Q3",
"Foreign Trade Review","FOREIGN TRADE REV","0015-7325","0971-7625","BUSINESS","ESCI","240","1.1","Q4","0.31"," 236/302 ","N/A","N/A","0.8","0.2"," 224/302 ","Q3","25.99","0","0.043","N/A","22.0","N/A",
"Foreign Trade Review","FOREIGN TRADE REV","0015-7325","0971-7625","ECONOMICS","ESCI","240","1.1","Q3","0.31"," 366/597 ","N/A","N/A","0.8","0.2"," 404/600 ","Q3","32.75","0","0.043","N/A","38.8","N/A",
"Minimally Invasive Surgery","MINIM INVASIVE SURG","2090-1445","2090-1453","SURGERY","ESCI","236","1.3","Q3","0.47"," 177/290 ","1.9","Q3","1.3","0.8"," 193/290 ","Q3","33.62","0","0.062","0.66","39.1","Q2",
"LAW PROBABILITY & RISK","LAW PROBAB RISK","1470-8396","1470-840X","LAW","SSCI","234","1.4","Q1","0.77"," 70/421 ","1","Q2","1.1","1.3"," 162/421 ","Q1","61.64","0","0.065","0.527","83.5","Q2",
"LAW PROBABILITY & RISK","LAW PROBAB RISK","1470-8396","1470-840X","MATHEMATICS","SCIE","234","1.4","Q1","0.77"," 57/489 ","1","Q2","1.1","1.3"," 152/489 ","Q1","69.02","0","0.065","0.527","88.4","Q2",
"LAW PROBABILITY & RISK","LAW PROBAB RISK","1470-8396","1470-840X","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","234","1.4","Q3","0.77"," 36/67 ","1","Q4","1.1","1.3"," 19/67 ","Q1","72.39","0","0.065","0.527","47.0","Q4",
"LAW PROBABILITY & RISK","LAW PROBAB RISK","1470-8396","1470-840X","STATISTICS & PROBABILITY","SCIE","234","1.4","Q2","0.77"," 53/168 ","1","Q3","1.1","1.3"," 41/168 ","Q1","75.89","0","0.065","0.527","68.8","Q3",
"Geologos","GEOLOGOS","1426-8981","2080-6574","GEOLOGY","ESCI","228","0.9","Q3","0.44"," 40/60 ","0.8","Q3","0.8","0.2"," 42/60 ","Q3","30.83","0","0.024","0.159","34.2","Q4",
"Fuels","FUELS-BASEL","N/A","2673-3994","ENERGY & FUELS","ESCI","225","2.7","Q3","0.32"," 110/170 ","2.6","Q3","2.6","1"," 141/173 ","Q3","18.79","0","0.054","0.391","35.6","Q3",
"Fuels","FUELS-BASEL","N/A","2673-3994","ENGINEERING, CHEMICAL","ESCI","225","2.7","Q3","0.32"," 86/170 ","2.6","Q3","2.6","1"," 108/171 ","Q3","37.13","0","0.054","0.391","49.7","Q3",
"Journal of Commutative Algebra","J COMMUT ALGEBR","1939-0807","1939-2346","MATHEMATICS","SCIE","221","0.3","Q4","0.36"," 431/489 ","0.4","Q4","0.3","0.2"," 404/489 ","Q4","17.48","0.001","0.111","0.37","12.0","Q3",
"Journal of Historical Research in Marketing","J HIST RES MARKETING","1755-750X","1755-7518","BUSINESS","ESCI","207","0.5","Q4","0.08"," 273/302 ","0.6","Q4","0.4","<0.1"," 277/302 ","Q4","8.44","0","0.028","0.154","9.8","Q4",
"Annals of Pediatric Surgery","ANN PEDIATR SURG","1687-4137","2090-5394","PEDIATRICS","ESCI","200","0.4","Q4","0.13"," 157/186 ","0.4","Q4","0.3","<0.1"," 166/186 ","Q4","11.02","0","0.047","0.093","15.9","Q4",
"International Journal of Training Research","INT J TRAIN RES","1448-0220","2204-0544","EDUCATION & EDUCATIONAL RESEARCH","ESCI","198","0.9","Q3","0.43"," 457/756 ","1.4","Q3","0.8","0.2"," 506/756 ","Q3","33.13","0","0.05","0.308","39.6","Q3",
"Acta Phytotaxonomica et Geobotanica","ACTA PHYTOTAX GEOBOT","1346-7565","2189-7042","PLANT SCIENCES","SCIE","192","0.3","Q4","0.13"," 257/265 ","0.4","Q4","0.3","0.1"," 250/265 ","Q4","5.85","0","0.017","0.087","3.2","Q4",
"Arab Law Quarterly","ARAB LAW Q","0268-0556","1573-0255","LAW","ESCI","191","0.5","Q3","0.25"," 211/421 ","0.4","Q3","0.5","0.1"," 302/421 ","Q3","28.38","0","0.013","0.073","50.0","Q4",
"Applied Radiology","APPL RADIOL","0160-9963","1879-2898","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","189","0.4","Q4","0.06"," 190/204 ","0.4","Q4","0.3","0.1"," 198/204 ","Q4","3.19","0","0.031","0.084","7.1","Q4",
"Revista Argentina de Ciencias del Comportamiento","REV ARGENT CIENC COM","1852-4206","1852-4206","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","186","0.5","Q4","0.07"," 181/218 ","0.7","Q4","0.5","<0.1"," 207/218 ","Q4","5.28","0","0.039","0.194","17.2","Q4",
"ISRAEL JOURNAL OF VETERINARY MEDICINE","ISR J VET MED","0334-9152","2304-8859","VETERINARY SCIENCES","SCIE","178","0.4","Q4","0.22"," 137/167 ","0.3","Q4","0.4","0.1"," 140/168 ","Q4","16.96","0","0.017","0.068","18.3","Q4",
"Iranian Journal of Pediatric Hematology and Oncology","IRAN J PEDIATR HEMAT","2008-8892","2228-6993","PEDIATRICS","ESCI","165","0.4","Q4","0.17"," 157/186 ","0.4","Q4","0.2","0.1"," 160/186 ","Q4","14.25","0","0.015","0.054","15.9","Q4",
"Revista de Derecho Politico","REV DERECHO POLIT","0211-979X","2174-5625","LAW","ESCI","161","0.5","Q3","0.12"," 211/421 ","0.4","Q3","0.4","<0.1"," 352/421 ","Q4","16.51","0","0.083","0.23","50.0","Q3",
"Novum Jus","NOVUM JUS","1692-6013","2500-8692","LAW","ESCI","160","1","Q2","0.63"," 124/421 ","0.9","Q2","0.4","0.3"," 202/421 ","Q2","52.14","0","0.041","0.175","70.7","Q3",
"Journal of the Korean Geosynthetic Society","J KOREAN GEOSYNTH SO","2508-2876","2287-9528","ENGINEERING, GEOLOGICAL","ESCI","157","0.4","Q4","0.07"," 58/63 ","0.3","Q4","0.2","0.1"," 59/63 ","Q4","7.14","0","0.011","0.033","8.7","Q4",
"Eurasian Journal of Emergency Medicine","EURASIAN J EMERG MED","2149-5807","2149-6048","EMERGENCY MEDICINE","ESCI","150","0.3","Q4","0.1"," 49/54 ","0.3","Q4","0.2","0.1"," 50/54 ","Q4","8.33","0","0.024","0.06","10.2","Q4",
"Nanomaterials and Energy","NANOMATER ENERGY","2045-9831","2045-984X","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","147","0.3","Q4","0.14"," 432/438 ","0.8","Q4","0.3","1.1"," 398/438 ","Q4","9.25","0","0.017","0.116","1.5","Q4",
"Cuadernos de Relaciones Laborales","CUAD RELAC LABOR","1131-8635","1988-2572","INDUSTRIAL RELATIONS & LABOR","ESCI","145","0.5","Q4","0.14"," 41/49 ","0.6","Q4","0.4","<0.1"," 45/49 ","Q4","9.18","0","0.034","0.219","17.3","Q4",
"Bezmialem Science","BEZMIALEM SCI","2148-2373","2148-2373","MEDICINE, GENERAL & INTERNAL","ESCI","143","0.2","Q4","0.06"," 268/325 ","0.3","Q4","0.2","<0.1"," 266/329 ","Q4","19.30","0","0.041","0.052","17.7","Q4",
"South African Journal of Accounting Research","S AFR J ACCOUNT RES","1029-1954","2376-3981","BUSINESS, FINANCE","ESCI","132","1.1","Q3","0.35"," 160/231 ","1.2","Q3","1.1","0.3"," 165/231 ","Q3","28.79","0","0.023","0.209","31.0","Q4",
"Turkderm-Turkish Archives of Dermatology and Venerology","TURKDERM-TURK ARCH D","2717-6398","2651-5164","DERMATOLOGY","ESCI","129","0.1","Q4","0.04"," 91/94 ","0.2","Q4","0.1","<0.1"," 93/94 ","Q4","1.60","0","0.015","0.041","3.7","Q4",
"Vestnik Transplantologii i Iskusstvennyh Organov","VESTN TRANSPL ISKUSS","1995-1191","2412-6160","TRANSPLANTATION","ESCI","123","0.2","Q4","0.07"," 29/31 ","0.2","Q4","0.1","0.1"," 30/31 ","Q4","4.84","0","0.01","0.015","8.1","Q4",
"ASME Journal of Heat and Mass Transfer","ASME J HEAT MASS TRA","2832-8450","2832-8469","ENGINEERING, MECHANICAL","SCIE","120","N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","0.7"," N/A ","N/A","N/A","0","0","N/A","N/A","N/A",
"ASME Journal of Heat and Mass Transfer","ASME J HEAT MASS TRA","2832-8450","2832-8469","THERMODYNAMICS","SCIE","120","N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","0.7"," N/A ","N/A","N/A","0","0","N/A","N/A","N/A",
"Journal of Contemporary Medical Sciences","J CONTEMP MED SCI","2413-0516","2413-0516","MEDICINE, GENERAL & INTERNAL","ESCI","119","0.2","Q4","0.05"," 268/325 ","0.4","Q3","0.2","<0.1"," 275/329 ","Q4","16.57","0","0.028","0.058","17.7","Q4",
"Journal of Law Finance and Accounting","J LAW FINANC ACCOUNT","2380-5005","2380-5013","BUSINESS, FINANCE","ESCI","119","0.1","Q4","0.43"," 223/231 ","0.9","Q4","0.1","<0.1"," 141/231 ","Q3","39.18","0","0.048","0.61","3.7","Q2",
"Journal of Law Finance and Accounting","J LAW FINANC ACCOUNT","2380-5005","2380-5013","LAW","ESCI","119","0.1","Q4","0.43"," 365/421 ","0.9","Q2","0.1","<0.1"," 248/421 ","Q3","41.21","0","0.048","0.61","13.4","Q1",
"International Cardiovascular Research Journal","INT CARDIOVASC RES J","2251-9130","2251-9149","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","112","0.2","Q4","0.05"," 205/220 ","0.2","Q4","0.2","<0.1"," 206/220 ","Q4","6.59","0","0.018","0.071","7.0","Q4",
"Revue Internationale PME","REV INT PME","0776-5436","0776-5436","BUSINESS","ESCI","109","0.5","Q4","0.05"," 273/302 ","0.4","Q4","0.3","<0.1"," 284/302 ","Q4","6.13","0","0.01","0.058","9.8","Q4",
"Suma de Negocios","SUMA NEG","2215-910X","2027-5692","BUSINESS","ESCI","109","0.3","Q4","0.06"," 285/302 ","0.3","Q4","0.3","<0.1"," 280/302 ","Q4","7.45","0","0.009","0.054","5.8","Q4",
"Otolaryngology Case Reports","OTOLARYNG CASE REP","2468-5488","2468-5488","OTORHINOLARYNGOLOGY","ESCI","105","0.2","Q4","0.16"," 59/65 ","N/A","N/A","0.2","<0.1"," 57/65 ","Q4","13.08","0","0.043","N/A","10.0","N/A",
"Proceedings of the Institute of Mathematics and Mechanics","PROC INST MATH MECH","2409-4986","2409-4994","MATHEMATICS","ESCI","101","0.7","Q2","0.74"," 217/489 ","0.6","Q3","0.6","<0.1"," 162/489 ","Q2","66.97","0","0.04","0.154","55.7","Q4",
"World Journal of Pediatric Surgery","WORLD J PEDIATR SURG","N/A","2516-5410","PEDIATRICS","ESCI","100","0.8","Q4","0.29"," 142/186 ","0.8","Q4","0.7","0.2"," 147/186 ","Q4","21.24","0","0.046","0.217","23.9","Q4",
"World Journal of Pediatric Surgery","WORLD J PEDIATR SURG","N/A","2516-5410","SURGERY","ESCI","100","0.8","Q4","0.29"," 223/290 ","0.8","Q4","0.7","0.2"," 226/290 ","Q4","22.24","0","0.046","0.217","23.3","Q4",
"Revista Brasileira de Direito","REV BRAS DIREITO","1807-1228","2238-0604","LAW","ESCI","100","0.3","Q3","0.01"," 267/421 ","0.2","Q4","0.3","<0.1"," 409/421 ","Q4","2.97","0","0.043","0.151","36.7","Q3",
"Medievalismo","MEDIEVALISMO","1131-8155","1989-8312","MEDIEVAL & RENAISSANCE STUDIES","ESCI","99","0.3","N/A","0.26"," N/A ","0.2","N/A","0.3","<0.1"," 68/83 ","Q4","18.67","0","0.054","0.443","N/A","Q2",
"International Journal of Reconfigurable Computing","INT J RECONFIGURABLE","1687-7195","1687-7209","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","ESCI","94","3","Q2","0.2"," 20/59 ","1.3","Q4","3","3"," 56/59 ","Q4","5.93","0","0.013","0.266","66.9","Q4",
"International Journal of Economic Policy Studies","INT J ECON POLICY ST","2524-4892","1881-4387","ECONOMICS","ESCI","92","0.5","Q4","0.24"," 489/597 ","N/A","N/A","0.5","0.3"," 455/600 ","Q4","24.25","0","0.022","N/A","18.2","N/A",
"Journal of Persianate Studies","J PERSIANATE STUD","1874-7094","1874-7167","HUMANITIES, MULTIDISCIPLINARY","ESCI","91","0.2","N/A","0.43"," N/A ","0.7","N/A","0.2","<0.1"," 167/406 ","Q2","58.99","0","0.017","0.214","N/A","Q2",
"International Journal of Healthcare Technology and Management","INT J HEALTHC TECHNO","1368-2156","1741-5144","HEALTH CARE SCIENCES & SERVICES","ESCI","83","0.4","Q4","0.15"," 163/174 ","0.6","Q4","0.2","0.1"," 163/175 ","Q4","7.14","0","0.006","0.077","6.6","Q4",
"Yuyan Kexue-Linguistic Sciences","YUYAN KEXUE","1671-9484","1671-9484","LANGUAGE & LINGUISTICS","ESCI","75","0.1","N/A","0.06"," N/A ","0.1","N/A","<0.1","<0.1"," 350/393 ","Q4","11.07","0","0.011","0.024","N/A","Q4",
"Journal of Urban Culture Research","J URBAN CULT RES","2228-8279","2408-1213","HUMANITIES, MULTIDISCIPLINARY","ESCI","73","0.4","N/A","0.99"," N/A ","0.4","N/A","0.1","0.1"," 73/406 ","Q1","82.14","0","0.006","0.03","N/A","Q4",
"International Journal of Ethics Education","INT J ETHICS EDUC","2363-9997","2364-0006","EDUCATION & EDUCATIONAL RESEARCH","ESCI","71","0.4","Q4","0.29"," 606/756 ","N/A","N/A","0.4","0.5"," 569/756 ","Q4","24.80","0","0.02","N/A","19.9","N/A",
"International Journal of Ethics Education","INT J ETHICS EDUC","2363-9997","2364-0006","ETHICS","ESCI","71","0.4","Q4","0.29"," 67/77 ","N/A","N/A","0.4","0.5"," 66/77 ","Q4","14.94","0","0.02","N/A","13.6","N/A",
"International Journal of Geotechnical Earthquake Engineering","INT J GEOTECH EARTHQ","1947-8488","1947-8496","ENGINEERING, GEOLOGICAL","ESCI","68","0.5","Q4","0.05"," 55/63 ","0.8","Q4","0.5","<0.1"," 61/63 ","Q4","3.97","0","0.014","0.165","13.5","Q4",
"KLINISCHE NEUROPHYSIOLOGIE","KLIN NEUROPHYSIOL","1434-0275","1439-4081","CLINICAL NEUROLOGY","SCIE","67","0.3","Q4","0.1"," 272/277 ","0.3","Q4","<0.1","0.2"," 269/278 ","Q4","3.42","0","0.006","0.04","2.0","Q4",
"KLINISCHE NEUROPHYSIOLOGIE","KLIN NEUROPHYSIOL","1434-0275","1439-4081","NEUROIMAGING","SCIE","67","0.3","Q4","0.1"," 15/15 ","0.3","Q4","<0.1","0.2"," 15/15 ","Q4","3.33","0","0.006","0.04","3.3","Q4",
"KLINISCHE NEUROPHYSIOLOGIE","KLIN NEUROPHYSIOL","1434-0275","1439-4081","PHYSIOLOGY","SCIE","67","0.3","Q4","0.1"," 83/85 ","0.3","Q4","<0.1","0.2"," 83/85 ","Q4","2.94","0","0.006","0.04","2.9","Q4",
"International Journal of Human Factors and Ergonomics","INT J HUM FACT ERGON","2045-7804","2045-7812","ERGONOMICS","ESCI","66","0.5","Q4","0.15"," 22/24 ","N/A","N/A","0.3","0.1"," 22/24 ","Q4","10.42","0","0.012","N/A","10.4","N/A",
"Zeitschrift fur Palliativmedizin","Z PALLIATMEDIZIN","1615-2921","1615-293X","HEALTH CARE SCIENCES & SERVICES","ESCI","65","0.7","Q4","0.16"," 158/174 ","0.4","Q4","0.6","0.1"," 162/175 ","Q4","7.71","0","0.011","0.073","9.5","Q4",
"Asian and African Studies","ASIAN AFR STUD","1335-1257","2585-8793","HUMANITIES, MULTIDISCIPLINARY","ESCI","61","0.2","N/A","0.54"," N/A ","0.2","N/A","0.2","<0.1"," 141/406 ","Q2","65.39","0","0.022","0.167","N/A","Q3",
"Frontiers of Law in China","FRONT LAW CHINA","1673-3428","1673-3541","LAW","ESCI","60","0.1","Q4","0.12"," 365/421 ","0.2","Q4","0.1","<0.1"," 352/421 ","Q4","16.51","0","0.015","0.081","13.4","Q4",
"Zbornik Instituta za Pedagoska Istrazivanja","ZB INST PEDAGOG ISTR","0579-6431","1820-9270","EDUCATION & EDUCATIONAL RESEARCH","ESCI","57","0.2","Q4","0.12"," 661/756 ","0.3","Q4","0.2","<0.1"," 663/756 ","Q4","12.37","0","0.009","0.075","12.6","Q4",
"Res Publica-Revista de Filosofia Politica","RES PUBLICA-REV FILO","1576-4184","1989-6115","PHILOSOPHY","ESCI","57","0.1","N/A","0.14"," N/A ","0.2","N/A","0.1","<0.1"," 246/325 ","Q4","24.46","0","0.053","0.176","N/A","Q3",
"Learning and Teaching in Higher Education-Gulf Perspectives","LEARN TEACH HIGH EDU","2077-5504","2077-5504","EDUCATION & EDUCATIONAL RESEARCH","ESCI","56","1.4","Q2","0.78"," 328/756 ","1.1","Q3","1.4","N/A"," 319/756 ","Q2","57.87","0","0.021","0.333","56.7","Q3",
"Journal of Islamic Manuscripts","J ISLAM MANUSCR","1878-4631","1878-464X","HUMANITIES, MULTIDISCIPLINARY","ESCI","56","0.2","N/A","0.41"," N/A ","0.4","N/A","0.2","<0.1"," 175/406 ","Q2","57.02","0","0.038","0.289","N/A","Q2",
"Advances in Energy Research","ADV ENERGY RES","2287-6316","2287-6324","ENERGY & FUELS","ESCI","55","0.5","Q4","0.06"," 164/170 ","0.5","Q4","0.5","N/A"," 169/173 ","Q4","2.60","0","0.005","0.073","3.8","Q4",
"Linhas Criticas","LINHAS CRITICAS","1516-4896","1981-0431","EDUCATION & EDUCATIONAL RESEARCH","ESCI","55","0.1","Q4","0.07"," 699/756 ","N/A","N/A","0.1","0.2"," 689/756 ","Q4","8.93","0","0.027","N/A","7.6","N/A",
"POSTEPY BIOLOGII KOMORKI","POSTEPY BIOL KOMORKI","0324-833X","2080-2218","CELL BIOLOGY","SCIE","50","0.3","Q4","0.03"," 204/205 ","N/A","N/A","0.3","N/A"," 204/205 ","Q4","0.73","0","0.006","N/A","0.7","N/A",
"Journal of Doctoral Nursing Practice","J DOCTORAL NURS PRAC","2380-9418","2380-9426","NURSING","ESCI","48","0.2","Q4","0.13"," 184/191 ","0.3","Q4","0.2","<0.1"," 182/191 ","Q4","4.97","0","0.038","0.188","3.9","Q4",
"Makara Hubs-Asia","MAKARA HUBS-ASIA","2355-794X","2406-9183","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","47","0.3","Q3","0.24"," 197/263 ","0.4","Q3","0.2","0.7"," 165/263 ","Q3","37.45","0","0.009","0.062","25.3","Q4",
"Religions of South Asia","RELIG SOUTH ASIA","1751-2689","1751-2697","RELIGION","ESCI","45","0.2","N/A","0.35"," N/A ","0.3","N/A","0.2","<0.1"," 201/339 ","Q3","40.86","0","0.02","0.184","N/A","Q3",
"Trashumante-Revista Americana de Historia Social","TRASHUMANTE","2322-9381","2322-9675","HUMANITIES, MULTIDISCIPLINARY","ESCI","36","0.2","N/A","0.3"," N/A ","0.2","N/A","0.2","<0.1"," 213/406 ","Q3","47.66","0","0.05","0.301","N/A","Q2",
"Journal of Northwest Semitic Languages","J NORTHWEST SEMIT LA","0259-0131","0259-0131","LANGUAGE & LINGUISTICS","ESCI","33","0.2","N/A","0.2"," N/A ","0.2","N/A","0.1","<0.1"," 276/393 ","Q3","29.90","0","0.004","0.04","N/A","Q4",
"Trabajos y comunicaciones","TRAB COMUN","0325-173X","2346-8971","HISTORY","ESCI","33","0.2","Q2","0.04"," 234/518 ","0.1","Q3","0.2","0.1"," 488/519 ","Q4","6.07","0","0.044","0.235","54.9","Q3",
"Russian Journal of Vietnamese Studies-Vyetnamskiye issledovaniya","RUSS J VIETNAM STUD","2618-9453","2618-9453","AREA STUDIES","ESCI","31","0.3","Q3","0.22"," 124/176 ","0.2","Q4","0.1","<0.1"," 143/176 ","Q4","19.03","0","0.003","0.011","29.8","Q4",
"Literatura Mexicana","LIT MEXICANA","0188-2546","2448-8216","LITERATURE, ROMANCE","ESCI","31","0.1","N/A","0.87"," N/A ","0.1","N/A","0.1","<0.1"," 42/116 ","Q2","64.22","0","0.021","0.166","N/A","Q2",
"Veredas-Revista da Associacao Internacional de Lusitanistas","VEREDAS","0874-5102","N/A","LITERATURE, ROMANCE","ESCI","30","0.1","N/A","0"," N/A ","<0.1","N/A","0.1","<0.1"," 108/116 ","Q4","7.33","0","0.034","0.173","N/A","Q2",
