"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"ACAROLOGIA","ACAROLOGIA","0044-586X","2107-7207","ENTOMOLOGY","SCIE","1,508","0.9"," 75/109 ","1.1","Q3","0.7","0.3","0.55"," 53/109 ","Q2","Q3","31.7","51.83","0.001","0.158","0.267","Q3",
"Historical Studies in the Natural Sciences","HIST STUD NAT SCI","1939-1811","1939-182X","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","192","0.7"," 44/104 ","0.9","Q2","0.7","<0.1","0.55"," 47/104 ","Q2","Q2","58.2","55.29","0","0.102","0.57","Q2",
"JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY","J IND MICROBIOL BIOT","1367-5435","1476-5535","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","7,207","3.2"," 75/174 ","3.3","Q2","3.2","0.6","0.54"," 113/174 ","Q3","Q2","57.2","35.34","0.003","0.604","0.745","Q2",
"PHOTOGRAMMETRIC RECORD","PHOTOGRAMM REC","0031-868X","1477-9730","GEOGRAPHY, PHYSICAL","SCIE","750","2.1"," 32/65 ","2.3","Q2","1.4","0.9","0.54"," 38/65 ","Q3","Q2","51.5","42.31","0","0.061","0.415","Q3",
"PHOTOGRAMMETRIC RECORD","PHOTOGRAMM REC","0031-868X","1477-9730","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","750","2.1"," 127/253 ","2.3","Q2","1.4","0.9","0.54"," 146/253 ","Q3","Q3","50.0","42.49","0","0.061","0.415","Q3",
"PHOTOGRAMMETRIC RECORD","PHOTOGRAMM REC","0031-868X","1477-9730","IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY","SCIE","750","2.1"," 20/36 ","2.3","Q3","1.4","0.9","0.54"," 20/36 ","Q3","Q3","45.8","45.83","0","0.061","0.415","Q3",
"PHOTOGRAMMETRIC RECORD","PHOTOGRAMM REC","0031-868X","1477-9730","REMOTE SENSING","SCIE","750","2.1"," 33/62 ","2.3","Q3","1.4","0.9","0.54"," 33/62 ","Q3","Q3","47.6","47.58","0","0.061","0.415","Q3",
"MATHEMATICS OF OPERATIONS RESEARCH","MATH OPER RES","0364-765X","1526-5471","MATHEMATICS, APPLIED","SCIE","4,448","1.4"," 102/331 ","1.8","Q1","1.3","0.3","0.54"," 206/331 ","Q3","Q2","69.3","37.92","0.006","1.242","1.428","Q1",
"MATHEMATICS OF OPERATIONS RESEARCH","MATH OPER RES","0364-765X","1526-5471","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","4,448","1.4"," 74/106 ","1.8","Q3","1.3","0.3","0.54"," 55/106 ","Q3","Q3","30.7","48.58","0.006","1.242","1.428","Q1",
"Multicultural Education Review","MULTICULT EDUC REV","2005-615X","2377-0031","EDUCATION & EDUCATIONAL RESEARCH","ESCI","251","1.1"," 398/756 ","1.4","Q3","1","0.6","0.54"," 438/756 ","Q3","Q3","47.4","42.13","0","0.063","0.419","Q2",
"Emerging Topics in Life Sciences","EMERG TOP LIFE SCI","2397-8554","2397-8562","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","1,271","3.4"," 138/313 ","3.8","Q2","3.4","0.5","0.53"," 217/313 ","Q2","Q2","56.1","30.83","0.003","0.679","1.213","Q2",
"Emerging Topics in Life Sciences","EMERG TOP LIFE SCI","2397-8554","2397-8562","BIOLOGY","ESCI","1,271","3.4"," 24/109 ","3.8","Q1","3.4","0.5","0.53"," 54/109 ","Q2","Q1","78.4","50.92","0.003","0.679","1.213","Q1",
"Iranian Journal of Basic Medical Sciences","IRAN J BASIC MED SCI","2008-3866","2008-3874","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","4,268","2.1"," 118/189 ","2.5","Q3","1.9","0.5","0.53"," 117/189 ","Q3","Q3","37.8","38.36","0.003","0.678","0.383","Q4",
"Iranian Journal of Basic Medical Sciences","IRAN J BASIC MED SCI","2008-3866","2008-3874","PHARMACOLOGY & PHARMACY","SCIE","4,268","2.1"," 210/354 ","2.5","Q3","1.9","0.5","0.53"," 225/354 ","Q3","Q3","40.8","36.58","0.003","0.678","0.383","Q3",
"SOUTH AFRICAN JOURNAL OF COMMUNICATION DISORDERS","S AFR J COMMUN DISOR","0379-8046","2225-4765","AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY","ESCI","302","1"," 26/35 ","1.1","Q4","0.8","0.1","0.53"," 29/35 ","Q4","Q3","27.1","18.57","0","0.062","0.26","Q4",
"Educational Action Research","EDUC ACTION RES","0965-0792","1747-5074","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,073","0.8"," 488/756 ","1.3","Q3","0.6","0.2","0.53"," 447/756 ","Q3","Q3","35.5","40.94","0.001","0.201","0.369","Q3",
"Research and Reports in Urology","RES REP UROL","2253-2447","2253-2447","UROLOGY & NEPHROLOGY","ESCI","873","2"," 61/126 ","1.9","Q3","2","0.2","0.52"," 78/126 ","Q3","Q2","52.0","38.49","0.001","0.273","0.493","Q3",
"Frontiers in Big Data","FRONT BIG DATA","N/A","2624-909X","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","1,128","2.4"," 126/249 ","3.2","Q2","2.3","0.5","0.51"," 151/251 ","Q2","Q3","49.6","40.04","0.003","0.557","0.918","Q2",
"Frontiers in Big Data","FRONT BIG DATA","N/A","2624-909X","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","1,128","2.4"," 91/169 ","3.2","Q2","2.3","0.5","0.51"," 105/169 ","Q2","Q3","46.4","38.17","0.003","0.557","0.918","Q2",
"Frontiers in Big Data","FRONT BIG DATA","N/A","2624-909X","MULTIDISCIPLINARY SCIENCES","ESCI","1,128","2.4"," 45/134 ","3.2","Q1","2.3","0.5","0.51"," 56/135 ","Q2","Q2","66.8","58.89","0.003","0.557","0.918","Q1",
"International Journal of Physical Modelling in Geotechnics","INT J PHYS MODEL GEO","1346-213X","2042-6550","ENGINEERING, GEOLOGICAL","SCIE","609","1.2"," 48/63 ","1.6","Q3","1","0.6","0.51"," 39/63 ","Q3","Q4","24.6","38.89","0","0.089","0.376","Q3",
"African Security Review","AFR SECUR REV","1024-6029","2154-0128","INTERNATIONAL RELATIONS","ESCI","349","1.1"," 87/165 ","1.3","Q3","1.1","0.2","0.51"," 101/165 ","Q3","Q3","47.6","39.09","0","0.079","0.448","Q3",
"Rural Society","RURAL SOC","1037-1656","2204-0536","SOCIOLOGY","ESCI","283","1.1"," 129/217 ","1.2","Q3","0.9","0.2","0.51"," 137/217 ","Q3","Q3","40.8","37.10","0","0.039","0.329","Q4",
"INTERNATIONAL JOURNAL OF ODONATOLOGY","INT J ODONATOL","1388-7890","2159-6719","ENTOMOLOGY","SCIE","361","1"," 71/109 ","1.1","Q3","0.8","0.3","0.51"," 63/109 ","Q3","Q3","35.3","42.66","0","0.047","0.269","Q3",
"Journal of Language and Literacy Education","J LANG LIT EDUC","1559-9035","1559-9035","LANGUAGE & LINGUISTICS","ESCI","194","0.5"," N/A ","1","N/A","0.5","0.2","0.51"," 179/393 ","Q2","N/A","N/A","54.58","0","0.088","0.565","Q2",
"FARADAY DISCUSSIONS","FARADAY DISCUSS","1359-6640","1364-5498","CHEMISTRY, PHYSICAL","SCIE","9,852","3.3"," 82/178 ","3.1","Q3","3.3","0.6","0.5"," 98/178 ","Q3","Q2","54.2","45.22","0.006","1.367","0.871","Q2",
"Solid Earth Sciences","SOLID EARTH SCI","2451-912X","2451-912X","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","344","2"," 134/253 ","2.6","Q2","1.8","0.7","0.5"," 152/253 ","Q3","Q3","47.2","40.12","0","0.103","0.603","Q3",
"Asian Journal of Middle Eastern and Islamic Studies","ASIAN J MIDDLE E ISL","2576-5949","2576-5957","AREA STUDIES","ESCI","131","0.5"," 97/176 ","N/A","N/A","0.4","0.1","0.5"," 108/176 ","Q3","Q3","45.2","38.92","0","0.07","N/A","N/A",
"Asian Journal of Middle Eastern and Islamic Studies","ASIAN J MIDDLE E ISL","2576-5949","2576-5957","INTERNATIONAL RELATIONS","ESCI","131","0.5"," 127/165 ","N/A","N/A","0.4","0.1","0.5"," 103/165 ","Q3","Q4","23.3","37.88","0","0.07","N/A","N/A",
"Urban Water Journal","URBAN WATER J","1573-062X","1744-9006","WATER RESOURCES","SCIE","3,075","1.6"," 90/127 ","2.6","Q2","1.5","0.4","0.49"," 72/127 ","Q3","Q3","29.5","43.70","0.002","0.41","0.487","Q3",
"North American Actuarial Journal","N AM ACTUAR J","1092-0277","2325-0453","BUSINESS, FINANCE","ESCI","920","1.4"," 139/231 ","1.4","Q3","1.3","0.2","0.49"," 129/231 ","Q3","Q3","40.0","44.37","0.001","0.192","0.498","Q2",
"GEOLOGICAL QUARTERLY","GEOL Q","1641-7291","2082-5099","GEOLOGY","SCIE","1,114","0.9"," 40/60 ","1","Q3","0.7","0.1","0.49"," 37/60 ","Q3","Q3","34.2","39.17","0.001","0.135","0.268","Q3",
"Annals of K-Theory","ANN K-THEORY","2379-1683","2379-1691","MATHEMATICS","ESCI","70","0.5"," 325/489 ","0.5","Q3","0.5","0.1","0.49"," 315/489 ","Q3","Q3","33.6","35.69","0.001","0.118","0.601","Q2",
"REVIEW OF SOCIAL ECONOMY","REV SOC ECON","0034-6764","1470-1162","ECONOMICS","ESCI","681","1.6"," 273/597 ","1.2","Q3","1.5","0.3","0.48"," 310/600 ","Q3","Q2","54.4","48.42","0.001","0.135","0.48","Q3",
"Educar","EDUCAR","0211-819X","2014-8801","EDUCATION & EDUCATIONAL RESEARCH","ESCI","341","1.1"," 398/756 ","1.1","Q3","1","0.5","0.48"," 472/756 ","Q3","Q3","47.4","37.63","0","0.059","0.233","Q3",
"Howard Journal of Communications","HOWARD J COMMUN","1064-6175","1096-4649","COMMUNICATION","ESCI","721","1"," 128/227 ","1.7","Q2","0.9","<0.1","0.48"," 139/227 ","Q3","Q3","43.8","38.99","0.001","0.194","0.7","Q2",
"Moscow Mathematical Journal","MOSC MATH J","1609-3321","1609-4514","MATHEMATICS","SCIE","576","0.6"," 263/489 ","0.5","Q3","0.6","<0.1","0.48"," 321/489 ","Q3","Q3","46.3","34.46","0.001","0.172","0.638","Q2",
"Moscow Mathematical Journal","MOSC MATH J","1609-3321","1609-4514","MATHEMATICS, APPLIED","SCIE","576","0.6"," 256/331 ","0.5","Q4","0.6","<0.1","0.48"," 228/331 ","Q3","Q4","22.8","31.27","0.001","0.172","0.638","Q2",
"Biomedical Reports","BIOMED REP","2049-9434","2049-9442","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","2,848","2.3"," 112/189 ","2","Q3","2.3","0.5","0.47"," 129/189 ","Q3","Q3","41.0","32.01","0.002","0.412","0.41","Q3",
"AIMS Agriculture and Food","AIMS AGRIC FOOD","2471-2086","2471-2086","AGRICULTURE, MULTIDISCIPLINARY","ESCI","634","1.9"," 28/89 ","1.9","Q2","1.8","0.3","0.47"," 38/89 ","Q2","Q2","69.1","57.87","0.001","0.128","0.254","Q2",
"AIMS Agriculture and Food","AIMS AGRIC FOOD","2471-2086","2471-2086","AGRONOMY","ESCI","634","1.9"," 44/125 ","1.9","Q2","1.8","0.3","0.47"," 58/125 ","Q2","Q2","65.2","54.00","0.001","0.128","0.254","Q3",
"AIMS Agriculture and Food","AIMS AGRIC FOOD","2471-2086","2471-2086","FOOD SCIENCE & TECHNOLOGY","ESCI","634","1.9"," 113/173 ","1.9","Q3","1.8","0.3","0.47"," 110/173 ","Q2","Q3","35.0","36.71","0.001","0.128","0.254","Q4",
"Vibration","VIBRATION-BASEL","N/A","2571-631X","ENGINEERING, MECHANICAL","ESCI","381","1.9"," 91/180 ","2","Q3","1.7","0.5","0.47"," 97/180 ","Q3","Q3","49.7","46.39","0.001","0.117","0.376","Q2",
"Vibration","VIBRATION-BASEL","N/A","2571-631X","MECHANICS","ESCI","381","1.9"," 96/170 ","2","Q3","1.7","0.5","0.47"," 106/170 ","Q3","Q3","43.8","37.94","0.001","0.117","0.376","Q3",
"JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS","J ATMOS SOL-TERR PHY","1364-6826","1879-1824","GEOCHEMISTRY & GEOPHYSICS","SCIE","7,386","1.8"," 51/101 ","1.7","Q3","1.7","0.4","0.47"," 57/101 ","Q3","Q3","50.0","44.06","0.004","0.769","0.465","Q3",
"JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS","J ATMOS SOL-TERR PHY","1364-6826","1879-1824","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","7,386","1.8"," 81/110 ","1.7","Q4","1.7","0.4","0.47"," 81/110 ","Q3","Q3","26.8","26.82","0.004","0.769","0.465","Q4",
"Journal of Transformative Education","J TRANSFORM EDUC","1541-3446","1552-7840","EDUCATION & EDUCATIONAL RESEARCH","ESCI","908","0.8"," 488/756 ","3.8","Q1","0.5","0.2","0.47"," 476/756 ","Q3","Q3","35.5","37.10","0.001","0.205","0.99","Q1",
"JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION","J AM WATER RESOUR AS","1093-474X","1752-1688","ENGINEERING, ENVIRONMENTAL","SCIE","5,974","2.6"," 54/81 ","2.9","Q3","2.4","0.4","0.46"," 48/81 ","Q3","Q3","34.0","41.36","0.002","0.53","0.723","Q2",
"JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION","J AM WATER RESOUR AS","1093-474X","1752-1688","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","5,974","2.6"," 98/253 ","2.9","Q2","2.4","0.4","0.46"," 160/253 ","Q3","Q2","61.5","36.96","0.002","0.53","0.723","Q2",
"JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION","J AM WATER RESOUR AS","1093-474X","1752-1688","WATER RESOURCES","SCIE","5,974","2.6"," 51/127 ","2.9","Q2","2.4","0.4","0.46"," 80/127 ","Q3","Q2","60.2","37.40","0.002","0.53","0.723","Q2",
"Minerva Endocrinology","MINERVA ENDOCRINOL","2724-6507","2724-6116","ENDOCRINOLOGY & METABOLISM","SCIE","987","2.5"," 115/186 ","2.2","Q3","2","0.6","0.46"," 138/186 ","Q3","Q3","38.4","26.08","0.001","0.148","0.347","Q4",
"Health Promotion Practice","HEALTH PROMOT PRACT","1524-8399","1552-6372","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","3,633","1.6"," 273/403 ","1.7","Q3","1.4","0.4","0.46"," 286/403 ","Q3","Q3","32.4","29.16","0.004","0.839","0.619","Q3",
"JOURNAL OF SEISMOLOGY","J SEISMOL","1383-4649","1573-157X","GEOCHEMISTRY & GEOPHYSICS","SCIE","2,035","1.6"," 55/101 ","1.6","Q3","1.5","0.3","0.46"," 58/101 ","Q3","Q3","46.0","43.07","0.002","0.334","0.467","Q3",
"Archives of Control Sciences","ARCH CONTROL SCI","2300-2611","2300-2611","AUTOMATION & CONTROL SYSTEMS","SCIE","309","1.2"," 69/84 ","1","Q4","0.9","0.2","0.46"," 51/84 ","Q3","Q4","18.5","39.88","0","0.047","0.151","Q4",
"Archives of Control Sciences","ARCH CONTROL SCI","2300-2611","2300-2611","MATHEMATICS, APPLIED","SCIE","309","1.2"," 140/331 ","1","Q3","0.9","0.2","0.46"," 235/331 ","Q3","Q2","57.9","29.15","0","0.047","0.151","Q4",
"International Journal of Osteopathic Medicine","INT J OSTEOPATH MED","1746-0689","1878-0164","MEDICINE, GENERAL & INTERNAL","SCIE","551","1.1"," 161/325 ","1.6","Q2","0.5","0.5","0.46"," 125/329 ","Q2","Q2","50.6","62.16","0","0.047","0.181","Q3",
"International Journal of Osteopathic Medicine","INT J OSTEOPATH MED","1746-0689","1878-0164","REHABILITATION","SCIE","551","1.1"," 118/169 ","1.6","Q3","0.5","0.5","0.46"," 132/169 ","Q2","Q3","30.5","22.19","0","0.047","0.181","Q4",
"Alter-European Journal of Disability Research","ALTER","1875-0672","1875-0680","REHABILITATION","ESCI","344","0.9"," 134/169 ","1.1","Q4","0.8","<0.1","0.46"," 132/169 ","Q4","Q4","21.0","22.19","0","0.065","0.35","Q4",
"World Journal of Hepatology","WORLD J HEPATOL","1948-5182","1948-5182","GASTROENTEROLOGY & HEPATOLOGY","ESCI","4,086","2.5"," 71/143 ","2.7","Q3","2.4","0.6","0.45"," 92/143 ","Q3","Q2","50.7","36.01","0.003","0.686","0.644","Q3",
"Traffic Injury Prevention","TRAFFIC INJ PREV","1538-9588","1538-957X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,771","1.6"," 273/403 ","2.3","Q3","1.4","0.3","0.45"," 290/403 ","Q3","Q3","32.4","28.16","0.004","0.803","0.605","Q3",
"Traffic Injury Prevention","TRAFFIC INJ PREV","1538-9588","1538-957X","TRANSPORTATION","SSCI","3,771","1.6"," 44/57 ","2.3","Q3","1.4","0.3","0.45"," 42/57 ","Q3","Q4","23.7","27.19","0.004","0.803","0.605","Q3",
"FOLIA NEUROPATHOLOGICA","FOLIA NEUROPATHOL","1641-4640","1509-572X","NEUROSCIENCES","SCIE","914","1.5"," 269/310 ","2.1","Q4","1.5","0.1","0.45"," 258/310 ","Q3","Q4","13.4","16.94","0.001","0.147","0.398","Q4",
"FOLIA NEUROPATHOLOGICA","FOLIA NEUROPATHOL","1641-4640","1509-572X","PATHOLOGY","SCIE","914","1.5"," 56/88 ","2.1","Q3","1.5","0.1","0.45"," 66/88 ","Q3","Q3","36.9","25.57","0.001","0.147","0.398","Q3",
"PLANT SYSTEMATICS AND EVOLUTION","PLANT SYST EVOL","0378-2697","1615-6110","EVOLUTIONARY BIOLOGY","SCIE","4,397","1.5"," 45/54 ","1.5","Q4","1.4","0.4","0.45"," 45/54 ","Q3","Q4","17.6","17.59","0.001","0.26","0.404","Q4",
"PLANT SYSTEMATICS AND EVOLUTION","PLANT SYST EVOL","0378-2697","1615-6110","PLANT SCIENCES","SCIE","4,397","1.5"," 148/265 ","1.5","Q3","1.4","0.4","0.45"," 142/265 ","Q3","Q3","44.3","46.60","0.001","0.26","0.404","Q3",
"Polar Science","POLAR SCI","1873-9652","1876-4428","ECOLOGY","SCIE","1,235","1.5"," 135/195 ","2","Q3","1.4","1","0.45"," 123/195 ","Q3","Q3","31.0","37.18","0.002","0.333","0.546","Q3",
"Polar Science","POLAR SCI","1873-9652","1876-4428","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,235","1.5"," 170/253 ","2","Q3","1.4","1","0.45"," 163/253 ","Q3","Q3","33.0","35.77","0.002","0.333","0.546","Q3",
"CELLULOSE CHEMISTRY AND TECHNOLOGY","CELL CHEM TECHNOL","0576-9787","0576-9787","MATERIALS SCIENCE, PAPER & WOOD","SCIE","1,598","1.3"," 9/23 ","1.2","Q2","1","0.2","0.45"," 11/23 ","Q2","Q2","63.0","54.35","0.001","0.125","0.14","Q3",
"Cambridge Journal of Anthropology","CAMB J ANTHROPOL","0305-7674","2047-7716","ANTHROPOLOGY","ESCI","357","0.9"," 71/139 ","1.5","Q2","0.9","1.2","0.45"," 89/139 ","Q3","Q3","49.3","36.33","0.001","0.121","0.917","Q1",
"School Science and Mathematics","SCHOOL SCI MATH","0036-6803","1949-8594","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,221","0.8"," 488/756 ","1.5","Q2","0.7","0.1","0.45"," 490/756 ","Q3","Q3","35.5","35.25","0.001","0.149","0.437","Q2",
"Veterinary Research Forum","VET RES FORUM","2008-8140","2322-3618","ZOOLOGY","SCIE","878","0.8"," 120/180 ","1.1","Q3","0.8","0.2","0.45"," 123/180 ","Q3","Q3","33.6","31.94","0.001","0.129","0.201","Q4",
"Tobacco Prevention & Cessation","TOB PREV CESS","N/A","2459-3087","SUBSTANCE ABUSE","ESCI","466","1.9"," 35/55 ","1.6","Q3","1.8","0.4","0.44"," 44/55 ","Q4","Q3","37.3","20.91","0.001","0.225","0.536","Q3",
"HUMAN SYSTEMS MANAGEMENT","HUM SYST MANAGE","0167-2533","1875-8703","MANAGEMENT","ESCI","515","1.5"," 286/401 ","1.2","Q4","1.3","0.6","0.44"," 264/402 ","Q3","Q3","28.8","34.45","0","0.073","0.176","Q4",
"Computational and Mathematical Methods","COMPUT MATH METHODS","N/A","2577-7408","MATHEMATICS, APPLIED","ESCI","186","0.9"," 200/331 ","0.8","Q3","0.9","0.6","0.44"," 238/331 ","Q3","Q3","39.7","28.25","0","0.078","0.198","Q4",
"FUNDAMENTA MATHEMATICAE","FUND MATH","0016-2736","1730-6329","MATHEMATICS","SCIE","2,088","0.5"," 325/489 ","0.5","Q3","0.5","0.1","0.44"," 342/489 ","Q3","Q3","33.6","30.16","0.001","0.282","0.537","Q2",
"JOURNAL OF ENVIRONMENTAL QUALITY","J ENVIRON QUAL","0047-2425","1537-2537","ENVIRONMENTAL SCIENCES","SCIE","13,222","2.2"," 239/358 ","2.7","Q3","2","0.6","0.43"," 250/359 ","Q3","Q3","33.4","30.50","0.003","0.746","0.536","Q3",
"JOURNAL OF ADVANCED TRANSPORTATION","J ADV TRANSPORT","0197-6729","2042-3195","ENGINEERING, CIVIL","SCIE","5,800","2"," 88/181 ","2.3","Q2","1.8","0.5","0.43"," 103/181 ","Q3","Q2","51.7","43.37","0.007","1.575","0.461","Q2",
"JOURNAL OF ADVANCED TRANSPORTATION","J ADV TRANSPORT","0197-6729","2042-3195","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","5,800","2"," 40/72 ","2.3","Q2","1.8","0.5","0.43"," 43/72 ","Q3","Q3","45.1","40.97","0.007","1.575","0.461","Q3",
"JOURNAL OF STRAIN ANALYSIS FOR ENGINEERING DESIGN","J STRAIN ANAL ENG","0309-3247","2041-3130","ENGINEERING, MECHANICAL","SCIE","1,597","1.4"," 123/180 ","1.8","Q3","1.4","0.8","0.43"," 106/180 ","Q3","Q3","31.9","41.39","0.001","0.141","0.324","Q3",
"JOURNAL OF STRAIN ANALYSIS FOR ENGINEERING DESIGN","J STRAIN ANAL ENG","0309-3247","2041-3130","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","1,597","1.4"," 23/38 ","1.8","Q2","1.4","0.8","0.43"," 22/38 ","Q3","Q3","40.8","43.42","0.001","0.141","0.324","Q3",
"JOURNAL OF STRAIN ANALYSIS FOR ENGINEERING DESIGN","J STRAIN ANAL ENG","0309-3247","2041-3130","MECHANICS","SCIE","1,597","1.4"," 123/170 ","1.8","Q3","1.4","0.8","0.43"," 114/170 ","Q3","Q3","27.9","33.24","0.001","0.141","0.324","Q3",
"Agrosystems Geosciences & Environment","AGROSYS GEOSCI ENV","N/A","2639-6696","AGRONOMY","ESCI","612","1.3"," 67/125 ","1.5","Q3","1.2","0.2","0.43"," 66/125 ","Q3","Q3","46.8","47.60","0.001","0.192","0.281","Q2",
"ORDER-A JOURNAL ON THE THEORY OF ORDERED SETS AND ITS APPLICATIONS","ORDER","0167-8094","1572-9273","MATHEMATICS","SCIE","488","0.6"," 263/489 ","0.5","Q3","0.5","0.1","0.43"," 350/489 ","Q3","Q3","46.3","28.53","0.001","0.128","0.352","Q3",
"Bulletin of the Peabody Museum of Natural History","B PEABODY MUS NAT HI","0079-032X","2162-4135","BIODIVERSITY CONSERVATION","SCIE","336","2.2"," 26/74 ","1.7","Q3","2.1","0.3","0.42"," 46/74 ","Q3","Q2","65.5","38.51","0","0.04","0.631","Q2",
"Bulletin of the Peabody Museum of Natural History","B PEABODY MUS NAT HI","0079-032X","2162-4135","ECOLOGY","SCIE","336","2.2"," 92/195 ","1.7","Q3","2.1","0.3","0.42"," 127/195 ","Q3","Q2","53.1","35.13","0","0.04","0.631","Q3",
"Journal of Gastrointestinal Oncology","J GASTROINTEST ONCOL","2078-6891","2219-679X","GASTROENTEROLOGY & HEPATOLOGY","SCIE","3,702","2"," 90/143 ","2.2","Q3","1.9","0.4","0.42"," 96/143 ","Q3","Q3","37.4","33.22","0.005","1.01","0.544","Q3",
"Journal of Gastrointestinal Oncology","J GASTROINTEST ONCOL","2078-6891","2219-679X","ONCOLOGY","SCIE","3,702","2"," 221/322 ","2.2","Q3","1.9","0.4","0.42"," 232/322 ","Q3","Q3","31.5","28.11","0.005","1.01","0.544","Q3",
"Thyroid Research","THYROID RES","N/A","1756-6614","ENDOCRINOLOGY & METABOLISM","ESCI","413","1.9"," 138/186 ","2.3","Q3","1.9","0.6","0.42"," 149/186 ","Q4","Q3","26.1","20.16","0","0.094","0.58","Q3",
"Genes & Genomics","GENES GENOM","1976-9571","2092-9293","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,727","1.6"," 268/313 ","1.7","Q4","1.5","0.4","0.42"," 253/313 ","Q4","Q4","14.5","19.33","0.002","0.432","0.329","Q4",
"Genes & Genomics","GENES GENOM","1976-9571","2092-9293","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","1,727","1.6"," 141/174 ","1.7","Q4","1.5","0.4","0.42"," 138/174 ","Q4","Q4","19.3","20.98","0.002","0.432","0.329","Q4",
"Genes & Genomics","GENES GENOM","1976-9571","2092-9293","GENETICS & HEREDITY","SCIE","1,727","1.6"," 143/191 ","1.7","Q4","1.5","0.4","0.42"," 144/191 ","Q4","Q3","25.4","24.87","0.002","0.432","0.329","Q4",
"JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL HYGIENE","J OCCUP ENVIRON HYG","1545-9624","1545-9632","ENVIRONMENTAL SCIENCES","SCIE","2,444","1.5"," 292/358 ","1.8","Q4","1.4","0.2","0.42"," 256/359 ","Q3","Q4","18.6","28.83","0.001","0.277","0.466","Q3",
"JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL HYGIENE","J OCCUP ENVIRON HYG","1545-9624","1545-9632","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","2,444","1.5"," 287/403 ","1.8","Q3","1.4","0.2","0.42"," 302/403 ","Q3","Q3","28.9","25.19","0.001","0.277","0.466","Q3",
"Strategies in Trauma and Limb Reconstruction","STRATEG TRAUMA LIMB","N/A","1828-8928","ORTHOPEDICS","ESCI","518","1"," 101/136 ","1.1","Q4","0.9","0.1","0.42"," 105/136 ","Q4","Q3","26.1","23.16","0","0.091","0.34","Q3",
"Journal of Property Investment & Finance","J PROP INVEST FINANC","1463-578X","1470-2002","BUSINESS, FINANCE","ESCI","712","1.6"," 125/231 ","1.5","Q3","1.1","0.5","0.41"," 146/231 ","Q3","Q3","46.1","37.01","0","0.078","0.21","Q4",
"African Journal of Economic and Management Studies","AFR J ECON MANAG STU","2040-0705","2040-0713","ECONOMICS","ESCI","579","1.4"," 308/597 ","1.7","Q3","1.3","0.3","0.41"," 345/600 ","Q3","Q3","48.5","42.58","0","0.084","0.244","Q3",
"Journal of Applied Mathematics","J APPL MATH","1110-757X","1687-0042","MATHEMATICS, APPLIED","ESCI","2,273","1.2"," 140/331 ","1.5","Q2","1.1","0.2","0.41"," 247/331 ","Q3","Q2","57.9","25.53","0","0.105","0.285","Q4",
