"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"JOURNAL OF VETERINARY MEDICAL SCIENCE","J VET MED SCI","0916-7250","1347-7439","VETERINARY SCIENCES","SCIE","5,863","1.1"," 96/167 ","1.2","Q3","1","0.3","0.58"," 89/168 ","Q3","Q3","42.8","47.32","0.003","0.641","0.236","Q3",
"ISSUES & STUDIES","ISSUES STUD","1013-2511","2529-802X","AREA STUDIES","ESCI","188","0.8"," 62/176 ","N/A","N/A","0.7","0.1","0.58"," 97/176 ","Q3","Q2","65.1","45.17","0","0.057","N/A","N/A",
"ISSUES & STUDIES","ISSUES STUD","1013-2511","2529-802X","INTERNATIONAL RELATIONS","ESCI","188","0.8"," 99/165 ","N/A","N/A","0.7","0.1","0.58"," 97/165 ","Q3","Q3","40.3","41.52","0","0.057","N/A","N/A",
"ISSUES & STUDIES","ISSUES STUD","1013-2511","2529-802X","POLITICAL SCIENCE","ESCI","188","0.8"," 206/317 ","N/A","N/A","0.7","0.1","0.58"," 184/317 ","Q3","Q3","35.2","42.11","0","0.057","N/A","N/A",
"In Situ-Revue de Patrimoines","IN SITU-REV PATRIMOI","1630-7305","1630-7305","HUMANITIES, MULTIDISCIPLINARY","ESCI","38","<0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.58"," 131/406 ","Q2","N/A","N/A","67.86","0","0.043","0.086","Q3",
"Contemporary Clinical Trials","CONTEMP CLIN TRIALS","1551-7144","1559-2030","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","5,356","2"," 122/189 ","2.1","Q3","2","0.3","0.57"," 108/189 ","Q3","Q3","35.7","43.12","0.009","1.953","0.921","Q2",
"Contemporary Clinical Trials","CONTEMP CLIN TRIALS","1551-7144","1559-2030","PHARMACOLOGY & PHARMACY","SCIE","5,356","2"," 222/354 ","2.1","Q3","2","0.3","0.57"," 210/354 ","Q3","Q3","37.4","40.82","0.009","1.953","0.921","Q1",
"JOURNAL OF HETEROCYCLIC CHEMISTRY","J HETEROCYCLIC CHEM","0022-152X","1943-5193","CHEMISTRY, ORGANIC","SCIE","6,945","2"," 26/58 ","2.2","Q2","2","0.5","0.57"," 25/58 ","Q2","Q2","56.0","57.76","0.003","0.695","0.271","Q3",
"UPSALA JOURNAL OF MEDICAL SCIENCES","UPSALA J MED SCI","0300-9734","2000-1967","MEDICINE, GENERAL & INTERNAL","SCIE","1,408","1.5"," 129/325 ","2.9","Q1","1.4","0.2","0.57"," 98/329 ","Q2","Q2","60.5","70.36","0.001","0.26","0.964","Q1",
"BULLETIN OF THE AUSTRALIAN MATHEMATICAL SOCIETY","B AUST MATH SOC","0004-9727","1755-1633","MATHEMATICS","SCIE","1,880","0.6"," 263/489 ","0.7","Q2","0.6","0.2","0.57"," 249/489 ","Q3","Q3","46.3","49.18","0.002","0.482","0.406","Q3",
"JOURNAL OF CUTANEOUS PATHOLOGY","J CUTAN PATHOL","0303-6987","1600-0560","DERMATOLOGY","SCIE","4,277","1.6"," 57/94 ","1.5","Q3","1.5","0.3","0.56"," 54/94 ","Q3","Q3","39.9","43.09","0.003","0.676","0.382","Q3",
"JOURNAL OF CUTANEOUS PATHOLOGY","J CUTAN PATHOL","0303-6987","1600-0560","PATHOLOGY","SCIE","4,277","1.6"," 53/88 ","1.5","Q3","1.5","0.3","0.56"," 56/88 ","Q3","Q3","40.3","36.93","0.003","0.676","0.382","Q3",
"QUARTERLY JOURNAL OF MATHEMATICS","Q J MATH","0033-5606","1464-3847","MATHEMATICS","SCIE","1,760","0.6"," 263/489 ","0.7","Q2","0.6","0.1","0.56"," 261/489 ","Q3","Q3","46.3","46.73","0.002","0.447","0.73","Q2",
"Journal of Medical Radiation Sciences","J MED RADIAT SCI","2051-3895","2051-3909","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","886","1.8"," 113/204 ","2.5","Q2","1.5","0.5","0.55"," 112/204 ","Q3","Q3","44.9","45.34","0.001","0.25","0.618","Q2",
"International Journal of System Assurance Engineering and Management","INT J SYST ASSUR ENG","0975-6809","0976-4348","ENGINEERING, MULTIDISCIPLINARY","ESCI","2,566","1.6"," 73/179 ","1.7","Q2","1.4","0.3","0.55"," 67/180 ","Q2","Q2","59.5","63.06","0.002","0.505","0.251","Q2",
"Journal of Language Contact","J LANG CONTACT","1877-4091","1955-2629","LANGUAGE & LINGUISTICS","ESCI","144","0.5"," N/A ","0.6","N/A","0.5","<0.1","0.55"," 168/393 ","Q2","N/A","N/A","57.38","0","0.065","0.372","Q2",
"BIOPOLYMERS","BIOPOLYMERS","0006-3525","1097-0282","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","7,937","3.2"," 155/313 ","2.7","Q3","3.1","0.5","0.54"," 215/313 ","Q3","Q2","50.6","31.47","0.001","0.22","0.607","Q3",
"BIOPOLYMERS","BIOPOLYMERS","0006-3525","1097-0282","BIOPHYSICS","SCIE","7,937","3.2"," 21/77 ","2.7","Q3","3.1","0.5","0.54"," 50/77 ","Q3","Q2","73.4","35.71","0.001","0.22","0.607","Q3",
"FINANCIAL REVIEW","FINANC REV","0732-8516","1540-6288","BUSINESS, FINANCE","ESCI","1,527","2.6"," 75/231 ","2.4","Q2","2.2","0.5","0.54"," 113/231 ","Q2","Q2","67.7","51.30","0.001","0.222","0.775","Q2",
"Information Visualization","INFORM VISUAL","1473-8716","1473-8724","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","638","1.8"," 72/131 ","1.7","Q3","1.7","0.2","0.54"," 74/131 ","Q3","Q3","45.4","43.89","0","0.102","0.541","Q3",
"Oral and Maxillofacial Surgery-Heidelberg","ORAL MAXILLOFAC SURG","1865-1550","1865-1569","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","1,623","1.7"," 79/157 ","1.8","Q3","1.6","0.2","0.54"," 107/157 ","Q3","Q3","50.0","32.17","0.002","0.354","0.452","Q3",
"Journal of Research on Leadership Education","J RES LEADERSH EDUC","1942-7751","1942-7751","EDUCATION & EDUCATIONAL RESEARCH","ESCI","311","1.3"," 345/756 ","1.9","Q2","1.1","0.3","0.54"," 438/756 ","Q3","Q2","54.4","42.13","0","0.107","0.572","Q2",
"European Journal of Taxonomy","EUR J TAXON","N/A","2118-9773","ENTOMOLOGY","SCIE","1,343","1.1"," 63/109 ","1.2","Q3","1","0.3","0.54"," 57/109 ","Q2","Q3","42.7","48.17","0.002","0.529","0.38","Q2",
"European Journal of Taxonomy","EUR J TAXON","N/A","2118-9773","PLANT SCIENCES","SCIE","1,343","1.1"," 183/265 ","1.2","Q3","1","0.3","0.54"," 125/265 ","Q2","Q3","31.1","53.02","0.002","0.529","0.38","Q3",
"European Journal of Taxonomy","EUR J TAXON","N/A","2118-9773","ZOOLOGY","SCIE","1,343","1.1"," 96/180 ","1.2","Q3","1","0.3","0.54"," 106/180 ","Q2","Q3","46.9","41.39","0.002","0.529","0.38","Q2",
"Journal of Information Technology Education-Innovations in Practice","J INF TECHNOL EDUC-I","2165-3151","2165-316X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","175","0.9"," 457/756 ","1.5","Q2","0.9","0.1","0.54"," 438/756 ","Q3","Q3","39.6","42.13","0","0.022","0.327","Q3",
"Pastoral Care in Education","PASTOR CARE EDUC","0264-3944","1468-0122","EDUCATION & EDUCATIONAL RESEARCH","ESCI","393","0.9"," 457/756 ","1.2","Q3","0.8","0.2","0.54"," 438/756 ","Q3","Q3","39.6","42.13","0","0.074","0.311","Q3",
"Horizon-Fenomenologicheskie Issledovaniya","HORIZON-RUSS","2226-5260","2311-6986","PHILOSOPHY","ESCI","29","0.2"," N/A ","0.2","N/A","0.1","<0.1","0.54"," 127/325 ","Q2","N/A","N/A","61.08","0","0.034","0.153","Q3",
"Journal of Global Responsibility","J GLOB RESPONSIB","2041-2568","2041-2576","MANAGEMENT","ESCI","787","3"," 177/401 ","3.6","Q2","2.6","0.5","0.53"," 241/402 ","Q3","Q2","56.0","40.17","0.001","0.109","0.468","Q3",
"Applied Physics Express","APPL PHYS EXPRESS","1882-0778","1882-0786","PHYSICS, APPLIED","SCIE","10,100","2.3"," 100/179 ","2.3","Q3","2.1","0.6","0.53"," 95/179 ","Q3","Q3","44.4","47.21","0.009","1.938","0.504","Q2",
"Revista da Sociedade Brasileira de Medicina Tropical","REV SOC BRAS MED TRO","0037-8682","N/A","PARASITOLOGY","SCIE","3,131","1.8"," 22/45 ","1.5","Q3","1.7","0.4","0.53"," 28/45 ","Q3","Q2","52.2","38.89","0.003","0.591","0.403","Q3",
"Revista da Sociedade Brasileira de Medicina Tropical","REV SOC BRAS MED TRO","0037-8682","N/A","TROPICAL MEDICINE","SCIE","3,131","1.8"," 17/28 ","1.5","Q3","1.7","0.4","0.53"," 20/28 ","Q3","Q3","41.1","30.36","0.003","0.591","0.403","Q3",
"CURRENT MICROBIOLOGY","CURR MICROBIOL","0343-8651","1432-0991","MICROBIOLOGY","SCIE","9,687","2.3"," 109/161 ","2.4","Q3","2.3","0.7","0.52"," 106/161 ","Q3","Q3","32.6","34.47","0.006","1.351","0.445","Q4",
"Plasma","PLASMA-BASEL","2571-6182","2571-6182","PHYSICS, FLUIDS & PLASMAS","ESCI","166","1.9"," 22/40 ","N/A","N/A","1.8","0.4","0.52"," 25/40 ","Q3","Q3","46.3","38.75","0","0.065","N/A","N/A",
"Polymer Crystallization","POLYM CRYSTAL","N/A","2573-7619","CRYSTALLOGRAPHY","ESCI","311","1.9"," 15/33 ","1.9","Q3","1.9","9","0.52"," 17/33 ","Q3","Q2","56.1","50.00","0","0.09","0.334","Q2",
"Polymer Crystallization","POLYM CRYSTAL","N/A","2573-7619","POLYMER SCIENCE","ESCI","311","1.9"," 64/94 ","1.9","Q3","1.9","9","0.52"," 49/94 ","Q3","Q3","32.4","48.40","0","0.09","0.334","Q3",
"JOURNAL OF URBAN PLANNING AND DEVELOPMENT","J URBAN PLAN DEV","0733-9488","1943-5444","ENGINEERING, CIVIL","SCIE","2,116","1.7"," 102/181 ","2.1","Q3","1.5","0.6","0.52"," 85/181 ","Q2","Q3","43.9","53.31","0.001","0.299","0.35","Q3",
"JOURNAL OF URBAN PLANNING AND DEVELOPMENT","J URBAN PLAN DEV","0733-9488","1943-5444","REGIONAL & URBAN PLANNING","SSCI","2,116","1.7"," 43/54 ","2.1","Q3","1.5","0.6","0.52"," 37/54 ","Q2","Q4","21.3","32.41","0.001","0.299","0.35","Q4",
"JOURNAL OF URBAN PLANNING AND DEVELOPMENT","J URBAN PLAN DEV","0733-9488","1943-5444","URBAN STUDIES","SSCI","2,116","1.7"," 39/77 ","2.1","Q3","1.5","0.6","0.52"," 44/77 ","Q2","Q3","50.0","43.51","0.001","0.299","0.35","Q3",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT","NUCL INSTRUM METH A","0168-9002","1872-9576","INSTRUMENTS & INSTRUMENTATION","SCIE","29,028","1.5"," 50/76 ","1.4","Q3","1.2","0.4","0.52"," 42/76 ","Q3","Q3","34.9","45.39","0.017","3.624","0.383","Q3",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT","NUCL INSTRUM METH A","0168-9002","1872-9576","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","29,028","1.5"," 17/40 ","1.4","Q3","1.2","0.4","0.52"," 23/40 ","Q3","Q2","58.8","43.75","0.017","3.624","0.383","Q2",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT","NUCL INSTRUM METH A","0168-9002","1872-9576","PHYSICS, NUCLEAR","SCIE","29,028","1.5"," 13/22 ","1.4","Q3","1.2","0.4","0.52"," 13/22 ","Q3","Q3","43.2","43.18","0.017","3.624","0.383","Q3",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT","NUCL INSTRUM METH A","0168-9002","1872-9576","PHYSICS, PARTICLES & FIELDS","SCIE","29,028","1.5"," 18/30 ","1.4","Q3","1.2","0.4","0.52"," 18/30 ","Q3","Q3","41.7","41.67","0.017","3.624","0.383","Q3",
"Journal of Vocational Rehabilitation","J VOCAT REHABIL","1052-2263","1878-6316","REHABILITATION","ESCI","1,248","1.2"," 112/169 ","1.3","Q4","1","0.5","0.52"," 129/169 ","Q4","Q3","34.0","23.96","0.001","0.183","0.341","Q4",
"Journal of Public Health-Heidelberg","J PUBLIC HEALTH-HEID","2198-1833","1613-2238","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","2,301","1.9"," 224/403 ","1.7","Q3","1.9","0.2","0.51"," 265/403 ","Q3","Q3","44.5","34.37","0.003","0.711","0.431","Q4",
"Journal of Comparative Politics","J COMP POLIT","1338-1385","1338-1385","POLITICAL SCIENCE","ESCI","70","1.1"," 176/317 ","0.7","Q3","0.7","0.4","0.51"," 196/317 ","Q3","Q3","44.6","38.33","0","0.014","0.134","Q4",
"Econometric Reviews","ECONOMET REV","0747-4938","1532-4168","ECONOMICS","SSCI","2,705","0.8"," 428/597 ","1.9","Q2","0.8","0.2","0.51"," 298/600 ","Q2","Q3","28.4","50.42","0.003","0.635","1.419","Q1",
"Econometric Reviews","ECONOMET REV","0747-4938","1532-4168","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","2,705","0.8"," 110/135 ","1.9","Q2","0.8","0.2","0.51"," 75/135 ","Q2","Q4","18.9","44.81","0.003","0.635","1.419","Q1",
"Econometric Reviews","ECONOMET REV","0747-4938","1532-4168","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","2,705","0.8"," 56/67 ","1.9","Q2","0.8","0.2","0.51"," 39/67 ","Q2","Q4","17.2","42.54","0.003","0.635","1.419","Q1",
"Econometric Reviews","ECONOMET REV","0747-4938","1532-4168","STATISTICS & PROBABILITY","SCIE","2,705","0.8"," 109/168 ","1.9","Q2","0.8","0.2","0.51"," 88/168 ","Q2","Q3","35.4","47.92","0.003","0.635","1.419","Q1",
"JOURNAL OF THERMOPLASTIC COMPOSITE MATERIALS","J THERMOPLAST COMPOS","0892-7057","1530-7980","MATERIALS SCIENCE, COMPOSITES","SCIE","4,047","3.6"," 13/35 ","3.2","Q2","2.7","0.7","0.5"," 16/35 ","Q2","Q2","64.3","55.71","0.002","0.472","0.367","Q3",
"HUMAN IMMUNOLOGY","HUM IMMUNOL","0198-8859","1879-1166","IMMUNOLOGY","SCIE","4,739","3.1"," 102/181 ","2.3","Q4","3","0.4","0.5"," 125/181 ","Q3","Q3","43.9","31.22","0.003","0.668","0.622","Q3",
"Annals of Medicine and Surgery","ANN MED SURG","2049-0801","2049-0801","MEDICINE, GENERAL & INTERNAL","ESCI","6,604","1.7"," 116/325 ","1.7","Q2","1.6","0.2","0.5"," 116/329 ","Q2","Q2","64.5","64.89","0.011","2.398","0.397","Q2",
"BIOCONTROL SCIENCE AND TECHNOLOGY","BIOCONTROL SCI TECHN","0958-3157","1360-0478","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","3,332","1.5"," 145/174 ","1.9","Q4","1.4","0.5","0.5"," 121/174 ","Q3","Q4","17.0","30.75","0.001","0.316","0.388","Q4",
"BIOCONTROL SCIENCE AND TECHNOLOGY","BIOCONTROL SCI TECHN","0958-3157","1360-0478","ENTOMOLOGY","SCIE","3,332","1.5"," 41/109 ","1.9","Q2","1.4","0.5","0.5"," 68/109 ","Q3","Q2","62.8","38.07","0.001","0.316","0.388","Q2",
"Journal of Burn Care & Research","J BURN CARE RES","1559-047X","1559-0488","CRITICAL CARE MEDICINE","SCIE","4,297","1.5"," 36/54 ","1.7","Q3","1.2","0.4","0.49"," 31/55 ","Q3","Q3","34.3","44.55","0.003","0.619","0.352","Q3",
"Journal of Burn Care & Research","J BURN CARE RES","1559-047X","1559-0488","DERMATOLOGY","SCIE","4,297","1.5"," 59/94 ","1.7","Q3","1.2","0.4","0.49"," 64/94 ","Q3","Q3","37.8","32.45","0.003","0.619","0.352","Q3",
"Journal of Burn Care & Research","J BURN CARE RES","1559-047X","1559-0488","SURGERY","SCIE","4,297","1.5"," 153/290 ","1.7","Q3","1.2","0.4","0.49"," 186/290 ","Q3","Q3","47.4","36.03","0.003","0.619","0.352","Q3",
"JOURNAL OF TURBULENCE","J TURBUL","1468-5248","1468-5248","MECHANICS","SCIE","1,477","1.5"," 115/170 ","2.2","Q2","1.4","0.6","0.49"," 100/170 ","Q3","Q3","32.6","41.47","0.001","0.197","0.714","Q2",
"JOURNAL OF TURBULENCE","J TURBUL","1468-5248","1468-5248","PHYSICS, FLUIDS & PLASMAS","SCIE","1,477","1.5"," 28/40 ","2.2","Q2","1.4","0.6","0.49"," 27/40 ","Q3","Q3","31.3","33.75","0.001","0.197","0.714","Q2",
"Chinese Journal of Sociology","CHINESE J SOCIOL","2057-150X","2057-1518","SOCIOLOGY","ESCI","478","1.4"," 106/217 ","N/A","N/A","1.3","0.2","0.49"," 142/217 ","Q3","Q2","51.4","34.79","0.001","0.114","N/A","N/A",
"CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING","CLIN PHYSIOL FUNCT I","1475-0961","1475-097X","PHYSIOLOGY","SCIE","2,276","1.3"," 75/85 ","1.7","Q4","1.2","0.2","0.49"," 70/85 ","Q4","Q4","12.4","18.24","0.001","0.317","0.48","Q3",
"Frontiers in Bioscience-Landmark","FRONT BIOSCI-LANDMRK","2768-6701","2768-6698","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","11,025","3.3"," 149/313 ","3.6","Q2","3.2","0.4","0.48"," 235/313 ","Q3","Q2","52.6","25.08","0.005","0.985","0.675","Q3",
"Frontiers in Bioscience-Landmark","FRONT BIOSCI-LANDMRK","2768-6701","2768-6698","CELL BIOLOGY","SCIE","11,025","3.3"," 117/205 ","3.6","Q3","3.2","0.4","0.48"," 150/205 ","Q3","Q3","43.2","27.07","0.005","0.985","0.675","Q3",
"Respiratory Medicine and Research","RESPIR MED RES-FRANC","N/A","2590-0412","RESPIRATORY SYSTEM","SCIE","351","2.2"," 56/100 ","2.1","Q3","2.2","0.6","0.48"," 63/101 ","Q3","Q3","44.5","38.12","0.001","0.146","0.549","Q3",
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART C-JOURNAL OF MECHANICAL ENGINEERING SCIENCE","P I MECH ENG C-J MEC","0954-4062","2041-2983","ENGINEERING, MECHANICAL","SCIE","8,978","1.8"," 99/180 ","1.9","Q3","1.7","0.3","0.48"," 95/180 ","Q3","Q3","45.3","47.50","0.007","1.587","0.311","Q3",
"INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS","INT J COMMUN SYST","1074-5351","1099-1131","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,534","1.7"," 227/352 ","1.7","Q3","1.5","0.5","0.48"," 197/354 ","Q3","Q3","35.7","44.49","0.004","0.874","0.286","Q3",
"INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS","INT J COMMUN SYST","1074-5351","1099-1131","TELECOMMUNICATIONS","SCIE","3,534","1.7"," 84/119 ","1.7","Q3","1.5","0.5","0.48"," 76/119 ","Q3","Q3","29.8","36.55","0.004","0.874","0.286","Q4",
"Proceedings of the Institution of Mechanical Engineers Part M-Journal of Engineering for the Maritime Environment","P I MECH ENG M-J ENG","1475-0902","2041-3084","ENGINEERING, MARINE","SCIE","1,179","1.5"," 13/25 ","1.4","Q3","1.4","0.7","0.48"," 14/25 ","Q3","Q3","50.0","46.00","0.001","0.169","0.24","Q3",
"CURRENT NEUROVASCULAR RESEARCH","CURR NEUROVASC RES","1567-2026","1875-5739","CLINICAL NEUROLOGY","SCIE","1,464","2"," 170/277 ","2","Q3","1.8","0.7","0.47"," 204/278 ","Q3","Q3","38.8","26.80","0.001","0.189","0.356","Q4",
"CURRENT NEUROVASCULAR RESEARCH","CURR NEUROVASC RES","1567-2026","1875-5739","NEUROSCIENCES","SCIE","1,464","2"," 228/310 ","2","Q4","1.8","0.7","0.47"," 250/310 ","Q3","Q3","26.6","19.52","0.001","0.189","0.356","Q4",
"BMJ Military Health","BMJ MILITARY HEALTH","2633-3767","2633-3775","MEDICINE, GENERAL & INTERNAL","SCIE","685","1.4"," 138/325 ","1.5","Q2","1.1","0.8","0.47"," 124/329 ","Q2","Q2","57.7","62.46","0.001","0.262","0.37","Q2",
"Scientia Iranica","SCI IRAN","1026-3098","N/A","ENGINEERING, MULTIDISCIPLINARY","SCIE","3,807","1.4"," 80/179 ","1.2","Q3","1.3","0.9","0.47"," 78/180 ","Q2","Q2","55.6","56.94","0.002","0.492","0.202","Q3",
"ACTA CHIROPTEROLOGICA","ACTA CHIROPTEROL","1508-1109","1733-5329","ZOOLOGY","SCIE","909","0.7"," 138/180 ","1","Q3","0.6","0.1","0.47"," 117/180 ","Q3","Q4","23.6","35.28","0","0.097","0.276","Q3",
"Acoustics Australia","ACOUST AUST","0814-6039","1839-2571","ACOUSTICS","SCIE","480","1.9"," 17/40 ","1.7","Q2","1.9","0.4","0.46"," 23/40 ","Q3","Q2","58.8","43.75","0","0.097","0.347","Q3",
"JOURNAL OF APPLIED AQUACULTURE","J APPL AQUACULT","1045-4438","1545-0805","FISHERIES","ESCI","703","1.3"," 40/62 ","N/A","N/A","1.3","0.1","0.46"," 42/62 ","Q3","Q3","36.3","33.06","0","0.089","N/A","N/A",
"NEUROIMAGING CLINICS OF NORTH AMERICA","NEUROIMAG CLIN N AM","1052-5149","1557-9867","NEUROIMAGING","SCIE","1,575","1.3"," 13/15 ","2.2","Q3","1.3","0.3","0.46"," 12/15 ","Q3","Q4","16.7","23.33","0.001","0.255","0.608","Q3",
"NEUROIMAGING CLINICS OF NORTH AMERICA","NEUROIMAG CLIN N AM","1052-5149","1557-9867","NEUROSCIENCES","SCIE","1,575","1.3"," 277/310 ","2.2","Q3","1.3","0.3","0.46"," 255/310 ","Q3","Q4","10.8","17.90","0.001","0.255","0.608","Q4",
"NEUROIMAGING CLINICS OF NORTH AMERICA","NEUROIMAG CLIN N AM","1052-5149","1557-9867","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,575","1.3"," 138/204 ","2.2","Q3","1.3","0.3","0.46"," 128/204 ","Q3","Q3","32.6","37.50","0.001","0.255","0.608","Q2",
"Journal of Community Health Nursing","J COMMUN HEALTH NURS","0737-0016","1532-7655","NURSING","SCIE, SSCI","432","0.8"," 149/191 ","1.5","Q3","0.8","0.2","0.46"," 138/191 ","Q3","Q4","22.3","28.01","0","0.088","0.474","Q3",
"Oncology Reviews","ONCOL REV","1970-5557","1970-5565","ONCOLOGY","ESCI","663","3.1"," 136/322 ","3.4","Q2","3.1","0.2","0.45"," 225/322 ","Q3","Q2","57.9","30.28","0.001","0.117","0.772","Q3",
"IRISH JOURNAL OF MEDICAL SCIENCE","IRISH J MED SCI","0021-1265","1863-4362","MEDICINE, GENERAL & INTERNAL","SCIE","3,716","1.7"," 116/325 ","1.8","Q2","1.6","0.5","0.45"," 127/329 ","Q2","Q2","64.5","61.55","0.005","1.154","0.458","Q2",
"IEEE PERVASIVE COMPUTING","IEEE PERVAS COMPUT","1536-1268","1558-2590","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","1,681","1.6"," 168/249 ","2.8","Q2","1.6","0.4","0.45"," 163/251 ","Q3","Q3","32.7","35.26","0.001","0.16","0.535","Q2",
"IEEE PERVASIVE COMPUTING","IEEE PERVAS COMPUT","1536-1268","1558-2590","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,681","1.6"," 239/352 ","2.8","Q2","1.6","0.4","0.45"," 212/354 ","Q3","Q3","32.2","40.25","0.001","0.16","0.535","Q2",
"IEEE PERVASIVE COMPUTING","IEEE PERVAS COMPUT","1536-1268","1558-2590","TELECOMMUNICATIONS","SCIE","1,681","1.6"," 86/119 ","2.8","Q2","1.6","0.4","0.45"," 82/119 ","Q3","Q3","28.2","31.51","0.001","0.16","0.535","Q2",
"International Journal of Intelligent Computing and Cybernetics","INT J INTELL COMPUT","1756-378X","1756-3798","COMPUTER SCIENCE, CYBERNETICS","ESCI","518","2.2"," 17/32 ","2","Q3","1.9","0.2","0.44"," 16/32 ","Q2","Q3","48.4","51.56","0","0.097","0.317","Q3",
"VOX SANGUINIS","VOX SANG","0042-9007","1423-0410","HEMATOLOGY","SCIE","3,325","1.8"," 66/97 ","1.9","Q3","1.6","0.4","0.44"," 58/97 ","Q3","Q3","32.5","40.72","0.003","0.681","0.651","Q3",
"JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS","J PHYS B-AT MOL OPT","0953-4075","1361-6455","OPTICS","SCIE","11,399","1.5"," 82/119 ","1.5","Q3","1.4","0.5","0.44"," 77/120 ","Q3","Q3","31.5","36.25","0.006","1.317","0.47","Q2",
"JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS","J PHYS B-AT MOL OPT","0953-4075","1361-6455","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","11,399","1.5"," 28/40 ","1.5","Q3","1.4","0.5","0.44"," 27/40 ","Q3","Q3","31.3","33.75","0.006","1.317","0.47","Q2",
"Acta Psychologica Sinica","ACTA PSYCHOL SIN","0439-755X","N/A","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","2,217","1.3"," 122/218 ","N/A","N/A","1.1","0.2","0.44"," 138/218 ","Q3","Q3","44.3","36.93","0.001","0.281","N/A","N/A",
"Landbauforschung-Journal of Sustainable and Organic Agricultural Systems","LANDBAUFORSCHUNG-GER","0458-6859","2700-8711","AGRICULTURE, MULTIDISCIPLINARY","SCIE","151","0.7"," 58/89 ","1.3","Q2","0.7","0.1","0.44"," 39/89 ","Q2","Q3","35.4","56.74","0","0.031","0.338","Q2",
"Psycholinguistics","PSYCHOLINGUISTICS","2309-1797","2415-3397","LINGUISTICS","ESCI","115","0.5"," 206/297 ","0.3","Q4","0.3","<0.1","0.44"," 206/297 ","Q3","Q3","30.8","30.81","0","0.039","0.078","Q4",
"Castilla-Estudios de Literatura","CASTILLA","1989-7383","1989-7383","LITERATURE","ESCI","62","0.2"," N/A ","0.2","N/A","0.2","0.1","0.44"," 125/199 ","Q3","N/A","N/A","37.44","0","0.033","0.159","Q3",
"BIOELECTROMAGNETICS","BIOELECTROMAGNETICS","0197-8462","1521-186X","BIOLOGY","SCIE","2,180","1.8"," 58/109 ","2","Q3","1.7","0.4","0.43"," 65/109 ","Q3","Q3","47.2","40.83","0.001","0.153","0.384","Q3",
"BIOELECTROMAGNETICS","BIOELECTROMAGNETICS","0197-8462","1521-186X","BIOPHYSICS","SCIE","2,180","1.8"," 55/77 ","2","Q3","1.7","0.4","0.43"," 58/77 ","Q3","Q3","29.2","25.32","0.001","0.153","0.384","Q4",
