"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Anthropological Measurements of Philosophical Research","ANTHROPOL MEAS PHILO","2227-7242","2304-9685","PHILOSOPHY","ESCI","54","0.5"," N/A ","0.3","N/A","0.1","0.1","0.61"," 115/325 ","Q2","N/A","N/A","64.77","0","0.007","0.027","Q4",
"ISRA International Journal of Islamic Finance","ISRA INT J ISLAMIC F","0128-1976","2289-4365","BUSINESS, FINANCE","ESCI","343","2.8"," 67/231 ","2.6","Q2","2.8","0.1","0.6"," 101/231 ","Q2","Q2","71.2","56.49","0","0.058","0.293","Q3",
"JOURNAL OF EVALUATION IN CLINICAL PRACTICE","J EVAL CLIN PRACT","1356-1294","1365-2753","HEALTH CARE SCIENCES & SERVICES","SCIE","5,551","2.1"," 88/174 ","2.5","Q2","2","0.6","0.6"," 104/175 ","Q2","Q3","49.7","40.86","0.005","1.166","0.782","Q2",
"JOURNAL OF EVALUATION IN CLINICAL PRACTICE","J EVAL CLIN PRACT","1356-1294","1365-2753","MEDICAL INFORMATICS","SCIE","5,551","2.1"," 34/44 ","2.5","Q4","2","0.6","0.6"," 31/44 ","Q2","Q4","23.9","30.68","0.005","1.166","0.782","Q3",
"JOURNAL OF EVALUATION IN CLINICAL PRACTICE","J EVAL CLIN PRACT","1356-1294","1365-2753","MEDICINE, GENERAL & INTERNAL","SCIE","5,551","2.1"," 96/325 ","2.5","Q2","2","0.6","0.6"," 94/329 ","Q2","Q2","70.6","71.58","0.005","1.166","0.782","Q1",
"Journal of Applied Logics-IfCoLoG Journal of Logics and their Applications","J APPL LOG-IFCOLOG","2631-9810","2631-9829","LOGIC","ESCI","185","0.4"," 19/25 ","0.4","Q4","0.4","<0.1","0.6"," 16/25 ","Q3","Q4","26.0","38.00","0.001","0.12","0.238","Q4",
"Interdisciplinary Journal for Religion and Transformation in Contemporary Society","INTERD J RELIG TRANS","2365-3140","2364-2807","RELIGION","ESCI","46","0.3"," N/A ","N/A","N/A","0.2","<0.1","0.6"," 140/339 ","Q2","N/A","N/A","58.85","0","0.036","N/A","N/A",
"Plant Signaling & Behavior","PLANT SIGNAL BEHAV","1559-2316","1559-2324","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","10,353","2.8"," 184/313 ","3.4","Q3","2.8","1","0.59"," 185/313 ","Q2","Q3","41.4","41.05","0.004","0.814","0.61","Q3",
"Plant Signaling & Behavior","PLANT SIGNAL BEHAV","1559-2316","1559-2324","PLANT SCIENCES","SCIE","10,353","2.8"," 80/265 ","3.4","Q2","2.8","1","0.59"," 110/265 ","Q2","Q2","70.0","58.68","0.004","0.814","0.61","Q2",
"BioTech","BIOTECH-BASEL","N/A","2673-6284","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","287","2.7"," 90/174 ","N/A","N/A","2.7","0.8","0.59"," 98/174 ","Q3","Q3","48.6","43.97","0","0.081","N/A","N/A",
"Animal Production Science","ANIM PROD SCI","1836-0939","1836-5787","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","4,050","1.3"," 45/80 ","1.4","Q3","1.2","0.3","0.59"," 40/80 ","Q2","Q3","44.4","50.63","0.002","0.546","0.254","Q3",
"Children & Schools","CHILD SCH","1532-8759","1545-682X","SOCIAL WORK","ESCI","536","1.2"," 50/91 ","1.6","Q2","1.2","0.4","0.59"," 57/91 ","Q3","Q3","45.6","37.91","0.001","0.126","0.598","Q2",
"Family Court Review","FAM COURT REV","1531-2445","1744-1617","FAMILY STUDIES","ESCI","693","0.7"," 53/66 ","0.8","Q4","0.5","0.1","0.59"," 39/66 ","Q3","Q4","20.5","41.67","0","0.103","0.21","Q4",
"Family Court Review","FAM COURT REV","1531-2445","1744-1617","LAW","ESCI","693","0.7"," 171/421 ","0.8","Q2","0.5","0.1","0.59"," 213/421 ","Q3","Q2","59.5","49.52","0","0.103","0.21","Q3",
"AUTOIMMUNITY","AUTOIMMUNITY","0891-6934","1607-842X","IMMUNOLOGY","SCIE","2,538","3.3"," 95/181 ","3","Q3","3.2","0.5","0.58"," 108/181 ","Q3","Q3","47.8","40.61","0.001","0.287","0.663","Q3",
"JOURNAL OF ECONOMIC STUDIES","J ECON STUD","0144-3585","N/A","ECONOMICS","ESCI","1,858","1.9"," 223/597 ","2.2","Q2","1.7","0.5","0.58"," 262/600 ","Q2","Q2","62.7","56.42","0.001","0.31","0.36","Q3",
"IMA JOURNAL OF APPLIED MATHEMATICS","IMA J APPL MATH","0272-4960","1464-3634","MATHEMATICS, APPLIED","SCIE","1,685","1.4"," 102/331 ","1.1","Q2","1.4","0.4","0.58"," 190/331 ","Q3","Q2","69.3","42.75","0.001","0.194","0.477","Q3",
"Investigaciones de Historia Economica","INVESTIG HIST ECON","1698-6989","2340-3373","ECONOMICS","ESCI","135","0.4"," 514/597 ","0.5","Q4","0.3","0.2","0.58"," 262/600 ","Q2","Q4","14.0","56.42","0","0.072","0.415","Q3",
"Investigaciones de Historia Economica","INVESTIG HIST ECON","1698-6989","2340-3373","HISTORY","ESCI","135","0.4"," 121/518 ","0.5","Q2","0.3","0.2","0.58"," 234/519 ","Q2","Q1","76.7","55.01","0","0.072","0.415","Q2",
"CELLULAR IMMUNOLOGY","CELL IMMUNOL","0008-8749","1090-2163","CELL BIOLOGY","SCIE","6,372","3.7"," 99/205 ","4.1","Q3","3.6","0.7","0.57"," 126/205 ","Q3","Q2","52.0","38.78","0.005","1.113","1.052","Q2",
"CELLULAR IMMUNOLOGY","CELL IMMUNOL","0008-8749","1090-2163","IMMUNOLOGY","SCIE","6,372","3.7"," 82/181 ","4.1","Q2","3.6","0.7","0.57"," 110/181 ","Q3","Q2","55.0","39.50","0.005","1.113","1.052","Q2",
"CLEVELAND CLINIC JOURNAL OF MEDICINE","CLEV CLIN J MED","0891-1150","1939-2869","MEDICINE, GENERAL & INTERNAL","SCIE","2,518","3.4"," 50/325 ","4.1","Q1","3.4","1.5","0.57"," 98/329 ","Q2","Q1","84.8","70.36","0.002","0.439","0.998","Q1",
"BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS","BBA-PROTEINS PROTEOM","1570-9639","1878-1454","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","7,434","2.5"," 216/313 ","2.8","Q3","2.5","0.8","0.57"," 197/313 ","Q3","Q3","31.2","37.22","0.003","0.681","0.708","Q3",
"BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS","BBA-PROTEINS PROTEOM","1570-9639","1878-1454","BIOPHYSICS","SCIE","7,434","2.5"," 43/77 ","2.8","Q2","2.5","0.8","0.57"," 44/77 ","Q3","Q3","44.8","43.51","0.003","0.681","0.708","Q2",
"Rangeland Ecology & Management","RANGELAND ECOL MANAG","1550-7424","1551-5028","ECOLOGY","SCIE","3,140","2.4"," 82/195 ","2.4","Q2","2","0.4","0.57"," 110/195 ","Q3","Q2","58.2","43.85","0.002","0.447","0.475","Q3",
"Rangeland Ecology & Management","RANGELAND ECOL MANAG","1550-7424","1551-5028","ENVIRONMENTAL SCIENCES","SCIE","3,140","2.4"," 221/358 ","2.4","Q3","2","0.4","0.57"," 199/359 ","Q3","Q3","38.4","44.71","0.002","0.447","0.475","Q3",
"KOREAN JOURNAL OF INTERNAL MEDICINE","KOREAN J INTERN MED","1226-3303","2005-6648","MEDICINE, GENERAL & INTERNAL","SCIE","3,418","2.2"," 92/325 ","2.6","Q2","2.1","0.4","0.57"," 98/329 ","Q2","Q2","71.8","70.36","0.004","0.769","0.625","Q2",
"PEDIATRIC CARDIOLOGY","PEDIATR CARDIOL","0172-0643","1432-1971","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","5,323","1.5"," 145/220 ","1.6","Q3","1.3","0.2","0.57"," 107/220 ","Q2","Q3","34.3","51.59","0.006","1.244","0.559","Q3",
"PEDIATRIC CARDIOLOGY","PEDIATR CARDIOL","0172-0643","1432-1971","PEDIATRICS","SCIE","5,323","1.5"," 86/186 ","1.6","Q3","1.3","0.2","0.57"," 110/186 ","Q2","Q2","54.0","41.13","0.006","1.244","0.559","Q2",
"RAMANUJAN JOURNAL","RAMANUJAN J","1382-4090","1572-9303","MATHEMATICS","SCIE","1,235","0.6"," 263/489 ","0.7","Q2","0.5","0.2","0.57"," 249/489 ","Q3","Q3","46.3","49.18","0.004","0.765","0.521","Q2",
"YEAST","YEAST","0749-503X","1097-0061","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","3,818","2.2"," 237/313 ","2.8","Q3","2","0.6","0.56"," 201/313 ","Q3","Q4","24.4","35.94","0.001","0.307","0.697","Q3",
"YEAST","YEAST","0749-503X","1097-0061","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","3,818","2.2"," 119/174 ","2.8","Q3","2","0.6","0.56"," 108/174 ","Q3","Q3","31.9","38.22","0.001","0.307","0.697","Q2",
"YEAST","YEAST","0749-503X","1097-0061","MICROBIOLOGY","SCIE","3,818","2.2"," 114/161 ","2.8","Q3","2","0.6","0.56"," 94/161 ","Q3","Q3","29.5","41.93","0.001","0.307","0.697","Q3",
"YEAST","YEAST","0749-503X","1097-0061","MYCOLOGY","SCIE","3,818","2.2"," 19/33 ","2.8","Q3","2","0.6","0.56"," 21/33 ","Q3","Q3","43.9","37.88","0.001","0.307","0.697","Q2",
"JOURNAL OF HYDRAULIC ENGINEERING","J HYDRAUL ENG","0733-9429","1943-7900","ENGINEERING, CIVIL","SCIE","11,023","2.1"," 83/181 ","2.3","Q2","1.9","0.7","0.56"," 77/181 ","Q2","Q2","54.4","57.73","0.002","0.498","0.517","Q2",
"JOURNAL OF HYDRAULIC ENGINEERING","J HYDRAUL ENG","0733-9429","1943-7900","ENGINEERING, MECHANICAL","SCIE","11,023","2.1"," 82/180 ","2.3","Q2","1.9","0.7","0.56"," 80/180 ","Q2","Q2","54.7","55.83","0.002","0.498","0.517","Q2",
"JOURNAL OF HYDRAULIC ENGINEERING","J HYDRAUL ENG","0733-9429","1943-7900","WATER RESOURCES","SCIE","11,023","2.1"," 71/127 ","2.3","Q3","1.9","0.7","0.56"," 65/127 ","Q2","Q3","44.5","49.21","0.002","0.498","0.517","Q3",
"Radiology and Oncology","RADIOL ONCOL","1318-2099","1581-3207","ONCOLOGY","SCIE","1,502","2.1"," 214/322 ","2.8","Q3","2","0.3","0.56"," 192/322 ","Q3","Q3","33.7","40.53","0.001","0.318","0.588","Q3",
"Radiology and Oncology","RADIOL ONCOL","1318-2099","1581-3207","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,502","2.1"," 96/204 ","2.8","Q2","2","0.3","0.56"," 111/204 ","Q3","Q2","53.2","45.83","0.001","0.318","0.588","Q2",
"ADVANCED ENGINEERING MATERIALS","ADV ENG MATER","1438-1656","1527-2648","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","19,177","3.4"," 188/438 ","4.1","Q2","3.2","0.7","0.55"," 224/438 ","Q3","Q2","57.2","48.97","0.015","3.246","0.759","Q2",
"CHROMOSOMA","CHROMOSOMA","0009-5915","1432-0886","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","2,880","2.5"," 216/313 ","3.7","Q2","2.5","0.7","0.55"," 209/313 ","Q3","Q3","31.2","33.39","0.001","0.292","1.211","Q2",
"CHROMOSOMA","CHROMOSOMA","0009-5915","1432-0886","GENETICS & HEREDITY","SCIE","2,880","2.5"," 100/191 ","3.7","Q2","2.5","0.7","0.55"," 117/191 ","Q3","Q3","47.9","39.01","0.001","0.292","1.211","Q2",
"RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI","REND LINCEI-SCI FIS","2037-4631","1720-0776","MULTIDISCIPLINARY SCIENCES","SCIE","1,462","2.1"," 53/134 ","1.7","Q2","1.8","0.9","0.55"," 53/135 ","Q2","Q2","60.8","61.11","0.001","0.255","0.32","Q2",
"ANNALS OF HUMAN BIOLOGY","ANN HUM BIOL","0301-4460","1464-5033","ANTHROPOLOGY","SSCI","2,053","1.2"," 50/139 ","1.8","Q2","1.1","0.4","0.55"," 81/139 ","Q2","Q2","64.4","42.09","0.001","0.287","0.561","Q2",
"ANNALS OF HUMAN BIOLOGY","ANN HUM BIOL","0301-4460","1464-5033","BIOLOGY","SCIE","2,053","1.2"," 71/109 ","1.8","Q3","1.1","0.4","0.55"," 51/109 ","Q2","Q3","35.3","53.67","0.001","0.287","0.561","Q2",
"ANNALS OF HUMAN BIOLOGY","ANN HUM BIOL","0301-4460","1464-5033","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","2,053","1.2"," 317/403 ","1.8","Q3","1.1","0.4","0.55"," 249/403 ","Q2","Q4","21.5","38.34","0.001","0.287","0.561","Q3",
"JOURNAL OF MEDICAL MICROBIOLOGY","J MED MICROBIOL","0022-2615","1473-5644","MICROBIOLOGY","SCIE","9,127","2.4"," 105/161 ","2.5","Q3","2.4","0.4","0.54"," 103/161 ","Q3","Q3","35.1","36.34","0.005","1.036","0.614","Q3",
"On the Horizon","HORIZON-UK","1074-8121","2054-1708","EDUCATION & EDUCATIONAL RESEARCH","ESCI","653","1.7"," 257/756 ","1.7","Q2","1.7","<0.1","0.54"," 438/756 ","Q3","Q2","66.1","42.13","0","0.06","0.323","Q3",
"INTERNATIONAL MICROBIOLOGY","INT MICROBIOL","1139-6709","1618-1905","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","1,932","2.3"," 110/174 ","2.9","Q3","2.3","0.3","0.53"," 116/174 ","Q3","Q3","37.1","33.62","0.001","0.286","0.528","Q3",
"INTERNATIONAL MICROBIOLOGY","INT MICROBIOL","1139-6709","1618-1905","MICROBIOLOGY","SCIE","1,932","2.3"," 109/161 ","2.9","Q3","2.3","0.3","0.53"," 104/161 ","Q3","Q3","32.6","35.71","0.001","0.286","0.528","Q3",
"INTERNATIONAL JOURNAL OF EARTH SCIENCES","INT J EARTH SCI","1437-3254","1437-3262","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","5,822","1.8"," 147/253 ","2.1","Q3","1.7","0.6","0.53"," 148/253 ","Q3","Q3","42.1","41.70","0.004","0.886","0.664","Q2",
"Advances in Fuzzy Systems","ADV FUZZY SYST","1687-7101","1687-711X","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","327","1.4"," 156/197 ","1.3","Q4","1.4","0.2","0.53"," 119/198 ","Q3","Q4","21.1","40.15","0","0.044","0.213","Q4",
"Advances in Fuzzy Systems","ADV FUZZY SYST","1687-7101","1687-711X","MATHEMATICS, APPLIED","ESCI","327","1.4"," 102/331 ","1.3","Q2","1.4","0.2","0.53"," 214/331 ","Q3","Q2","69.3","35.50","0","0.044","0.213","Q4",
"CHEMPHYSCHEM","CHEMPHYSCHEM","1439-4235","1439-7641","CHEMISTRY, PHYSICAL","SCIE","15,110","2.3"," 126/178 ","2.8","Q3","2.3","0.5","0.52"," 96/178 ","Q2","Q3","29.5","46.35","0.008","1.825","0.603","Q2",
"CHEMPHYSCHEM","CHEMPHYSCHEM","1439-4235","1439-7641","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","15,110","2.3"," 16/40 ","2.8","Q2","2.3","0.5","0.52"," 20/40 ","Q2","Q2","61.3","51.25","0.008","1.825","0.603","Q2",
"PETROLEUM GEOSCIENCE","PETROL GEOSCI","1354-0793","2041-496X","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,433","1.9"," 141/253 ","2","Q3","1.6","0.5","0.52"," 149/253 ","Q3","Q3","44.5","41.30","0.001","0.2","0.661","Q2",
"Cryptography","CRYPTOGRAPHY-BASEL","N/A","2410-387X","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","464","1.8"," 159/249 ","2.1","Q3","1.6","0.3","0.52"," 150/251 ","Q2","Q3","36.3","40.44","0.001","0.151","0.409","Q3",
"Cryptography","CRYPTOGRAPHY-BASEL","N/A","2410-387X","COMPUTER SCIENCE, THEORY & METHODS","ESCI","464","1.8"," 62/143 ","2.1","Q2","1.6","0.3","0.52"," 69/143 ","Q2","Q2","57.0","52.10","0.001","0.151","0.409","Q3",
"Immunity Inflammation and Disease","IMMUN INFLAMM DIS","N/A","2050-4527","IMMUNOLOGY","SCIE","1,816","3.1"," 102/181 ","2.9","Q3","3","0.5","0.5"," 125/181 ","Q3","Q3","43.9","31.22","0.002","0.526","0.619","Q3",
"Flexible and Printed Electronics","FLEX PRINT ELECTRON","2058-8585","2058-8585","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,332","2.8"," 229/438 ","3.3","Q2","2.5","0.6","0.5"," 249/438 ","Q3","Q3","47.8","43.26","0.002","0.369","0.631","Q2",
"International Social Security Review","INT SOC SECUR REV","0020-871X","1468-246X","PUBLIC ADMINISTRATION","ESCI","363","1.2"," 62/91 ","1.5","Q3","0.9","0.1","0.5"," 62/91 ","Q3","Q3","32.4","32.42","0","0.069","0.394","Q3",
"GEOCHEMISTRY-EXPLORATION ENVIRONMENT ANALYSIS","GEOCHEM-EXPLOR ENV A","1467-7873","2041-4943","GEOCHEMISTRY & GEOPHYSICS","SCIE","919","1"," 70/101 ","1.4","Q3","0.8","0.7","0.5"," 53/101 ","Q3","Q3","31.2","48.02","0","0.091","0.29","Q3",
"Algebraic and Geometric Topology","ALGEBR GEOM TOPOL","1472-2739","1472-2739","MATHEMATICS","SCIE","1,383","0.6"," 263/489 ","0.7","Q2","0.5","0.3","0.5"," 306/489 ","Q3","Q3","46.3","37.53","0.004","0.806","0.901","Q1",
"IMMUNOLOGICAL INVESTIGATIONS","IMMUNOL INVEST","0882-0139","1532-4311","IMMUNOLOGY","SCIE","2,089","2.9"," 108/181 ","2.6","Q3","2.9","0.4","0.49"," 128/181 ","Q3","Q3","40.6","29.56","0.002","0.425","0.554","Q4",
"CELL BIOCHEMISTRY AND FUNCTION","CELL BIOCHEM FUNCT","0263-6484","1099-0844","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","3,055","2.8"," 184/313 ","3.2","Q3","2.8","0.4","0.49"," 230/313 ","Q3","Q3","41.4","26.68","0.002","0.435","0.617","Q3",
"CELL BIOCHEMISTRY AND FUNCTION","CELL BIOCHEM FUNCT","0263-6484","1099-0844","CELL BIOLOGY","SCIE","3,055","2.8"," 136/205 ","3.2","Q3","2.8","0.4","0.49"," 146/205 ","Q3","Q3","33.9","29.02","0.002","0.435","0.617","Q4",
"Soil and Water Research","SOIL WATER RES","1801-5395","1805-9384","SOIL SCIENCE","SCIE","711","1.7"," 38/49 ","2.1","Q3","1.6","0.2","0.49"," 29/49 ","Q3","Q4","23.5","41.84","0","0.089","0.369","Q3",
"Soil and Water Research","SOIL WATER RES","1801-5395","1805-9384","WATER RESOURCES","SCIE","711","1.7"," 83/127 ","2.1","Q3","1.6","0.2","0.49"," 72/127 ","Q3","Q3","35.0","43.70","0","0.089","0.369","Q3",
"Journal of the American Psychiatric Nurses Association","J AM PSYCHIAT NURSES","1078-3903","1532-5725","NURSING","SCIE, SSCI","1,030","1.5"," 99/191 ","1.9","Q2","1.4","0.3","0.49"," 132/191 ","Q3","Q3","48.4","31.15","0.001","0.272","0.525","Q2",
"Journal of the American Psychiatric Nurses Association","J AM PSYCHIAT NURSES","1078-3903","1532-5725","PSYCHIATRY","SCIE, SSCI","1,030","1.5"," 190/276 ","1.9","Q3","1.4","0.3","0.49"," 188/276 ","Q3","Q3","31.3","32.07","0.001","0.272","0.525","Q3",
"British Journal of Occupational Therapy","BRIT J OCCUP THER","0308-0226","1477-6006","REHABILITATION","SCIE, SSCI","1,971","1.3"," 106/169 ","1.6","Q3","1.1","0.2","0.49"," 131/169 ","Q4","Q3","37.6","22.78","0.001","0.248","0.344","Q4",
"NUTRITION IN CLINICAL PRACTICE","NUTR CLIN PRACT","0884-5336","1941-2452","NUTRITION & DIETETICS","SCIE","4,524","2.1"," 74/114 ","3","Q3","1.9","0.3","0.48"," 72/114 ","Q3","Q3","35.5","37.28","0.004","0.828","0.749","Q3",
"JOURNAL OF TOXICOLOGICAL SCIENCES","J TOXICOL SCI","0388-1350","1880-3989","TOXICOLOGY","SCIE","1,982","1.8"," 82/106 ","1.8","Q4","1.7","0.3","0.48"," 88/106 ","Q4","Q4","23.1","17.45","0.001","0.217","0.353","Q4",
"Current Problems in Diagnostic Radiology","CURR PROBL DIAGN RAD","0363-0188","0363-0188","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","1,247","1.5"," 124/204 ","1.4","Q3","1.4","0.4","0.48"," 125/204 ","Q3","Q3","39.5","38.97","0.002","0.343","0.362","Q3",
"Jornal Brasileiro de Pneumologia","J BRAS PNEUMOL","1806-3713","1806-3756","RESPIRATORY SYSTEM","SCIE","2,152","2.9"," 38/100 ","2.9","Q2","2.7","0.8","0.47"," 69/101 ","Q3","Q2","62.5","32.18","0.002","0.384","0.726","Q2",
"CELLULAR MICROBIOLOGY","CELL MICROBIOL","1462-5814","1462-5822","CELL BIOLOGY","SCIE","8,446","2.6"," 144/205 ","3.4","Q3","2.6","0.7","0.47"," 153/205 ","Q3","Q3","30.0","25.61","0.004","0.883","1.042","Q2",
"CELLULAR MICROBIOLOGY","CELL MICROBIOL","1462-5814","1462-5822","MICROBIOLOGY","SCIE","8,446","2.6"," 92/161 ","3.4","Q2","2.6","0.7","0.47"," 122/161 ","Q3","Q3","43.2","24.53","0.004","0.883","1.042","Q2",
"Future Microbiology","FUTURE MICROBIOL","1746-0913","1746-0921","MICROBIOLOGY","SCIE","5,329","2.5"," 99/161 ","2.9","Q3","2.4","0.3","0.47"," 122/161 ","Q4","Q3","38.8","24.53","0.003","0.682","0.633","Q3",
"EURO Journal on Transportation and Logistics","EURO J TRANSP LOGIST","2192-4376","2192-4384","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","643","2.1"," 49/106 ","3","Q2","2.1","0.4","0.47"," 60/106 ","Q3","Q2","54.2","43.87","0.001","0.218","1.125","Q1",
"EURO Journal on Transportation and Logistics","EURO J TRANSP LOGIST","2192-4376","2192-4384","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","643","2.1"," 39/72 ","3","Q2","2.1","0.4","0.47"," 38/72 ","Q3","Q3","46.5","47.92","0.001","0.218","1.125","Q2",
"NEW ASTRONOMY","NEW ASTRON","1384-1076","1384-1092","ASTRONOMY & ASTROPHYSICS","SCIE","2,048","1.9"," 42/84 ","1.7","Q3","1.8","0.6","0.47"," 43/84 ","Q3","Q2","50.6","49.40","0.002","0.42","0.407","Q3",
"Neurotrauma Reports","NEUROTRAUMA REP","N/A","2689-288X","CLINICAL NEUROLOGY","ESCI","314","1.8"," 188/277 ","2.1","Q3","1.7","0.4","0.47"," 204/278 ","Q3","Q3","32.3","26.80","0.001","0.155","0.625","Q3",
"Neurotrauma Reports","NEUROTRAUMA REP","N/A","2689-288X","NEUROSCIENCES","ESCI","314","1.8"," 242/310 ","2.1","Q4","1.7","0.4","0.47"," 250/310 ","Q3","Q4","22.1","19.52","0.001","0.155","0.625","Q4",
"CHILDS NERVOUS SYSTEM","CHILD NERV SYST","0256-7040","1433-0350","CLINICAL NEUROLOGY","SCIE","7,742","1.3"," 221/277 ","1.5","Q4","1.1","0.2","0.47"," 204/278 ","Q3","Q4","20.4","26.80","0.006","1.355","0.408","Q4",
"CHILDS NERVOUS SYSTEM","CHILD NERV SYST","0256-7040","1433-0350","PEDIATRICS","SCIE","7,742","1.3"," 107/186 ","1.5","Q3","1.1","0.2","0.47"," 128/186 ","Q3","Q3","42.7","31.45","0.006","1.355","0.408","Q3",
"CHILDS NERVOUS SYSTEM","CHILD NERV SYST","0256-7040","1433-0350","SURGERY","SCIE","7,742","1.3"," 177/290 ","1.5","Q3","1.1","0.2","0.47"," 193/290 ","Q3","Q3","39.1","33.62","0.006","1.355","0.408","Q3",
"Global Labour Journal","GLOB LABOUR J","1918-6711","1918-6711","INDUSTRIAL RELATIONS & LABOR","ESCI","300","1.3"," 28/49 ","2.2","Q2","1.1","0.3","0.47"," 34/49 ","Q3","Q3","43.9","31.63","0.001","0.131","0.962","Q2",
"JOURNAL OF CARDIAC SURGERY","J CARDIAC SURG","0886-0440","1540-8191","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","4,108","1.3"," 160/220 ","1.5","Q3","1.3","<0.1","0.47"," 123/220 ","Q3","Q3","27.5","44.32","0.007","1.608","0.475","Q3",
"JOURNAL OF CARDIAC SURGERY","J CARDIAC SURG","0886-0440","1540-8191","SURGERY","SCIE","4,108","1.3"," 177/290 ","1.5","Q3","1.3","<0.1","0.47"," 193/290 ","Q3","Q3","39.1","33.62","0.007","1.608","0.475","Q3",
"Community College Journal of Research and Practice","COMMUNITY COLL J RES","1066-8926","1521-0413","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,102","1"," 428/756 ","1","Q3","0.9","0.1","0.47"," 476/756 ","Q3","Q3","43.5","37.10","0.001","0.25","0.309","Q3",
"International Journal of Knowledge and Learning","INT J KNOWL LEARN","1741-1009","1741-1017","EDUCATION & EDUCATIONAL RESEARCH","ESCI","134","0.9"," 457/756 ","0.9","Q3","0.7","0.1","0.47"," 476/756 ","Q3","Q3","39.6","37.10","0","0.014","0.105","Q4",
"Unterrichtspraxis-Teaching German","UNTERRICHTSPRAXIS","0042-062X","1756-1221","LANGUAGE & LINGUISTICS","ESCI","120","0.6"," N/A ","0.5","N/A","0.4","<0.1","0.47"," 192/393 ","Q2","N/A","N/A","51.27","0","0.026","0.173","Q3",
"INTERNATIONAL JOURNAL OF BIOLOGICAL MARKERS","INT J BIOL MARKER","0393-6155","1724-6008","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","1,356","2.3"," 110/174 ","2.3","Q3","2.3","0.5","0.46"," 133/174 ","Q3","Q3","37.1","23.85","0.001","0.209","0.457","Q3",
"INTERNATIONAL JOURNAL OF BIOLOGICAL MARKERS","INT J BIOL MARKER","0393-6155","1724-6008","ONCOLOGY","SCIE","1,356","2.3"," 201/322 ","2.3","Q3","2.3","0.5","0.46"," 220/322 ","Q3","Q3","37.7","31.83","0.001","0.209","0.457","Q4",
"ACTA MECHANICA SOLIDA SINICA","ACTA MECH SOLIDA SIN","0894-9166","1860-2134","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,630","2"," 292/438 ","2","Q3","1.9","0.7","0.46"," 264/438 ","Q3","Q3","33.4","39.84","0.001","0.261","0.405","Q3",
"ACTA MECHANICA SOLIDA SINICA","ACTA MECH SOLIDA SIN","0894-9166","1860-2134","MECHANICS","SCIE","1,630","2"," 91/170 ","2","Q3","1.9","0.7","0.46"," 109/170 ","Q3","Q3","46.8","36.18","0.001","0.261","0.405","Q3",
"PHOTONIC NETWORK COMMUNICATIONS","PHOTONIC NETW COMMUN","1387-974X","1572-8188","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","711","1.8"," 159/249 ","1.8","Q3","1.7","0.5","0.46"," 159/251 ","Q3","Q3","36.3","36.85","0.001","0.12","0.248","Q4",
