"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Neurology-Clinical Practice","NEUROL-CLIN PRACT","2163-0402","2163-0933","CLINICAL NEUROLOGY","ESCI","1,827","2.3"," 146/277 ","2.3","Q3","2.3","1","0.6"," 175/278 ","Q3","Q3","47.5","37.23","0.003","0.728","0.827","Q2",
"Journal of Renal Care","J RENAL CARE","1755-6678","1755-6686","NURSING","SCIE, SSCI","586","1.5"," 99/191 ","1.8","Q3","1.3","0.3","0.6"," 113/191 ","Q3","Q3","48.4","41.10","0.001","0.12","0.452","Q3",
"Journal of Renal Care","J RENAL CARE","1755-6678","1755-6686","UROLOGY & NEPHROLOGY","SCIE","586","1.5"," 78/126 ","1.8","Q3","1.3","0.3","0.6"," 67/126 ","Q3","Q3","38.5","47.22","0.001","0.12","0.452","Q3",
"VISION RESEARCH","VISION RES","0042-6989","1878-5646","NEUROSCIENCES","SCIE","13,295","1.5"," 269/310 ","1.7","Q4","1.4","0.6","0.6"," 219/310 ","Q3","Q4","13.4","29.52","0.003","0.661","0.593","Q4",
"VISION RESEARCH","VISION RES","0042-6989","1878-5646","OPHTHALMOLOGY","SCIE","13,295","1.5"," 60/95 ","1.7","Q3","1.4","0.6","0.6"," 59/95 ","Q3","Q3","37.4","38.42","0.003","0.661","0.593","Q3",
"VISION RESEARCH","VISION RES","0042-6989","1878-5646","PSYCHOLOGY","SCIE","13,295","1.5"," 64/92 ","1.7","Q3","1.4","0.6","0.6"," 52/92 ","Q3","Q3","31.0","44.02","0.003","0.661","0.593","Q3",
"PROCEEDINGS OF THE JAPAN ACADEMY SERIES B-PHYSICAL AND BIOLOGICAL SCIENCES","P JPN ACAD B-PHYS","0386-2208","1349-2896","MULTIDISCIPLINARY SCIENCES","SCIE","2,404","4.4"," 20/134 ","4.5","Q1","4.3","0.7","0.59"," 50/135 ","Q2","Q1","85.4","63.33","0.002","0.345","1.228","Q1",
"Green Processing and Synthesis","GREEN PROCESS SYNTH","2191-9542","2191-9550","CHEMISTRY, MULTIDISCIPLINARY","SCIE","2,203","3.8"," 82/230 ","4.1","Q2","3.5","0.6","0.59"," 98/231 ","Q2","Q2","64.6","57.79","0.002","0.381","0.508","Q2",
"Green Processing and Synthesis","GREEN PROCESS SYNTH","2191-9542","2191-9550","ENGINEERING, CHEMICAL","SCIE","2,203","3.8"," 55/170 ","4.1","Q2","3.5","0.6","0.59"," 64/171 ","Q2","Q2","67.9","62.87","0.002","0.381","0.508","Q2",
"Green Processing and Synthesis","GREEN PROCESS SYNTH","2191-9542","2191-9550","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","SCIE","2,203","3.8"," 49/91 ","4.1","Q3","3.5","0.6","0.59"," 53/91 ","Q2","Q3","46.7","42.31","0.002","0.381","0.508","Q3",
"Current Oncology","CURR ONCOL","1198-0052","1718-7729","ONCOLOGY","SCIE","6,836","2.8"," 157/322 ","2.9","Q3","2.6","0.7","0.59"," 180/322 ","Q3","Q2","51.4","44.25","0.011","2.303","0.792","Q3",
"Local Economy","LOCAL ECON","0269-0942","1470-9325","ECONOMICS","ESCI","961","1.8"," 241/597 ","2","Q2","1.6","0.1","0.59"," 253/600 ","Q2","Q2","59.7","57.92","0.001","0.16","0.437","Q3",
"JNP- The Journal for Nurse Practitioners","JNP-J NURSE PRACT","1555-4155","1878-058X","NURSING","SCIE, SSCI","1,425","1.5"," 99/191 ","1.2","Q3","1.4","0.1","0.59"," 117/191 ","Q3","Q3","48.4","39.01","0.002","0.454","0.302","Q3",
"Financial History Review","FINANC HIST REV","0968-5650","1474-0052","HISTORY OF SOCIAL SCIENCES","ESCI","194","0.4"," 30/42 ","0.6","Q3","0.4","0.1","0.59"," 25/42 ","Q3","Q3","29.8","41.67","0","0.077","0.503","Q2",
"International Journal of Differential Equations","INT J DIFFER EQUAT","1687-9643","1687-9651","MATHEMATICS, APPLIED","ESCI","376","1.4"," 102/331 ","1.1","Q2","1.3","0.3","0.58"," 190/331 ","Q3","Q2","69.3","42.75","0","0.049","0.207","Q4",
"REVUE DE MICROPALEONTOLOGIE","R MICROPALEONTOL","0035-1598","N/A","PALEONTOLOGY","ESCI","493","0.7"," 51/56 ","1.3","Q3","0.7","0.1","0.58"," 40/56 ","Q3","Q4","9.8","29.46","0","0.059","0.369","Q3",
"Archives of Cardiovascular Diseases","ARCH CARDIOVASC DIS","1875-2136","1875-2128","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","1,995","2.3"," 103/220 ","2.3","Q2","2.2","0.6","0.57"," 107/220 ","Q2","Q2","53.4","51.59","0.002","0.484","0.748","Q2",
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","AUTOMATION & CONTROL SYSTEMS","SCIE","3,848","1.9"," 49/84 ","2.2","Q3","1.7","0.5","0.57"," 43/84 ","Q2","Q3","42.3","49.40","0.001","0.315","0.464","Q3",
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","CHEMISTRY, ANALYTICAL","SCIE","3,848","1.9"," 66/106 ","2.2","Q3","1.7","0.5","0.57"," 61/106 ","Q2","Q3","38.2","42.92","0.001","0.315","0.464","Q3",
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","3,848","1.9"," 134/197 ","2.2","Q3","1.7","0.5","0.57"," 109/198 ","Q2","Q3","32.2","45.20","0.001","0.315","0.464","Q3",
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","INSTRUMENTS & INSTRUMENTATION","SCIE","3,848","1.9"," 43/76 ","2.2","Q2","1.7","0.5","0.57"," 37/76 ","Q2","Q3","44.1","51.97","0.001","0.315","0.464","Q2",
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","3,848","1.9"," 47/135 ","2.2","Q2","1.7","0.5","0.57"," 66/135 ","Q2","Q2","65.6","51.48","0.001","0.315","0.464","Q3",
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","STATISTICS & PROBABILITY","SCIE","3,848","1.9"," 30/168 ","2.2","Q1","1.7","0.5","0.57"," 71/168 ","Q2","Q1","82.4","58.04","0.001","0.315","0.464","Q3",
"Journal of Animal Behaviour and Biometeorology","J ANIM BEHAV BIOMETE","N/A","2318-1265","AGRICULTURE, DAIRY & ANIMAL SCIENCE","ESCI","369","1.8"," 25/80 ","1.8","Q2","1.5","0.5","0.57"," 41/80 ","Q3","Q2","69.4","49.38","0","0.075","0.254","Q3",
"Pharmacogenetics and Genomics","PHARMACOGENET GENOM","1744-6872","1744-6880","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,393","1.7"," 138/174 ","1.8","Q4","1.6","0.4","0.57"," 104/174 ","Q3","Q4","21.0","40.52","0.001","0.123","0.449","Q3",
"Pharmacogenetics and Genomics","PHARMACOGENET GENOM","1744-6872","1744-6880","GENETICS & HEREDITY","SCIE","2,393","1.7"," 138/191 ","1.8","Q4","1.6","0.4","0.57"," 113/191 ","Q3","Q3","28.0","41.10","0.001","0.123","0.449","Q4",
"Pharmacogenetics and Genomics","PHARMACOGENET GENOM","1744-6872","1744-6880","PHARMACOLOGY & PHARMACY","SCIE","2,393","1.7"," 251/354 ","1.8","Q3","1.6","0.4","0.57"," 210/354 ","Q3","Q3","29.2","40.82","0.001","0.123","0.449","Q3",
"International Journal of Christianity & Education","INT J CHRIST EDUC","2056-9971","2056-998X","RELIGION","ESCI","48","0.2"," N/A ","0.4","N/A","0.1","0.1","0.57"," 146/339 ","Q2","N/A","N/A","57.08","0","0.027","0.175","Q3",
"Frontiers in Chemistry","FRONT CHEM","2296-2646","2296-2646","CHEMISTRY, MULTIDISCIPLINARY","SCIE","28,582","3.8"," 82/230 ","4.8","Q2","3.7","1","0.56"," 100/231 ","Q2","Q2","64.6","56.93","0.038","8.202","0.834","Q2",
"Journal of Hydro-environment Research","J HYDRO-ENVIRON RES","1570-6443","1876-4444","ENGINEERING, CIVIL","SCIE","1,169","2.4"," 72/181 ","2.3","Q2","2.4","0.5","0.56"," 77/181 ","Q2","Q2","60.5","57.73","0.001","0.158","0.441","Q2",
"Journal of Hydro-environment Research","J HYDRO-ENVIRON RES","1570-6443","1876-4444","ENVIRONMENTAL SCIENCES","SCIE","1,169","2.4"," 221/358 ","2.3","Q3","2.4","0.5","0.56"," 203/359 ","Q2","Q3","38.4","43.59","0.001","0.158","0.441","Q3",
"Journal of Hydro-environment Research","J HYDRO-ENVIRON RES","1570-6443","1876-4444","WATER RESOURCES","SCIE","1,169","2.4"," 59/127 ","2.3","Q3","2.4","0.5","0.56"," 65/127 ","Q2","Q2","53.9","49.21","0.001","0.158","0.441","Q3",
"CANCER CAUSES & CONTROL","CANCER CAUSE CONTROL","0957-5243","1573-7225","ONCOLOGY","SCIE","7,368","2.2"," 209/322 ","2.5","Q3","2.1","0.4","0.56"," 192/322 ","Q3","Q3","35.2","40.53","0.005","1.076","0.908","Q2",
"CANCER CAUSES & CONTROL","CANCER CAUSE CONTROL","0957-5243","1573-7225","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","7,368","2.2"," 189/403 ","2.5","Q2","2.1","0.4","0.56"," 245/403 ","Q3","Q2","53.2","39.33","0.005","1.076","0.908","Q2",
"CZECH JOURNAL OF ANIMAL SCIENCE","CZECH J ANIM SCI","1212-1819","1805-9309","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","1,393","1.4"," 42/80 ","1.2","Q3","1.1","0.2","0.56"," 42/80 ","Q3","Q3","48.1","48.13","0","0.086","0.177","Q3",
"Currents in Pharmacy Teaching and Learning","CURR PHARM TEACH LEA","1877-1297","1877-1300","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","2,299","1.3"," 49/85 ","1.7","Q3","1.2","0.2","0.56"," 48/85 ","Q3","Q3","42.9","44.12","0.003","0.612","0.357","Q3",
"LIMNETICA","LIMNETICA","0213-8409","1989-1806","LIMNOLOGY","SCIE","736","1.2"," 17/22 ","1.4","Q4","1.1","0.4","0.56"," 11/22 ","Q2","Q4","25.0","52.27","0","0.092","0.298","Q4",
"LIMNETICA","LIMNETICA","0213-8409","1989-1806","MARINE & FRESHWATER BIOLOGY","SCIE","736","1.2"," 78/119 ","1.4","Q3","1.1","0.4","0.56"," 60/119 ","Q2","Q3","34.9","50.00","0","0.092","0.298","Q3",
"Human Arenas","HUMAN ARENAS","2522-5790","2522-5804","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","286","1.1"," 132/218 ","0.9","Q4","0.9","0.3","0.56"," 124/218 ","Q3","Q3","39.7","43.35","0.001","0.126","0.241","Q4",
"CANADIAN MATHEMATICAL BULLETIN-BULLETIN CANADIEN DE MATHEMATIQUES","CAN MATH BULL","0008-4395","1496-4287","MATHEMATICS","SCIE","1,288","0.5"," 325/489 ","0.6","Q3","0.5","0.2","0.56"," 261/489 ","Q3","Q3","33.6","46.73","0.002","0.421","0.523","Q2",
"Onati Socio-Legal Series","ONATI SOCIO-LEGAL S","N/A","2079-5971","LAW","ESCI","317","0.5"," 211/421 ","0.5","Q3","0.5","0.7","0.56"," 221/421 ","Q3","Q3","50.0","47.62","0","0.107","0.176","Q3",
"Ancient Civilizations from Scythia to Siberia","ANC CIVILIZ SCYTHIA","0929-077X","1570-0577","HUMANITIES, MULTIDISCIPLINARY","ESCI","57","0.3"," N/A ","0.4","N/A","0.3","<0.1","0.56"," 135/406 ","Q2","N/A","N/A","66.87","0","0.035","0.3","Q2",
"International Journal of Food Science","INT J FOOD SCI","2356-7015","2314-5765","FOOD SCIENCE & TECHNOLOGY","ESCI","1,658","2.7"," 82/173 ","3.9","Q2","2.7","0.5","0.55"," 94/173 ","Q3","Q2","52.9","45.95","0.001","0.318","0.529","Q2",
"International Journal of Food Science","INT J FOOD SCI","2356-7015","2314-5765","NUTRITION & DIETETICS","ESCI","1,658","2.7"," 62/114 ","3.9","Q2","2.7","0.5","0.55"," 68/114 ","Q3","Q3","46.1","40.79","0.001","0.318","0.529","Q3",
"EUROPEAN JOURNAL OF HAEMATOLOGY","EUR J HAEMATOL","0902-4441","1600-0609","HEMATOLOGY","SCIE","5,309","2.3"," 48/97 ","2.8","Q2","2.2","0.4","0.55"," 43/97 ","Q2","Q2","51.0","56.19","0.005","1.186","0.866","Q2",
"PRAMANA-JOURNAL OF PHYSICS","PRAMANA-J PHYS","0304-4289","0973-7111","PHYSICS, MULTIDISCIPLINARY","SCIE","3,572","1.9"," 48/110 ","1.8","Q2","1.8","0.4","0.55"," 45/110 ","Q2","Q2","56.8","59.55","0.002","0.49","0.275","Q3",
"EDUCATIONAL FORUM","EDUC FORUM","0013-1725","1938-8098","EDUCATION & EDUCATIONAL RESEARCH","ESCI","754","1.5"," 300/756 ","1.4","Q3","1.5","0.1","0.55"," 430/756 ","Q3","Q2","60.4","43.19","0.001","0.157","0.575","Q2",
"Turkish Archives of Pediatrics","TURK ARCH PEDIATR","N/A","2757-6256","PEDIATRICS","ESCI","269","1.3"," 107/186 ","1.3","Q3","1.1","0.5","0.55"," 114/186 ","Q3","Q3","42.7","38.98","0","0.086","0.274","Q3",
"IEEE Journal on Exploratory Solid-State Computational Devices and Circuits","IEEE J EXPLOR SOLID-","2329-9231","2329-9231","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","ESCI","377","2"," 39/59 ","2.3","Q3","1.9","1","0.54"," 33/59 ","Q3","Q3","34.7","44.92","0.001","0.138","0.707","Q2",
"International Journal of Environmental Science and Technology","INT J ENVIRON SCI TE","1735-1472","1735-2630","ENVIRONMENTAL SCIENCES","SCIE","14,899","3"," 169/358 ","3","Q3","2.9","0.7","0.52"," 222/359 ","Q3","Q2","52.9","38.30","0.012","2.599","0.436","Q3",
"Journal of Financial Counseling and Planning","J FINANC COUNS PLAN","1052-3073","1947-7910","BUSINESS","ESCI","950","2"," 185/302 ","2.3","Q3","0.8","0.4","0.52"," 172/302 ","Q2","Q3","38.9","43.21","0","0.074","0.272","Q4",
"Journal of Financial Counseling and Planning","J FINANC COUNS PLAN","1052-3073","1947-7910","ECONOMICS","ESCI","950","2"," 207/597 ","2.3","Q2","0.8","0.4","0.52"," 293/600 ","Q2","Q2","65.4","51.25","0","0.074","0.272","Q3",
"INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION","INT J NONLIN SCI NUM","1565-1339","2191-0294","ENGINEERING, MULTIDISCIPLINARY","SCIE","1,692","1.4"," 80/179 ","1.5","Q2","1.4","0.8","0.52"," 72/180 ","Q2","Q2","55.6","60.28","0.001","0.269","0.282","Q2",
"INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION","INT J NONLIN SCI NUM","1565-1339","2191-0294","MATHEMATICS, APPLIED","SCIE","1,692","1.4"," 102/331 ","1.5","Q2","1.4","0.8","0.52"," 219/331 ","Q2","Q2","69.3","33.99","0.001","0.269","0.282","Q4",
"INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION","INT J NONLIN SCI NUM","1565-1339","2191-0294","MECHANICS","SCIE","1,692","1.4"," 123/170 ","1.5","Q3","1.4","0.8","0.52"," 93/170 ","Q2","Q3","27.9","45.59","0.001","0.269","0.282","Q3",
"INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION","INT J NONLIN SCI NUM","1565-1339","2191-0294","PHYSICS, MATHEMATICAL","SCIE","1,692","1.4"," 30/60 ","1.5","Q2","1.4","0.8","0.52"," 32/60 ","Q2","Q2","50.8","47.50","0.001","0.269","0.282","Q4",
"Statistics & Risk Modeling","STATIST RISK MODEL","2193-1402","2196-7040","STATISTICS & PROBABILITY","ESCI","161","1.3"," 65/168 ","0.8","Q4","1.3","<0.1","0.52"," 83/168 ","Q2","Q2","61.6","50.89","0","0.019","0.353","Q4",
"RESEARCH IN ENGINEERING DESIGN","RES ENG DES","0934-9839","1435-6066","ENGINEERING, INDUSTRIAL","SCIE","989","2.3"," 36/69 ","2.6","Q3","2.2","0.7","0.51"," 37/69 ","Q2","Q3","48.6","47.10","0","0.107","0.436","Q3",
"RESEARCH IN ENGINEERING DESIGN","RES ENG DES","0934-9839","1435-6066","ENGINEERING, MANUFACTURING","SCIE","989","2.3"," 41/68 ","2.6","Q3","2.2","0.7","0.51"," 37/68 ","Q2","Q3","40.4","46.32","0","0.107","0.436","Q3",
"RESEARCH IN ENGINEERING DESIGN","RES ENG DES","0934-9839","1435-6066","ENGINEERING, MULTIDISCIPLINARY","SCIE","989","2.3"," 48/179 ","2.6","Q2","2.2","0.7","0.51"," 74/180 ","Q2","Q2","73.5","59.17","0","0.107","0.436","Q2",
"Comprehensive Psychoneuroendocrinology","COMPR PSYCHONEUROEND","2666-4976","2666-4976","ENDOCRINOLOGY & METABOLISM","ESCI","293","2.1"," 129/186 ","2","Q4","1.9","0.4","0.51"," 129/186 ","Q3","Q3","30.9","30.91","0.001","0.154","0.622","Q3",
"Comprehensive Psychoneuroendocrinology","COMPR PSYCHONEUROEND","2666-4976","2666-4976","NEUROSCIENCES","ESCI","293","2.1"," 217/310 ","2","Q4","1.9","0.4","0.51"," 239/310 ","Q3","Q3","30.2","23.06","0.001","0.154","0.622","Q4",
"Comprehensive Psychoneuroendocrinology","COMPR PSYCHONEUROEND","2666-4976","2666-4976","PSYCHIATRY","ESCI","293","2.1"," 148/276 ","2","Q3","1.9","0.4","0.51"," 181/276 ","Q3","Q3","46.6","34.60","0.001","0.154","0.622","Q3",
"TROPICAL ZOOLOGY","TROP ZOOL","0394-6975","1970-9528","ZOOLOGY","SCIE","334","0.7"," 138/180 ","1.1","Q3","0.7","<0.1","0.51"," 113/180 ","Q3","Q4","23.6","37.50","0","0.025","0.311","Q3",
"EGYPTIAN JOURNAL OF SOIL SCIENCE","EGYPT J SOIL SCI","0302-6701","2357-0369","SOIL SCIENCE","ESCI","415","1.9"," 34/49 ","1.7","Q4","0.5","1.2","0.5"," 28/49 ","Q3","Q3","31.6","43.88","0","0.023","0.08","Q4",
"Secularism & Nonreligion","SECUL NONRELIGION","2053-6712","2053-6712","SOCIOLOGY","ESCI","99","1.7"," 90/217 ","1.3","Q3","1.6","0.7","0.5"," 139/217 ","Q3","Q2","58.8","36.18","0","0.038","0.477","Q3",
"Occupational Health Science","OCCUP HEALTH SCI","2367-0134","2367-0142","PSYCHOLOGY, APPLIED","ESCI","299","1.6"," 68/113 ","2.1","Q3","1.4","0.3","0.5"," 79/114 ","Q3","Q3","40.3","31.14","0.001","0.159","0.719","Q3",
"Occupational Health Science","OCCUP HEALTH SCI","2367-0134","2367-0142","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","299","1.6"," 273/403 ","2.1","Q3","1.4","0.3","0.5"," 270/403 ","Q3","Q3","32.4","33.13","0.001","0.159","0.719","Q2",
"JOURNAL OF AGING AND PHYSICAL ACTIVITY","J AGING PHYS ACTIV","1063-8652","1543-267X","GERIATRICS & GERONTOLOGY","SCIE","2,569","1.4"," 62/74 ","1.8","Q4","1.3","0.5","0.5"," 55/74 ","Q3","Q4","16.9","26.35","0.002","0.464","0.477","Q4",
"JOURNAL OF AGING AND PHYSICAL ACTIVITY","J AGING PHYS ACTIV","1063-8652","1543-267X","GERONTOLOGY","SSCI","2,569","1.4"," 30/47 ","1.8","Q3","1.3","0.5","0.5"," 33/48 ","Q3","Q3","37.2","32.29","0.002","0.464","0.477","Q3",
"JOURNAL OF AGING AND PHYSICAL ACTIVITY","J AGING PHYS ACTIV","1063-8652","1543-267X","SPORT SCIENCES","SCIE","2,569","1.4"," 78/127 ","1.8","Q3","1.3","0.5","0.5"," 86/127 ","Q3","Q3","39.0","32.68","0.002","0.464","0.477","Q3",
"European Romantic Review","EUR ROMANT REV","1050-9585","1740-4657","HUMANITIES, MULTIDISCIPLINARY","ESCI","210","0.2"," N/A ","0.2","N/A","0.2","<0.1","0.5"," 148/406 ","Q2","N/A","N/A","63.67","0","0.077","0.233","Q2",
"SEED SCIENCE RESEARCH","SEED SCI RES","0960-2585","1475-2735","PLANT SCIENCES","SCIE","1,900","2.1"," 109/265 ","2.2","Q2","1.9","0.4","0.49"," 135/265 ","Q3","Q2","59.1","49.25","0.001","0.12","0.421","Q2",
"Cancer Research Communications","CANCER RES COMMUN","N/A","2767-9764","ONCOLOGY","ESCI","425","2"," 221/322 ","N/A","N/A","2","0.5","0.49"," 212/322 ","Q3","Q3","31.5","34.32","0.001","0.242","N/A","N/A",
"JOURNAL OF FOOD PROCESSING AND PRESERVATION","J FOOD PROCESS PRES","0145-8892","1745-4549","FOOD SCIENCE & TECHNOLOGY","SCIE","12,712","2"," 111/173 ","2.5","Q3","2","0.5","0.49"," 106/173 ","Q3","Q3","36.1","39.02","0.01","2.209","0.334","Q3",
"INDUSTRIAL AND COMMERCIAL TRAINING","IND COMMER TRAIN","0019-7858","1758-5767","MANAGEMENT","ESCI","896","1.9"," 251/401 ","2.2","Q3","1.6","0.6","0.49"," 250/402 ","Q3","Q3","37.5","37.94","0","0.107","0.373","Q3",
"World Journal of Engineering","WORLD J ENG","1708-5284","1708-5284","ENGINEERING, MULTIDISCIPLINARY","ESCI","949","1.4"," 80/179 ","1.4","Q2","1.3","0.4","0.49"," 77/180 ","Q2","Q2","55.6","57.50","0.001","0.184","0.191","Q3",
"Medical Molecular Morphology","MED MOL MORPHOL","1860-1480","1860-1499","PATHOLOGY","SCIE","639","1.2"," 64/88 ","1.5","Q3","1.1","0.4","0.49"," 61/88 ","Q3","Q3","27.8","31.25","0","0.094","0.308","Q3",
"Journal for Nurses in Professional Development","J NURSES PROF DEV","2169-9798","2169-981X","NURSING","ESCI","742","1.1"," 129/191 ","1.3","Q3","0.8","0.3","0.49"," 132/191 ","Q3","Q3","32.7","31.15","0.001","0.126","0.252","Q4",
"Contemporary Review of the Middle East","CONTEMP REV MIDDLE E","2347-7989","2349-0055","AREA STUDIES","ESCI","104","0.7"," 74/176 ","0.7","Q3","0.7","0.2","0.49"," 110/176 ","Q3","Q2","58.2","37.78","0","0.064","0.323","Q3",
"Contemporary Review of the Middle East","CONTEMP REV MIDDLE E","2347-7989","2349-0055","INTERNATIONAL RELATIONS","ESCI","104","0.7"," 112/165 ","0.7","Q3","0.7","0.2","0.49"," 106/165 ","Q3","Q3","32.4","36.06","0","0.064","0.323","Q3",
"Hamostaseologie","HAMOSTASEOLOGIE","0720-9355","2567-5761","HEMATOLOGY","SCIE","808","2.7"," 35/97 ","2.2","Q3","2.6","0.7","0.48"," 50/97 ","Q3","Q2","64.4","48.97","0.001","0.277","0.685","Q3",
"Education 3-13","EDUC 3-13","0300-4279","1475-7575","EDUCATION & EDUCATIONAL RESEARCH","ESCI","978","0.9"," 457/756 ","1","Q3","0.8","0.2","0.48"," 472/756 ","Q3","Q3","39.6","37.63","0.001","0.248","0.259","Q3",
"LIFETIME DATA ANALYSIS","LIFETIME DATA ANAL","1380-7870","1572-9249","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","935","1.2"," 92/135 ","1.3","Q3","1.1","0.3","0.47"," 82/135 ","Q3","Q3","32.2","39.63","0.001","0.27","0.814","Q2",
"LIFETIME DATA ANALYSIS","LIFETIME DATA ANAL","1380-7870","1572-9249","STATISTICS & PROBABILITY","SCIE","935","1.2"," 74/168 ","1.3","Q2","1.1","0.3","0.47"," 101/168 ","Q3","Q2","56.3","40.18","0.001","0.27","0.814","Q2",
"Acta Orthopaedica et Traumatologica Turcica","ACTA ORTHOP TRAUMATO","1017-995X","2589-1294","ORTHOPEDICS","SCIE","1,590","1.1"," 97/136 ","1.4","Q3","0.9","0.2","0.47"," 99/136 ","Q3","Q3","29.0","27.57","0.001","0.293","0.361","Q3",
"AMERICAN MUSEUM NOVITATES","AM MUS NOVIT","0003-0082","1937-352X","BIODIVERSITY CONSERVATION","SCIE","2,038","1.1"," 52/74 ","1.3","Q3","1.1","0.2","0.47"," 42/74 ","Q3","Q3","30.4","43.92","0","0.09","0.484","Q3",
"AMERICAN MUSEUM NOVITATES","AM MUS NOVIT","0003-0082","1937-352X","ZOOLOGY","SCIE","2,038","1.1"," 96/180 ","1.3","Q2","1.1","0.2","0.47"," 117/180 ","Q3","Q3","46.9","35.28","0","0.09","0.484","Q2",
"INDIAN JOURNAL OF PURE & APPLIED MATHEMATICS","INDIAN J PURE AP MAT","0019-5588","0975-7465","MATHEMATICS","SCIE","1,122","0.4"," 379/489 ","0.5","Q3","0.4","0.1","0.47"," 328/489 ","Q3","Q4","22.6","33.03","0.001","0.216","0.198","Q4",
"Journal for the Study of Religion","J STUDY RELIG","1011-7601","1011-7601","RELIGION","ESCI","106","0.3"," N/A ","0.4","N/A","0.3","<0.1","0.47"," 167/339 ","Q2","N/A","N/A","50.88","0","0.044","0.33","Q2",
"Revista de Arquitectura-Bogota","REV ARQUIT","1657-0308","2357-626X","ARCHITECTURE","ESCI","82","0.2"," N/A ","0.5","N/A","0.2","0.1","0.47"," 38/97 ","Q2","N/A","N/A","61.34","0","0.012","0.065","Q3",
"International Journal of Interactive Design and Manufacturing - IJIDeM","INT J INTERACT DES M","1955-2513","1955-2505","ENGINEERING, MANUFACTURING","ESCI","2,278","2.1"," 46/68 ","2.1","Q3","1.5","0.8","0.46"," 46/68 ","Q3","Q3","33.1","33.09","0.002","0.404","0.288","Q4",
"Clinical Respiratory Journal","CLIN RESPIR J","1752-6981","1752-699X","RESPIRATORY SYSTEM","SCIE","2,332","1.9"," 66/100 ","2","Q3","1.9","0.3","0.46"," 71/101 ","Q3","Q3","34.5","30.20","0.003","0.739","0.504","Q3",
"Middle East Journal of Culture and Communication","MIDDLE EAST J CULT C","1873-9857","1873-9865","HUMANITIES, MULTIDISCIPLINARY","ESCI","154","0.2"," N/A ","0.4","N/A","0.1","0.5","0.46"," 152/406 ","Q2","N/A","N/A","62.68","0","0.025","0.159","Q3",
"Victoriographies-A Journal of Nineteenth-Century Writing 1790-1914","VICTORIOGRAPHIES","2044-2416","2044-2424","HUMANITIES, MULTIDISCIPLINARY","ESCI","16","0.1"," N/A ","0.1","N/A","0.1","0.1","0.46"," 152/406 ","Q2","N/A","N/A","62.68","0","0.014","0.103","Q3",
"JOURNAL OF ESSENTIAL OIL RESEARCH","J ESSENT OIL RES","1041-2905","2163-8152","CHEMISTRY, APPLIED","SCIE","3,639","2.2"," 38/74 ","2.7","Q2","2.2","0.7","0.45"," 38/74 ","Q3","Q3","49.3","49.32","0.001","0.171","0.353","Q3",
"JOURNAL OF ESSENTIAL OIL RESEARCH","J ESSENT OIL RES","1041-2905","2163-8152","FOOD SCIENCE & TECHNOLOGY","SCIE","3,639","2.2"," 104/173 ","2.7","Q3","2.2","0.7","0.45"," 116/173 ","Q3","Q3","40.2","33.24","0.001","0.171","0.353","Q3",
"Vasa-European Journal of Vascular Medicine","VASA","0301-1526","1664-2872","PERIPHERAL VASCULAR DISEASE","SCIE","1,135","2.1"," 51/96 ","1.8","Q3","1.7","0.6","0.45"," 59/96 ","Q3","Q3","47.4","39.06","0.001","0.23","0.441","Q3",
