"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"MATERIALS AT HIGH TEMPERATURES","MATER HIGH TEMP","0960-3409","1878-6413","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,268","1","Q4","0.28"," 376/438 ","1.3","Q4","0.8","0.2"," 342/438 ","Q3","22.03","0","0.1","0.216","14.3","Q4",
"MATERIALS AT HIGH TEMPERATURES","MATER HIGH TEMP","0960-3409","1878-6413","METALLURGY & METALLURGICAL ENGINEERING","SCIE","1,268","1","Q3","0.28"," 64/90 ","1.3","Q3","0.8","0.2"," 55/91 ","Q3","40.11","0","0.1","0.216","29.4","Q3",
"Quantitative Science Studies","QUANT SCI STUD","N/A","2641-3337","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","1,235","4.1","Q1","1.54"," 27/160 ","5.8","Q1","3.8","0.8"," 18/161 ","Q1","89.13","0.003","0.679","1.802","83.4","Q1",
"Journal of Sensor and Actuator Networks","J SENS ACTUAT NETW","N/A","2224-2708","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","1,229","3.3","Q2","0.86"," 90/249 ","3.2","Q2","3.3","1.2"," 87/251 ","Q2","65.54","0.001","0.285","0.508","64.1","Q3",
"Journal of Sensor and Actuator Networks","J SENS ACTUAT NETW","N/A","2224-2708","TELECOMMUNICATIONS","ESCI","1,229","3.3","Q2","0.86"," 48/119 ","3.2","Q2","3.3","1.2"," 45/119 ","Q2","62.61","0.001","0.285","0.508","60.1","Q3",
"Acta Polytechnica Hungarica","ACTA POLYTECH HUNG","1785-8860","1785-8860","ENGINEERING, MULTIDISCIPLINARY","SCIE","1,219","1.4","Q2","0.53"," 80/179 ","1.1","Q3","1.2","0.3"," 70/180 ","Q2","61.39","0.001","0.176","0.151","55.6","Q3",
"Revista Caatinga","REV CAATINGA","0100-316X","1983-2125","AGRONOMY","SCIE","1,215","0.9","Q3","0.32"," 83/125 ","1.1","Q3","0.7","0.3"," 77/125 ","Q3","38.80","0.001","0.174","0.172","34.0","Q3",
"Asia Pacific Management Review","ASIA PAC MANAG REV","1029-3132","1029-3132","MANAGEMENT","ESCI","1,214","5.5","Q1","1.18"," 71/401 ","4.8","Q2","4.2","1.8"," 95/402 ","Q1","76.49","0.001","0.164","0.622","82.4","Q2",
"Lobachevskii Journal of Mathematics","LOBACHEVSKII J MATH","1995-0802","1818-9962","MATHEMATICS","ESCI","1,205","0.8","Q2","0.67"," 178/489 ","0.7","Q2","0.4","0.1"," 198/489 ","Q2","59.61","0.002","0.399","0.152","63.7","Q4",
"ACM TRANSACTIONS ON COMPUTER SYSTEMS","ACM T COMPUT SYST","0734-2071","1557-7333","COMPUTER SCIENCE, THEORY & METHODS","SCIE","1,193","2","Q2","0.39"," 57/143 ","2.6","Q2","2","0.6"," 88/143 ","Q3","38.81","0","0.051","0.765","60.5","Q2",
"PUBLICATIONES MATHEMATICAE DEBRECEN","PUBL MATH-DEBRECEN","0033-3883","2064-2849","MATHEMATICS","SCIE","1,166","0.4","Q4","0.58"," 379/489 ","0.5","Q3","0.4","0.2"," 244/489 ","Q2","50.20","0.001","0.181","0.32","22.6","Q3",
"COLEOPTERISTS BULLETIN","COLEOPTS BULL","0010-065X","1938-4394","ENTOMOLOGY","SCIE","1,160","0.8","Q3","0.29"," 80/109 ","0.8","Q4","0.6","0.2"," 93/109 ","Q4","15.14","0.001","0.13","0.205","27.1","Q4",
"Constellations-An International Journal of Critical and Democratic Theory","CONSTELLATIONS","1351-0487","1467-8675","POLITICAL SCIENCE","ESCI","1,155","1.2","Q3","0.39"," 164/317 ","1.1","Q3","1.2","0.2"," 223/317 ","Q3","29.81","0.001","0.309","0.749","48.4","Q2",
"Journal of Control Automation and Electrical Systems","J CONTROL AUTOM ELEC","2195-3880","2195-3899","AUTOMATION & CONTROL SYSTEMS","ESCI","1,115","1.5","Q3","0.3"," 61/84 ","1.4","Q3","1.4","0.2"," 64/84 ","Q4","24.40","0.001","0.276","0.244","28.0","Q4",
"ATLA-ALTERNATIVES TO LABORATORY ANIMALS","ATLA-ALTERN LAB ANIM","0261-1929","2632-3559","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","1,113","2.4","Q3","0.59"," 105/189 ","2.5","Q3","2.2","1.4"," 102/189 ","Q3","46.30","0","0.093","0.539","44.7","Q3",
"Central European Journal of Immunology","CENT EUR J IMMUNOL","1426-3912","1644-4124","IMMUNOLOGY","SCIE","1,080","1.5","Q4","0.2"," 154/181 ","1.6","Q4","1.4","0.1"," 168/181 ","Q4","7.46","0.001","0.174","0.31","15.2","Q4",
"Progress in Electromagnetics Research M","PROG ELECTROMA RES M","N/A","1937-8726","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,077","0.7","Q4","0.21"," 308/352 ","0.7","Q4","0.7","0.2"," 301/354 ","Q4","15.11","0.001","0.244","0.132","12.6","Q4",
"Obesity Science & Practice","OBES SCI PRACT","2055-2238","2055-2238","ENDOCRINOLOGY & METABOLISM","ESCI","1,073","1.9","Q3","0.46"," 138/186 ","2.3","Q3","1.8","0.2"," 138/186 ","Q3","26.08","0.002","0.49","0.773","26.1","Q3",
"Structural Dynamics-US","STRUCT DYNAM-US","N/A","2329-7778","CHEMISTRY, PHYSICAL","SCIE","1,063","2.3","Q3","0.56"," 126/178 ","2.8","Q3","2.2","0.3"," 89/178 ","Q2","50.28","0.002","0.398","1.187","29.5","Q2",
"Structural Dynamics-US","STRUCT DYNAM-US","N/A","2329-7778","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","1,063","2.3","Q2","0.56"," 16/40 ","2.8","Q2","2.2","0.3"," 16/40 ","Q2","61.25","0.002","0.398","1.187","61.3","Q1",
"Advances in Applied Clifford Algebras","ADV APPL CLIFFORD AL","0188-7009","1661-4909","MATHEMATICS, APPLIED","SCIE","1,059","1.1","Q2","0.61"," 163/331 ","1.1","Q2","1","0.5"," 180/331 ","Q2","45.77","0.001","0.263","0.361","50.9","Q3",
"Advances in Applied Clifford Algebras","ADV APPL CLIFFORD AL","0188-7009","1661-4909","PHYSICS, MATHEMATICAL","SCIE","1,059","1.1","Q3","0.61"," 40/60 ","1.1","Q3","1","0.5"," 26/60 ","Q2","57.50","0.001","0.263","0.361","34.2","Q3",
"Journal of Grid Computing","J GRID COMPUT","1570-7873","1572-9184","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","1,058","3.6","Q2","1.12"," 78/249 ","3.5","Q2","3.5","0.4"," 61/251 ","Q1","75.90","0.001","0.253","0.668","68.9","Q2",
"Journal of Grid Computing","J GRID COMPUT","1570-7873","1572-9184","COMPUTER SCIENCE, THEORY & METHODS","SCIE","1,058","3.6","Q1","1.12"," 29/143 ","3.5","Q1","3.5","0.4"," 21/143 ","Q1","85.66","0.001","0.253","0.668","80.1","Q2",
"International Journal of Retina and Vitreous","INT J RETINA VITR","N/A","2056-9920","OPHTHALMOLOGY","ESCI","1,057","1.9","Q2","0.74"," 44/95 ","N/A","N/A","1.8","0.6"," 47/95 ","Q2","51.05","0.002","0.349","N/A","54.2","N/A",
"CHELONIAN CONSERVATION AND BIOLOGY","CHELONIAN CONSERV BI","1071-8443","1943-3956","ZOOLOGY","SCIE","1,049","0.9","Q3","0.44"," 111/180 ","1.4","Q2","0.8","0.2"," 125/180 ","Q3","30.83","0","0.106","0.354","38.6","Q2",
"INFINITE DIMENSIONAL ANALYSIS QUANTUM PROBABILITY AND RELATED TOPICS","INFIN DIMENS ANAL QU","0219-0257","1793-6306","MATHEMATICS, APPLIED","SCIE","1,027","0.6","Q4","0.3"," 256/331 ","0.7","Q3","0.6","0.3"," 278/331 ","Q4","16.16","0","0.107","0.4","22.8","Q3",
"INFINITE DIMENSIONAL ANALYSIS QUANTUM PROBABILITY AND RELATED TOPICS","INFIN DIMENS ANAL QU","0219-0257","1793-6306","PHYSICS, MATHEMATICAL","SCIE","1,027","0.6","Q4","0.3"," 56/60 ","0.7","Q4","0.6","0.3"," 52/60 ","Q4","14.17","0","0.107","0.4","7.5","Q3",
"INFINITE DIMENSIONAL ANALYSIS QUANTUM PROBABILITY AND RELATED TOPICS","INFIN DIMENS ANAL QU","0219-0257","1793-6306","QUANTUM SCIENCE & TECHNOLOGY","SCIE","1,027","0.6","Q4","0.3"," 26/26 ","0.7","Q4","0.6","0.3"," 22/26 ","Q4","17.31","0","0.107","0.4","1.9","Q3",
"INFINITE DIMENSIONAL ANALYSIS QUANTUM PROBABILITY AND RELATED TOPICS","INFIN DIMENS ANAL QU","0219-0257","1793-6306","STATISTICS & PROBABILITY","SCIE","1,027","0.6","Q4","0.3"," 137/168 ","0.7","Q4","0.6","0.3"," 149/168 ","Q4","11.61","0","0.107","0.4","18.8","Q3",
"Current Treatment Options in Cardiovascular Medicine","CURR TREAT OPT CARD","1092-8464","1534-3189","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","1,020","0.8","Q4","0.22"," 183/220 ","N/A","N/A","0.8","0.2"," 178/220 ","Q4","19.32","0.001","0.313","N/A","17.0","N/A",
"Spatial Information Research","SPAT INF RES","2366-3286","2366-3294","REMOTE SENSING","ESCI","1,019","2","Q3","0.39"," 37/62 ","2.1","Q3","1.9","0.4"," 40/62 ","Q3","36.29","0.001","0.245","0.389","41.1","Q3",
"POLIMERY","POLIMERY-W","0032-2725","0032-2725","POLYMER SCIENCE","SCIE","1,002","1.1","Q4","0.28"," 83/94 ","1.1","Q4","0.9","0.2"," 78/94 ","Q4","17.55","0","0.093","0.145","12.2","Q4",
"ULTRASONIC IMAGING","ULTRASONIC IMAGING","0161-7346","1096-0910","ACOUSTICS","SCIE","1,000","2.5","Q1","0.67"," 10/40 ","2.3","Q2","2.4","0.2"," 14/40 ","Q2","66.25","0","0.093","0.505","76.3","Q2",
"ULTRASONIC IMAGING","ULTRASONIC IMAGING","0161-7346","1096-0910","ENGINEERING, BIOMEDICAL","SCIE","1,000","2.5","Q3","0.67"," 72/122 ","2.3","Q3","2.4","0.2"," 60/122 ","Q2","51.23","0","0.093","0.505","41.4","Q3",
"ULTRASONIC IMAGING","ULTRASONIC IMAGING","0161-7346","1096-0910","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,000","2.5","Q2","0.67"," 73/204 ","2.3","Q2","2.4","0.2"," 91/204 ","Q2","55.64","0","0.093","0.505","64.5","Q3",
"METRIKA","METRIKA","0026-1335","1435-926X","STATISTICS & PROBABILITY","SCIE","999","0.9","Q3","0.39"," 102/168 ","1","Q3","0.8","0.4"," 125/168 ","Q3","25.89","0.001","0.232","0.496","39.6","Q3",
"ADVANCED NONLINEAR STUDIES","ADV NONLINEAR STUD","1536-1365","2169-0375","MATHEMATICS","SCIE","996","2.1","Q1","1.27"," 25/489 ","1.8","Q1","1.8","0.3"," 52/489 ","Q1","89.47","0.002","0.437","1.155","95.0","Q1",
"ADVANCED NONLINEAR STUDIES","ADV NONLINEAR STUD","1536-1365","2169-0375","MATHEMATICS, APPLIED","SCIE","996","2.1","Q1","1.27"," 53/331 ","1.8","Q1","1.8","0.3"," 51/331 ","Q1","84.74","0.002","0.437","1.155","84.1","Q1",
"International Journal of Nephrology and Renovascular Disease","INT J NEPHROL RENOV","1178-7058","1178-7058","UROLOGY & NEPHROLOGY","ESCI","978","2.1","Q2","0.54"," 58/126 ","2.6","Q2","2.1","0.3"," 75/126 ","Q3","40.87","0.001","0.205","0.633","54.4","Q2",
"Journal of Pregnancy","J PREGNANCY","2090-2727","2090-2735","OBSTETRICS & GYNECOLOGY","ESCI","972","3.2","Q1","0.94"," 24/136 ","3","Q2","3.2","0.4"," 38/136 ","Q2","72.43","0.001","0.184","0.711","82.7","Q2",
"Social Identities","SOC IDENT","1350-4630","1363-0296","ETHNIC STUDIES","ESCI","960","0.7","Q3","0.38"," 28/39 ","1.1","Q3","0.7","0.2"," 30/39 ","Q4","24.36","0.001","0.224","0.523","29.5","Q4",
"BIOACOUSTICS-THE INTERNATIONAL JOURNAL OF ANIMAL SOUND AND ITS RECORDING","BIOACOUSTICS","0952-4622","2165-0586","ZOOLOGY","SCIE","939","1.5","Q2","0.95"," 58/180 ","1.8","Q2","1.5","0.3"," 37/180 ","Q1","79.72","0.001","0.209","0.564","68.1","Q1",
"JOURNAL OF THE INDIAN INSTITUTE OF SCIENCE","J INDIAN I SCI","0970-4140","0019-4964","MULTIDISCIPLINARY SCIENCES","SCIE","936","1.8","Q2","0.22"," 58/134 ","2.3","Q2","1.8","0.8"," 86/135 ","Q3","36.67","0.001","0.213","0.492","57.1","Q2",
"Personalized Medicine","PERS MED","1741-0541","1744-828X","PHARMACOLOGY & PHARMACY","SCIE","935","1.7","Q3","0.5"," 251/354 ","1.9","Q3","1.7","0.7"," 236/354 ","Q3","33.47","0.001","0.185","0.463","29.2","Q3",
"Translational Issues in Psychological Science","TRANSL ISS PSYCH SCI","2332-2136","2332-2179","PSYCHOLOGY","ESCI","932","1.9","Q3","0.83"," 47/92 ","N/A","N/A","1.9","0.8"," 31/92 ","Q2","66.85","0.002","0.429","N/A","49.5","N/A",
"Translational Issues in Psychological Science","TRANSL ISS PSYCH SCI","2332-2136","2332-2179","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","932","1.9","Q2","0.83"," 92/218 ","N/A","N/A","1.9","0.8"," 78/218 ","Q2","64.45","0.002","0.429","N/A","58.0","N/A",
"Plant Gene","PLANT GENE","2352-4073","2352-4073","GENETICS & HEREDITY","ESCI","921","2.2","Q3","0.59"," 114/191 ","N/A","N/A","2","0.5"," 109/191 ","Q2","43.19","0.001","0.15","N/A","40.6","N/A",
"Plant Gene","PLANT GENE","2352-4073","2352-4073","PLANT SCIENCES","ESCI","921","2.2","Q2","0.59"," 102/265 ","N/A","N/A","2","0.5"," 110/265 ","Q2","58.68","0.001","0.15","N/A","61.7","N/A",
"Built Environment Project and Asset Management","BUILT ENVIRON PROJ A","2044-124X","2044-1258","ENGINEERING, CIVIL","ESCI","920","1.9","Q3","0.46"," 91/181 ","2.5","Q2","1.8","0.5"," 91/181 ","Q3","50.00","0.001","0.159","0.345","50.0","Q3",
"Annals of Neurosciences","ANN NEUROSCI","0972-7531","0976-3260","NEUROSCIENCES","ESCI","917","1.8","Q4","0.28"," 242/310 ","2","Q4","1.8","0.2"," 289/310 ","Q4","6.94","0.001","0.116","0.479","22.1","Q4",
"ENTOMOLOGICAL SCIENCE","ENTOMOL SCI","1343-8786","1479-8298","ENTOMOLOGY","SCIE","916","0.7","Q4","0.36"," 82/109 ","1.2","Q3","0.7","0.2"," 79/109 ","Q3","27.98","0.001","0.117","0.319","25.2","Q3",
"IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION","IMA J MATH CONTROL I","0265-0754","1471-6887","AUTOMATION & CONTROL SYSTEMS","SCIE","904","1.6","Q3","0.58"," 58/84 ","1.5","Q3","1.4","0.1"," 41/84 ","Q2","51.79","0.001","0.261","0.455","31.5","Q3",
"IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION","IMA J MATH CONTROL I","0265-0754","1471-6887","MATHEMATICS, APPLIED","SCIE","904","1.6","Q2","0.58"," 89/331 ","1.5","Q2","1.4","0.1"," 190/331 ","Q2","42.75","0.001","0.261","0.455","73.3","Q3",
"Eurasian Journal of Medicine","EURASIAN J MED","N/A","1308-8742","MEDICINE, GENERAL & INTERNAL","ESCI","904","0.9","Q3","0.32"," 181/325 ","1.5","Q2","0.8","0.2"," 159/329 ","Q2","51.82","0.001","0.152","0.293","44.5","Q3",
"CURRENT THERAPEUTIC RESEARCH-CLINICAL AND EXPERIMENTAL","CURR THER RES CLIN E","0011-393X","1879-0313","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","901","1.6","Q3","0.41"," 137/189 ","1.8","Q3","1.6","0.5"," 139/189 ","Q3","26.72","0","0.109","0.427","27.8","Q3",
"International Journal of Housing Markets and Analysis","INT J HOUS MARK ANAL","1753-8270","1753-8289","URBAN STUDIES","ESCI","901","1.5","Q3","0.49"," 48/77 ","1.7","Q3","1","0.5"," 47/77 ","Q3","39.61","0.001","0.115","0.189","38.3","Q4",
"Place Branding and Public Diplomacy","PLACE BRANDING PUBLI","1751-8040","1751-8059","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","897","1.9","Q3","0.4"," 72/139 ","1.9","Q3","1.6","0.2"," 87/139 ","Q3","37.77","0.001","0.158","0.447","48.6","Q3",
"MEDICINE SCIENCE AND THE LAW","MED SCI LAW","0025-8024","2042-1818","LAW","SSCI","883","1.5","Q1","0.84"," 62/421 ","1.4","Q1","1.3","0.4"," 149/421 ","Q2","64.73","0.001","0.154","0.404","85.4","Q2",
"MEDICINE SCIENCE AND THE LAW","MED SCI LAW","0025-8024","2042-1818","MEDICINE, LEGAL","SCIE","883","1.5","Q2","0.84"," 10/23 ","1.4","Q3","1.3","0.4"," 9/23 ","Q2","63.04","0.001","0.154","0.404","58.7","Q3",
"Survey Methodology","SURV METHODOL","0714-0045","N/A","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","879","1.2","Q3","0.43"," 46/67 ","1","Q4","1","<0.1"," 44/67 ","Q3","35.07","0","0.103","0.642","32.1","Q3",
"Survey Methodology","SURV METHODOL","0714-0045","N/A","STATISTICS & PROBABILITY","SCIE","879","1.2","Q2","0.43"," 74/168 ","1","Q3","1","<0.1"," 109/168 ","Q3","35.42","0","0.103","0.642","56.3","Q2",
"CERAMICS-SILIKATY","CERAM-SILIKATY","0862-5468","1804-5847","MATERIALS SCIENCE, CERAMICS","SCIE","875","0.6","Q4","0.18"," 25/31 ","0.9","Q3","0.6","0.1"," 24/31 ","Q4","24.19","0","0.068","0.144","21.0","Q3",
"Topological Methods in Nonlinear Analysis","TOPOL METHOD NONL AN","1230-3429","1230-3429","MATHEMATICS","SCIE","872","0.7","Q2","0.54"," 217/489 ","0.7","Q2","0.7","0.2"," 269/489 ","Q3","45.09","0.001","0.258","0.404","55.7","Q3",
"DOKLADY MATHEMATICS","DOKL MATH","1064-5624","1531-8362","MATHEMATICS","SCIE","865","0.5","Q3","0.51"," 325/489 ","0.4","Q4","0.4","0.3"," 297/489 ","Q3","39.37","0.001","0.235","0.194","33.6","Q4",
"Advances in Differential Equations","ADV DIFFERENTIAL EQU","1079-9389","1079-9389","MATHEMATICS","SCIE","856","1.5","Q1","0.94"," 52/489 ","1.5","Q1","1.5","0.9"," 98/489 ","Q1","80.06","0.001","0.183","0.952","89.5","Q1",
"Advances in Differential Equations","ADV DIFFERENTIAL EQU","1079-9389","1079-9389","MATHEMATICS, APPLIED","SCIE","856","1.5","Q2","0.94"," 98/331 ","1.5","Q2","1.5","0.9"," 92/331 ","Q1","72.36","0.001","0.183","0.952","70.5","Q1",
"Agricultural Finance Review","AGRIC FINANCE REV","0002-1466","2041-6326","AGRICULTURAL ECONOMICS & POLICY","ESCI","854","1.5","Q3","0.6"," 22/39 ","1.9","Q2","1.3","0.2"," 19/39 ","Q2","52.56","0.001","0.122","0.297","44.9","Q3",
"Current Research in Nutrition and Food Science","CURR RES NUTR FOOD S","2347-467X","2322-0007","FOOD SCIENCE & TECHNOLOGY","ESCI","854","0.9","Q4","0.17"," 147/173 ","1.2","Q4","0.8","0.1"," 151/173 ","Q4","13.01","0.001","0.152","0.179","15.3","Q4",
"ICHTHYOLOGICAL RESEARCH","ICHTHYOL RES","1341-8998","1616-3915","FISHERIES","SCIE","840","0.6","Q4","0.37"," 51/62 ","0.8","Q4","0.5","0.2"," 46/62 ","Q3","26.61","0","0.101","0.212","18.5","Q3",
"ICHTHYOLOGICAL RESEARCH","ICHTHYOL RES","1341-8998","1616-3915","MARINE & FRESHWATER BIOLOGY","SCIE","840","0.6","Q4","0.37"," 103/119 ","0.8","Q4","0.5","0.2"," 85/119 ","Q3","28.99","0","0.101","0.212","13.9","Q4",
"ICHTHYOLOGICAL RESEARCH","ICHTHYOL RES","1341-8998","1616-3915","ZOOLOGY","SCIE","840","0.6","Q4","0.37"," 150/180 ","0.8","Q4","0.5","0.2"," 141/180 ","Q3","21.94","0","0.101","0.212","16.9","Q4",
"Neurosciences","NEUROSCIENCES","1319-6138","1658-3183","CLINICAL NEUROLOGY","SCIE","834","1.2","Q4","0.27"," 227/277 ","1.2","Q4","1.1","0.3"," 242/278 ","Q4","13.13","0.001","0.135","0.304","18.2","Q4",
"Obstetrics and Gynecology International","OBSTET GYNECOL INT","1687-9589","1687-9597","OBSTETRICS & GYNECOLOGY","ESCI","833","1.6","Q3","0.59"," 82/136 ","1.9","Q3","1.6","0.5"," 85/136 ","Q3","37.87","0.001","0.124","0.48","40.1","Q3",
"HEART SURGERY FORUM","HEART SURG FORUM","1098-3511","1522-6662","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","832","0.7","Q4","0.22"," 187/220 ","0.7","Q4","0.7","0.1"," 178/220 ","Q4","19.32","0.001","0.223","0.178","15.2","Q4",
"HEART SURGERY FORUM","HEART SURG FORUM","1098-3511","1522-6662","SURGERY","SCIE","832","0.7","Q4","0.22"," 229/290 ","0.7","Q4","0.7","0.1"," 254/290 ","Q4","12.59","0.001","0.223","0.178","21.2","Q4",
"Journal of Research in Special Educational Needs","J RES SPEC EDUC NEED","1471-3802","1471-3802","EDUCATION, SPECIAL","ESCI","826","1.3","Q3","1.27"," 35/62 ","2","Q2","1.2","0.1"," 16/62 ","Q2","75.00","0.001","0.172","0.566","44.4","Q3",
"EXERCISE IMMUNOLOGY REVIEW","EXERC IMMUNOL REV","1077-5552","1077-5552","IMMUNOLOGY","SCIE","818","3.5","Q2","0.66"," 90/181 ","4.9","Q2","3.3","0.8"," 91/181 ","Q3","50.00","0","0.086","1.317","50.6","Q2",
"EXERCISE IMMUNOLOGY REVIEW","EXERC IMMUNOL REV","1077-5552","1077-5552","SPORT SCIENCES","SCIE","818","3.5","Q1","0.66"," 15/127 ","4.9","Q1","3.3","0.8"," 69/127 ","Q3","46.06","0","0.086","1.317","88.6","Q1",
"Stochastics and Dynamics","STOCH DYNAM","0219-4937","1793-6799","STATISTICS & PROBABILITY","SCIE","816","0.8","Q3","0.57"," 109/168 ","1.1","Q3","0.8","0.1"," 71/168 ","Q2","58.04","0.002","0.364","0.68","35.4","Q2",
"ENDOCRINE RESEARCH","ENDOCR RES","0743-5800","1532-4206","ENDOCRINOLOGY & METABOLISM","SCIE","804","1.5","Q4","0.49"," 152/186 ","1.4","Q4","1.5","0.3"," 132/186 ","Q3","29.30","0","0.07","0.33","18.5","Q4",
"Polish Journal of Chemical Technology","POL J CHEM TECHNOL","1509-8117","1899-4741","CHEMISTRY, APPLIED","SCIE","799","0.7","Q4","0.13"," 62/74 ","1.1","Q4","0.6","0.2"," 63/74 ","Q4","15.54","0","0.056","0.141","16.9","Q4",
"Polish Journal of Chemical Technology","POL J CHEM TECHNOL","1509-8117","1899-4741","ENGINEERING, CHEMICAL","SCIE","799","0.7","Q4","0.13"," 146/170 ","1.1","Q4","0.6","0.2"," 143/171 ","Q4","16.67","0","0.056","0.141","14.4","Q4",
"Bioscience of Microbiota Food and Health","BIOSCI MICROB FOOD H","2186-6953","2186-3342","MICROBIOLOGY","SCIE","795","2.5","Q3","0.64"," 99/161 ","4.7","Q2","2.4","0.8"," 81/161 ","Q3","50.00","0.001","0.314","1.519","38.8","Q1",
"Bioscience of Microbiota Food and Health","BIOSCI MICROB FOOD H","2186-6953","2186-3342","NUTRITION & DIETETICS","SCIE","795","2.5","Q3","0.64"," 65/114 ","4.7","Q1","2.4","0.8"," 60/114 ","Q3","47.81","0.001","0.314","1.519","43.4","Q1",
"CALIFORNIA AGRICULTURE","CALIF AGR","0008-0845","2160-8091","AGRICULTURE, MULTIDISCIPLINARY","SCIE","794","1.2","Q2","0.34"," 40/89 ","1.4","Q2","1.2","0.3"," 44/89 ","Q2","51.12","0","0.054","0.358","55.6","Q2",
"Journal of Advances in Management Research","J ADV MANAG RES","0972-7981","2049-3207","MANAGEMENT","ESCI","793","2.6","Q3","0.65"," 203/401 ","3.1","Q3","2.4","0.2"," 202/402 ","Q3","49.88","0.001","0.132","0.416","49.5","Q3",
"AUSTRALIAN SYSTEMATIC BOTANY","AUST SYST BOT","1030-1887","1446-5701","EVOLUTIONARY BIOLOGY","SCIE","784","1.5","Q4","0.45"," 45/54 ","1.4","Q4","1.2","0.5"," 45/54 ","Q3","17.59","0","0.092","0.419","17.6","Q4",
"AUSTRALIAN SYSTEMATIC BOTANY","AUST SYST BOT","1030-1887","1446-5701","PLANT SCIENCES","SCIE","784","1.5","Q3","0.45"," 148/265 ","1.4","Q3","1.2","0.5"," 142/265 ","Q3","46.60","0","0.092","0.419","44.3","Q2",
"Journal of Global Entrepreneurship Research","J GLOB ENTREP RES","2228-7566","2251-7316","BUSINESS","ESCI","783","1.1","Q4","0.18"," 236/302 ","3.1","Q3","1","0.2"," 253/302 ","Q4","16.39","0.001","0.137","0.424","22.0","Q3",
"Journal of Student Affairs Research and Practice","J STUD AFF RES PRACT","1949-6591","1949-6605","EDUCATION & EDUCATIONAL RESEARCH","ESCI","780","0.9","Q3","0.56"," 457/756 ","1.4","Q3","0.9","0.1"," 424/756 ","Q3","43.98","0.001","0.174","0.44","39.6","Q2",
"WEST INDIAN MEDICAL JOURNAL","W INDIAN MED J","0043-3144","2309-5830","MEDICINE, GENERAL & INTERNAL","SCIE","775","0.2","Q4","0.05"," 268/325 ","0.2","Q4","0.2","<0.1"," 275/329 ","Q4","16.57","0","0.014","0.035","17.7","Q4",
"Quality-Access to Success","QUAL-ACCESS SUCCESS","1582-2559","2668-4861","MANAGEMENT","ESCI","767","0.5","Q4","0.13"," 361/401 ","0.5","Q4","0.4","0.2"," 364/402 ","Q4","9.58","0.001","0.125","0.056","10.1","Q4",
"Gaceta Medica de Mexico","GAC MED MEX","0016-3813","0016-3813","MEDICINE, GENERAL & INTERNAL","SCIE","763","0.6","Q3","0.1"," 219/325 ","0.7","Q3","0.6","0.5"," 237/329 ","Q3","28.12","0.001","0.12","0.139","32.8","Q3",
"Carbon Trends","CARBON TRENDS","2667-0569","2667-0569","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","751","3.1","Q2","0.46"," 208/438 ","N/A","N/A","3","0.7"," 264/438 ","Q3","39.84","0.001","0.191","N/A","52.6","N/A",
"MARINE AND FRESHWATER BEHAVIOUR AND PHYSIOLOGY","MAR FRESHW BEHAV PHY","1023-6244","1029-0362","MARINE & FRESHWATER BIOLOGY","SCIE","727","0.9","Q3","0.35"," 88/119 ","1.3","Q3","0.9","0.1"," 89/119 ","Q3","25.63","0","0.04","0.305","26.5","Q3",
"European Journal of Translational Myology","EUR J TRANSL MYOL","2037-7452","2037-7460","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","709","1.8","Q3","0.5"," 130/189 ","1.8","Q3","1.5","0.4"," 122/189 ","Q3","35.71","0.001","0.186","0.368","31.5","Q4",
"Journal of Parasitology Research","J PARASITOL RES","2090-0023","2090-0031","PARASITOLOGY","ESCI","705","1.4","Q3","0.44"," 28/45 ","N/A","N/A","1.4","0.3"," 32/45 ","Q3","30.00","0.001","0.146","N/A","38.9","N/A",
