"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS","J AGR BIOL ENVIR ST","1085-7117","1537-2693","MATHEMATICAL & COMPUTATIONAL BIOLOGY","SCIE","1,493","1.4"," 50/65 ","1.7","Q3","1.4","0.1","0.56"," 43/65 ","Q2","Q4","23.8","34.62","0.001","0.271","0.821","Q2",
"JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS","J AGR BIOL ENVIR ST","1085-7117","1537-2693","STATISTICS & PROBABILITY","SCIE","1,493","1.4"," 53/168 ","1.7","Q2","1.4","0.1","0.56"," 76/168 ","Q2","Q2","68.8","55.06","0.001","0.271","0.821","Q2",
"Journal of Craniovertebral Junction and Spine","J CRANIOVERTEBRAL JU","0974-8237","0976-9285","OTORHINOLARYNGOLOGY","ESCI","670","1.4"," 32/65 ","1.4","Q3","1.2","0.1","0.56"," 42/65 ","Q3","Q2","51.5","36.15","0.001","0.158","0.351","Q3",
"International Journal of Paleopathology","INT J PALEOPATHOL","1879-9817","1879-9825","PALEONTOLOGY","SCIE","842","1.3"," 34/56 ","1.3","Q3","0.8","0.2","0.56"," 44/56 ","Q3","Q3","40.2","22.32","0.001","0.209","0.354","Q4",
"International Journal of Paleopathology","INT J PALEOPATHOL","1879-9817","1879-9825","PATHOLOGY","SCIE","842","1.3"," 60/88 ","1.3","Q3","0.8","0.2","0.56"," 56/88 ","Q3","Q3","32.4","36.93","0.001","0.209","0.354","Q3",
"International Community Law Review","INT COMMUNITY LAW RE","1871-9740","1871-9732","LAW","ESCI","207","0.4"," 233/421 ","0.6","Q2","0.3","0.1","0.56"," 221/421 ","Q3","Q3","44.8","47.62","0","0.046","0.215","Q3",
"Biofuels Bioproducts & Biorefining-Biofpr","BIOFUEL BIOPROD BIOR","1932-104X","1932-1031","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","4,244","3.2"," 75/174 ","3.9","Q2","3.1","0.6","0.55"," 112/174 ","Q3","Q2","57.2","35.92","0.003","0.66","0.668","Q2",
"Biofuels Bioproducts & Biorefining-Biofpr","BIOFUEL BIOPROD BIOR","1932-104X","1932-1031","ENERGY & FUELS","SCIE","4,244","3.2"," 100/170 ","3.9","Q3","3.1","0.6","0.55"," 97/173 ","Q3","Q3","41.5","44.22","0.003","0.66","0.668","Q3",
"International Journal of Geo-Engineering","INT J GEO-ENG","2092-9196","2198-2783","ENGINEERING, GEOLOGICAL","ESCI","573","2.6"," 26/63 ","3.1","Q2","2.3","0.9","0.55"," 38/63 ","Q3","Q2","59.5","40.48","0","0.108","0.553","Q2",
"MICROELECTRONIC ENGINEERING","MICROELECTRON ENG","0167-9317","1873-5568","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,617","2.6"," 157/352 ","2.5","Q2","2.5","0.7","0.55"," 179/354 ","Q2","Q2","55.5","49.58","0.003","0.669","0.425","Q3",
"MICROELECTRONIC ENGINEERING","MICROELECTRON ENG","0167-9317","1873-5568","NANOSCIENCE & NANOTECHNOLOGY","SCIE","7,617","2.6"," 94/140 ","2.5","Q3","2.5","0.7","0.55"," 74/140 ","Q2","Q3","33.2","47.50","0.003","0.669","0.425","Q3",
"MICROELECTRONIC ENGINEERING","MICROELECTRON ENG","0167-9317","1873-5568","OPTICS","SCIE","7,617","2.6"," 45/119 ","2.5","Q2","2.5","0.7","0.55"," 64/120 ","Q2","Q2","62.6","47.08","0.003","0.669","0.425","Q2",
"MICROELECTRONIC ENGINEERING","MICROELECTRON ENG","0167-9317","1873-5568","PHYSICS, APPLIED","SCIE","7,617","2.6"," 81/179 ","2.5","Q3","2.5","0.7","0.55"," 88/179 ","Q2","Q2","55.0","51.12","0.003","0.669","0.425","Q3",
"JOURNAL OF INVESTIGATIVE MEDICINE","J INVEST MED","1081-5589","1708-8267","MEDICINE, GENERAL & INTERNAL","SCIE","2,892","2.5"," 75/325 ","2.5","Q2","2.5","0.7","0.55"," 105/329 ","Q2","Q1","77.1","68.24","0.003","0.623","0.657","Q2",
"JOURNAL OF INVESTIGATIVE MEDICINE","J INVEST MED","1081-5589","1708-8267","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","2,892","2.5"," 101/189 ","2.5","Q3","2.5","0.7","0.55"," 112/189 ","Q2","Q3","46.8","41.01","0.003","0.623","0.657","Q3",
"Current Stem Cell Reports","CURR STEM CELL REP","N/A","2198-7866","CELL & TISSUE ENGINEERING","ESCI","366","2.3"," 26/31 ","1.7","Q4","2.3","0.1","0.55"," 23/31 ","Q3","Q4","17.7","27.42","0.001","0.12","0.601","Q4",
"Small Wars and Insurgencies","SMALL WAR INSUR","0959-2318","1743-9558","INTERNATIONAL RELATIONS","ESCI","697","0.9"," 94/165 ","1","Q3","0.9","0.2","0.55"," 99/165 ","Q3","Q3","43.3","40.30","0.001","0.256","0.467","Q3",
"THEORIA","THEORIA-NY","0040-5817","1558-5816","SOCIOLOGY","ESCI","316","0.6"," 166/217 ","0.6","Q4","0.5","0.2","0.55"," 130/217 ","Q3","Q4","23.7","40.32","0","0.079","0.435","Q3",
"Therapeutic Advances in Infectious Disease","THER ADV INFECT DIS","2049-9361","2049-937X","INFECTIOUS DISEASES","ESCI","1,069","3.8"," 34/132 ","3.6","Q2","3.7","1","0.54"," 75/132 ","Q3","Q2","74.6","43.56","0.002","0.382","1.05","Q2",
"Infrastructures","INFRASTRUCTURES-BASE","N/A","2412-3811","CONSTRUCTION & BUILDING TECHNOLOGY","ESCI","1,865","2.7"," 34/91 ","2.8","Q2","2.6","1","0.54"," 36/91 ","Q2","Q2","63.2","60.99","0.002","0.504","0.467","Q2",
"Infrastructures","INFRASTRUCTURES-BASE","N/A","2412-3811","ENGINEERING, CIVIL","ESCI","1,865","2.7"," 63/181 ","2.8","Q2","2.6","1","0.54"," 81/181 ","Q2","Q2","65.5","55.52","0.002","0.504","0.467","Q2",
"Infrastructures","INFRASTRUCTURES-BASE","N/A","2412-3811","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","1,865","2.7"," 32/72 ","2.8","Q2","2.6","1","0.54"," 35/72 ","Q2","Q2","56.3","52.08","0.002","0.504","0.467","Q3",
"Journal of Vibration Engineering & Technologies","J VIB ENG TECHNOL","2523-3920","2523-3939","ENGINEERING, MECHANICAL","SCIE","1,987","2.1"," 82/180 ","2.2","Q2","1.6","0.5","0.54"," 82/180 ","Q2","Q2","54.7","54.72","0.002","0.465","0.327","Q3",
"Journal of Vibration Engineering & Technologies","J VIB ENG TECHNOL","2523-3920","2523-3939","MECHANICS","SCIE","1,987","2.1"," 87/170 ","2.2","Q2","1.6","0.5","0.54"," 86/170 ","Q2","Q3","49.1","49.71","0.002","0.465","0.327","Q3",
"Journal of Stroke & Cerebrovascular Diseases","J STROKE CEREBROVASC","1052-3057","1532-8511","NEUROSCIENCES","SCIE","10,879","2"," 228/310 ","2.1","Q4","1.9","0.3","0.54"," 233/310 ","Q2","Q3","26.6","25.00","0.015","3.28","0.612","Q4",
"Journal of Stroke & Cerebrovascular Diseases","J STROKE CEREBROVASC","1052-3057","1532-8511","PERIPHERAL VASCULAR DISEASE","SCIE","10,879","2"," 55/96 ","2.1","Q3","1.9","0.3","0.54"," 46/96 ","Q2","Q3","43.2","52.60","0.015","3.28","0.612","Q3",
"Agrekon","AGREKON","0303-1853","2078-0400","AGRICULTURAL ECONOMICS & POLICY","SCIE","597","1.6"," 18/39 ","1.7","Q3","1.4","0.5","0.54"," 20/39 ","Q3","Q2","55.1","50.00","0","0.069","0.314","Q3",
"Anaesthesiology Intensive Therapy","ANAESTH INTENSIVE TH","1642-5758","1731-2531","ANESTHESIOLOGY","ESCI","853","1.6"," 32/64 ","1.7","Q3","1.5","0.2","0.54"," 35/64 ","Q3","Q2","50.8","46.09","0.001","0.18","0.399","Q3",
"RELIEVE-Revista Electronica de Investigacion y Evaluacion Educativa","RELIEVE","1134-4032","1134-4032","EDUCATION & EDUCATIONAL RESEARCH","ESCI","274","1.3"," 345/756 ","1.7","Q2","1.2","0.1","0.54"," 438/756 ","Q3","Q2","54.4","42.13","0","0.054","0.38","Q3",
"Law Teacher","LAW TEACH","0306-9400","1943-0353","EDUCATION & EDUCATIONAL RESEARCH","ESCI","354","1.1"," 398/756 ","1.2","Q3","0.9","0.4","0.54"," 438/756 ","Q3","Q3","47.4","42.13","0","0.065","0.228","Q3",
"Chinese Journal of Applied Linguistics","CHIN J APPL LINGUIST","2192-9505","2192-9513","EDUCATION & EDUCATIONAL RESEARCH","ESCI","301","1"," 428/756 ","1.3","Q3","1","0.2","0.54"," 438/756 ","Q3","Q3","43.5","42.13","0","0.106","0.391","Q2",
"TRIPLEC-Communication Capitalism & Critique","TRIPLEC-COMMUN CAPIT","1726-670X","1726-670X","COMMUNICATION","ESCI","1,384","0.8"," 146/227 ","1.4","Q3","0.7","0.1","0.54"," 127/227 ","Q3","Q3","35.9","44.27","0.001","0.153","0.66","Q2",
"Journal of Social Entrepreneurship","J SOC ENTREP","1942-0676","1942-0684","BUSINESS","ESCI","1,178","2.6"," 152/302 ","3.8","Q2","1.9","0.3","0.53"," 169/302 ","Q3","Q3","49.8","44.21","0.001","0.197","0.624","Q2",
"Journal of Behavioral Science","J BEHAV SCI","1906-4675","1906-4675","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","272","1.4"," 93/263 ","1.6","Q2","1","0.1","0.53"," 130/263 ","Q2","Q2","64.8","50.76","0","0.045","0.262","Q3",
"Biochemistry and Cell Biology","BIOCHEM CELL BIOL","0829-8211","1208-6002","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","3,059","2.4"," 222/313 ","2.7","Q3","2.3","0.5","0.52"," 222/313 ","Q3","Q3","29.2","29.23","0.002","0.411","0.565","Q3",
"Biochemistry and Cell Biology","BIOCHEM CELL BIOL","0829-8211","1208-6002","CELL BIOLOGY","SCIE","3,059","2.4"," 158/205 ","2.7","Q4","2.3","0.5","0.52"," 139/205 ","Q3","Q4","23.2","32.44","0.002","0.411","0.565","Q4",
"CANADIAN ENTOMOLOGIST","CAN ENTOMOL","0008-347X","1918-3240","ENTOMOLOGY","SCIE","3,075","1.1"," 63/109 ","1","Q3","1.1","0.6","0.52"," 61/109 ","Q3","Q3","42.7","44.50","0.001","0.136","0.261","Q3",
"Journal for Educational Research Online-JERO","J EDUC RES ONLINE-JE","1866-6671","1866-6671","EDUCATION & EDUCATIONAL RESEARCH","ESCI","269","0.6"," 555/756 ","1.1","Q3","0.6","N/A","0.52"," 450/756 ","Q3","Q3","26.7","40.54","0","0.05","0.403","Q2",
"ACTA ONCOLOGICA","ACTA ONCOL","0284-186X","1651-226X","ONCOLOGY","SCIE","8,806","2.7"," 163/322 ","3.7","Q2","2.5","0.6","0.51"," 203/322 ","Q3","Q3","49.5","37.11","0.008","1.707","1.116","Q2",
"Pathogens and Disease","PATHOG DIS","2049-632X","2049-632X","IMMUNOLOGY","SCIE","2,463","2.7"," 120/181 ","2.9","Q3","2.6","0.6","0.51"," 123/181 ","Q3","Q3","34.0","32.32","0.002","0.421","0.711","Q3",
"Pathogens and Disease","PATHOG DIS","2049-632X","2049-632X","INFECTIOUS DISEASES","SCIE","2,463","2.7"," 67/132 ","2.9","Q2","2.6","0.6","0.51"," 80/132 ","Q3","Q3","49.6","39.77","0.002","0.421","0.711","Q3",
"Pathogens and Disease","PATHOG DIS","2049-632X","2049-632X","MICROBIOLOGY","SCIE","2,463","2.7"," 89/161 ","2.9","Q3","2.6","0.6","0.51"," 110/161 ","Q3","Q3","45.0","31.99","0.002","0.421","0.711","Q3",
"Measuring Business Excellence","MEAS BUS EXCELL","1368-3047","1758-8057","BUSINESS","ESCI","985","2.5"," 154/302 ","2.4","Q3","2.3","0.4","0.51"," 178/302 ","Q3","Q3","49.2","41.23","0","0.098","0.33","Q3",
"CURRENT PHARMACEUTICAL BIOTECHNOLOGY","CURR PHARM BIOTECHNO","1389-2010","1873-4316","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","4,487","2.2"," 237/313 ","2.4","Q4","2.1","1.2","0.51"," 226/313 ","Q3","Q4","24.4","27.96","0.002","0.484","0.381","Q4",
"CURRENT PHARMACEUTICAL BIOTECHNOLOGY","CURR PHARM BIOTECHNO","1389-2010","1873-4316","PHARMACOLOGY & PHARMACY","SCIE","4,487","2.2"," 204/354 ","2.4","Q3","2.1","1.2","0.51"," 232/354 ","Q3","Q3","42.5","34.60","0.002","0.484","0.381","Q3",
"SINGAPORE MEDICAL JOURNAL","SINGAP MED J","0037-5675","2737-5935","MEDICINE, GENERAL & INTERNAL","SCIE","4,006","1.7"," 116/325 ","2.2","Q2","1.6","1.4","0.51"," 112/329 ","Q2","Q2","64.5","66.11","0.002","0.396","0.506","Q2",
"INTERNATIONAL JOURNAL OF ACAROLOGY","INT J ACAROL","0164-7954","1945-3892","ENTOMOLOGY","SCIE","1,265","0.9"," 75/109 ","1.1","Q3","0.8","0.4","0.51"," 63/109 ","Q3","Q3","31.7","42.66","0.001","0.174","0.275","Q3",
"ACTA ARITHMETICA","ACTA ARITH","0065-1036","1730-6264","MATHEMATICS","SCIE","2,021","0.5"," 325/489 ","0.5","Q3","0.5","0.2","0.51"," 297/489 ","Q3","Q3","33.6","39.37","0.002","0.503","0.528","Q2",
"JOURNAL OF CLINICAL NEUROSCIENCE","J CLIN NEUROSCI","0967-5868","1532-2653","CLINICAL NEUROLOGY","SCIE","11,631","1.9"," 178/277 ","1.9","Q3","1.9","0.3","0.5"," 196/278 ","Q3","Q3","35.9","29.68","0.012","2.564","0.52","Q4",
"JOURNAL OF CLINICAL NEUROSCIENCE","J CLIN NEUROSCI","0967-5868","1532-2653","NEUROSCIENCES","SCIE","11,631","1.9"," 237/310 ","1.9","Q4","1.9","0.3","0.5"," 242/310 ","Q3","Q4","23.7","22.10","0.012","2.564","0.52","Q4",
"Paddy and Water Environment","PADDY WATER ENVIRON","1611-2490","1611-2504","AGRICULTURAL ENGINEERING","SCIE","1,540","1.9"," 10/20 ","1.9","Q3","1.8","0.5","0.5"," 7/20 ","Q2","Q2","52.5","67.50","0.001","0.162","0.293","Q3",
"Paddy and Water Environment","PADDY WATER ENVIRON","1611-2490","1611-2504","AGRONOMY","SCIE","1,540","1.9"," 44/125 ","1.9","Q2","1.8","0.5","0.5"," 52/125 ","Q2","Q2","65.2","58.80","0.001","0.162","0.293","Q2",
"JOURNAL OF THE AMERICAN HELICOPTER SOCIETY","J AM HELICOPTER SOC","0002-8711","2161-6027","ENGINEERING, AEROSPACE","SCIE","1,188","1.4"," 22/52 ","1.2","Q3","1","0.3","0.5"," 25/52 ","Q2","Q2","58.7","52.88","0.001","0.117","0.306","Q3",
"ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE","ENCEPHALE","0013-7006","2589-4935","NEUROSCIENCES","SCIE","1,631","1.2"," 281/310 ","1.5","Q4","1.1","0.7","0.5"," 242/310 ","Q3","Q4","9.5","22.10","0.001","0.286","0.357","Q4",
"ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE","ENCEPHALE","0013-7006","2589-4935","PSYCHIATRY","SCIE","1,631","1.2"," 209/276 ","1.5","Q3","1.1","0.7","0.5"," 184/276 ","Q3","Q4","24.5","33.51","0.001","0.286","0.357","Q4",
"International Journal of Information and Learning Technology","INT J INF LEARN TECH","2056-4880","2056-4880","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","602","2.4"," 91/169 ","3","Q2","2.3","0.9","0.49"," 109/169 ","Q3","Q3","46.4","35.80","0.001","0.157","0.563","Q3",
"Frontiers in Fungal Biology","FRONT FUNGAL BIOL","N/A","2673-6128","MYCOLOGY","ESCI","327","2.1"," 21/33 ","2.1","Q4","2","0.8","0.49"," 27/33 ","Q4","Q3","37.9","19.70","0.001","0.118","0.445","Q3",
"International Journal of Accounting","INT J ACCOUNT","1094-4060","2213-3933","BUSINESS, FINANCE","ESCI","1,263","2"," 100/231 ","2.7","Q2","1.9","0.4","0.49"," 129/231 ","Q3","Q2","56.9","44.37","0","0.077","0.459","Q3",
"Journal of China Tourism Research","J CHINA TOUR RES","1938-8160","1938-8179","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","674","1.3"," 90/139 ","2","Q3","1.2","0.4","0.49"," 75/139 ","Q3","Q3","35.6","46.40","0.001","0.128","0.317","Q3",
"History of Education Review","HIST EDUC REV","0819-8691","0819-8691","HISTORY OF SOCIAL SCIENCES","ESCI","115","0.6"," 22/42 ","0.6","Q3","0.5","0.2","0.49"," 27/42 ","Q3","Q3","48.8","36.90","0","0.049","0.319","Q3",
"Studies in Ethnicity and Nationalism","STUD ETHN NATL","1473-8481","1754-9469","ETHNIC STUDIES","ESCI","270","0.4"," 35/39 ","1.1","Q3","0.3","<0.1","0.49"," 26/39 ","Q3","Q4","11.5","34.62","0","0.09","0.657","Q3",
"ACS Physical Chemistry Au","ACS PHYS CHEM AU","N/A","2694-2445","CHEMISTRY, PHYSICAL","ESCI","294","3.7"," 77/178 ","3.7","Q2","3.7","1.1","0.48"," 103/178 ","Q3","Q2","57.0","42.42","0","0.105","0.904","Q2",
"Tuberculosis","TUBERCULOSIS","1472-9792","1873-281X","IMMUNOLOGY","SCIE","3,433","2.8"," 118/181 ","2.6","Q3","2.6","0.5","0.48"," 130/181 ","Q3","Q3","35.1","28.45","0.003","0.555","0.628","Q3",
"Tuberculosis","TUBERCULOSIS","1472-9792","1873-281X","MICROBIOLOGY","SCIE","3,433","2.8"," 85/161 ","2.6","Q3","2.6","0.5","0.48"," 120/161 ","Q3","Q3","47.5","25.78","0.003","0.555","0.628","Q3",
"Tuberculosis","TUBERCULOSIS","1472-9792","1873-281X","RESPIRATORY SYSTEM","SCIE","3,433","2.8"," 40/100 ","2.6","Q3","2.6","0.5","0.48"," 63/101 ","Q3","Q2","60.5","38.12","0.003","0.555","0.628","Q3",
"Journal of Biomedical Research","J BIOMED RES","1674-8301","1876-4819","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","1,331","2.2"," 113/189 ","2.2","Q3","2.2","1.2","0.48"," 127/189 ","Q3","Q3","40.5","33.07","0.001","0.213","0.507","Q3",
"Global Health & Medicine","GLOB HLTH MED-JPN","2434-9186","2434-9194","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","445","1.9"," 224/403 ","2","Q3","1.8","0.2","0.48"," 281/403 ","Q3","Q3","44.5","30.40","0.001","0.215","0.558","Q3",
"Journal of Medical Ultrasonics","J MED ULTRASON","1346-4523","1613-2254","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","981","1.9"," 109/204 ","1.6","Q3","1.7","0.3","0.48"," 125/204 ","Q3","Q3","46.8","38.97","0.001","0.226","0.342","Q3",
"EVOLUTIONARY ECOLOGY","EVOL ECOL","0269-7653","1573-8477","ECOLOGY","SCIE","3,284","1.8"," 115/195 ","1.8","Q3","1.6","0.4","0.48"," 119/195 ","Q3","Q3","41.3","39.23","0.001","0.289","0.572","Q3",
"EVOLUTIONARY ECOLOGY","EVOL ECOL","0269-7653","1573-8477","EVOLUTIONARY BIOLOGY","SCIE","3,284","1.8"," 40/54 ","1.8","Q3","1.6","0.4","0.48"," 43/54 ","Q3","Q3","26.9","21.30","0.001","0.289","0.572","Q4",
"EVOLUTIONARY ECOLOGY","EVOL ECOL","0269-7653","1573-8477","GENETICS & HEREDITY","SCIE","3,284","1.8"," 130/191 ","1.8","Q4","1.6","0.4","0.48"," 133/191 ","Q3","Q3","32.2","30.63","0.001","0.289","0.572","Q3",
"Surgical Innovation","SURG INNOV","1553-3506","1553-3514","SURGERY","SCIE","1,587","1.2"," 186/290 ","1.5","Q3","1.1","0.2","0.48"," 188/290 ","Q3","Q3","36.0","35.34","0.002","0.363","0.417","Q3",
"Agricultural and Resource Economics-International Scientific E-Journal","AGR RESOUR EC INT SC","N/A","2414-584X","AGRICULTURAL ECONOMICS & POLICY","ESCI","199","1.1"," 28/39 ","0.8","Q4","0.8","0.4","0.48"," 23/39 ","Q3","Q3","29.5","42.31","0","0.038","0.095","Q4",
"Agricultural and Resource Economics-International Scientific E-Journal","AGR RESOUR EC INT SC","N/A","2414-584X","ECONOMICS","ESCI","199","1.1"," 366/597 ","0.8","Q4","0.8","0.4","0.48"," 310/600 ","Q3","Q3","38.8","48.42","0","0.038","0.095","Q4",
"Journal of Adult Protection","J ADULT PROT","1466-8203","2042-8669","SOCIAL WORK","ESCI","284","1"," 64/91 ","1.1","Q3","0.6","0.1","0.48"," 67/91 ","Q3","Q3","30.2","26.92","0","0.062","0.288","Q4",
"BULLETIN OF THE HISTORY OF MEDICINE","B HIST MED","0007-5140","1086-3176","HEALTH CARE SCIENCES & SERVICES","SCIE","1,148","0.9"," 151/174 ","1.2","Q4","0.9","0.2","0.48"," 129/175 ","Q2","Q4","13.5","26.57","0.001","0.15","0.91","Q2",
"BULLETIN OF THE HISTORY OF MEDICINE","B HIST MED","0007-5140","1086-3176","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","1,148","0.9"," 32/104 ","1.2","Q2","0.9","0.2","0.48"," 51/104 ","Q2","Q2","69.7","51.44","0.001","0.15","0.91","Q1",
"JOURNAL OF NONPARAMETRIC STATISTICS","J NONPARAMETR STAT","1048-5252","1029-0311","STATISTICS & PROBABILITY","SCIE","1,013","0.8"," 109/168 ","1.4","Q2","0.8","0.1","0.48"," 98/168 ","Q3","Q3","35.4","41.96","0.001","0.241","0.675","Q2",
"ARCHIV DER MATHEMATIK","ARCH MATH","0003-889X","1420-8938","MATHEMATICS","SCIE","2,284","0.5"," 325/489 ","0.6","Q3","0.4","0.1","0.48"," 321/489 ","Q3","Q3","33.6","34.46","0.002","0.541","0.434","Q2",
"MOLECULAR BIOLOGY REPORTS","MOL BIOL REP","0301-4851","1573-4978","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","16,427","2.6"," 204/313 ","2.6","Q3","2.6","0.6","0.47"," 242/313 ","Q4","Q3","35.0","22.84","0.015","3.337","0.466","Q4",
"Lighting Research & Technology","LIGHTING RES TECHNOL","1477-1535","1477-0938","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","1,975","2.1"," 42/91 ","2.1","Q2","1.9","0.9","0.47"," 42/91 ","Q2","Q2","54.4","54.40","0.001","0.279","0.447","Q2",
"Lighting Research & Technology","LIGHTING RES TECHNOL","1477-1535","1477-0938","OPTICS","SCIE","1,975","2.1"," 59/119 ","2.1","Q2","1.9","0.9","0.47"," 73/120 ","Q2","Q2","50.8","39.58","0.001","0.279","0.447","Q2",
"PANCREAS","PANCREAS","0885-3177","1536-4828","GASTROENTEROLOGY & HEPATOLOGY","SCIE","7,261","1.7"," 102/143 ","2.5","Q3","1.7","0.1","0.47"," 85/143 ","Q3","Q3","29.0","40.91","0.006","1.267","0.773","Q3",
"European Journal of Hospital Pharmacy","EUR J HOSP PHARM","2047-9956","2047-9964","PHARMACOLOGY & PHARMACY","SCIE","1,268","1.6"," 259/354 ","1.7","Q3","1.5","0.3","0.47"," 250/354 ","Q3","Q3","27.0","29.52","0.002","0.384","0.384","Q3",
"ACM Transactions on Algorithms","ACM T ALGORITHMS","1549-6325","1549-6333","COMPUTER SCIENCE, THEORY & METHODS","SCIE","987","0.9"," 93/143 ","1.4","Q3","0.9","0.4","0.47"," 76/143 ","Q3","Q3","35.3","47.20","0.002","0.489","1.148","Q1",
"ACM Transactions on Algorithms","ACM T ALGORITHMS","1549-6325","1549-6333","MATHEMATICS, APPLIED","SCIE","987","0.9"," 200/331 ","1.4","Q2","0.9","0.4","0.47"," 232/331 ","Q3","Q3","39.7","30.06","0.002","0.489","1.148","Q1",
"Ethnorema","ETHNOREMA","1826-8803","1826-8803","LINGUISTICS","ESCI","3","0.1"," 278/297 ","<0.1","Q4","0.1","<0.1","0.47"," 199/297 ","Q3","Q4","6.6","33.16","0","0","0.008","Q4",
"Frontiers of Business Research in China","FRONT BUS RES CHINA","1673-7326","1673-7431","BUSINESS","ESCI","404","1.3"," 221/302 ","2.7","Q3","1.3","<0.1","0.46"," 188/302 ","Q3","Q3","27.0","37.91","0","0.089","0.493","Q3",
"INTERNATIONAL JOURNAL OF THERMOPHYSICS","INT J THERMOPHYS","0195-928X","1572-9567","CHEMISTRY, PHYSICAL","SCIE","6,223","2.5"," 119/178 ","2.3","Q3","2.1","0.8","0.45"," 116/178 ","Q2","Q3","33.4","35.11","0.002","0.509","0.378","Q3",
"INTERNATIONAL JOURNAL OF THERMOPHYSICS","INT J THERMOPHYS","0195-928X","1572-9567","MECHANICS","SCIE","6,223","2.5"," 71/170 ","2.3","Q2","2.1","0.8","0.45"," 111/170 ","Q2","Q2","58.5","35.00","0.002","0.509","0.378","Q3",
"INTERNATIONAL JOURNAL OF THERMOPHYSICS","INT J THERMOPHYS","0195-928X","1572-9567","PHYSICS, APPLIED","SCIE","6,223","2.5"," 87/179 ","2.3","Q3","2.1","0.8","0.45"," 111/179 ","Q2","Q2","51.7","38.27","0.002","0.509","0.378","Q3",
"INTERNATIONAL JOURNAL OF THERMOPHYSICS","INT J THERMOPHYS","0195-928X","1572-9567","THERMODYNAMICS","SCIE","6,223","2.5"," 31/76 ","2.3","Q2","2.1","0.8","0.45"," 38/76 ","Q2","Q2","59.9","50.66","0.002","0.509","0.378","Q2",
"Endokrynologia Polska","ENDOKRYNOL POL","0423-104X","N/A","ENDOCRINOLOGY & METABOLISM","SCIE","1,267","2"," 134/186 ","1.8","Q4","1.8","0.3","0.45"," 141/186 ","Q4","Q3","28.2","24.46","0.001","0.225","0.355","Q4",
"SAUDI MEDICAL JOURNAL","SAUDI MED J","0379-5284","1658-3175","MEDICINE, GENERAL & INTERNAL","SCIE","4,770","1.7"," 116/325 ","1.9","Q2","1.7","0.3","0.45"," 127/329 ","Q2","Q2","64.5","61.55","0.003","0.553","0.377","Q2",
"Zeitschrift fur Orthopadie und Unfallchirurgie","Z ORTHOP UNFALLCHIR","1864-6697","1864-6743","ORTHOPEDICS","SCIE","656","1"," 101/136 ","1","Q4","0.9","0.4","0.45"," 101/136 ","Q3","Q3","26.1","26.10","0.001","0.155","0.238","Q4",
"ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS","ANN I STAT MATH","0020-3157","1572-9052","STATISTICS & PROBABILITY","SCIE","1,917","0.8"," 109/168 ","1","Q3","0.7","<0.1","0.45"," 104/168 ","Q3","Q3","35.4","38.39","0.002","0.329","0.685","Q2",
"Sophia-Coleccion de Filosofia de la Educacion","SOPHIA-COLECCION FIL","1390-3861","1390-8626","EDUCATION & EDUCATIONAL RESEARCH","ESCI","102","0.7"," 520/756 ","0.4","Q4","0.2","0.3","0.45"," 490/756 ","Q3","Q3","31.3","35.25","0","0.025","0.14","Q4",
"Journal of Adaptation in Film & Performance","J ADAPT FILM PERFORM","1753-6421","1753-643X","HUMANITIES, MULTIDISCIPLINARY","ESCI","29","0.1"," N/A ","0.1","N/A","0.1","0.3","0.45"," 156/406 ","Q2","N/A","N/A","61.70","0","0.007","0.049","Q4",
