"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"CLINICAL HEMORHEOLOGY AND MICROCIRCULATION","CLIN HEMORHEOL MICRO","1386-0291","1875-8622","HEMATOLOGY","SCIE","2,776","2.1"," 58/97 ","1.8","Q3","1.3","0.8","0.56"," 42/97 ","Q2","Q3","40.7","57.22","0.002","0.373","0.319","Q4",
"CLINICAL HEMORHEOLOGY AND MICROCIRCULATION","CLIN HEMORHEOL MICRO","1386-0291","1875-8622","PERIPHERAL VASCULAR DISEASE","SCIE","2,776","2.1"," 51/96 ","1.8","Q3","1.3","0.8","0.56"," 43/96 ","Q2","Q3","47.4","55.73","0.002","0.373","0.319","Q4",
"ACM Transactions on Applied Perception","ACM T APPL PERCEPT","1544-3558","1544-3965","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","797","1.9"," 71/131 ","2.2","Q3","1.8","0.4","0.56"," 71/131 ","Q3","Q3","46.2","46.18","0.001","0.11","0.641","Q2",
"Gas Science and Engineering","GAS SCI ENG","2949-9097","2949-9089","ENERGY & FUELS","SCIE","299","N/A"," N/A ","N/A","N/A","N/A","1.1","0.56"," 95/173 ","Q2","N/A","N/A","45.38","0","0.005","N/A","N/A",
"Gas Science and Engineering","GAS SCI ENG","2949-9097","2949-9089","ENGINEERING, CHEMICAL","SCIE","299","N/A"," N/A ","N/A","N/A","N/A","1.1","0.56"," 71/171 ","Q2","N/A","N/A","58.77","0","0.005","N/A","N/A",
"JOURNAL OF INFORMATION SCIENCE","J INF SCI","0165-5515","1741-6485","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","2,970","1.8"," 159/249 ","2.5","Q3","1.6","0.5","0.55"," 147/251 ","Q2","Q3","36.3","41.63","0.002","0.471","0.535","Q2",
"JOURNAL OF INFORMATION SCIENCE","J INF SCI","0165-5515","1741-6485","INFORMATION SCIENCE & LIBRARY SCIENCE","SSCI","2,970","1.8"," 61/160 ","2.5","Q2","1.6","0.5","0.55"," 64/161 ","Q2","Q2","62.2","60.56","0.002","0.471","0.535","Q2",
"Montenegrin Journal of Sports Science and Medicine","MONTENEGRIN J SPORT","1800-8755","1800-8763","SPORT SCIENCES","ESCI","169","1.3"," 84/127 ","1.2","Q3","1","0.3","0.55"," 79/127 ","Q3","Q3","34.3","38.19","0","0.04","0.224","Q4",
"Journal of the Economic Science Association-JESA","J ECON SCI ASSOC-JES","2199-6776","2199-6784","ECONOMICS","ESCI","381","2.4"," 165/597 ","1.9","Q2","2.2","0.3","0.54"," 282/600 ","Q2","Q2","72.4","53.08","0.001","0.153","1.239","Q1",
"RADIOLOGIC CLINICS OF NORTH AMERICA","RADIOL CLIN N AM","0033-8389","1557-8275","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","2,465","2.1"," 96/204 ","2.1","Q3","2.1","0.4","0.54"," 114/204 ","Q3","Q2","53.2","44.36","0.002","0.34","0.497","Q3",
"WIENER KLINISCHE WOCHENSCHRIFT","WIEN KLIN WOCHENSCHR","0043-5325","1613-7671","MEDICINE, GENERAL & INTERNAL","SCIE","3,010","1.9"," 104/325 ","2.1","Q2","1.8","0.5","0.54"," 107/329 ","Q2","Q2","68.2","67.63","0.003","0.673","0.633","Q2",
"ACTA MATHEMATICA SINICA-ENGLISH SERIES","ACTA MATH SIN","1439-8516","1439-7617","MATHEMATICS","SCIE","1,859","0.8"," 178/489 ","0.8","Q2","0.8","0.2","0.54"," 269/489 ","Q3","Q2","63.7","45.09","0.002","0.533","0.483","Q2",
"ACTA MATHEMATICA SINICA-ENGLISH SERIES","ACTA MATH SIN","1439-8516","1439-7617","MATHEMATICS, APPLIED","SCIE","1,859","0.8"," 218/331 ","0.8","Q3","0.8","0.2","0.54"," 206/331 ","Q3","Q3","34.3","37.92","0.002","0.533","0.483","Q3",
"PROSTHETICS AND ORTHOTICS INTERNATIONAL","PROSTHET ORTHOT INT","0309-3646","1746-1553","ORTHOPEDICS","SCIE","2,548","0.8"," 109/136 ","1.9","Q3","0.8","0.4","0.54"," 94/136 ","Q3","Q4","20.2","31.25","0.001","0.309","0.494","Q3",
"PROSTHETICS AND ORTHOTICS INTERNATIONAL","PROSTHET ORTHOT INT","0309-3646","1746-1553","REHABILITATION","SCIE","2,548","0.8"," 141/169 ","1.9","Q3","0.8","0.4","0.54"," 124/169 ","Q3","Q4","16.9","26.92","0.001","0.309","0.494","Q3",
"Student Success","STUD SUCCESS","2205-0795","2205-0795","EDUCATION & EDUCATIONAL RESEARCH","ESCI","264","0.8"," 488/756 ","1.4","Q3","0.7","0.2","0.54"," 438/756 ","Q3","Q3","35.5","42.13","0","0.074","0.304","Q3",
"BIOMEDICAL MICRODEVICES","BIOMED MICRODEVICES","1387-2176","1572-8781","ENGINEERING, BIOMEDICAL","SCIE","3,627","3"," 62/122 ","3.4","Q2","2.9","0.9","0.53"," 77/122 ","Q3","Q3","49.6","37.30","0.002","0.396","0.591","Q3",
"BIOMEDICAL MICRODEVICES","BIOMED MICRODEVICES","1387-2176","1572-8781","NANOSCIENCE & NANOTECHNOLOGY","SCIE","3,627","3"," 84/140 ","3.4","Q3","2.9","0.9","0.53"," 77/140 ","Q3","Q3","40.4","45.36","0.002","0.396","0.591","Q3",
"International Journal of Innovation Science","INT J INOV SCI","1757-2223","1757-2231","BUSINESS","ESCI","1,152","3"," 135/302 ","4.1","Q2","2.7","0.4","0.53"," 169/302 ","Q3","Q2","55.5","44.21","0.001","0.233","0.621","Q2",
"AIMS Microbiology","AIMS MICROBIOL","2471-1888","2471-1888","MICROBIOLOGY","ESCI","1,584","2.7"," 89/161 ","7.1","Q1","2.7","0.9","0.53"," 104/161 ","Q3","Q3","45.0","35.71","0.002","0.36","1.228","Q2",
"Vascular Health and Risk Management","VASC HEALTH RISK MAN","1176-6344","1178-2048","PERIPHERAL VASCULAR DISEASE","ESCI","3,110","2.6"," 37/96 ","3.3","Q2","2.5","0.6","0.53"," 48/96 ","Q2","Q2","62.0","50.52","0.002","0.476","0.856","Q2",
"International Journal of Engine Research","INT J ENGINE RES","1468-0874","2041-3149","ENGINEERING, MECHANICAL","SCIE","3,090","2.2"," 75/180 ","2.3","Q2","1.8","0.5","0.53"," 84/180 ","Q2","Q2","58.6","53.61","0.003","0.6","0.391","Q2",
"International Journal of Engine Research","INT J ENGINE RES","1468-0874","2041-3149","THERMODYNAMICS","SCIE","3,090","2.2"," 35/76 ","2.3","Q2","1.8","0.5","0.53"," 30/76 ","Q2","Q2","54.6","61.18","0.003","0.6","0.391","Q2",
"International Journal of Engine Research","INT J ENGINE RES","1468-0874","2041-3149","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","3,090","2.2"," 38/72 ","2.3","Q2","1.8","0.5","0.53"," 36/72 ","Q2","Q3","47.9","50.69","0.003","0.6","0.391","Q3",
"ACM Transactions on Storage","ACM T STORAGE","1553-3077","1553-3093","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","646","2.1"," 35/59 ","2","Q3","1.9","0.6","0.53"," 34/59 ","Q3","Q3","41.5","43.22","0.001","0.115","0.456","Q3",
"ACM Transactions on Storage","ACM T STORAGE","1553-3077","1553-3093","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","646","2.1"," 64/131 ","2","Q3","1.9","0.6","0.53"," 75/131 ","Q3","Q2","51.5","43.13","0.001","0.115","0.456","Q3",
"International Review of Applied Economics","INT REV APPL ECON","0269-2171","1465-3486","ECONOMICS","ESCI","1,045","1.4"," 308/597 ","1.9","Q2","1.4","0.2","0.53"," 285/600 ","Q2","Q3","48.5","52.58","0.001","0.185","0.476","Q3",
"RAFFLES BULLETIN OF ZOOLOGY","RAFFLES B ZOOL","0217-2445","2345-7600","ZOOLOGY","SCIE","1,578","1.2"," 84/180 ","1","Q3","1","0.6","0.53"," 107/180 ","Q3","Q2","53.6","40.83","0.001","0.143","0.32","Q3",
"Journal of Evidence-Based Social Work","J EVID-BASED SOC WOR","2640-8066","2640-8074","SOCIAL WORK","ESCI","331","1.1"," 58/91 ","1.6","Q2","1","0.3","0.53"," 63/91 ","Q3","Q3","36.8","31.32","0.001","0.169","0.497","Q2",
"Manuscript Studies-A Journal of the Schoenberg Institute for Manuscript Studies","MANUSCR STUD","2381-5329","2380-1190","HUMANITIES, MULTIDISCIPLINARY","ESCI","28","0.2"," N/A ","0.2","N/A","0.2","<0.1","0.53"," 142/406 ","Q2","N/A","N/A","65.15","0","0.028","0.203","Q2",
"BIOCHEMICAL GENETICS","BIOCHEM GENET","0006-2928","1573-4927","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,903","2.1"," 243/313 ","2","Q4","2","0.3","0.52"," 222/313 ","Q3","Q4","22.5","29.23","0.001","0.308","0.371","Q4",
"BIOCHEMICAL GENETICS","BIOCHEM GENET","0006-2928","1573-4927","GENETICS & HEREDITY","SCIE","1,903","2.1"," 117/191 ","2","Q3","2","0.3","0.52"," 123/191 ","Q3","Q3","39.0","35.86","0.001","0.308","0.371","Q4",
"ANNALS OF THE ROYAL COLLEGE OF SURGEONS OF ENGLAND","ANN ROY COLL SURG","0035-8843","1478-7083","SURGERY","SCIE","4,738","1.1"," 195/290 ","1.7","Q3","1.1","0.6","0.52"," 175/290 ","Q3","Q3","32.9","39.83","0.003","0.732","0.536","Q3",
"COMBINATORICS PROBABILITY & COMPUTING","COMB PROBAB COMPUT","0963-5483","1469-2163","COMPUTER SCIENCE, THEORY & METHODS","SCIE","1,353","0.9"," 93/143 ","1","Q3","0.8","0.3","0.52"," 69/143 ","Q2","Q3","35.3","52.10","0.002","0.474","0.992","Q1",
"COMBINATORICS PROBABILITY & COMPUTING","COMB PROBAB COMPUT","0963-5483","1469-2163","MATHEMATICS","SCIE","1,353","0.9"," 145/489 ","1","Q2","0.8","0.3","0.52"," 288/489 ","Q2","Q2","70.4","41.21","0.002","0.474","0.992","Q1",
"COMBINATORICS PROBABILITY & COMPUTING","COMB PROBAB COMPUT","0963-5483","1469-2163","STATISTICS & PROBABILITY","SCIE","1,353","0.9"," 102/168 ","1","Q3","0.8","0.3","0.52"," 83/168 ","Q2","Q3","39.6","50.89","0.002","0.474","0.992","Q2",
"Anthropology of Work Review","ANTHROPOL WORK REV","0883-024X","1548-1417","ANTHROPOLOGY","ESCI","157","0.6"," 91/139 ","1.2","Q2","0.5","0.4","0.52"," 83/139 ","Q3","Q3","34.9","40.65","0","0.029","0.318","Q3",
"Logical Methods in Computer Science","LOG METH COMPUT SCI","1860-5974","1860-5974","COMPUTER SCIENCE, THEORY & METHODS","SCIE","808","0.6"," 117/143 ","0.7","Q4","0.5","0.1","0.52"," 69/143 ","Q2","Q4","18.5","52.10","0.002","0.35","0.39","Q3",
"Logical Methods in Computer Science","LOG METH COMPUT SCI","1860-5974","1860-5974","LOGIC","SCIE","808","0.6"," 10/25 ","0.7","Q1","0.5","0.1","0.52"," 19/25 ","Q2","Q2","62.0","26.00","0.002","0.35","0.39","Q3",
"Interlitteraria","INTERLITTERARIA","1406-0701","2228-4729","LITERATURE","ESCI","36","0.2"," N/A ","0.1","N/A","0.2","<0.1","0.52"," 118/199 ","Q3","N/A","N/A","40.95","0","0.019","0.067","Q4",
"AI & Society","AI SOC","0951-5666","1435-5655","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","2,691","2.9"," 95/197 ","2.9","Q2","2.6","0.6","0.51"," 122/198 ","Q3","Q2","52.0","38.64","0.005","1.072","0.844","Q2",
"PHYSICA E-LOW-DIMENSIONAL SYSTEMS & NANOSTRUCTURES","PHYSICA E","1386-9477","1873-1759","NANOSCIENCE & NANOTECHNOLOGY","SCIE","11,361","2.9"," 86/140 ","2.7","Q3","2.8","0.9","0.51"," 79/140 ","Q2","Q3","38.9","43.93","0.008","1.662","0.412","Q3",
"PHYSICA E-LOW-DIMENSIONAL SYSTEMS & NANOSTRUCTURES","PHYSICA E","1386-9477","1873-1759","PHYSICS, CONDENSED MATTER","SCIE","11,361","2.9"," 34/79 ","2.7","Q2","2.8","0.9","0.51"," 35/79 ","Q2","Q2","57.6","56.33","0.008","1.662","0.412","Q3",
"Computational Urban Science","COMPUT URBAN SCI","N/A","2730-6852","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","216","2.6"," 80/169 ","2.6","Q3","2.5","0.5","0.51"," 105/169 ","Q3","Q2","53.0","38.17","0","0.076","0.557","Q3",
"Computational Urban Science","COMPUT URBAN SCI","N/A","2730-6852","REGIONAL & URBAN PLANNING","ESCI","216","2.6"," 22/54 ","2.6","Q3","2.5","0.5","0.51"," 38/54 ","Q3","Q2","60.2","30.56","0","0.076","0.557","Q3",
"FEMS YEAST RESEARCH","FEMS YEAST RES","1567-1356","1567-1364","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","4,163","2.4"," 107/174 ","2.5","Q3","2.2","0.6","0.51"," 119/174 ","Q3","Q3","38.8","31.90","0.002","0.405","0.557","Q3",
"FEMS YEAST RESEARCH","FEMS YEAST RES","1567-1356","1567-1364","MICROBIOLOGY","SCIE","4,163","2.4"," 105/161 ","2.5","Q3","2.2","0.6","0.51"," 110/161 ","Q3","Q3","35.1","31.99","0.002","0.405","0.557","Q3",
"FEMS YEAST RESEARCH","FEMS YEAST RES","1567-1356","1567-1364","MYCOLOGY","SCIE","4,163","2.4"," 17/33 ","2.5","Q3","2.2","0.6","0.51"," 22/33 ","Q3","Q3","50.0","34.85","0.002","0.405","0.557","Q3",
"METEOROLOGY AND ATMOSPHERIC PHYSICS","METEOROL ATMOS PHYS","0177-7971","1436-5065","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","3,036","1.9"," 77/110 ","2","Q3","1.8","0.4","0.51"," 74/110 ","Q3","Q3","30.5","33.18","0.002","0.378","0.48","Q4",
"Rad Hrvatske Akademije Znanosti i Umjetnosti-Matematicke Znanosti","RAD HRVAT AKAD ZNAN","1849-2215","1849-2215","MATHEMATICS","ESCI","56","0.5"," 325/489 ","0.6","Q3","0.5","0.2","0.51"," 297/489 ","Q3","Q3","33.6","39.37","0","0.027","0.291","Q3",
"Diametros","DIAMETROS","1733-5566","1733-5566","PHILOSOPHY","ESCI","73","0.4"," N/A ","0.3","N/A","0.2","0.1","0.51"," 132/325 ","Q2","N/A","N/A","59.54","0","0.022","0.111","Q3",
"Journal of Dynamical Systems and Geometric Theories","J DYN SYST GEOM THE","1726-037X","2169-0057","MATHEMATICS","ESCI","95","0.4"," 379/489 ","0.6","Q3","0.4","<0.1","0.51"," 297/489 ","Q3","Q4","22.6","39.37","0","0.028","0.195","Q4",
"Micro and Nanostructures","MICRO NANOSTRUCTURES","N/A","2773-0123","PHYSICS, CONDENSED MATTER","SCIE","819","2.7"," 39/79 ","2.7","Q2","2.4","0.7","0.5"," 37/79 ","Q2","Q2","51.3","53.80","0.001","0.17","0.357","Q3",
"ACM SIGCOMM Computer Communication Review","ACM SIGCOMM COMP COM","0146-4833","1943-5819","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","6,130","2.2"," 138/249 ","2","Q3","2.1","0.5","0.5"," 154/251 ","Q3","Q3","44.8","38.84","0.001","0.116","0.416","Q3",
"UROLOGIA INTERNATIONALIS","UROL INT","0042-1138","1423-0399","UROLOGY & NEPHROLOGY","SCIE","3,445","1.5"," 78/126 ","1.5","Q3","1.4","0.3","0.5"," 79/126 ","Q3","Q3","38.5","37.70","0.003","0.585","0.4","Q3",
"Journal of Chinese Economic and Foreign Trade Studies","J CHIN ECON FOREIGN","1754-4408","1754-4416","ECONOMICS","ESCI","222","1.1"," 366/597 ","1.5","Q3","1.1","0.9","0.5"," 302/600 ","Q3","Q3","38.8","49.75","0","0.024","0.187","Q4",
"Journal of Statistical Planning and Inference","J STAT PLAN INFER","0378-3758","1873-1171","STATISTICS & PROBABILITY","SCIE","4,406","0.8"," 109/168 ","0.9","Q3","0.8","0.2","0.5"," 92/168 ","Q3","Q3","35.4","45.54","0.002","0.54","0.62","Q3",
"MATHEMATICAL NOTES","MATH NOTES+","0001-4346","1573-8876","MATHEMATICS","SCIE","2,444","0.6"," 263/489 ","0.5","Q3","0.5","0.2","0.5"," 306/489 ","Q3","Q3","46.3","37.53","0.002","0.503","0.259","Q3",
"JOURNAL OF MOLECULAR EVOLUTION","J MOL EVOL","0022-2844","1432-1432","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","7,433","2.1"," 243/313 ","2.7","Q3","1.9","0.9","0.49"," 230/313 ","Q3","Q4","22.5","26.68","0.001","0.304","0.77","Q2",
"JOURNAL OF MOLECULAR EVOLUTION","J MOL EVOL","0022-2844","1432-1432","EVOLUTIONARY BIOLOGY","SCIE","7,433","2.1"," 33/54 ","2.7","Q2","1.9","0.9","0.49"," 42/54 ","Q3","Q3","39.8","23.15","0.001","0.304","0.77","Q3",
"JOURNAL OF MOLECULAR EVOLUTION","J MOL EVOL","0022-2844","1432-1432","GENETICS & HEREDITY","SCIE","7,433","2.1"," 117/191 ","2.7","Q2","1.9","0.9","0.49"," 130/191 ","Q3","Q3","39.0","32.20","0.001","0.304","0.77","Q3",
"Trends in Psychiatry and Psychotherapy","TRENDS PSYCHIATR PSY","2237-6089","2238-0019","PSYCHIATRY","ESCI","800","2.1"," 148/276 ","2.3","Q3","2.1","0.8","0.49"," 188/276 ","Q3","Q3","46.6","32.07","0.001","0.24","0.575","Q3",
"MANAGERIAL FINANCE","MANAG FINANC","0307-4358","1758-7743","BUSINESS, FINANCE","ESCI","1,667","1.9"," 107/231 ","1.7","Q3","1.8","0.3","0.49"," 129/231 ","Q3","Q2","53.9","44.37","0.001","0.228","0.247","Q3",
"TOXICOLOGY AND INDUSTRIAL HEALTH","TOXICOL IND HEALTH","0748-2337","1477-0393","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","2,841","1.7"," 260/403 ","2","Q3","1.6","0.2","0.49"," 276/403 ","Q3","Q3","35.6","31.64","0.001","0.268","0.373","Q4",
"TOXICOLOGY AND INDUSTRIAL HEALTH","TOXICOL IND HEALTH","0748-2337","1477-0393","TOXICOLOGY","SCIE","2,841","1.7"," 86/106 ","2","Q4","1.6","0.2","0.49"," 86/106 ","Q3","Q4","19.3","19.34","0.001","0.268","0.373","Q4",
"INTERNATIONAL JOURNAL OF PEST MANAGEMENT","INT J PEST MANAGE","0967-0874","1366-5863","ENTOMOLOGY","SCIE","1,612","1.1"," 63/109 ","1.5","Q2","1.1","0.3","0.49"," 70/109 ","Q3","Q3","42.7","36.24","0.001","0.181","0.268","Q3",
"Arts and Humanities in Higher Education","ARTS HUM HIGH EDUC","1474-0222","1741-265X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","453","1"," 428/756 ","1","Q3","0.9","0.3","0.49"," 465/756 ","Q3","Q3","43.5","38.56","0","0.066","0.3","Q3",
"Tejuelo-Didactica de la Lengua y la Literatura","TEJUELO","1988-8430","1988-8430","LANGUAGE & LINGUISTICS","ESCI","145","0.8"," N/A ","0.8","N/A","0.7","0.1","0.49"," 185/393 ","Q2","N/A","N/A","53.05","0","0.041","0.195","Q3",
"Groups Geometry and Dynamics","GROUP GEOM DYNAM","1661-7207","1661-7215","MATHEMATICS","SCIE","432","0.6"," 263/489 ","0.6","Q3","0.5","0.4","0.49"," 315/489 ","Q3","Q3","46.3","35.69","0.002","0.344","0.766","Q2",
"International Journal of Rheumatology","INT J RHEUMATOL","1687-9260","1687-9279","RHEUMATOLOGY","ESCI","489","2.3"," 28/57 ","2.1","Q3","2.3","0.3","0.48"," 35/57 ","Q3","Q2","51.8","39.47","0","0.05","0.528","Q3",
"JPRAS Open","JPRAS OPEN","2352-5878","2352-5878","SURGERY","ESCI","499","1.5"," 153/290 ","N/A","N/A","1.5","0.2","0.48"," 188/290 ","Q3","Q3","47.4","35.34","0.001","0.215","N/A","N/A",
"Studia Historica-Historia Moderna","STUD HIST-HIST MOD","0213-2079","2386-3889","HISTORY","ESCI","158","0.3"," 165/518 ","0.3","Q2","0.3","<0.1","0.48"," 259/519 ","Q2","Q2","68.2","50.19","0","0.066","0.282","Q2",
"Expert Review of Endocrinology & Metabolism","EXPERT REV ENDOCRINO","1744-6651","1744-8417","ENDOCRINOLOGY & METABOLISM","ESCI","1,051","2.7"," 104/186 ","3.5","Q2","2.7","0.6","0.47"," 135/186 ","Q3","Q3","44.4","27.69","0.002","0.346","1.06","Q2",
"Turkish Journal of Pharmaceutical Sciences","TURK J PHARM SCI","1304-530X","2148-6247","PHARMACOLOGY & PHARMACY","ESCI","1,022","1.8"," 240/354 ","1.9","Q3","1.8","0.4","0.47"," 250/354 ","Q3","Q3","32.3","29.52","0.001","0.187","0.258","Q4",
"SA Journal of Industrial Psychology","SA J IND PSYCHOL","0258-5200","2071-0763","PSYCHOLOGY, APPLIED","ESCI","1,175","1.5"," 74/113 ","2.1","Q3","1.4","0.1","0.47"," 82/114 ","Q3","Q3","35.0","28.51","0","0.105","0.402","Q3",
"Turkish Journal of Emergency Medicine","TURK J EMERG MED","2452-2473","2452-2473","EMERGENCY MEDICINE","ESCI","1,146","1.1"," 38/54 ","4.8","Q1","1","0.5","0.47"," 36/54 ","Q3","Q3","30.6","34.26","0.002","0.446","1.282","Q1",
"Tuning Journal for Higher Education","TUNING J HIGH EDUC","2340-8170","2386-3137","EDUCATION & EDUCATIONAL RESEARCH","ESCI","99","0.9"," 457/756 ","0.8","Q3","0.8","0.2","0.47"," 476/756 ","Q3","Q3","39.6","37.10","0","0.022","0.193","Q3",
"Healthcare Technology Letters","HEALTHC TECHNOL LETT","N/A","2053-3713","ENGINEERING, BIOMEDICAL","ESCI","673","2.8"," 67/122 ","2.6","Q3","2.8","0.2","0.46"," 82/122 ","Q3","Q3","45.5","33.20","0.001","0.152","0.535","Q3",
"PROTIST","PROTIST","1434-4610","1618-0941","MICROBIOLOGY","SCIE","1,647","1.9"," 130/161 ","2.1","Q4","1.8","0.3","0.46"," 126/161 ","Q4","Q4","19.6","22.05","0.001","0.182","0.593","Q3",
"Sport Business and Management-An International Journal","SPORT BUS MANAG","2042-678X","2042-6798","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","616","1.9"," 72/139 ","2.3","Q2","1.6","0.2","0.46"," 80/139 ","Q3","Q3","48.6","42.81","0.001","0.123","0.408","Q3",
"STRUCTURAL DESIGN OF TALL AND SPECIAL BUILDINGS","STRUCT DES TALL SPEC","1541-7794","1541-7808","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","2,601","1.8"," 48/91 ","2.5","Q2","1.6","0.3","0.46"," 43/91 ","Q2","Q3","47.8","53.30","0.002","0.353","0.435","Q2",
"STRUCTURAL DESIGN OF TALL AND SPECIAL BUILDINGS","STRUCT DES TALL SPEC","1541-7794","1541-7808","ENGINEERING, CIVIL","SCIE","2,601","1.8"," 95/181 ","2.5","Q2","1.6","0.3","0.46"," 91/181 ","Q2","Q3","47.8","50.00","0.002","0.353","0.435","Q2",
"Brachytherapy","BRACHYTHERAPY","1538-4721","1873-1449","ONCOLOGY","SCIE","2,268","1.7"," 250/322 ","1.8","Q4","1.3","0.3","0.46"," 220/322 ","Q3","Q4","22.5","31.83","0.002","0.464","0.423","Q4",
"Brachytherapy","BRACHYTHERAPY","1538-4721","1873-1449","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","2,268","1.7"," 118/204 ","1.8","Q3","1.3","0.3","0.46"," 128/204 ","Q3","Q3","42.4","37.50","0.002","0.464","0.423","Q3",
"International Journal on Digital Libraries","INT J DIGIT LIBRARIE","1432-5012","1432-1300","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","452","1.6"," 65/160 ","1.7","Q2","1.3","0.4","0.46"," 73/161 ","Q2","Q2","59.7","54.97","0","0.085","0.377","Q2",
"BMJ Open Quality","BMJ OPEN QUAL","N/A","2399-6641","HEALTH CARE SCIENCES & SERVICES","ESCI","1,601","1.3"," 136/174 ","N/A","N/A","1.2","0.2","0.46"," 134/175 ","Q2","Q4","22.1","23.71","0.004","0.852","N/A","N/A",
"BMJ Open Quality","BMJ OPEN QUAL","N/A","2399-6641","MEDICINE, GENERAL & INTERNAL","ESCI","1,601","1.3"," 143/325 ","N/A","N/A","1.2","0.2","0.46"," 125/329 ","Q2","Q2","56.2","62.16","0.004","0.852","N/A","N/A",
"Algorithms","ALGORITHMS","N/A","1999-4893","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","4,106","1.8"," 136/197 ","1.9","Q3","1.6","0.7","0.45"," 130/198 ","Q3","Q3","31.2","34.60","0.005","1.2","0.404","Q3",
"Algorithms","ALGORITHMS","N/A","1999-4893","COMPUTER SCIENCE, THEORY & METHODS","ESCI","4,106","1.8"," 62/143 ","1.9","Q2","1.6","0.7","0.45"," 78/143 ","Q3","Q2","57.0","45.80","0.005","1.2","0.404","Q3",
"JOURNAL OF NEAR INFRARED SPECTROSCOPY","J NEAR INFRARED SPEC","0967-0335","1751-6552","CHEMISTRY, APPLIED","SCIE","1,331","1.6"," 48/74 ","1.8","Q3","1.5","0.1","0.45"," 38/74 ","Q3","Q3","35.8","49.32","0","0.098","0.306","Q3",
"JOURNAL OF NEAR INFRARED SPECTROSCOPY","J NEAR INFRARED SPEC","0967-0335","1751-6552","SPECTROSCOPY","SCIE","1,331","1.6"," 26/44 ","1.8","Q3","1.5","0.1","0.45"," 30/44 ","Q3","Q3","42.0","32.95","0","0.098","0.306","Q3",
"STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT","STUD NEOTROP FAUNA E","0165-0521","1744-5140","ZOOLOGY","SCIE","809","0.8"," 120/180 ","1","Q3","0.8","0.2","0.45"," 123/180 ","Q3","Q3","33.6","31.94","0","0.081","0.221","Q4",
"BIOCHEMICAL SOCIETY TRANSACTIONS","BIOCHEM SOC T","0300-5127","1470-8752","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","13,414","3.8"," 112/313 ","4.3","Q2","3.8","1","0.44"," 248/313 ","Q4","Q2","64.4","20.93","0.012","2.521","1.459","Q1",
"Cell Adhesion & Migration","CELL ADHES MIGR","1933-6918","1933-6926","CELL BIOLOGY","SCIE","2,404","3.3"," 117/205 ","3.3","Q3","3.3","0.8","0.44"," 158/205 ","Q4","Q3","43.2","23.17","0.001","0.161","0.733","Q3",
"Advances in Concrete Construction","ADV CONCR CONSTR","2287-5301","2287-531X","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","1,151","2.2"," 39/91 ","2.3","Q2","1.9","0.6","0.44"," 45/91 ","Q2","Q2","57.7","51.10","0.001","0.206","0.303","Q3",
"Advances in Concrete Construction","ADV CONCR CONSTR","2287-5301","2287-531X","ENGINEERING, CIVIL","SCIE","1,151","2.2"," 77/181 ","2.3","Q2","1.9","0.6","0.44"," 100/181 ","Q2","Q2","57.7","45.03","0.001","0.206","0.303","Q3",
"Advances in Concrete Construction","ADV CONCR CONSTR","2287-5301","2287-531X","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,151","2.2"," 280/438 ","2.3","Q3","1.9","0.6","0.44"," 273/438 ","Q2","Q3","36.2","37.79","0.001","0.206","0.303","Q3",
