"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"NOMADIC PEOPLES","NOMAD PEOPLES","0822-7942","1752-2366","ANTHROPOLOGY","ESCI","337","1.1"," 56/139 ","1.1","Q3","0.9","0.7","0.58"," 78/139 ","Q3","Q2","60.1","44.24","0","0.039","0.357","Q3",
"Berichte zur Wissenschaftsgeschichte","BER WISSGESCH","0170-6233","1522-2365","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","136","0.6"," 51/104 ","0.5","Q3","0.6","<0.1","0.58"," 44/104 ","Q2","Q2","51.4","58.17","0","0.069","0.286","Q3",
"Blood and Lymphatic Cancer-Targets and Therapy","BLOOD LYMPHAT CANCER","1179-9889","1179-9889","ONCOLOGY","ESCI","138","3.9"," 99/322 ","3.3","Q2","3.9","0.6","0.57"," 188/322 ","Q3","Q2","69.4","41.77","0","0.052","0.863","Q2",
"Annals of Work Exposures and Health","ANN WORK EXPOS HEAL","2398-7308","2398-7316","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,295","1.8"," 239/403 ","2","Q3","1.7","0.5","0.57"," 237/403 ","Q3","Q3","40.8","41.32","0.002","0.533","0.568","Q3",
"Dermatology Research and Practice","DERMAT RES PRACT","1687-6105","1687-6113","DERMATOLOGY","ESCI","713","1.5"," 59/94 ","2.3","Q2","1.5","0.5","0.57"," 53/94 ","Q3","Q3","37.8","44.15","0.001","0.136","0.594","Q2",
"JOURNAL OF SPACECRAFT AND ROCKETS","J SPACECRAFT ROCKETS","0022-4650","1533-6794","ENGINEERING, AEROSPACE","SCIE","5,179","1.3"," 25/52 ","1.6","Q2","1.1","0.3","0.57"," 20/52 ","Q2","Q2","52.9","62.50","0.003","0.621","0.411","Q2",
"BIOSCIENCE REPORTS","BIOSCIENCE REP","0144-8463","1573-4935","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","12,048","3.8"," 112/313 ","3.5","Q2","3.8","0.8","0.56"," 201/313 ","Q3","Q2","64.4","35.94","0.015","3.169","0.675","Q3",
"BIOSCIENCE REPORTS","BIOSCIENCE REP","0144-8463","1573-4935","CELL BIOLOGY","SCIE","12,048","3.8"," 96/205 ","3.5","Q3","3.8","0.8","0.56"," 128/205 ","Q3","Q2","53.4","37.80","0.015","3.169","0.675","Q3",
"IMMUNOLOGY AND ALLERGY CLINICS OF NORTH AMERICA","IMMUNOL ALLERGY CLIN","0889-8561","1557-8607","ALLERGY","SCIE","2,157","2.7"," 18/39 ","3.1","Q2","2.6","0.5","0.56"," 18/39 ","Q2","Q2","55.1","55.13","0.002","0.371","0.849","Q2",
"IMMUNOLOGY AND ALLERGY CLINICS OF NORTH AMERICA","IMMUNOL ALLERGY CLIN","0889-8561","1557-8607","IMMUNOLOGY","SCIE","2,157","2.7"," 120/181 ","3.1","Q3","2.6","0.5","0.56"," 114/181 ","Q2","Q3","34.0","37.29","0.002","0.371","0.849","Q3",
"PEDOBIOLOGIA","PEDOBIOLOGIA","0031-4056","1873-1511","ECOLOGY","SCIE","2,342","2"," 103/195 ","2.1","Q3","2","0.2","0.56"," 112/195 ","Q3","Q3","47.4","42.82","0.001","0.175","0.468","Q3",
"PEDOBIOLOGIA","PEDOBIOLOGIA","0031-4056","1873-1511","SOIL SCIENCE","SCIE","2,342","2"," 30/49 ","2.1","Q3","2","0.2","0.56"," 27/49 ","Q3","Q3","39.8","45.92","0.001","0.175","0.468","Q3",
"Evolutionary Psychological Science","EVOL PSYCHOL SCI","N/A","2198-9885","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","405","1.4"," 116/218 ","1.4","Q3","1.2","0.3","0.56"," 124/218 ","Q3","Q3","47.0","43.35","0.001","0.197","0.507","Q3",
"Journal of Applied Biomaterials & Functional Materials","J APPL BIOMATER FUNC","N/A","2280-8000","BIOPHYSICS","SCIE","1,248","3.1"," 25/77 ","3.5","Q2","3","0.4","0.55"," 48/77 ","Q3","Q2","68.2","38.31","0.001","0.202","0.516","Q3",
"Journal of Applied Biomaterials & Functional Materials","J APPL BIOMATER FUNC","N/A","2280-8000","ENGINEERING, BIOMEDICAL","SCIE","1,248","3.1"," 59/122 ","3.5","Q2","3","0.4","0.55"," 75/122 ","Q3","Q2","52.0","38.93","0.001","0.202","0.516","Q3",
"Journal of Applied Biomaterials & Functional Materials","J APPL BIOMATER FUNC","N/A","2280-8000","MATERIALS SCIENCE, BIOMATERIALS","SCIE","1,248","3.1"," 36/53 ","3.5","Q3","3","0.4","0.55"," 36/53 ","Q3","Q3","33.0","33.02","0.001","0.202","0.516","Q3",
"RESEARCH IN MICROBIOLOGY","RES MICROBIOL","0923-2508","1769-7123","MICROBIOLOGY","SCIE","5,057","2.5"," 99/161 ","3.3","Q3","2.4","1.1","0.55"," 99/161 ","Q3","Q3","38.8","38.82","0.002","0.365","0.76","Q3",
"BMC Cardiovascular Disorders","BMC CARDIOVASC DISOR","1471-2261","1471-2261","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","8,006","2"," 118/220 ","2.3","Q2","2","0.4","0.55"," 112/220 ","Q3","Q3","46.6","49.32","0.011","2.395","0.592","Q3",
"ERGONOMICS","ERGONOMICS","0014-0139","1366-5847","ENGINEERING, INDUSTRIAL","SCIE","8,810","2"," 41/69 ","2.8","Q2","1.7","0.5","0.55"," 35/69 ","Q3","Q3","41.3","50.00","0.004","0.789","0.673","Q2",
"ERGONOMICS","ERGONOMICS","0014-0139","1366-5847","ERGONOMICS","SSCI","8,810","2"," 15/24 ","2.8","Q2","1.7","0.5","0.55"," 14/24 ","Q3","Q3","39.6","43.75","0.004","0.789","0.673","Q2",
"ERGONOMICS","ERGONOMICS","0014-0139","1366-5847","PSYCHOLOGY","SCIE","8,810","2"," 44/92 ","2.8","Q2","1.7","0.5","0.55"," 58/92 ","Q3","Q2","52.7","37.50","0.004","0.789","0.673","Q3",
"ERGONOMICS","ERGONOMICS","0014-0139","1366-5847","PSYCHOLOGY, APPLIED","SSCI","8,810","2"," 62/113 ","2.8","Q2","1.7","0.5","0.55"," 71/114 ","Q3","Q3","45.6","38.16","0.004","0.789","0.673","Q3",
"Behavioral Research in Accounting","BEHAV RES ACCOUNT","1050-4753","1558-8009","BUSINESS, FINANCE","ESCI","687","0.7"," 181/231 ","2.1","Q2","0.6","0.1","0.55"," 111/231 ","Q2","Q4","21.9","52.16","0","0.097","0.821","Q2",
"Engineering Technology & Applied Science Research","ENG TECHNOL APPL SCI","2241-4487","1792-8036","ENGINEERING, MULTIDISCIPLINARY","ESCI","2,526","N/A"," N/A ","N/A","N/A","N/A","N/A","0.55"," 67/180 ","Q2","N/A","N/A","63.06","0.001","0.253","0.11","Q3",
"Journal of Virus Eradication","J VIRUS ERAD","2055-6640","2055-6659","IMMUNOLOGY","SCIE","642","3.5"," 90/181 ","3","Q3","2.5","0.5","0.54"," 118/181 ","Q3","Q2","50.6","35.08","0.001","0.273","0.99","Q2",
"Journal of Virus Eradication","J VIRUS ERAD","2055-6640","2055-6659","INFECTIOUS DISEASES","SCIE","642","3.5"," 45/132 ","3","Q2","2.5","0.5","0.54"," 75/132 ","Q3","Q2","66.3","43.56","0.001","0.273","0.99","Q2",
"Journal of Virus Eradication","J VIRUS ERAD","2055-6640","2055-6659","VIROLOGY","SCIE","642","3.5"," 19/41 ","3","Q3","2.5","0.5","0.54"," 24/41 ","Q3","Q2","54.9","42.68","0.001","0.273","0.99","Q2",
"VETERINARY CLINICAL PATHOLOGY","VET CLIN PATH","0275-6382","1939-165X","VETERINARY SCIENCES","SCIE","2,224","1.2"," 90/167 ","1.4","Q3","1","0.2","0.54"," 101/168 ","Q3","Q3","46.4","40.18","0.001","0.188","0.282","Q3",
"PHYSICA B-CONDENSED MATTER","PHYSICA B","0921-4526","1873-2135","PHYSICS, CONDENSED MATTER","SCIE","22,536","2.8"," 37/79 ","2.4","Q3","2.6","0.6","0.53"," 34/79 ","Q2","Q2","53.8","57.59","0.01","2.287","0.352","Q3",
"International Journal of Sports Physical Therapy","INT J SPORTS PHYS TH","2159-2896","2159-2896","SPORT SCIENCES","ESCI","2,782","1.6"," 67/127 ","2","Q3","1.4","0.3","0.53"," 81/127 ","Q3","Q3","47.6","36.61","0.003","0.553","0.533","Q3",
"SOFTWARE TESTING VERIFICATION & RELIABILITY","SOFTW TEST VERIF REL","0960-0833","1099-1689","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","701","1.5"," 82/131 ","1.8","Q3","1.5","0.1","0.53"," 75/131 ","Q3","Q3","37.8","43.13","0","0.057","0.325","Q4",
"AERONAUTICAL JOURNAL","AERONAUT J","0001-9240","2059-6464","ENGINEERING, AEROSPACE","SCIE","1,888","1.4"," 22/52 ","1.3","Q3","1.2","0.2","0.53"," 21/52 ","Q2","Q2","58.7","60.58","0.001","0.237","0.266","Q3",
"European Journal for Research on the Education and Learning of Adults","EUR J RES EDUC LEARN","2000-7426","2000-7426","EDUCATION & EDUCATIONAL RESEARCH","ESCI","181","1.2"," 370/756 ","1.2","Q3","1","0.2","0.53"," 447/756 ","Q3","Q2","51.1","40.94","0","0.045","0.291","Q3",
"Journal of Pediatric Rehabilitation Medicine","J PEDIATR REHAB MED","1874-5393","1875-8894","PEDIATRICS","ESCI","846","0.8"," 142/186 ","1.6","Q3","0.7","0.4","0.53"," 118/186 ","Q3","Q4","23.9","36.83","0.001","0.221","0.447","Q3",
"EXPERT OPINION ON PHARMACOTHERAPY","EXPERT OPIN PHARMACO","1465-6566","1744-7666","PHARMACOLOGY & PHARMACY","SCIE","6,538","2.5"," 180/354 ","3.3","Q2","2.4","0.8","0.52"," 227/354 ","Q3","Q3","49.3","36.02","0.006","1.252","0.836","Q2",
"OENO One","OENO ONE","N/A","2494-1271","FOOD SCIENCE & TECHNOLOGY","SCIE","1,263","2.2"," 104/173 ","2.6","Q3","1.9","0.5","0.52"," 100/173 ","Q3","Q3","40.2","42.49","0.001","0.222","0.352","Q3",
"Indian Journal of Psychological Medicine","INDIAN J PSYCHOL MED","0253-7176","0975-1564","PSYCHIATRY","ESCI","2,495","1.9"," 163/276 ","2.6","Q3","1.8","0.3","0.52"," 178/276 ","Q3","Q3","41.1","35.69","0.003","0.609","0.671","Q3",
"Indian Journal of Psychological Medicine","INDIAN J PSYCHOL MED","0253-7176","0975-1564","PSYCHOLOGY","ESCI","2,495","1.9"," 47/92 ","2.6","Q2","1.8","0.3","0.52"," 62/92 ","Q3","Q3","49.5","33.15","0.003","0.609","0.671","Q3",
"Multisensory Research","MULTISENS RES","2213-4794","2213-4808","BIOPHYSICS","SCIE","697","1.8"," 55/77 ","2.1","Q3","1.6","0.7","0.52"," 52/77 ","Q3","Q3","29.2","33.12","0.001","0.207","0.686","Q2",
"Multisensory Research","MULTISENS RES","2213-4794","2213-4808","PSYCHOLOGY","SCIE","697","1.8"," 49/92 ","2.1","Q3","1.6","0.7","0.52"," 62/92 ","Q3","Q3","47.3","33.15","0.001","0.207","0.686","Q3",
"Multisensory Research","MULTISENS RES","2213-4794","2213-4808","PSYCHOLOGY, EXPERIMENTAL","SSCI","697","1.8"," 55/99 ","2.1","Q3","1.6","0.7","0.52"," 78/99 ","Q3","Q3","44.9","21.72","0.001","0.207","0.686","Q3",
"JOURNAL OF GENETIC PSYCHOLOGY","J GENET PSYCHOL","0022-1325","1940-0896","PSYCHOLOGY","SCIE","1,437","1.7"," 55/92 ","2","Q3","1.7","0.3","0.52"," 62/92 ","Q3","Q3","40.8","33.15","0.001","0.191","0.585","Q3",
"JOURNAL OF GENETIC PSYCHOLOGY","J GENET PSYCHOL","0022-1325","1940-0896","PSYCHOLOGY, DEVELOPMENTAL","SSCI","1,437","1.7"," 61/91 ","2","Q4","1.7","0.3","0.52"," 74/91 ","Q3","Q3","33.5","19.23","0.001","0.191","0.585","Q4",
"JOURNAL OF GENETIC PSYCHOLOGY","J GENET PSYCHOL","0022-1325","1940-0896","PSYCHOLOGY, MULTIDISCIPLINARY","SSCI","1,437","1.7"," 101/218 ","2","Q2","1.7","0.3","0.52"," 128/218 ","Q3","Q2","53.9","41.51","0.001","0.191","0.585","Q2",
"SOFTWARE QUALITY JOURNAL","SOFTWARE QUAL J","0963-9314","1573-1367","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","846","1.7"," 73/131 ","1.9","Q3","1.5","0.3","0.52"," 77/131 ","Q3","Q3","44.7","41.60","0.001","0.146","0.353","Q3",
"RANDOM STRUCTURES & ALGORITHMS","RANDOM STRUCT ALGOR","1042-9832","1098-2418","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","1,820","0.9"," 106/131 ","1.1","Q4","0.8","0.1","0.52"," 77/131 ","Q3","Q4","19.5","41.60","0.003","0.742","1.161","Q1",
"RANDOM STRUCTURES & ALGORITHMS","RANDOM STRUCT ALGOR","1042-9832","1098-2418","MATHEMATICS","SCIE","1,820","0.9"," 145/489 ","1.1","Q1","0.8","0.1","0.52"," 288/489 ","Q3","Q2","70.4","41.21","0.003","0.742","1.161","Q1",
"RANDOM STRUCTURES & ALGORITHMS","RANDOM STRUCT ALGOR","1042-9832","1098-2418","MATHEMATICS, APPLIED","SCIE","1,820","0.9"," 200/331 ","1.1","Q2","0.8","0.1","0.52"," 219/331 ","Q3","Q3","39.7","33.99","0.003","0.742","1.161","Q1",
"Mental Health and Social Inclusion","MENT HEALTH SOC INCL","2042-8316","2042-8308","SOCIAL WORK","ESCI","355","0.8"," 71/91 ","1","Q4","0.5","0.4","0.52"," 64/91 ","Q3","Q4","22.5","30.22","0","0.069","0.219","Q4",
"European Journal of Mathematics","EUR J MATH","2199-675X","2199-6768","MATHEMATICS","ESCI","341","0.5"," 325/489 ","0.6","Q3","0.5","0.2","0.52"," 288/489 ","Q3","Q3","33.6","41.21","0.002","0.39","0.551","Q2",
"Annales Universitatis Paedagogicae Cracoviensis-Studia Mathematica","ANN U PAEDAG ST MATH","2081-545X","2300-133X","MATHEMATICS","ESCI","46","0.1"," 482/489 ","0.5","Q3","0.1","<0.1","0.52"," 288/489 ","Q3","Q4","1.5","41.21","0","0.011","0.107","Q4",
"Geoenergy Science and Engineering","GEOENERGY SCI ENG","2949-8929","2949-8910","ENERGY & FUELS","SCIE","1,532","N/A"," N/A ","N/A","N/A","N/A","1","0.52"," 103/173 ","Q2","N/A","N/A","40.75","0.001","0.112","N/A","N/A",
"Geoenergy Science and Engineering","GEOENERGY SCI ENG","2949-8929","2949-8910","ENGINEERING, PETROLEUM","SCIE","1,532","N/A"," N/A ","N/A","N/A","N/A","1","0.52"," 8/25 ","Q2","N/A","N/A","70.00","0.001","0.112","N/A","N/A",
"Canadian Journal of Gastroenterology and Hepatology","CAN J GASTROENTEROL","2291-2789","2291-2797","GASTROENTEROLOGY & HEPATOLOGY","SCIE","3,031","2.6"," 67/143 ","2.7","Q3","2.6","0.4","0.51"," 77/143 ","Q3","Q2","53.5","46.50","0.003","0.553","0.694","Q3",
"NETHERLANDS JOURNAL OF GEOSCIENCES-GEOLOGIE EN MIJNBOUW","NETH J GEOSCI","0016-7746","1573-9708","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","587","1.6"," 165/253 ","2","Q3","1.3","0.1","0.51"," 150/253 ","Q3","Q3","35.0","40.91","0","0.069","0.586","Q3",
"Open Access Journal of Sports Medicine","OPEN ACCESS J SPORTS","1179-1543","1179-1543","SPORT SCIENCES","ESCI","712","1.3"," 84/127 ","2.1","Q3","1.3","0.4","0.51"," 84/127 ","Q3","Q3","34.3","34.25","0","0.104","0.645","Q2",
"Psychoanalysis Self and Context","PSYCHOANAL SELF CONT","2472-0038","2472-0046","PSYCHOLOGY, PSYCHOANALYSIS","ESCI","97","0.5"," 10/21 ","0.4","Q3","0.3","0.5","0.51"," 14/21 ","Q3","Q2","54.8","35.71","0","0.03","0.1","Q4",
"Human Cell","HUM CELL","0914-7470","1749-0774","CELL BIOLOGY","SCIE","2,380","3.4"," 114/205 ","3.4","Q3","3.4","0.7","0.5"," 143/205 ","Q3","Q3","44.6","30.49","0.003","0.695","0.65","Q3",
"Cellular and Molecular Bioengineering","CELL MOL BIOENG","1865-5025","1865-5033","BIOPHYSICS","SCIE","1,482","2.3"," 48/77 ","2.3","Q3","2.2","8","0.5"," 53/77 ","Q3","Q3","38.3","31.82","0.001","0.2","0.489","Q3",
"Cellular and Molecular Bioengineering","CELL MOL BIOENG","1865-5025","1865-5033","CELL & TISSUE ENGINEERING","SCIE","1,482","2.3"," 26/31 ","2.3","Q4","2.2","8","0.5"," 25/31 ","Q3","Q4","17.7","20.97","0.001","0.2","0.489","Q4",
"Cellular and Molecular Bioengineering","CELL MOL BIOENG","1865-5025","1865-5033","CELL BIOLOGY","SCIE","1,482","2.3"," 162/205 ","2.3","Q4","2.2","8","0.5"," 143/205 ","Q3","Q4","21.2","30.49","0.001","0.2","0.489","Q4",
"Cellular and Molecular Bioengineering","CELL MOL BIOENG","1865-5025","1865-5033","ENGINEERING, BIOMEDICAL","SCIE","1,482","2.3"," 76/122 ","2.3","Q3","2.2","8","0.5"," 78/122 ","Q3","Q3","38.1","36.48","0.001","0.2","0.489","Q3",
"Tobacco Use Insights","TOB USE INSIGHTS","1179-173X","1179-173X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","238","2.1"," 202/403 ","1.9","Q3","2.1","0.5","0.5"," 270/403 ","Q3","Q3","50.0","33.13","0.001","0.12","0.682","Q3",
"JOURNAL OF RADIATION RESEARCH","J RADIAT RES","0449-3060","1349-9157","BIOLOGY","SCIE","3,327","1.9"," 52/109 ","2","Q3","1.8","0.2","0.5"," 59/109 ","Q3","Q2","52.8","46.33","0.002","0.501","0.468","Q3",
"JOURNAL OF RADIATION RESEARCH","J RADIAT RES","0449-3060","1349-9157","ONCOLOGY","SCIE","3,327","1.9"," 234/322 ","2","Q4","1.8","0.2","0.5"," 208/322 ","Q3","Q3","27.5","35.56","0.002","0.501","0.468","Q4",
"JOURNAL OF RADIATION RESEARCH","J RADIAT RES","0449-3060","1349-9157","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","3,327","1.9"," 109/204 ","2","Q3","1.8","0.2","0.5"," 120/204 ","Q3","Q3","46.8","41.42","0.002","0.501","0.468","Q3",
"INTERNAL MEDICINE JOURNAL","INTERN MED J","1444-0903","1445-5994","MEDICINE, GENERAL & INTERNAL","SCIE","5,118","1.8"," 109/325 ","1.9","Q2","1.7","0.3","0.5"," 116/329 ","Q2","Q2","66.6","64.89","0.006","1.335","0.551","Q2",
"Journal of the Brazilian Society of Mechanical Sciences and Engineering","J BRAZ SOC MECH SCI","1678-5878","1806-3691","ENGINEERING, MECHANICAL","SCIE","7,813","1.8"," 99/180 ","2","Q3","1.6","0.5","0.5"," 89/180 ","Q2","Q3","45.3","50.83","0.007","1.616","0.304","Q3",
"International Journal of Micro Air Vehicles","INT J MICRO AIR VEH","1756-8293","1756-8307","ENGINEERING, AEROSPACE","SCIE","431","1.5"," 19/52 ","1.9","Q2","1.4","0.5","0.5"," 25/52 ","Q2","Q2","64.4","52.88","0","0.08","0.44","Q2",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS","NUCL INSTRUM METH B","0168-583X","1872-9584","INSTRUMENTS & INSTRUMENTATION","SCIE","16,646","1.4"," 53/76 ","1.3","Q4","1.2","0.4","0.5"," 44/76 ","Q3","Q3","30.9","42.76","0.005","1.149","0.315","Q3",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS","NUCL INSTRUM METH B","0168-583X","1872-9584","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","16,646","1.4"," 21/40 ","1.3","Q3","1.2","0.4","0.5"," 24/40 ","Q3","Q3","48.8","41.25","0.005","1.149","0.315","Q3",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS","NUCL INSTRUM METH B","0168-583X","1872-9584","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","16,646","1.4"," 31/40 ","1.3","Q3","1.2","0.4","0.5"," 21/40 ","Q3","Q4","23.8","48.75","0.005","1.149","0.315","Q4",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS","NUCL INSTRUM METH B","0168-583X","1872-9584","PHYSICS, NUCLEAR","SCIE","16,646","1.4"," 16/22 ","1.3","Q3","1.2","0.4","0.5"," 15/22 ","Q3","Q3","29.5","34.09","0.005","1.149","0.315","Q3",
"JOURNAL OF COMBINATORIAL DESIGNS","J COMB DES","1063-8539","1520-6610","MATHEMATICS","SCIE","428","0.5"," 325/489 ","0.6","Q3","0.4","0.1","0.5"," 306/489 ","Q3","Q3","33.6","37.53","0.001","0.179","0.47","Q2",
"International Journal of Mechanical System Dynamics","INT J MECH SYST DYN","2767-1399","2767-1402","ENGINEERING, MECHANICAL","ESCI","174","3.4"," 42/180 ","3.5","Q1","3.2","0.4","0.49"," 92/180 ","Q3","Q1","76.9","49.17","0","0.067","0.791","Q1",
"International Journal of Mechanical System Dynamics","INT J MECH SYST DYN","2767-1399","2767-1402","MECHANICS","ESCI","174","3.4"," 39/170 ","3.5","Q1","3.2","0.4","0.49"," 100/170 ","Q3","Q1","77.4","41.47","0","0.067","0.791","Q1",
"Therapeutic Advances in Gastrointestinal Endoscopy","THER ADV GASTROINTES","2631-7745","2631-7745","GASTROENTEROLOGY & HEPATOLOGY","ESCI","148","3"," 54/143 ","2.4","Q3","3","0.1","0.49"," 81/143 ","Q3","Q2","62.6","43.71","0","0.079","0.713","Q3",
"AMERICAN JOURNAL OF THE MEDICAL SCIENCES","AM J MED SCI","0002-9629","1538-2990","MEDICINE, GENERAL & INTERNAL","SCIE","6,189","2.3"," 87/325 ","2.4","Q2","2.2","0.7","0.49"," 120/329 ","Q2","Q2","73.4","63.68","0.004","0.838","0.658","Q2",
"Journal of Building Performance Simulation","J BUILD PERFORM SIMU","1940-1493","1940-1507","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","1,460","2.2"," 39/91 ","2.8","Q2","1.9","0.2","0.49"," 39/91 ","Q2","Q2","57.7","57.69","0.001","0.219","0.497","Q2",
"Avicenna Journal of Phytomedicine","AVICENNA J PHYTOMEDI","2228-7930","2228-7949","CHEMISTRY, MEDICINAL","ESCI","1,377","1.9"," 53/72 ","2.2","Q4","1.8","0.4","0.49"," 53/72 ","Q3","Q3","27.1","27.08","0.001","0.165","0.316","Q4",
"JOURNAL OF THE ASTRONAUTICAL SCIENCES","J ASTRONAUT SCI","0021-9142","2195-0571","ENGINEERING, AEROSPACE","SCIE","1,007","1.2"," 29/52 ","1.6","Q2","1.1","0.3","0.49"," 27/52 ","Q3","Q3","45.2","49.04","0.001","0.201","0.477","Q2",
"ENVIRONMENT","ENVIRONMENT","0013-9157","1939-9154","ENVIRONMENTAL SCIENCES","SCIE","1,411","5"," 82/358 ","4","Q2","4.9","1","0.48"," 235/359 ","Q3","Q1","77.2","34.68","0.001","0.157","1.189","Q1",
"ENVIRONMENT","ENVIRONMENT","0013-9157","1939-9154","ENVIRONMENTAL STUDIES","SSCI","1,411","5"," 34/182 ","4","Q2","4.9","1","0.48"," 129/184 ","Q3","Q1","81.6","30.16","0.001","0.157","1.189","Q2",
"CHEMICAL PHYSICS","CHEM PHYS","0301-0104","1873-4421","CHEMISTRY, PHYSICAL","SCIE","11,638","2"," 140/178 ","2","Q4","1.9","0.8","0.48"," 103/178 ","Q3","Q4","21.6","42.42","0.004","0.967","0.353","Q3",
"CHEMICAL PHYSICS","CHEM PHYS","0301-0104","1873-4421","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","11,638","2"," 21/40 ","2","Q3","1.9","0.8","0.48"," 23/40 ","Q3","Q3","48.8","43.75","0.004","0.967","0.353","Q3",
"JOURNAL OF COASTAL CONSERVATION","J COAST CONSERV","1400-0350","1874-7841","ENVIRONMENTAL SCIENCES","SCIE","1,754","1.7"," 274/358 ","2","Q4","1.6","0.4","0.48"," 235/359 ","Q3","Q4","23.6","34.68","0.001","0.272","0.418","Q3",
"JOURNAL OF COASTAL CONSERVATION","J COAST CONSERV","1400-0350","1874-7841","MARINE & FRESHWATER BIOLOGY","SCIE","1,754","1.7"," 52/119 ","2","Q2","1.6","0.4","0.48"," 71/119 ","Q3","Q2","56.7","40.76","0.001","0.272","0.418","Q2",
"Toxicological Research","TOXICOL RES-GER","1976-8257","2234-2753","TOXICOLOGY","SCIE","1,336","1.6"," 90/106 ","2.3","Q3","1.6","0.3","0.48"," 88/106 ","Q4","Q4","15.6","17.45","0.001","0.182","0.418","Q4",
"Journal of Hindu Studies","J HINDU STUD","1756-4255","1756-4263","RELIGION","ESCI","62","0.1"," N/A ","0.2","N/A","0.1","0.1","0.48"," 163/339 ","Q2","N/A","N/A","52.06","0","0.021","0.156","Q3",
"INTERNATIONAL REVIEWS OF IMMUNOLOGY","INT REV IMMUNOL","0883-0185","1563-5244","IMMUNOLOGY","SCIE","1,958","4.3"," 70/181 ","4.7","Q2","4.3","0.2","0.47"," 132/181 ","Q3","Q2","61.6","27.35","0.001","0.268","1.028","Q2",
"MICROCIRCULATION","MICROCIRCULATION","1073-9688","1549-8719","HEMATOLOGY","SCIE","2,412","1.9"," 64/97 ","2.2","Q3","1.8","0.4","0.47"," 52/97 ","Q3","Q3","34.5","46.91","0.001","0.274","0.535","Q3",
"MICROCIRCULATION","MICROCIRCULATION","1073-9688","1549-8719","PERIPHERAL VASCULAR DISEASE","SCIE","2,412","1.9"," 57/96 ","2.2","Q3","1.8","0.4","0.47"," 56/96 ","Q3","Q3","41.1","42.19","0.001","0.274","0.535","Q3",
"PROTEIN JOURNAL","PROTEIN J","1572-3887","1875-8355","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,389","1.9"," 254/313 ","2.3","Q4","1.9","0.3","0.47"," 242/313 ","Q4","Q4","19.0","22.84","0.001","0.297","0.53","Q3",
"Canadian Journal of Kidney Health and Disease","CAN J KIDNEY HEALTH","N/A","2054-3581","UROLOGY & NEPHROLOGY","ESCI","1,052","1.6"," 76/126 ","N/A","N/A","1.5","0.2","0.47"," 81/126 ","Q3","Q3","40.1","36.11","0.002","0.471","N/A","N/A",
"Applied Neuropsychology-Adult","APPL NEUROPSYCH-ADUL","2327-9095","2327-9109","CLINICAL NEUROLOGY","SCIE","1,599","1.4"," 215/277 ","1.6","Q4","1.2","0.3","0.47"," 204/278 ","Q3","Q4","22.6","26.80","0.003","0.615","0.495","Q4",
"Applied Neuropsychology-Adult","APPL NEUROPSYCH-ADUL","2327-9095","2327-9109","PSYCHOLOGY","SCIE","1,599","1.4"," 66/92 ","1.6","Q3","1.2","0.3","0.47"," 69/92 ","Q3","Q3","28.8","25.54","0.003","0.615","0.495","Q4",
