"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Experimental and Therapeutic Medicine","EXP THER MED","1792-0981","1792-1015","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","21,312","2.4"," 105/189 ","2.3","Q3","2.3","0.5","0.56"," 110/189 ","Q3","Q3","44.7","42.06","0.023","4.988","0.446","Q3",
"Paediatrics and International Child Health","PAEDIATR INT CHILD H","2046-9047","2046-9055","PEDIATRICS","SCIE","806","1.4"," 99/186 ","1.7","Q3","1.4","0.3","0.56"," 112/186 ","Q3","Q3","47.0","40.05","0.001","0.179","0.507","Q3",
"JOURNAL OF GLOBAL OPTIMIZATION","J GLOBAL OPTIM","0925-5001","1573-2916","MATHEMATICS, APPLIED","SCIE","6,576","1.3"," 124/331 ","1.8","Q1","1.2","0.2","0.56"," 197/331 ","Q2","Q2","62.7","40.63","0.004","0.906","0.722","Q2",
"JOURNAL OF GLOBAL OPTIMIZATION","J GLOBAL OPTIM","0925-5001","1573-2916","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","6,576","1.3"," 83/106 ","1.8","Q3","1.2","0.2","0.56"," 50/106 ","Q2","Q4","22.2","53.30","0.004","0.906","0.722","Q2",
"ZOOSYSTEMA","ZOOSYSTEMA","1280-9551","1638-9387","ZOOLOGY","SCIE","512","0.9"," 111/180 ","0.9","Q3","0.8","0.4","0.56"," 102/180 ","Q3","Q3","38.6","43.61","0","0.078","0.295","Q3",
"WEED RESEARCH","WEED RES","0043-1737","1365-3180","AGRONOMY","SCIE","3,185","2.2"," 36/125 ","2.5","Q2","2.1","0.5","0.55"," 46/125 ","Q2","Q2","71.6","63.60","0.001","0.179","0.454","Q1",
"WEED RESEARCH","WEED RES","0043-1737","1365-3180","PLANT SCIENCES","SCIE","3,185","2.2"," 102/265 ","2.5","Q2","2.1","0.5","0.55"," 123/265 ","Q2","Q2","61.7","53.77","0.001","0.179","0.454","Q2",
"Cells & Development","CELLS DEV","2667-2901","2667-2901","DEVELOPMENTAL BIOLOGY","SCIE","170","2.1"," 23/39 ","2.1","Q3","2.1","0.3","0.55"," 22/39 ","Q3","Q3","42.3","44.87","0","0.101","0.744","Q3",
"Journal of Biological Research-Thessaloniki","J BIOL RES-THESSALON","1790-045X","2241-5793","BIOLOGY","SCIE","514","1.9"," 52/109 ","2","Q3","1.9","<0.1","0.55"," 51/109 ","Q2","Q2","52.8","53.67","0","0.066","0.408","Q3",
"MICROPROCESSORS AND MICROSYSTEMS","MICROPROCESS MICROSY","0141-9331","1872-9436","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","3,305","1.9"," 42/59 ","2","Q3","1.7","0.5","0.55"," 32/59 ","Q2","Q3","29.7","46.61","0.004","0.815","0.326","Q4",
"MICROPROCESSORS AND MICROSYSTEMS","MICROPROCESS MICROSY","0141-9331","1872-9436","COMPUTER SCIENCE, THEORY & METHODS","SCIE","3,305","1.9"," 60/143 ","2","Q2","1.7","0.5","0.55"," 67/143 ","Q2","Q2","58.4","53.50","0.004","0.815","0.326","Q3",
"MICROPROCESSORS AND MICROSYSTEMS","MICROPROCESS MICROSY","0141-9331","1872-9436","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,305","1.9"," 211/352 ","2","Q3","1.7","0.5","0.55"," 179/354 ","Q2","Q3","40.2","49.58","0.004","0.815","0.326","Q3",
"Minerva Obstetrics and Gynecology","MINERVA OBSTET GYNEC","2724-606X","2724-6450","OBSTETRICS & GYNECOLOGY","ESCI","317","1.6"," 82/136 ","1.6","Q3","1.4","0.5","0.55"," 91/136 ","Q3","Q3","40.1","33.46","0","0.108","0.362","Q3",
"Oceans-Switzerland","OCEANS-BASEL","N/A","2673-1924","MARINE & FRESHWATER BIOLOGY","ESCI","164","1.5"," 61/119 ","1.5","Q3","1.4","0.3","0.55"," 62/119 ","Q3","Q3","49.2","48.32","0","0.072","0.386","Q3",
"Oceans-Switzerland","OCEANS-BASEL","N/A","2673-1924","OCEANOGRAPHY","ESCI","164","1.5"," 44/65 ","1.5","Q3","1.4","0.3","0.55"," 37/65 ","Q3","Q3","33.1","43.85","0","0.072","0.386","Q3",
"Metal Music Studies","METAL MUSIC STUD","2052-3998","2052-4005","CULTURAL STUDIES","ESCI","97","0.5"," 35/59 ","N/A","N/A","0.2","0.6","0.55"," 41/59 ","Q2","Q3","41.5","31.36","0","0.043","N/A","N/A",
"Metal Music Studies","METAL MUSIC STUD","2052-3998","2052-4005","HUMANITIES, MULTIDISCIPLINARY","ESCI","97","0.5"," N/A ","N/A","N/A","0.2","0.6","0.55"," 137/406 ","Q2","N/A","N/A","66.38","0","0.043","N/A","N/A",
"Metal Music Studies","METAL MUSIC STUD","2052-3998","2052-4005","MUSIC","ESCI","97","0.5"," N/A ","N/A","N/A","0.2","0.6","0.55"," 45/111 ","Q2","N/A","N/A","59.91","0","0.043","N/A","N/A",
"International Journal of Polymer Science","INT J POLYM SCI","1687-9422","1687-9430","POLYMER SCIENCE","SCIE","3,366","3.4"," 35/94 ","3.1","Q2","3.3","0.7","0.54"," 47/94 ","Q2","Q2","63.3","50.53","0.002","0.36","0.438","Q2",
"Australian Journal of Forensic Sciences","AUST J FORENSIC SCI","0045-0618","1834-562X","MEDICINE, LEGAL","SCIE","683","0.8"," 19/23 ","1","Q3","0.8","0.1","0.54"," 16/23 ","Q3","Q4","19.6","32.61","0.001","0.207","0.267","Q4",
"Analysis-International Mathematical Journal of Analysis and its Applications","ANALYSIS-GER","0174-4747","2196-6753","MATHEMATICS","ESCI","167","0.7"," 217/489 ","N/A","N/A","0.7","0.3","0.54"," 269/489 ","Q3","Q2","55.7","45.09","0","0.025","N/A","N/A",
"Analysis-International Mathematical Journal of Analysis and its Applications","ANALYSIS-GER","0174-4747","2196-6753","MATHEMATICS, APPLIED","ESCI","167","0.7"," 236/331 ","N/A","N/A","0.7","0.3","0.54"," 206/331 ","Q3","Q3","28.9","37.92","0","0.025","N/A","N/A",
"I Tatti Studies","TATTI STUD","0393-5949","2037-6731","MEDIEVAL & RENAISSANCE STUDIES","ESCI","80","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.54"," 49/83 ","Q3","N/A","N/A","41.57","0","0.038","0.254","Q3",
"Materials for Renewable and Sustainable Energy","MATER RENEW SUSTAIN","2194-1459","2194-1467","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","743","3.6"," 181/438 ","4.2","Q2","3.5","1.3","0.53"," 232/438 ","Q3","Q2","58.8","47.15","0.001","0.149","0.749","Q2",
"Journal of Imaging","J IMAGING","N/A","2313-433X","IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY","ESCI","3,272","2.7"," 19/36 ","3","Q2","2.6","0.8","0.53"," 21/36 ","Q3","Q3","48.6","43.06","0.005","1.082","0.615","Q2",
"National Institute Economic Review","NATL INST ECON REV","0027-9501","1741-3036","ECONOMICS","ESCI","473","1.2"," 341/597 ","1.1","Q3","1.2","0.4","0.53"," 285/600 ","Q2","Q3","43.0","52.58","0.001","0.178","0.584","Q2",
"Technoetic Arts","TECHNOETIC ARTS","1477-965X","1758-9533","HUMANITIES, MULTIDISCIPLINARY","ESCI","62","<0.1"," N/A ","0.2","N/A","<0.1","0.8","0.53"," 142/406 ","Q2","N/A","N/A","65.15","0","0.007","0.031","Q4",
"Epigenetics Insights","EPIGENETICS INSIGHTS","2516-8657","2516-8657","GENETICS & HEREDITY","ESCI","119","3.2"," 68/191 ","2.2","Q3","3.2","<0.1","0.52"," 123/191 ","Q3","Q2","64.7","35.86","0","0.054","0.566","Q3",
"Antibodies","ANTIBODIES","N/A","2073-4468","IMMUNOLOGY","ESCI","1,679","3"," 105/181 ","4.7","Q2","2.8","0.7","0.52"," 121/181 ","Q3","Q3","42.3","33.43","0.003","0.634","1.223","Q2",
"IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY","IEEE T DEVICE MAT RE","1530-4388","1558-2574","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,357","2.5"," 165/352 ","2.1","Q3","2.4","0.5","0.52"," 186/354 ","Q3","Q2","53.3","47.60","0.001","0.317","0.429","Q3",
"IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY","IEEE T DEVICE MAT RE","1530-4388","1558-2574","PHYSICS, APPLIED","SCIE","2,357","2.5"," 87/179 ","2.1","Q3","2.4","0.5","0.52"," 99/179 ","Q3","Q2","51.7","44.97","0.001","0.317","0.429","Q3",
"Pulmonary Circulation","PULM CIRC","2045-8932","2045-8940","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","2,798","2.2"," 110/220 ","2.5","Q2","2","0.4","0.52"," 116/220 ","Q3","Q2","50.2","47.50","0.004","0.936","0.767","Q2",
"Pulmonary Circulation","PULM CIRC","2045-8932","2045-8940","RESPIRATORY SYSTEM","SCIE","2,798","2.2"," 56/100 ","2.5","Q3","2","0.4","0.52"," 59/101 ","Q3","Q3","44.5","42.08","0.004","0.936","0.767","Q2",
"SWISS MEDICAL WEEKLY","SWISS MED WKLY","1424-7860","1424-3997","MEDICINE, GENERAL & INTERNAL","SCIE","3,979","2.1"," 96/325 ","2.2","Q2","2","0.3","0.52"," 109/329 ","Q2","Q2","70.6","67.02","0.004","0.794","0.643","Q2",
"CHEMOTHERAPY","CHEMOTHERAPY","0009-3157","1421-9794","ONCOLOGY","SCIE","1,554","2"," 221/322 ","2.1","Q3","2","<0.1","0.52"," 201/322 ","Q3","Q3","31.5","37.73","0.001","0.127","0.414","Q4",
"CHEMOTHERAPY","CHEMOTHERAPY","0009-3157","1421-9794","PHARMACOLOGY & PHARMACY","SCIE","1,554","2"," 222/354 ","2.1","Q3","2","<0.1","0.52"," 227/354 ","Q3","Q3","37.4","36.02","0.001","0.127","0.414","Q3",
"Journal of Dietary Supplements","J DIET SUPPL","1939-0211","1939-022X","NUTRITION & DIETETICS","ESCI","1,229","1.9"," 80/114 ","N/A","N/A","1.9","0.6","0.52"," 69/114 ","Q3","Q3","30.3","39.91","0.001","0.265","N/A","N/A",
"Journal of Dietary Supplements","J DIET SUPPL","1939-0211","1939-022X","PHARMACOLOGY & PHARMACY","ESCI","1,229","1.9"," 231/354 ","N/A","N/A","1.9","0.6","0.52"," 227/354 ","Q3","Q3","34.9","36.02","0.001","0.265","N/A","N/A",
"VETERINARY AND COMPARATIVE ORTHOPAEDICS AND TRAUMATOLOGY","VET COMP ORTHOPAED","0932-0814","2567-6911","VETERINARY SCIENCES","SCIE","1,700","1"," 104/167 ","1.3","Q3","0.8","0.3","0.52"," 102/168 ","Q3","Q3","38.0","39.58","0.001","0.173","0.299","Q2",
"VETERINARY AND COMPARATIVE ORTHOPAEDICS AND TRAUMATOLOGY","VET COMP ORTHOPAED","0932-0814","2567-6911","ZOOLOGY","SCIE","1,700","1"," 105/180 ","1.3","Q2","0.8","0.3","0.52"," 110/180 ","Q3","Q3","41.9","39.17","0.001","0.173","0.299","Q3",
"CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES","CRIT REV SOLID STATE","1040-8436","1547-6561","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","2,609","8.1"," 72/438 ","10.3","Q1","8","0.9","0.51"," 243/438 ","Q2","Q1","83.7","44.63","0.002","0.359","1.666","Q1",
"CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES","CRIT REV SOLID STATE","1040-8436","1547-6561","PHYSICS, CONDENSED MATTER","SCIE","2,609","8.1"," 13/79 ","10.3","Q1","8","0.9","0.51"," 35/79 ","Q2","Q1","84.2","56.33","0.002","0.359","1.666","Q1",
"Operations Research Perspectives","OPER RES PERSPECT","N/A","2214-7160","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","844","3.7"," 29/106 ","3.6","Q2","3.4","0.6","0.51"," 58/106 ","Q3","Q2","73.1","45.75","0.001","0.198","0.661","Q2",
"FOLIA MICROBIOLOGICA","FOLIA MICROBIOL","0015-5632","1874-9356","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,885","2.4"," 107/174 ","2.5","Q3","2.4","0.3","0.51"," 119/174 ","Q3","Q3","38.8","31.90","0.002","0.368","0.422","Q3",
"FOLIA MICROBIOLOGICA","FOLIA MICROBIOL","0015-5632","1874-9356","MICROBIOLOGY","SCIE","2,885","2.4"," 105/161 ","2.5","Q3","2.4","0.3","0.51"," 110/161 ","Q3","Q3","35.1","31.99","0.002","0.368","0.422","Q4",
"Muenster Journal of Mathematics","MUENSTER J MATH","1867-5778","1867-5786","MATHEMATICS","ESCI","113","0.7"," 217/489 ","0.6","Q3","0.7","0.3","0.51"," 297/489 ","Q3","Q2","55.7","39.37","0","0.079","0.626","Q2",
"French Colonial History","FR COLON HIST","1539-3402","1543-7787","HISTORY","ESCI","55","0.6"," 57/518 ","0.3","Q2","0.6","N/A","0.51"," 249/519 ","Q2","Q1","89.1","52.12","0","0.01","0.366","Q2",
"Trans-Revista Transcultural de Musica","TRANS-REV TRANSCULT","1697-0101","1697-0101","MUSIC","ESCI","19","<0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.51"," 48/111 ","Q2","N/A","N/A","57.21","0","0.008","0.084","Q3",
"Journal of Facilities Management","J FACIL MANAG","1472-5967","1741-0983","MANAGEMENT","ESCI","970","2.2"," 233/401 ","2.2","Q3","2.1","0.7","0.5"," 247/402 ","Q3","Q3","42.0","38.68","0.001","0.121","0.289","Q3",
"PLANT BIOSYSTEMS","PLANT BIOSYST","1126-3504","1724-5575","PLANT SCIENCES","SCIE","2,897","1.6"," 138/265 ","2","Q2","1.5","0.4","0.5"," 133/265 ","Q3","Q3","48.1","50.00","0.002","0.372","0.329","Q3",
"STOCHASTIC ANALYSIS AND APPLICATIONS","STOCH ANAL APPL","0736-2994","1532-9356","MATHEMATICS, APPLIED","SCIE","1,197","0.8"," 218/331 ","1.2","Q2","0.8","0.1","0.5"," 224/331 ","Q3","Q3","34.3","32.48","0.001","0.27","0.503","Q3",
"STOCHASTIC ANALYSIS AND APPLICATIONS","STOCH ANAL APPL","0736-2994","1532-9356","STATISTICS & PROBABILITY","SCIE","1,197","0.8"," 109/168 ","1.2","Q3","0.8","0.1","0.5"," 92/168 ","Q3","Q3","35.4","45.54","0.001","0.27","0.503","Q3",
"MANUSCRIPTA MATHEMATICA","MANUSCRIPTA MATH","0025-2611","1432-1785","MATHEMATICS","SCIE","1,913","0.5"," 325/489 ","0.6","Q3","0.5","0.2","0.5"," 306/489 ","Q3","Q3","33.6","37.53","0.002","0.543","0.597","Q2",
"CURRENT DIABETES REVIEWS","CURR DIABETES REV","1573-3998","1875-6417","ENDOCRINOLOGY & METABOLISM","ESCI","2,510","2.4"," 121/186 ","2.8","Q3","2.3","0.6","0.49"," 132/186 ","Q3","Q3","35.2","29.30","0.002","0.467","0.633","Q3",
"JOURNAL OF APPLIED GENETICS","J APPL GENET","1234-1983","2190-3883","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","1,896","2"," 128/174 ","2.4","Q3","1.9","0.3","0.49"," 122/174 ","Q3","Q3","26.7","30.17","0.001","0.295","0.538","Q3",
"JOURNAL OF APPLIED GENETICS","J APPL GENET","1234-1983","2190-3883","GENETICS & HEREDITY","SCIE","1,896","2"," 123/191 ","2.4","Q3","1.9","0.3","0.49"," 130/191 ","Q3","Q3","35.9","32.20","0.001","0.295","0.538","Q3",
"ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY","ANTON LEEUW INT J G","0003-6072","1572-9699","MICROBIOLOGY","SCIE","6,714","1.8"," 135/161 ","2.2","Q4","1.8","0.3","0.49"," 115/161 ","Q3","Q4","16.5","28.88","0.003","0.761","0.502","Q3",
"Food Webs","FOOD WEBS","2352-2496","2352-2496","BIODIVERSITY CONSERVATION","SCIE","585","1.8"," 35/74 ","N/A","N/A","1.8","0.3","0.49"," 38/74 ","Q3","Q2","53.4","49.32","0.001","0.205","N/A","N/A",
"Food Webs","FOOD WEBS","2352-2496","2352-2496","ECOLOGY","SCIE","585","1.8"," 115/195 ","N/A","N/A","1.8","0.3","0.49"," 118/195 ","Q3","Q3","41.3","39.74","0.001","0.205","N/A","N/A",
"BMJ Innovations","BMJ INNOV","2055-8074","2055-642X","HEALTH CARE SCIENCES & SERVICES","ESCI","487","1.4"," 130/174 ","N/A","N/A","1.3","1.3","0.49"," 127/175 ","Q3","Q3","25.6","27.71","0.001","0.206","N/A","N/A",
"Neuroscience Insights","NEUROSCI INSIGHTS","N/A","2633-1055","NEUROSCIENCES","ESCI","217","2.9"," 143/310 ","3.6","Q2","2.8","0.6","0.48"," 247/310 ","Q4","Q2","54.0","20.48","0","0.108","1.024","Q2",
"JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY","J ADHES SCI TECHNOL","0169-4243","1568-5616","ENGINEERING, CHEMICAL","SCIE","6,217","2.7"," 86/170 ","2.7","Q3","2.3","1","0.48"," 80/171 ","Q2","Q3","49.7","53.51","0.003","0.56","0.357","Q3",
"JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY","J ADHES SCI TECHNOL","0169-4243","1568-5616","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","6,217","2.7"," 238/438 ","2.7","Q3","2.3","1","0.48"," 252/438 ","Q2","Q3","45.8","42.58","0.003","0.56","0.357","Q3",
"JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY","J ADHES SCI TECHNOL","0169-4243","1568-5616","MECHANICS","SCIE","6,217","2.7"," 61/170 ","2.7","Q2","2.3","1","0.48"," 103/170 ","Q2","Q2","64.4","39.71","0.003","0.56","0.357","Q3",
"Polymer-Plastics Technology and Materials","POLYM-PLAST TECH MAT","2574-0881","2574-089X","POLYMER SCIENCE","SCIE","1,748","2.6"," 48/94 ","2.7","Q2","2.3","0.8","0.48"," 54/94 ","Q3","Q3","49.5","43.09","0.002","0.369","0.33","Q3",
"Indian Journal of Psychiatry","INDIAN J PSYCHIAT","0019-5545","1998-3794","PSYCHIATRY","SCIE, SSCI","4,082","1.7"," 177/276 ","2.4","Q3","1.4","0.5","0.48"," 191/276 ","Q3","Q3","36.1","30.98","0.003","0.648","0.59","Q3",
"Netherlands Heart Journal","NETH HEART J","1568-5888","1876-6250","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","1,718","1.7"," 132/220 ","2.1","Q3","1.6","1","0.48"," 121/220 ","Q3","Q3","40.2","45.23","0.002","0.42","0.646","Q2",
"Open Medicine","OPEN MED-WARSAW","2391-5463","2391-5463","MEDICINE, GENERAL & INTERNAL","SCIE","2,102","1.7"," 116/325 ","1.9","Q2","1.7","0.2","0.48"," 122/329 ","Q2","Q2","64.5","63.07","0.002","0.51","0.375","Q2",
"Ethics and Social Welfare","ETHICS SOC WELF","1749-6535","1749-6543","SOCIAL WORK","ESCI","470","0.7"," 75/91 ","1.1","Q3","0.7","0.3","0.48"," 67/91 ","Q3","Q4","18.1","26.92","0.001","0.11","0.406","Q3",
"Journal of Scottish Philosophy","J SCOTT PHILOS","1479-6651","1755-2001","PHILOSOPHY","ESCI","92","0.4"," N/A ","0.3","N/A","0.3","<0.1","0.48"," 139/325 ","Q2","N/A","N/A","57.38","0","0.035","0.306","Q2",
"SURFACE ENGINEERING","SURF ENG","0267-0844","1743-2944","MATERIALS SCIENCE, COATINGS & FILMS","SCIE","3,169","2.4"," 13/23 ","2.3","Q3","1.9","0.5","0.47"," 13/23 ","Q3","Q3","45.7","45.65","0.002","0.331","0.298","Q3",
"DISEASES OF THE ESOPHAGUS","DIS ESOPHAGUS","1120-8694","1442-2050","GASTROENTEROLOGY & HEPATOLOGY","SCIE","4,053","2.3"," 80/143 ","2.7","Q3","2.2","0.5","0.47"," 85/143 ","Q3","Q3","44.4","40.91","0.004","0.965","0.926","Q2",
"LETTERS IN APPLIED MICROBIOLOGY","LETT APPL MICROBIOL","0266-8254","1472-765X","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","8,921","2"," 128/174 ","2.6","Q3","2","0.5","0.47"," 130/174 ","Q3","Q3","26.7","25.57","0.003","0.727","0.443","Q3",
"LETTERS IN APPLIED MICROBIOLOGY","LETT APPL MICROBIOL","0266-8254","1472-765X","MICROBIOLOGY","SCIE","8,921","2"," 125/161 ","2.6","Q3","2","0.5","0.47"," 122/161 ","Q3","Q4","22.7","24.53","0.003","0.727","0.443","Q4",
"EXPERIMENTAL LUNG RESEARCH","EXP LUNG RES","0190-2148","1521-0499","RESPIRATORY SYSTEM","SCIE","1,220","1.5"," 74/100 ","2.2","Q3","1.5","0.3","0.47"," 69/101 ","Q3","Q3","26.5","32.18","0.001","0.132","0.474","Q3",
"IEEE TRANSACTIONS ON PLASMA SCIENCE","IEEE T PLASMA SCI","0093-3813","1939-9375","PHYSICS, FLUIDS & PLASMAS","SCIE","11,561","1.3"," 29/40 ","1.2","Q4","1","0.3","0.47"," 30/40 ","Q3","Q3","28.7","26.25","0.007","1.578","0.291","Q4",
"FOOD TECHNOLOGY AND BIOTECHNOLOGY","FOOD TECHNOL BIOTECH","1330-9862","1334-2606","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,691","2.3"," 110/174 ","3.8","Q2","2.2","0.4","0.46"," 133/174 ","Q3","Q3","37.1","23.85","0.001","0.233","0.514","Q3",
"FOOD TECHNOLOGY AND BIOTECHNOLOGY","FOOD TECHNOL BIOTECH","1330-9862","1334-2606","FOOD SCIENCE & TECHNOLOGY","SCIE","2,691","2.3"," 99/173 ","3.8","Q2","2.2","0.4","0.46"," 113/173 ","Q3","Q3","43.1","34.97","0.001","0.233","0.514","Q2",
"KSCE Journal of Civil Engineering","KSCE J CIV ENG","1226-7988","1976-3808","ENGINEERING, CIVIL","SCIE","8,422","1.9"," 91/181 ","2.2","Q2","1.8","0.4","0.46"," 91/181 ","Q3","Q3","50.0","50.00","0.007","1.571","0.396","Q3",
"REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO","REV INST MED TROP SP","0036-4665","1678-9946","INFECTIOUS DISEASES","SCIE","2,032","1.5"," 104/132 ","1.6","Q4","1.4","0.4","0.46"," 85/132 ","Q3","Q4","21.6","35.98","0.001","0.318","0.454","Q4",
"REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO","REV INST MED TROP SP","0036-4665","1678-9946","PARASITOLOGY","SCIE","2,032","1.5"," 25/45 ","1.6","Q3","1.4","0.4","0.46"," 30/45 ","Q3","Q3","45.6","34.44","0.001","0.318","0.454","Q2",
"REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO","REV INST MED TROP SP","0036-4665","1678-9946","TROPICAL MEDICINE","SCIE","2,032","1.5"," 21/28 ","1.6","Q3","1.4","0.4","0.46"," 21/28 ","Q3","Q3","26.8","26.79","0.001","0.318","0.454","Q3",
"Tourism Analysis","TOUR ANAL","1083-5423","1943-3999","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","1,254","1.4"," 88/139 ","1.9","Q3","1","0.4","0.46"," 80/139 ","Q3","Q3","37.1","42.81","0.001","0.125","0.334","Q3",
"Applied Network Science","APPL NETW SCI","N/A","2364-8228","COMPUTER SCIENCE, THEORY & METHODS","ESCI","1,018","1.3"," 80/143 ","N/A","N/A","1.2","0.2","0.46"," 77/143 ","Q2","Q3","44.4","46.50","0.002","0.526","N/A","N/A",
"Applied Network Science","APPL NETW SCI","N/A","2364-8228","MULTIDISCIPLINARY SCIENCES","ESCI","1,018","1.3"," 65/134 ","N/A","N/A","1.2","0.2","0.46"," 58/135 ","Q2","Q2","51.9","57.41","0.002","0.526","N/A","N/A",
"Journal of Technology and Chinese Language Teaching","J TECHNOL CHIN LANG","1949-260X","1949-260X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","50","1.3"," 345/756 ","0.7","Q3","1.2","<0.1","0.46"," 484/756 ","Q3","Q2","54.4","36.04","0","0.015","0.152","Q4",
"JOURNAL OF ADDICTIONS & OFFENDER COUNSELING","J ADDICT OFFENDER CO","1055-3835","2161-1874","PSYCHOLOGY, APPLIED","ESCI","128","1"," 85/113 ","1.1","Q4","1","<0.1","0.46"," 84/114 ","Q3","Q4","25.2","26.75","0","0.029","0.344","Q4",
"Measurement-Interdisciplinary Research and Perspectives","MEAS-INTERDISCIP RES","1536-6367","1536-6359","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","637","0.6"," 155/263 ","4.6","Q1","0.5","0.3","0.46"," 136/263 ","Q3","Q3","41.3","48.48","0.001","0.233","1.74","Q1",
"CURRENT OPINION IN INFECTIOUS DISEASES","CURR OPIN INFECT DIS","0951-7375","1473-6527","INFECTIOUS DISEASES","SCIE","4,254","3.6"," 42/132 ","4.3","Q1","3.4","0.8","0.45"," 86/132 ","Q3","Q2","68.6","35.23","0.005","1.011","1.398","Q1",
"Computational and Theoretical Chemistry","COMPUT THEOR CHEM","2210-271X","1872-7999","CHEMISTRY, PHYSICAL","SCIE","5,851","3"," 94/178 ","2.3","Q3","2.8","0.8","0.45"," 116/178 ","Q3","Q3","47.5","35.11","0.004","0.81","0.325","Q4",
"Current Cardiovascular Risk Reports","CURR CARDIOVASC RISK","1932-9520","1932-9563","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","488","2"," 118/220 ","1.3","Q4","2","0.2","0.45"," 128/220 ","Q3","Q3","46.6","42.05","0.001","0.121","0.467","Q3",
"Asia-Pacific Journal of Regional Science","ASIA-PAC J REG SCI","2509-7946","2509-7954","ECONOMICS","ESCI","333","1.9"," 223/597 ","1.5","Q3","1.8","0.6","0.45"," 324/600 ","Q3","Q2","62.7","46.08","0","0.078","0.216","Q4",
"Asia-Pacific Journal of Regional Science","ASIA-PAC J REG SCI","2509-7946","2509-7954","ENVIRONMENTAL STUDIES","ESCI","333","1.9"," 121/182 ","1.5","Q4","1.8","0.6","0.45"," 134/184 ","Q3","Q3","33.8","27.45","0","0.078","0.216","Q4",
"Asia-Pacific Journal of Regional Science","ASIA-PAC J REG SCI","2509-7946","2509-7954","REGIONAL & URBAN PLANNING","ESCI","333","1.9"," 39/54 ","1.5","Q4","1.8","0.6","0.45"," 41/54 ","Q3","Q3","28.7","25.00","0","0.078","0.216","Q4",
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART K-JOURNAL OF MULTI-BODY DYNAMICS","P I MECH ENG K-J MUL","1464-4193","2041-3068","ENGINEERING, MECHANICAL","SCIE","1,051","1.9"," 91/180 ","1.9","Q3","1.7","0.4","0.45"," 104/180 ","Q3","Q3","49.7","42.50","0.001","0.164","0.361","Q2",
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART K-JOURNAL OF MULTI-BODY DYNAMICS","P I MECH ENG K-J MUL","1464-4193","2041-3068","MECHANICS","SCIE","1,051","1.9"," 96/170 ","1.9","Q3","1.7","0.4","0.45"," 111/170 ","Q3","Q3","43.8","35.00","0.001","0.164","0.361","Q3",
