"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"JOURNAL OF WATER AND HEALTH","J WATER HEALTH","1477-8920","1996-7829","ENVIRONMENTAL SCIENCES","SCIE","2,826","2.5"," 209/358 ","2.3","Q3","2.2","0.3","0.56"," 203/359 ","Q3","Q3","41.8","43.59","0.002","0.395","0.437","Q3",
"JOURNAL OF WATER AND HEALTH","J WATER HEALTH","1477-8920","1996-7829","MICROBIOLOGY","SCIE","2,826","2.5"," 99/161 ","2.3","Q4","2.2","0.3","0.56"," 94/161 ","Q3","Q3","38.8","41.93","0.002","0.395","0.437","Q4",
"JOURNAL OF CRUSTACEAN BIOLOGY","J CRUSTACEAN BIOL","0278-0372","1937-240X","MARINE & FRESHWATER BIOLOGY","SCIE","2,545","1.2"," 78/119 ","1.2","Q3","1.1","0.3","0.56"," 60/119 ","Q3","Q3","34.9","50.00","0.001","0.242","0.313","Q3",
"JOURNAL OF CRUSTACEAN BIOLOGY","J CRUSTACEAN BIOL","0278-0372","1937-240X","ZOOLOGY","SCIE","2,545","1.2"," 84/180 ","1.2","Q3","1.1","0.3","0.56"," 102/180 ","Q3","Q2","53.6","43.61","0.001","0.242","0.313","Q3",
"NEW ZEALAND VETERINARY JOURNAL","NEW ZEAL VET J","0048-0169","1176-0710","VETERINARY SCIENCES","SCIE","1,985","1.1"," 96/167 ","1.7","Q2","1","0.3","0.56"," 94/168 ","Q3","Q3","42.8","44.35","0.001","0.156","0.388","Q2",
"Competitiveness Review","COMPET REV","1059-5422","2051-3143","BUSINESS","ESCI","1,122","2.9"," 140/302 ","3","Q3","2.6","0.5","0.55"," 166/302 ","Q3","Q2","53.8","45.20","0.001","0.18","0.423","Q3",
"JOURNAL OF APPLIED POLYMER SCIENCE","J APPL POLYM SCI","0021-8995","1097-4628","POLYMER SCIENCE","SCIE","64,363","2.7"," 46/94 ","2.8","Q2","2.4","0.6","0.55"," 45/94 ","Q2","Q2","51.6","52.66","0.023","5.071","0.389","Q3",
"JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING","J COMPUT INF SCI ENG","1530-9827","1944-7078","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","1,585","2.6"," 80/169 ","2.6","Q3","2.2","1.1","0.55"," 99/169 ","Q2","Q2","53.0","41.72","0.001","0.312","0.47","Q3",
"JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING","J COMPUT INF SCI ENG","1530-9827","1944-7078","ENGINEERING, MANUFACTURING","SCIE","1,585","2.6"," 33/68 ","2.6","Q3","2.2","1.1","0.55"," 33/68 ","Q2","Q2","52.2","52.21","0.001","0.312","0.47","Q3",
"Advances in Medical Sciences","ADV MED SCI-POLAND","1896-1126","1898-4002","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","1,519","2.5"," 101/189 ","2.6","Q3","2.4","0.5","0.55"," 112/189 ","Q3","Q3","46.8","41.01","0.001","0.262","0.506","Q3",
"INTERNATIONAL JOURNAL OF CONTROL AUTOMATION AND SYSTEMS","INT J CONTROL AUTOM","1598-6446","2005-4092","AUTOMATION & CONTROL SYSTEMS","SCIE","5,898","2.5"," 38/84 ","2.5","Q2","2.1","0.8","0.55"," 46/84 ","Q3","Q2","55.4","45.83","0.006","1.33","0.46","Q3",
"PLATELETS","PLATELETS","0953-7104","1369-1635","CELL BIOLOGY","SCIE","3,997","2.5"," 148/205 ","2.9","Q3","2.4","1.1","0.55"," 133/205 ","Q2","Q3","28.0","35.37","0.005","1.101","0.872","Q3",
"PLATELETS","PLATELETS","0953-7104","1369-1635","HEMATOLOGY","SCIE","3,997","2.5"," 41/97 ","2.9","Q2","2.4","1.1","0.55"," 43/97 ","Q2","Q2","58.2","56.19","0.005","1.101","0.872","Q2",
"VETERINARY OPHTHALMOLOGY","VET OPHTHALMOL","1463-5216","1463-5224","VETERINARY SCIENCES","SCIE","2,441","1.7"," 56/167 ","1.5","Q2","1.1","0.2","0.55"," 96/168 ","Q3","Q2","66.8","43.15","0.001","0.233","0.246","Q3",
"Clinical Pharmacology in Drug Development","CLIN PHARM DRUG DEV","2160-7648","2160-7648","PHARMACOLOGY & PHARMACY","SCIE","1,473","1.5"," 265/354 ","1.7","Q3","1.4","0.3","0.55"," 218/354 ","Q3","Q3","25.3","38.56","0.003","0.574","0.515","Q3",
"IEEE Journal of Photovoltaics","IEEE J PHOTOVOLT","2156-3381","2156-3403","ENERGY & FUELS","SCIE","6,628","2.5"," 118/170 ","3.1","Q3","2.3","0.7","0.54"," 100/173 ","Q3","Q3","30.9","42.49","0.006","1.396","0.676","Q3",
"IEEE Journal of Photovoltaics","IEEE J PHOTOVOLT","2156-3381","2156-3403","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","6,628","2.5"," 257/438 ","3.1","Q3","2.3","0.7","0.54"," 228/438 ","Q3","Q3","41.4","48.06","0.006","1.396","0.676","Q2",
"IEEE Journal of Photovoltaics","IEEE J PHOTOVOLT","2156-3381","2156-3403","PHYSICS, APPLIED","SCIE","6,628","2.5"," 87/179 ","3.1","Q2","2.3","0.7","0.54"," 92/179 ","Q3","Q2","51.7","48.88","0.006","1.396","0.676","Q2",
"BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY","BIOL J LINN SOC","0024-4066","1095-8312","EVOLUTIONARY BIOLOGY","SCIE","9,272","2"," 35/54 ","1.8","Q3","1.8","0.4","0.54"," 41/54 ","Q4","Q3","36.1","25.00","0.005","1.046","0.577","Q4",
"Journal for Specialists in Pediatric Nursing","J SPEC PEDIATR NURS","1539-0136","1744-6155","NURSING","SCIE, SSCI","782","1.2"," 118/191 ","1.7","Q3","1.2","0.1","0.54"," 127/191 ","Q3","Q3","38.5","33.77","0.001","0.119","0.456","Q3",
"Journal for Specialists in Pediatric Nursing","J SPEC PEDIATR NURS","1539-0136","1744-6155","PEDIATRICS","SCIE","782","1.2"," 119/186 ","1.7","Q3","1.2","0.1","0.54"," 117/186 ","Q3","Q3","36.3","37.37","0.001","0.119","0.456","Q3",
"Fluids","FLUIDS","N/A","2311-5521","MECHANICS","ESCI","2,857","1.8"," 103/170 ","1.8","Q3","1.6","0.6","0.53"," 89/170 ","Q3","Q3","39.7","47.94","0.004","0.954","0.38","Q3",
"Fluids","FLUIDS","N/A","2311-5521","PHYSICS, FLUIDS & PLASMAS","ESCI","2,857","1.8"," 23/40 ","1.8","Q3","1.6","0.6","0.53"," 24/40 ","Q3","Q3","43.8","41.25","0.004","0.954","0.38","Q3",
"New Solutions-A Journal of Environmental and Occupational Health Policy","NEW SOLUT","1048-2911","1541-3772","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","460","1.8"," 239/403 ","1.7","Q3","1.6","1","0.53"," 256/403 ","Q3","Q3","40.8","36.60","0","0.103","0.425","Q4",
"Egyptian Journal of Forensic Sciences","EGYPT J FORENSIC SCI","2090-536X","2090-5939","MEDICINE, LEGAL","ESCI","597","1.3"," 14/23 ","1.3","Q3","1.2","0.4","0.53"," 17/23 ","Q3","Q3","41.3","28.26","0.001","0.142","0.288","Q3",
"GERMAN POLITICS AND SOCIETY","GER POLIT SOC","1045-0300","1558-5441","AREA STUDIES","ESCI","228","0.5"," 97/176 ","0.9","Q2","0.4","<0.1","0.53"," 104/176 ","Q3","Q3","45.2","41.19","0","0.082","0.449","Q2",
"Expert Review of Proteomics","EXPERT REV PROTEOMIC","1478-9450","1744-8387","BIOCHEMICAL RESEARCH METHODS","SCIE","2,440","3.8"," 15/85 ","4.4","Q1","3.7","0.3","0.52"," 59/85 ","Q3","Q1","82.9","31.18","0.002","0.527","1.097","Q1",
"EUROPEAN JOURNAL OF DERMATOLOGY","EUR J DERMATOL","1167-1122","1952-4013","DERMATOLOGY","SCIE","3,121","2"," 49/94 ","2.6","Q2","2","0.2","0.52"," 61/94 ","Q3","Q3","48.4","35.64","0.002","0.445","0.675","Q2",
"MDM Policy & Practice","MDM POLICY PRACT","N/A","2381-4683","HEALTH CARE SCIENCES & SERVICES","ESCI","339","1.9"," 95/174 ","N/A","N/A","1.9","0.5","0.52"," 120/175 ","Q3","Q3","45.7","31.71","0.001","0.206","N/A","N/A",
"MDM Policy & Practice","MDM POLICY PRACT","N/A","2381-4683","HEALTH POLICY & SERVICES","ESCI","339","1.9"," 65/118 ","N/A","N/A","1.9","0.5","0.52"," 94/119 ","Q3","Q3","45.3","21.43","0.001","0.206","N/A","N/A",
"Journal of Laparoendoscopic & Advanced Surgical Techniques","J LAPAROENDOSC ADV S","1092-6429","1557-9034","SURGERY","SCIE","3,804","1.1"," 195/290 ","2","Q2","1","0.2","0.52"," 175/290 ","Q3","Q3","32.9","39.83","0.004","0.903","0.56","Q2",
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","5,841","3.7"," 119/313 ","4.1","Q2","3.2","1.9","0.51"," 226/313 ","Q3","Q2","62.1","27.96","0.004","0.805","0.983","Q2",
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","CELL BIOLOGY","SCIE","5,841","3.7"," 99/205 ","4.1","Q3","3.2","1.9","0.51"," 141/205 ","Q3","Q2","52.0","31.46","0.004","0.805","0.983","Q3",
"Physical Mesomechanics","PHYS MESOMECH","1029-9599","1990-5424","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","759","1.8"," 19/38 ","1.4","Q3","1.5","0.7","0.51"," 18/38 ","Q2","Q2","51.3","53.95","0.001","0.137","0.236","Q3",
"Physical Mesomechanics","PHYS MESOMECH","1029-9599","1990-5424","MECHANICS","SCIE","759","1.8"," 103/170 ","1.4","Q3","1.5","0.7","0.51"," 96/170 ","Q2","Q3","39.7","43.82","0.001","0.137","0.236","Q4",
"Beni-Suef University Journal of Basic and Applied Sciences","BENI-SUEF U J BASIC","N/A","2314-8543","MULTIDISCIPLINARY SCIENCES","ESCI","1,572","2.5"," 44/134 ","N/A","N/A","2.4","0.5","0.5"," 57/135 ","Q2","Q2","67.5","58.15","0.001","0.275","N/A","N/A",
"Quaternary","QUATERNARY","2571-550X","2571-550X","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","416","2.3"," 118/253 ","2.2","Q3","2","0.5","0.5"," 152/253 ","Q3","Q2","53.6","40.12","0.001","0.221","0.686","Q2",
"MYCOBIOLOGY","MYCOBIOLOGY","1229-8093","2092-9323","AGRONOMY","SCIE","1,856","1.6"," 54/125 ","2.5","Q2","1.5","0.2","0.5"," 52/125 ","Q2","Q2","57.2","58.80","0.001","0.199","0.44","Q2",
"MYCOBIOLOGY","MYCOBIOLOGY","1229-8093","2092-9323","MYCOLOGY","SCIE","1,856","1.6"," 26/33 ","2.5","Q3","1.5","0.2","0.5"," 24/33 ","Q2","Q4","22.7","28.79","0.001","0.199","0.44","Q3",
"Australian Journal of Primary Health","AUST J PRIM HEALTH","1448-7527","1836-7399","HEALTH CARE SCIENCES & SERVICES","SCIE","1,285","1.2"," 140/174 ","1.4","Q4","1.1","0.4","0.5"," 126/175 ","Q3","Q4","19.8","28.29","0.001","0.305","0.416","Q4",
"Australian Journal of Primary Health","AUST J PRIM HEALTH","1448-7527","1836-7399","HEALTH POLICY & SERVICES","SSCI","1,285","1.2"," 99/118 ","1.4","Q4","1.1","0.4","0.5"," 97/119 ","Q3","Q4","16.5","18.91","0.001","0.305","0.416","Q4",
"Australian Journal of Primary Health","AUST J PRIM HEALTH","1448-7527","1836-7399","PRIMARY HEALTH CARE","SCIE","1,285","1.2"," 25/30 ","1.4","Q4","1.1","0.4","0.5"," 27/30 ","Q3","Q4","18.3","11.67","0.001","0.305","0.416","Q4",
"Australian Journal of Primary Health","AUST J PRIM HEALTH","1448-7527","1836-7399","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","1,285","1.2"," 317/403 ","1.4","Q4","1.1","0.4","0.5"," 270/403 ","Q3","Q4","21.5","33.13","0.001","0.305","0.416","Q4",
"STATISTICAL MODELLING","STAT MODEL","1471-082X","1477-0342","STATISTICS & PROBABILITY","SCIE","832","1.2"," 74/168 ","1.6","Q2","1.1","<0.1","0.5"," 92/168 ","Q3","Q2","56.3","45.54","0.001","0.214","0.757","Q2",
"EURASIP Journal on Image and Video Processing","EURASIP J IMAGE VIDE","1687-5176","1687-5281","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,608","2"," 202/352 ","2.2","Q3","2","0.3","0.49"," 195/354 ","Q3","Q3","42.8","45.06","0.001","0.248","0.405","Q3",
"EURASIP Journal on Image and Video Processing","EURASIP J IMAGE VIDE","1687-5176","1687-5281","IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY","SCIE","1,608","2"," 23/36 ","2.2","Q3","2","0.3","0.49"," 22/36 ","Q3","Q3","37.5","40.28","0.001","0.248","0.405","Q3",
"FOOD AND AGRICULTURAL IMMUNOLOGY","FOOD AGR IMMUNOL","0954-0105","1465-3443","CHEMISTRY, APPLIED","SCIE","1,457","1.7"," 45/74 ","2","Q3","1.6","0.3","0.49"," 35/74 ","Q2","Q3","39.9","53.38","0.001","0.208","0.31","Q3",
"FOOD AND AGRICULTURAL IMMUNOLOGY","FOOD AGR IMMUNOL","0954-0105","1465-3443","FOOD SCIENCE & TECHNOLOGY","SCIE","1,457","1.7"," 122/173 ","2","Q3","1.6","0.3","0.49"," 106/173 ","Q2","Q3","29.8","39.02","0.001","0.208","0.31","Q3",
"FOOD AND AGRICULTURAL IMMUNOLOGY","FOOD AGR IMMUNOL","0954-0105","1465-3443","IMMUNOLOGY","SCIE","1,457","1.7"," 150/181 ","2","Q4","1.6","0.3","0.49"," 128/181 ","Q2","Q4","17.4","29.56","0.001","0.208","0.31","Q4",
"FOOD AND AGRICULTURAL IMMUNOLOGY","FOOD AGR IMMUNOL","0954-0105","1465-3443","TOXICOLOGY","SCIE","1,457","1.7"," 86/106 ","2","Q4","1.6","0.3","0.49"," 86/106 ","Q2","Q4","19.3","19.34","0.001","0.208","0.31","Q4",
"JOURNAL OF AEROSPACE ENGINEERING","J AEROSPACE ENG","0893-1321","1943-5525","ENGINEERING, AEROSPACE","SCIE","2,681","1.5"," 19/52 ","1.8","Q2","1.3","0.3","0.49"," 27/52 ","Q2","Q2","64.4","49.04","0.002","0.463","0.369","Q2",
"JOURNAL OF AEROSPACE ENGINEERING","J AEROSPACE ENG","0893-1321","1943-5525","ENGINEERING, CIVIL","SCIE","2,681","1.5"," 115/181 ","1.8","Q3","1.3","0.3","0.49"," 87/181 ","Q2","Q3","36.7","52.21","0.002","0.463","0.369","Q3",
"INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS","INT J CIRC THEOR APP","0098-9886","1097-007X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,604","1.8"," 222/352 ","1.7","Q3","1.1","0.4","0.48"," 197/354 ","Q3","Q3","37.1","44.49","0.002","0.448","0.242","Q4",
"MAGAZINE OF CONCRETE RESEARCH","MAG CONCRETE RES","0024-9831","1751-763X","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","5,034","1.8"," 48/91 ","2.1","Q2","1.8","0.4","0.48"," 40/91 ","Q2","Q3","47.8","56.59","0.002","0.344","0.363","Q3",
"MAGAZINE OF CONCRETE RESEARCH","MAG CONCRETE RES","0024-9831","1751-763X","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","5,034","1.8"," 312/438 ","2.1","Q3","1.8","0.4","0.48"," 252/438 ","Q2","Q3","28.9","42.58","0.002","0.344","0.363","Q3",
"Open Physics","OPEN PHYS","2391-5471","2391-5471","PHYSICS, MULTIDISCIPLINARY","SCIE","1,178","1.8"," 50/110 ","1.4","Q2","1.7","0.9","0.48"," 50/110 ","Q2","Q2","55.0","55.00","0.001","0.214","0.211","Q3",
"Networks and Heterogeneous Media","NETW HETEROG MEDIA","1556-1801","1556-181X","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","695","1.2"," 92/135 ","1.3","Q3","1.2","0.6","0.48"," 79/135 ","Q3","Q3","32.2","41.85","0.001","0.211","0.777","Q2",
"Stochastics-An International Journal of Probability and Stochastic Processes","STOCHASTICS","1744-2508","1744-2516","MATHEMATICS, APPLIED","SCIE","961","0.8"," 218/331 ","0.9","Q3","0.8","0.1","0.48"," 228/331 ","Q3","Q3","34.3","31.27","0.001","0.266","0.486","Q3",
"Stochastics-An International Journal of Probability and Stochastic Processes","STOCHASTICS","1744-2508","1744-2516","STATISTICS & PROBABILITY","SCIE","961","0.8"," 109/168 ","0.9","Q3","0.8","0.1","0.48"," 98/168 ","Q3","Q3","35.4","41.96","0.001","0.266","0.486","Q3",
"Canadian Journal of History-Annales Canadiennes d Histoire","CAN J HIST","0008-4107","2292-8502","HISTORY","ESCI","73","0.1"," 327/518 ","0.2","Q3","0.1","N/A","0.48"," 259/519 ","Q2","Q3","37.0","50.19","0","0.006","0.065","Q4",
"ACM Journal of Data and Information Quality","ACM J DATA INF QUAL","1936-1955","1936-1955","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","395","1.5"," 173/249 ","2.4","Q3","1.4","0.7","0.47"," 157/251 ","Q3","Q3","30.7","37.65","0.001","0.126","0.603","Q2",
"Revista Internacional de Educacion Musical","REV INT EDUC MUSICAL","2307-4841","2307-4841","MUSIC","ESCI","35","0.1"," N/A ","0.3","N/A","0.1","<0.1","0.47"," 51/111 ","Q2","N/A","N/A","54.50","0","0.023","0.328","Q2",
"Prosthesis","PROSTHESIS","N/A","2673-1592","MATERIALS SCIENCE, BIOMATERIALS","ESCI","496","2.8"," 40/53 ","3.3","Q3","2.6","0.7","0.46"," 43/53 ","Q4","Q4","25.5","19.81","0.001","0.119","0.517","Q3",
"Brain and Spine","BRAIN SPINE","2772-5294","2772-5294","CLINICAL NEUROLOGY","ESCI","242","1.9"," 178/277 ","N/A","N/A","1.7","0.3","0.46"," 211/278 ","Q4","Q3","35.9","24.28","0","0.095","N/A","N/A",
"BJPsych Advances","BJPSYCH ADV","2056-4678","2056-4686","PSYCHIATRY","ESCI","611","1.7"," 177/276 ","N/A","N/A","1.5","0.9","0.46"," 195/276 ","Q3","Q3","36.1","29.53","0.001","0.254","N/A","N/A",
"Crime Prevention & Community Safety","CRIME PREV COMMUNITY","1460-3780","1743-4629","CRIMINOLOGY & PENOLOGY","ESCI","301","0.7"," 88/113 ","0.9","Q4","0.6","0.2","0.46"," 87/113 ","Q4","Q4","22.6","23.45","0","0.046","0.221","Q4",
"Frontiers in Sustainable Cities","FRONT SUSTAIN CITIES","N/A","2624-9634","ENVIRONMENTAL SCIENCES","ESCI","1,066","2.4"," 221/358 ","2.6","Q3","2.4","0.4","0.45"," 243/359 ","Q3","Q3","38.4","32.45","0.002","0.431","0.608","Q3",
"Frontiers in Sustainable Cities","FRONT SUSTAIN CITIES","N/A","2624-9634","ENVIRONMENTAL STUDIES","ESCI","1,066","2.4"," 97/182 ","2.6","Q3","2.4","0.4","0.45"," 134/184 ","Q3","Q3","47.0","27.45","0.002","0.431","0.608","Q3",
"Frontiers in Sustainable Cities","FRONT SUSTAIN CITIES","N/A","2624-9634","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","ESCI","1,066","2.4"," 68/91 ","2.6","Q4","2.4","0.4","0.45"," 67/91 ","Q3","Q3","25.8","26.92","0.002","0.431","0.608","Q3",
"Frontiers in Sustainable Cities","FRONT SUSTAIN CITIES","N/A","2624-9634","URBAN STUDIES","ESCI","1,066","2.4"," 24/77 ","2.6","Q2","2.4","0.4","0.45"," 51/77 ","Q3","Q2","69.5","34.42","0.002","0.431","0.608","Q2",
"INDUSTRIAL HEALTH","IND HEALTH","0019-8366","1880-8026","ENVIRONMENTAL SCIENCES","SCIE","2,271","1.8"," 267/358 ","2.2","Q3","1.8","0.7","0.45"," 243/359 ","Q3","Q3","25.6","32.45","0.001","0.263","0.541","Q3",
"INDUSTRIAL HEALTH","IND HEALTH","0019-8366","1880-8026","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","2,271","1.8"," 239/403 ","2.2","Q3","1.8","0.7","0.45"," 290/403 ","Q3","Q3","40.8","28.16","0.001","0.263","0.541","Q3",
"INDUSTRIAL HEALTH","IND HEALTH","0019-8366","1880-8026","TOXICOLOGY","SCIE","2,271","1.8"," 82/106 ","2.2","Q4","1.8","0.7","0.45"," 91/106 ","Q3","Q4","23.1","14.62","0.001","0.263","0.541","Q3",
"International Journal of Civil Engineering","INT J CIV ENG","1735-0522","2383-3874","ENGINEERING, CIVIL","SCIE","2,170","1.8"," 95/181 ","2.2","Q2","1.7","0.4","0.45"," 96/181 ","Q3","Q3","47.8","47.24","0.002","0.415","0.367","Q3",
"Journal of the Turkish-German Gynecological Association","J TURK-GER GYNECOL A","1309-0399","1309-0380","OBSTETRICS & GYNECOLOGY","ESCI","662","1.2"," 98/136 ","1.4","Q4","1.2","0.3","0.45"," 98/136 ","Q3","Q3","28.3","28.31","0.001","0.126","0.339","Q4",
"RESOURCE GEOLOGY","RESOUR GEOL","1344-1698","1751-3928","GEOLOGY","SCIE","986","1.1"," 34/60 ","1.2","Q2","1.1","0.2","0.45"," 41/60 ","Q2","Q3","44.2","32.50","0","0.064","0.292","Q3",
"RESOURCE GEOLOGY","RESOUR GEOL","1344-1698","1751-3928","MINERALOGY","SCIE","986","1.1"," 19/30 ","1.2","Q3","1.1","0.2","0.45"," 15/30 ","Q2","Q3","38.3","51.67","0","0.064","0.292","Q3",
"Journal of Plastic Surgery and Hand Surgery","J PLAST SURG HAND SU","2000-656X","2000-6764","ORTHOPEDICS","SCIE","1,111","1"," 101/136 ","1.4","Q3","1","0.1","0.45"," 101/136 ","Q3","Q3","26.1","26.10","0.001","0.237","0.391","Q3",
"Journal of Plastic Surgery and Hand Surgery","J PLAST SURG HAND SU","2000-656X","2000-6764","SURGERY","SCIE","1,111","1"," 207/290 ","1.4","Q3","1","0.1","0.45"," 197/290 ","Q3","Q3","28.8","32.24","0.001","0.237","0.391","Q3",
"SCANDINAVIAN JOURNAL OF GASTROENTEROLOGY","SCAND J GASTROENTERO","0036-5521","1502-7708","GASTROENTEROLOGY & HEPATOLOGY","SCIE","9,013","1.6"," 106/143 ","2.3","Q3","1.5","0.3","0.44"," 93/143 ","Q3","Q3","26.2","35.31","0.006","1.283","0.69","Q3",
"Persian Journal of Acarology","PERSIAN J ACAROL","N/A","2251-8169","ENTOMOLOGY","ESCI","183","0.7"," 82/109 ","N/A","N/A","0.5","0.2","0.44"," 75/109 ","Q3","Q4","25.2","31.65","0","0.047","N/A","N/A",
"Journal of War & Culture Studies","J WAR CULT STUD","1752-6272","1752-6280","CULTURAL STUDIES","ESCI","137","0.5"," 35/59 ","0.5","Q3","0.5","0.1","0.44"," 46/59 ","Q4","Q3","41.5","22.88","0","0.069","0.309","Q4",
"Ge-Conservacion","GE-CONSERV","1989-8568","1989-8568","HUMANITIES, MULTIDISCIPLINARY","ESCI","97","0.2"," N/A ","0.2","N/A","0.2","<0.1","0.44"," 160/406 ","Q2","N/A","N/A","60.71","0","0.035","0.09","Q3",
"Philosophical Inquiries","PHILOS INQ","2281-8618","2282-0248","PHILOSOPHY","ESCI","50","0.2"," N/A ","0.3","N/A","0.2","<0.1","0.44"," 148/325 ","Q2","N/A","N/A","54.62","0","0.031","0.175","Q3",
"ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS","ARCH IMMUNOL THER EX","0004-069X","1661-4917","IMMUNOLOGY","SCIE","2,198","2.9"," 108/181 ","3.4","Q3","2.8","0.8","0.43"," 138/181 ","Q4","Q3","40.6","24.03","0.001","0.214","0.704","Q3",
"Journal of Mind and Medical Sciences","J MIND MED SCI","2392-7674","2392-7674","MEDICINE, GENERAL & INTERNAL","ESCI","218","1.6"," 124/325 ","0.9","Q3","0.6","0.1","0.43"," 131/329 ","Q2","Q2","62.0","60.33","0","0.035","0.089","Q3",
"Journal of Management Accounting Research","J MANAG ACCOUNT RES","1049-2127","1558-8033","BUSINESS, FINANCE","ESCI","994","1.4"," 139/231 ","2.2","Q2","1.3","1","0.43"," 141/231 ","Q3","Q3","40.0","39.18","0.001","0.258","0.983","Q1",
"Journal of Multiscale Modelling","J MULTISCALE MODEL","1756-9737","1756-9745","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","154","1"," 103/135 ","1","Q4","0.9","0.3","0.43"," 92/135 ","Q3","Q4","24.1","32.22","0","0.02","0.161","Q4",
"MALACOLOGIA","MALACOLOGIA","0076-2997","2168-9075","ZOOLOGY","SCIE","693","0.7"," 138/180 ","0.7","Q4","0.7","<0.1","0.43"," 126/180 ","Q3","Q4","23.6","30.28","0","0.023","0.189","Q4",
"ICL Journal-Vienna Journal on International Constitutional Law","ICL J-VIENNA J","2306-3734","1995-5855","LAW","ESCI","58","0.4"," 233/421 ","0.4","Q3","0.4","0.1","0.43"," 248/421 ","Q3","Q3","44.8","41.21","0","0.048","0.309","Q2",
"Japanese Studies","JPN STUD","1037-1397","1469-9338","AREA STUDIES","ESCI","207","0.4"," 115/176 ","0.4","Q3","0.4","0.1","0.43"," 119/176 ","Q3","Q3","34.9","32.67","0","0.049","0.323","Q3",
"Energy Sources Part A-Recovery Utilization and Environmental Effects","ENERG SOURCE PART A","1556-7036","1556-7230","ENERGY & FUELS","SCIE","10,232","2.3"," 122/170 ","2.4","Q3","2.1","0.9","0.42"," 120/173 ","Q3","Q3","28.5","30.92","0.008","1.82","0.348","Q4",
"Energy Sources Part A-Recovery Utilization and Environmental Effects","ENERG SOURCE PART A","1556-7036","1556-7230","ENGINEERING, CHEMICAL","SCIE","10,232","2.3"," 94/170 ","2.4","Q3","2.1","0.9","0.42"," 89/171 ","Q3","Q3","45.0","48.25","0.008","1.82","0.348","Q3",
"Journal of Mechanical Science and Technology","J MECH SCI TECHNOL","1738-494X","1976-3824","ENGINEERING, MECHANICAL","SCIE","10,161","1.5"," 114/180 ","1.6","Q3","1.4","0.3","0.42"," 109/180 ","Q3","Q3","36.9","39.72","0.007","1.426","0.284","Q3",
"TECHNOLOGY AND HEALTH CARE","TECHNOL HEALTH CARE","0928-7329","1878-7401","ENGINEERING, BIOMEDICAL","SCIE","1,944","1.4"," 99/122 ","1.3","Q4","1","0.5","0.42"," 86/122 ","Q3","Q4","19.3","29.92","0.001","0.305","0.233","Q4",
"TECHNOLOGY AND HEALTH CARE","TECHNOL HEALTH CARE","0928-7329","1878-7401","HEALTH CARE SCIENCES & SERVICES","SCIE","1,944","1.4"," 130/174 ","1.3","Q4","1","0.5","0.42"," 140/175 ","Q3","Q3","25.6","20.29","0.001","0.305","0.233","Q4",
"EUROPEAN JOURNAL OF MASS SPECTROMETRY","EUR J MASS SPECTROM","1469-0667","1751-6838","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","660","1.1"," 35/40 ","1","Q4","1","0.1","0.42"," 29/40 ","Q3","Q4","13.8","28.75","0","0.061","0.194","Q4",
