"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Progress in Transplantation","PROG TRANSPLANT","1526-9248","2164-6708","TRANSPLANTATION","SCIE","843","0.6","Q4","0.26"," 27/31 ","0.9","Q4","0.6","0.2"," 26/31 ","Q4","17.74","0.001","0.213","0.395","14.5","Q3",
"Journal of Public Budgeting Accounting & Financial Management","J PUBLIC BUDGET ACC","1096-3367","1945-1814","BUSINESS, FINANCE","ESCI","798","3","Q2","1.09"," 62/231 ","N/A","N/A","2.4","0.4"," 43/231 ","Q1","81.60","0.001","0.19","N/A","73.4","N/A",
"Journal of Public Budgeting Accounting & Financial Management","J PUBLIC BUDGET ACC","1096-3367","1945-1814","PUBLIC ADMINISTRATION","ESCI","798","3","Q1","1.09"," 21/91 ","N/A","N/A","2.4","0.4"," 29/91 ","Q1","68.68","0.001","0.19","N/A","77.5","N/A",
"Journal of Nano Research","J NANO RES-SW","1662-5250","1661-9897","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","779","0.8","Q4","0.2"," 389/438 ","1.1","Q4","0.8","0.3"," 374/438 ","Q4","14.73","0","0.077","0.152","11.3","Q4",
"Journal of Nano Research","J NANO RES-SW","1662-5250","1661-9897","NANOSCIENCE & NANOTECHNOLOGY","SCIE","779","0.8","Q4","0.2"," 131/140 ","1.1","Q4","0.8","0.3"," 120/140 ","Q4","14.64","0","0.077","0.152","6.8","Q4",
"Journal of Nano Research","J NANO RES-SW","1662-5250","1661-9897","PHYSICS, APPLIED","SCIE","779","0.8","Q4","0.2"," 165/179 ","1.1","Q4","0.8","0.3"," 156/179 ","Q4","13.13","0","0.077","0.152","8.1","Q4",
"Sustainable and Resilient Infrastructure","SUSTAIN RESIL INFRAS","2378-9689","2378-9697","ENGINEERING, CIVIL","ESCI","742","2.7","Q2","0.84"," 63/181 ","4.1","Q1","2.6","0.7"," 45/181 ","Q1","75.41","0.001","0.238","0.888","65.5","Q1",
"Journal of Economic and Administrative Sciences","J ECONOM ADM SCI","1026-4116","2054-6246","ECONOMICS","ESCI","727","1.8","Q2","0.56"," 241/597 ","1.9","Q2","1.7","0.4"," 275/600 ","Q2","54.25","0.001","0.142","0.26","59.7","Q3",
"Public Transport","PUBLIC TRANSPORT","1866-749X","1613-7159","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","721","2.3","Q2","0.49"," 36/72 ","2.6","Q2","1.8","0.5"," 37/72 ","Q3","49.31","0.001","0.132","0.528","50.7","Q2",
"Journal of Palaeogeography-English","J PALAEOGEOG-ENGLISH","2095-3836","2524-4507","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","703","2.5","Q2","0.94"," 107/253 ","2.6","Q2","2.4","0.7"," 60/253 ","Q1","76.48","0.001","0.191","0.713","57.9","Q2",
"Journal of Palaeogeography-English","J PALAEOGEOG-ENGLISH","2095-3836","2524-4507","PALEONTOLOGY","SCIE","703","2.5","Q1","0.94"," 6/56 ","2.6","Q1","2.4","0.7"," 14/56 ","Q1","75.89","0.001","0.191","0.713","90.2","Q1",
"HELMINTHOLOGIA","HELMINTHOLOGIA","0440-6605","1336-9083","PARASITOLOGY","SCIE","700","1.1","Q4","0.41"," 37/45 ","1","Q4","1","<0.1"," 35/45 ","Q3","23.33","0","0.091","0.226","18.9","Q4",
"HELMINTHOLOGIA","HELMINTHOLOGIA","0440-6605","1336-9083","ZOOLOGY","SCIE","700","1.1","Q3","0.41"," 96/180 ","1","Q3","1","<0.1"," 132/180 ","Q3","26.94","0","0.091","0.226","46.9","Q3",
"Electronic Journal of Linear Algebra","ELECTRON J LINEAR AL","1537-9582","1081-3810","MATHEMATICS","SCIE","656","0.6","Q3","0.57"," 263/489 ","0.6","Q3","0.6","0.3"," 249/489 ","Q3","49.18","0.001","0.215","0.435","46.3","Q2",
"Foundations and Trends in Information Retrieval","FOUND TRENDS INF RET","1554-0669","1554-0677","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","631","8.3","Q1","3.37"," 8/249 ","12.4","Q1","8","0.5"," 3/251 ","Q1","99.00","0","0.083","2.679","97.0","Q1",
"Accounting History","ACCOUNT HIST","1032-3732","1749-3374","BUSINESS, FINANCE","ESCI","619","1.7","Q3","0.41"," 119/231 ","1.6","Q3","1.1","0.3"," 146/231 ","Q3","37.01","0","0.088","0.351","48.7","Q3",
"INTERNATIONAL JOURNAL OF EARLY CHILDHOOD","INT J EARLY CHILD","0020-7187","1878-4658","EDUCATION & EDUCATIONAL RESEARCH","ESCI","606","1.3","Q2","1.22"," 345/756 ","2.4","Q2","1.3","0.1"," 166/756 ","Q1","78.11","0.001","0.163","0.697","54.4","Q2",
"MATHEMATICAL INTELLIGENCER","MATH INTELL","0343-6993","1866-7414","MATHEMATICS","SCIE","536","0.4","Q4","0.24"," 379/489 ","0.3","Q4","0.3","0.2"," 460/489 ","Q4","6.03","0","0.081","0.23","22.6","Q4",
"Botany Letters","BOT LETT","2381-8107","2381-8115","PLANT SCIENCES","SCIE","503","1.5","Q3","0.41"," 148/265 ","1.8","Q3","1.2","0.3"," 154/265 ","Q3","42.08","0.001","0.171","0.422","44.3","Q2",
"Jordan Journal of Civil Engineering","JORDAN J CIV ENG","1993-0461","2225-157X","ENGINEERING, CIVIL","ESCI","464","1","Q4","0.24"," 141/181 ","0.8","Q4","0.7","0.2"," 140/181 ","Q4","22.93","0","0.039","0.087","22.4","Q4",
"FDMP-Fluid Dynamics & Materials Processing","FLUID DYN MATER PROC","1555-256X","1555-2578","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","456","0.8","Q4","0.19"," 389/438 ","0.8","Q4","0.4","0.3"," 376/438 ","Q4","14.27","0","0.045","0.071","11.3","Q4",
"Annals of Forest Research","ANN FOR RES","1844-8135","2065-2445","FORESTRY","SCIE","424","1.7","Q2","0.6"," 36/89 ","1.8","Q2","1.7","0.6"," 40/89 ","Q2","55.62","0","0.048","0.312","60.1","Q3",
"REVISTA DE LA SOCIEDAD ENTOMOLOGICA ARGENTINA","REV SOC ENTOMOL ARGE","0373-5680","1851-7471","ENTOMOLOGY","SCIE","423","0.5","Q4","0.22"," 93/109 ","0.6","Q4","0.4","<0.1"," 95/109 ","Q4","13.30","0","0.036","0.12","15.1","Q4",
"International Journal of Telemedicine and Applications","INT J TELEMED APPL","1687-6415","1687-6423","HEALTH CARE SCIENCES & SERVICES","ESCI","411","3.1","Q2","1.01"," 44/174 ","3.5","Q2","3","0.9"," 43/175 ","Q1","75.71","0","0.069","0.705","75.0","Q3",
"STOCHASTIC MODELS","STOCH MODELS","1532-6349","1532-4214","STATISTICS & PROBABILITY","SCIE","407","0.5","Q4","0.25"," 153/168 ","0.5","Q4","0.5","0.1"," 154/168 ","Q4","8.63","0","0.065","0.234","9.2","Q4",
"Turkish Journal of Pathology","TURK J PATHOL","1018-5615","1309-5730","PATHOLOGY","ESCI","397","1.1","Q4","0.34"," 67/88 ","0.9","Q4","1","0.4"," 71/88 ","Q4","19.89","0","0.079","0.226","24.4","Q4",
"BRAIN-Broad Research in Artificial Intelligence and Neuroscience","BRAIN-BROAD RES ARTI","2067-3957","N/A","NEUROSCIENCES","ESCI","378","0.8","Q4","0.32"," 296/310 ","0.6","Q4","0.5","0.1"," 281/310 ","Q4","9.52","0","0.079","0.084","4.7","Q4",
"Human Rights Review","HUM RIGHTS REV","1524-8879","1874-6306","LAW","ESCI","361","1.2","Q1","1.65"," 99/421 ","1.4","Q1","1.1","0.2"," 49/421 ","Q1","88.48","0","0.109","0.588","76.6","Q1",
"Global Media and Communication","GLOB MEDIA COMMUN","1742-7665","1742-7673","COMMUNICATION","ESCI","359","1.5","Q2","0.61"," 91/227 ","1.5","Q3","1.4","0.2"," 115/227 ","Q3","49.56","0.001","0.126","0.766","60.1","Q2",
"Membranes and Membrane Technologies","MEMBR MEMBR TECHNOL","2517-7516","2517-7524","CHEMISTRY, PHYSICAL","ESCI","355","2","Q4","0.34"," 140/178 ","1.8","Q4","1.5","0.3"," 142/178 ","Q3","20.51","0","0.06","0.178","21.6","Q4",
"Membranes and Membrane Technologies","MEMBR MEMBR TECHNOL","2517-7516","2517-7524","ENGINEERING, CHEMICAL","ESCI","355","2","Q3","0.34"," 100/170 ","1.8","Q3","1.5","0.3"," 102/171 ","Q3","40.64","0","0.06","0.178","41.5","Q3",
"Membranes and Membrane Technologies","MEMBR MEMBR TECHNOL","2517-7516","2517-7524","POLYMER SCIENCE","ESCI","355","2","Q3","0.34"," 62/94 ","1.8","Q3","1.5","0.3"," 69/94 ","Q3","27.13","0","0.06","0.178","34.6","Q4",
"International Journal of Geophysics","INT J GEOPHYS","1687-885X","1687-8868","GEOCHEMISTRY & GEOPHYSICS","ESCI","353","1","Q3","0.23"," 70/101 ","1.5","Q3","0.8","0.2"," 83/101 ","Q4","18.32","0","0.039","0.36","31.2","Q3",
"Maritime Business Review","MARIT BUS REV","2397-3757","2397-3765","BUSINESS","ESCI","351","2","Q3","0.51"," 185/302 ","2.5","Q3","1.9","0.6"," 178/302 ","Q3","41.23","0","0.088","0.447","38.9","Q3",
"Maritime Business Review","MARIT BUS REV","2397-3757","2397-3765","MANAGEMENT","ESCI","351","2","Q3","0.51"," 242/401 ","2.5","Q3","1.9","0.6"," 245/402 ","Q3","39.18","0","0.088","0.447","39.8","Q3",
"Maritime Business Review","MARIT BUS REV","2397-3757","2397-3765","TRANSPORTATION","ESCI","351","2","Q3","0.51"," 41/57 ","2.5","Q3","1.9","0.6"," 41/57 ","Q3","28.95","0","0.088","0.447","28.9","Q3",
"Morphology","MORPHOLOGY","1871-5621","1871-5656","LANGUAGE & LINGUISTICS","ESCI","349","1.5","N/A","1.84"," N/A ","1.7","N/A","1.3","0.1"," 23/393 ","Q1","94.27","0.001","0.18","1.273","N/A","Q1",
"ECONOMIC AFFAIRS","ECON AFFA","0265-0665","1468-0270","ECONOMICS","ESCI","337","1","Q3","0.22"," 384/597 ","1.2","Q3","0.8","0.2"," 472/600 ","Q4","21.42","0","0.082","0.339","35.8","Q3",
"Journal of Muslim Mental Health","J MUSLIM MENT HEALTH","1556-4908","1556-5009","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","307","0.5","Q4","0.22"," 181/218 ","1.2","Q3","0.5","0.3"," 177/218 ","Q4","19.04","0","0.035","0.393","17.2","Q3",
"Exploratory Animal and Medical Research","EXPLOR ANIM MED RES","2277-470X","2319-247X","VETERINARY SCIENCES","ESCI","304","N/A","N/A","0.61"," N/A ","N/A","N/A","N/A","N/A"," 83/168 ","Q2","50.89","0","0.015","0.046","N/A","Q4",
"Artery Research","ARTERY RES","1872-9312","1876-4401","PERIPHERAL VASCULAR DISEASE","SCIE","298","0.9","Q4","0.17"," 82/96 ","0.7","Q4","0.9","0.2"," 84/96 ","Q4","13.02","0","0.06","0.229","15.1","Q4",
"International Journal of Game-Based Learning","INT J GAME-BASED LEA","2155-6849","2155-6857","EDUCATION & EDUCATIONAL RESEARCH","ESCI","290","1.4","Q2","0.57"," 328/756 ","1.6","Q2","1.3","0.1"," 418/756 ","Q3","44.78","0","0.05","0.352","56.7","Q3",
"Applied Ontology","APPL ONTOL","1570-5838","1875-8533","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","287","2.5","Q3","0.59"," 106/197 ","1.7","Q3","2.2","0.1"," 101/198 ","Q2","49.24","0","0.04","0.285","46.4","Q4",
"Applied Ontology","APPL ONTOL","1570-5838","1875-8533","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","287","2.5","Q2","0.59"," 119/249 ","1.7","Q3","2.2","0.1"," 135/251 ","Q2","46.41","0","0.04","0.285","52.4","Q3",
"Applied Ontology","APPL ONTOL","1570-5838","1875-8533","COMPUTER SCIENCE, THEORY & METHODS","SCIE","287","2.5","Q2","0.59"," 47/143 ","1.7","Q2","2.2","0.1"," 64/143 ","Q2","55.59","0","0.04","0.285","67.5","Q3",
"Peace Economics Peace Science and Public Policy","PEACE ECON PEACE SCI","1079-2457","1554-8597","POLITICAL SCIENCE","ESCI","274","1.7","Q2","0.61"," 116/317 ","1.1","Q3","1.4","0.4"," 181/317 ","Q3","43.06","0","0.068","0.322","63.6","Q4",
"Global Change Peace & Security","GLOB CHANG PEACE SEC","1478-1158","1478-1166","POLITICAL SCIENCE","ESCI","266","0.7","Q3","0.43"," 221/317 ","0.9","Q3","0.7","N/A"," 212/317 ","Q3","33.28","0","0.052","0.37","30.4","Q3",
"Ergonomics in Design","ERGON DES","1064-8046","2169-5083","ERGONOMICS","ESCI","261","0.7","Q4","0.25"," 21/24 ","1.1","Q4","0.7","<0.1"," 20/24 ","Q4","18.75","0","0.058","0.274","14.6","Q4",
"Communication Teacher","COMMUN TEACH","1740-4622","1740-4630","COMMUNICATION","ESCI","252","0.4","Q4","0.18"," 187/227 ","0.6","Q4","0.4","<0.1"," 188/227 ","Q4","17.40","0","0.065","0.141","17.8","Q4",
"Journal of Technical Education and Training","J TECH EDUC TRAIN","2229-8932","2600-7932","EDUCATION & EDUCATIONAL RESEARCH","ESCI","249","0.8","Q3","0.4"," 488/756 ","0.8","Q3","0.7","0.2"," 517/756 ","Q3","31.68","0","0.048","0.106","35.5","Q4",
"LAW PROBABILITY & RISK","LAW PROBAB RISK","1470-8396","1470-840X","LAW","SSCI","234","1.4","Q1","0.77"," 70/421 ","1","Q2","1.1","1.3"," 162/421 ","Q1","61.64","0","0.065","0.527","83.5","Q2",
"LAW PROBABILITY & RISK","LAW PROBAB RISK","1470-8396","1470-840X","MATHEMATICS","SCIE","234","1.4","Q1","0.77"," 57/489 ","1","Q2","1.1","1.3"," 152/489 ","Q1","69.02","0","0.065","0.527","88.4","Q2",
"LAW PROBABILITY & RISK","LAW PROBAB RISK","1470-8396","1470-840X","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","234","1.4","Q3","0.77"," 36/67 ","1","Q4","1.1","1.3"," 19/67 ","Q1","72.39","0","0.065","0.527","47.0","Q4",
"LAW PROBABILITY & RISK","LAW PROBAB RISK","1470-8396","1470-840X","STATISTICS & PROBABILITY","SCIE","234","1.4","Q2","0.77"," 53/168 ","1","Q3","1.1","1.3"," 41/168 ","Q1","75.89","0","0.065","0.527","68.8","Q3",
"JOURNAL OF AMERICAN CULTURE","J AM CULTURE","1542-7331","1542-734X","HUMANITIES, MULTIDISCIPLINARY","ESCI","221","0.1","N/A","0.22"," N/A ","0.2","N/A","0.1","<0.1"," 252/406 ","Q3","38.05","0","0.027","0.135","N/A","Q3",
"Book History","BOOK HIST","1098-7371","1529-1499","HISTORY","ESCI","211","0.5","Q1","0.75"," 84/518 ","0.4","Q2","0.4","<0.1"," 187/519 ","Q2","64.07","0","0.084","0.635","83.9","Q1",
"Sport in History","SPORT HIST","1746-0263","1746-0271","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","208","0.5","Q4","0.15"," 121/139 ","0.7","Q4","0.5","0.1"," 120/139 ","Q4","14.03","0","0.058","0.268","13.3","Q3",
"Journal of Historical Research in Marketing","J HIST RES MARKETING","1755-750X","1755-7518","BUSINESS","ESCI","207","0.5","Q4","0.08"," 273/302 ","0.6","Q4","0.4","<0.1"," 277/302 ","Q4","8.44","0","0.028","0.154","9.8","Q4",
"International Journal of Training Research","INT J TRAIN RES","1448-0220","2204-0544","EDUCATION & EDUCATIONAL RESEARCH","ESCI","198","0.9","Q3","0.43"," 457/756 ","1.4","Q3","0.8","0.2"," 506/756 ","Q3","33.13","0","0.05","0.308","39.6","Q3",
"New Zealand Economic Papers","NEW ZEAL ECON PAP","0077-9954","1943-4863","ECONOMICS","ESCI","192","0.8","Q3","0.59"," 428/597 ","N/A","N/A","0.8","0.4"," 253/600 ","Q2","57.92","0","0.049","N/A","28.4","N/A",
"ISRAEL JOURNAL OF VETERINARY MEDICINE","ISR J VET MED","0334-9152","2304-8859","VETERINARY SCIENCES","SCIE","178","0.4","Q4","0.22"," 137/167 ","0.3","Q4","0.4","0.1"," 140/168 ","Q4","16.96","0","0.017","0.068","18.3","Q4",
"Colombian Applied Linguistics Journal","COLOMB APPL LINGUIST","0123-4641","2248-7085","LINGUISTICS","ESCI","171","0.4","Q4","0.18"," 226/297 ","0.6","Q3","0.4","0.1"," 261/297 ","Q4","12.29","0","0.019","0.135","24.1","Q4",
"Journal of Agriculture and Environment for International Development","J AGRIC ENVIRON INT","2240-2802","2240-2802","AGRONOMY","ESCI","169","0.5","Q4","0.16"," 100/125 ","0.8","Q3","0.4","0.3"," 99/125 ","Q4","21.20","0","0.013","0.119","20.4","Q4",
"INFORMACIJE MIDEM-JOURNAL OF MICROELECTRONICS ELECTRONIC COMPONENTS AND MATERIALS","INFORM MIDEM","0352-9045","2232-6979","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","165","0.6","Q4","0.16"," 319/352 ","0.7","Q4","0.5","<0.1"," 319/354 ","Q4","10.03","0","0.022","0.102","9.5","Q4",
"INFORMACIJE MIDEM-JOURNAL OF MICROELECTRONICS ELECTRONIC COMPONENTS AND MATERIALS","INFORM MIDEM","0352-9045","2232-6979","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","165","0.6","Q4","0.16"," 408/438 ","0.7","Q4","0.5","<0.1"," 387/438 ","Q4","11.76","0","0.022","0.102","7.0","Q4",
"Revista de Derecho Politico","REV DERECHO POLIT","0211-979X","2174-5625","LAW","ESCI","161","0.5","Q3","0.12"," 211/421 ","0.4","Q3","0.4","<0.1"," 352/421 ","Q4","16.51","0","0.083","0.23","50.0","Q3",
"International Journal of Semantic Computing","INT J SEMANT COMPUT","1793-351X","1793-7108","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","160","0.3","Q4","0.11"," 196/197 ","0.5","Q4","0.3","<0.1"," 192/198 ","Q4","3.28","0","0.033","0.137","0.8","Q4",
"Journal of the Korean Geosynthetic Society","J KOREAN GEOSYNTH SO","2508-2876","2287-9528","ENGINEERING, GEOLOGICAL","ESCI","157","0.4","Q4","0.07"," 58/63 ","0.3","Q4","0.2","0.1"," 59/63 ","Q4","7.14","0","0.011","0.033","8.7","Q4",
"Language Learning in Higher Education","LANG LEARN HIGH EDUC","2191-611X","2191-6128","EDUCATION & EDUCATIONAL RESEARCH","ESCI","150","0.7","Q3","0.3"," 520/756 ","0.7","Q3","0.6","<0.1"," 565/756 ","Q3","25.33","0","0.041","0.168","31.3","Q4",
"Journal of Combinatorics","J COMB","2156-3527","2150-959X","MATHEMATICS, APPLIED","ESCI","148","0.4","Q4","0.21"," 294/331 ","0.4","Q4","0.3","0.2"," 307/331 ","Q4","7.40","0","0.102","0.396","11.3","Q3",
"Nanomaterials and Energy","NANOMATER ENERGY","2045-9831","2045-984X","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","147","0.3","Q4","0.14"," 432/438 ","0.8","Q4","0.3","1.1"," 398/438 ","Q4","9.25","0","0.017","0.116","1.5","Q4",
"Journal of Indian Association for Child and Adolescent Mental Health","J INDIAN ASSOC CHILD","0973-1342","2754-6349","PEDIATRICS","ESCI","136","0.4","Q4","0.19"," 157/186 ","0.5","Q4","0.4","<0.1"," 157/186 ","Q4","15.86","0","0.037","0.122","15.9","Q4",
"Journal of Sports Analytics","J SPORT ANAL","2215-020X","2215-0218","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","125","0.6","Q4","0.27"," 117/139 ","N/A","N/A","0.5","0.3"," 101/139 ","Q3","27.70","0","0.058","N/A","16.2","N/A",
"Journal of Sports Analytics","J SPORT ANAL","2215-020X","2215-0218","SOCIAL SCIENCES, MATHEMATICAL METHODS","ESCI","125","0.6","Q4","0.27"," 58/67 ","N/A","N/A","0.5","0.3"," 62/67 ","Q3","8.21","0","0.058","N/A","14.2","N/A",
"Journal of Sports Analytics","J SPORT ANAL","2215-020X","2215-0218","SPORT SCIENCES","ESCI","125","0.6","Q4","0.27"," 107/127 ","N/A","N/A","0.5","0.3"," 108/127 ","Q3","15.35","0","0.058","N/A","16.1","N/A",
"Proceedings of the Institute of Mathematics and Mechanics","PROC INST MATH MECH","2409-4986","2409-4994","MATHEMATICS","ESCI","101","0.7","Q2","0.74"," 217/489 ","0.6","Q3","0.6","<0.1"," 162/489 ","Q2","66.97","0","0.04","0.154","55.7","Q4",
"Intersections-Gender and Sexuality in Asia and the Pacific","INTERSECTIONS-GENDER","1440-9151","1440-9151","WOMENS STUDIES","ESCI","94","0.7","Q3","0.22"," 44/66 ","0.5","Q4","0.7","<0.1"," 52/66 ","Q4","21.97","0","0.014","0.246","34.1","Q4",
"International Journal of Economic Policy Studies","INT J ECON POLICY ST","2524-4892","1881-4387","ECONOMICS","ESCI","92","0.5","Q4","0.24"," 489/597 ","N/A","N/A","0.5","0.3"," 455/600 ","Q4","24.25","0","0.022","N/A","18.2","N/A",
"Journal of Persianate Studies","J PERSIANATE STUD","1874-7094","1874-7167","HUMANITIES, MULTIDISCIPLINARY","ESCI","91","0.2","N/A","0.43"," N/A ","0.7","N/A","0.2","<0.1"," 167/406 ","Q2","58.99","0","0.017","0.214","N/A","Q2",
"International Journal of Healthcare Technology and Management","INT J HEALTHC TECHNO","1368-2156","1741-5144","HEALTH CARE SCIENCES & SERVICES","ESCI","83","0.4","Q4","0.15"," 163/174 ","0.6","Q4","0.2","0.1"," 163/175 ","Q4","7.14","0","0.006","0.077","6.6","Q4",
"Quaerendo-A Journal Devoted to Manuscripts and Printed Books","QUAERENDO","0014-9527","1570-0690","LITERATURE","ESCI","82","0.8","N/A","1.58"," N/A ","0.4","N/A","0.7","<0.1"," 23/199 ","Q1","88.69","0","0.061","0.506","N/A","Q1",
"Church History and Religious Culture","CHURCH HIST RELIG CU","1871-241X","1871-2428","RELIGION","ESCI","82","0.2","N/A","0.19"," N/A ","0.2","N/A","0.2","0.1"," 276/339 ","Q4","18.73","0","0.078","0.453","N/A","Q1",
"Journal of Africana Religions","J AFR RELIG","2165-5405","2165-5413","RELIGION","ESCI","81","0.3","N/A","0.81"," N/A ","0.4","N/A","0.3","0.1"," 93/339 ","Q2","72.71","0","0.023","0.182","N/A","Q3",
"East Central Europe","E CENT EUR","0094-3037","1876-3308","HISTORY","ESCI","79","0.2","Q2","0.95"," 234/518 ","0.4","Q2","0.2","<0.1"," 144/519 ","Q2","72.35","0","0.04","0.323","54.9","Q2",
"International Journal of Ethics Education","INT J ETHICS EDUC","2363-9997","2364-0006","EDUCATION & EDUCATIONAL RESEARCH","ESCI","71","0.4","Q4","0.29"," 606/756 ","N/A","N/A","0.4","0.5"," 569/756 ","Q4","24.80","0","0.02","N/A","19.9","N/A",
"International Journal of Ethics Education","INT J ETHICS EDUC","2363-9997","2364-0006","ETHICS","ESCI","71","0.4","Q4","0.29"," 67/77 ","N/A","N/A","0.4","0.5"," 66/77 ","Q4","14.94","0","0.02","N/A","13.6","N/A",
"Journal of the International Clinical Dental Research Organization","J INT CLIN DENT RES","2231-0754","2231-5357","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","70","0.2","Q4","0.04"," 147/157 ","N/A","N/A","0.2","<0.1"," 153/157 ","Q4","2.87","0","0.01","N/A","6.7","N/A",
"Ekonomista","EKONOMISTA","0013-3205","2299-6184","ECONOMICS","ESCI","68","0.2","Q4","0.04"," 564/597 ","0.2","Q4","0.2","0.1"," 585/600 ","Q4","2.58","0","0.008","0.03","5.6","Q4",
"KLINISCHE NEUROPHYSIOLOGIE","KLIN NEUROPHYSIOL","1434-0275","1439-4081","CLINICAL NEUROLOGY","SCIE","67","0.3","Q4","0.1"," 272/277 ","0.3","Q4","<0.1","0.2"," 269/278 ","Q4","3.42","0","0.006","0.04","2.0","Q4",
"KLINISCHE NEUROPHYSIOLOGIE","KLIN NEUROPHYSIOL","1434-0275","1439-4081","NEUROIMAGING","SCIE","67","0.3","Q4","0.1"," 15/15 ","0.3","Q4","<0.1","0.2"," 15/15 ","Q4","3.33","0","0.006","0.04","3.3","Q4",
"KLINISCHE NEUROPHYSIOLOGIE","KLIN NEUROPHYSIOL","1434-0275","1439-4081","PHYSIOLOGY","SCIE","67","0.3","Q4","0.1"," 83/85 ","0.3","Q4","<0.1","0.2"," 83/85 ","Q4","2.94","0","0.006","0.04","2.9","Q4",
"International Journal of Human Factors and Ergonomics","INT J HUM FACT ERGON","2045-7804","2045-7812","ERGONOMICS","ESCI","66","0.5","Q4","0.15"," 22/24 ","N/A","N/A","0.3","0.1"," 22/24 ","Q4","10.42","0","0.012","N/A","10.4","N/A",
"Zeitschrift fur Palliativmedizin","Z PALLIATMEDIZIN","1615-2921","1615-293X","HEALTH CARE SCIENCES & SERVICES","ESCI","65","0.7","Q4","0.16"," 158/174 ","0.4","Q4","0.6","0.1"," 162/175 ","Q4","7.71","0","0.011","0.073","9.5","Q4",
"Cuadernos de Administracion-Universidad del Valle","CUAD ADM-U VALLE","0120-4645","2256-5078","MANAGEMENT","ESCI","58","0.3","Q4","0.06"," 376/401 ","0.4","Q4","0.3","<0.1"," 380/402 ","Q4","5.60","0","0.019","0.081","6.4","Q4",
"Res Publica-Revista de Filosofia Politica","RES PUBLICA-REV FILO","1576-4184","1989-6115","PHILOSOPHY","ESCI","57","0.1","N/A","0.14"," N/A ","0.2","N/A","0.1","<0.1"," 246/325 ","Q4","24.46","0","0.053","0.176","N/A","Q3",
"Diplomatica","DIPLOMATICA","2589-1766","2589-1774","HISTORY","ESCI","52","0.6","Q1","1.04"," 57/518 ","0.8","Q1","0.6","<0.1"," 133/519 ","Q2","74.47","0","0.049","0.409","89.1","Q2",
"Diplomatica","DIPLOMATICA","2589-1766","2589-1774","INTERNATIONAL RELATIONS","ESCI","52","0.6","Q3","1.04"," 119/165 ","0.8","Q3","0.6","<0.1"," 50/165 ","Q2","70.00","0","0.049","0.409","28.2","Q3",
"Transnational Screens","TRANSNATL SCRE","2578-5273","2578-5265","FILM, RADIO, TELEVISION","ESCI","38","0.5","N/A","0.75"," N/A ","0.6","N/A","0.3","0.1"," 17/64 ","Q2","74.22","0","0.033","0.329","N/A","Q2",
"Kant Yearbook","KANT YEARB","1868-4599","1868-4602","PHILOSOPHY","ESCI","33","0.2","N/A","0.25"," N/A ","0.4","N/A","0.2","<0.1"," 208/325 ","Q3","36.15","0","0.018","0.308","N/A","Q2",
"Literatura Mexicana","LIT MEXICANA","0188-2546","2448-8216","LITERATURE, ROMANCE","ESCI","31","0.1","N/A","0.87"," N/A ","0.1","N/A","0.1","<0.1"," 42/116 ","Q2","64.22","0","0.021","0.166","N/A","Q2",
"Anales de Literatura Espanola","AN LIT ESP-SPAIN","0212-5889","2695-4257","LITERATURE, ROMANCE","ESCI","25","0.1","N/A","2.19"," N/A ","N/A","N/A","0.1","0.1"," 12/116 ","Q1","90.09","0","0.026","N/A","N/A","N/A",
"Philologica Jassyensia","PHILOL JASSYENSIA","1841-5377","2247-8353","LANGUAGE & LINGUISTICS","ESCI","25","0.1","N/A","0.05"," N/A ","0.1","N/A","0.1","<0.1"," 359/393 ","Q4","8.78","0","0.014","0.032","N/A","Q4",
"Revista Estudios Socio-Juridicos","REV ESTUD SOCIO-JURI","0124-0579","2145-4531","LAW","ESCI","21","0.1","Q4","0.06"," 365/421 ","0.1","Q4","0.1","0.1"," 382/421 ","Q4","9.38","0","0.006","0.03","13.4","Q4",
