"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"OPHTHALMIC GENETICS","OPHTHALMIC GENET","1381-6810","1744-5094","OPHTHALMOLOGY","SCIE","1,366","1.2","Q3","0.36"," 65/95 ","1.4","Q3","1.1","0.2"," 76/95 ","Q4","20.53","0.002","0.437","0.453","32.1","Q3",
"Energy Storage","ENERGY STORAGE","N/A","2578-4862","ENERGY & FUELS","ESCI","1,363","3.6","Q3","0.38"," 90/170 ","3.5","Q3","3.3","0.7"," 126/173 ","Q3","27.46","0.002","0.331","0.513","47.4","Q3",
"Journal of Education for Business","J EDUC BUS","0883-2323","1940-3356","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,363","1.3","Q2","0.59"," 345/756 ","1.3","Q3","1.2","0.1"," 411/756 ","Q3","45.70","0.001","0.165","0.265","54.4","Q3",
"Wspolczesna Onkologia-Contemporary Oncology","WSPOLCZESNA ONKOL","1428-2526","1897-4309","ONCOLOGY","ESCI","1,344","2.9","Q2","0.31"," 151/322 ","2.2","Q3","2.9","0.1"," 268/322 ","Q4","16.93","0.001","0.157","0.414","53.3","Q4",
"POPULATION ECOLOGY","POPUL ECOL","1438-3896","1438-390X","ECOLOGY","SCIE","1,322","1.1","Q4","0.35"," 151/195 ","2","Q3","1.1","0.1"," 150/195 ","Q4","23.33","0.001","0.187","0.637","22.8","Q2",
"Journal of Official Statistics","J OFF STAT","0282-423X","2001-7367","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","1,320","0.5","Q4","0.34"," 63/67 ","0.9","Q4","0.5","0.2"," 55/67 ","Q4","18.66","0.001","0.167","0.457","6.7","Q4",
"Journal of Official Statistics","J OFF STAT","0282-423X","2001-7367","STATISTICS & PROBABILITY","SCIE","1,320","0.5","Q4","0.34"," 153/168 ","0.9","Q3","0.5","0.2"," 140/168 ","Q4","16.96","0.001","0.167","0.457","9.2","Q3",
"Current Molecular Pharmacology","CURR MOL PHARMACOL","1874-4672","1874-4702","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,318","2.4","Q3","0.52"," 222/313 ","2.8","Q3","2.4","1.2"," 222/313 ","Q3","29.23","0.001","0.24","0.513","29.2","Q3",
"Current Molecular Pharmacology","CURR MOL PHARMACOL","1874-4672","1874-4702","PHARMACOLOGY & PHARMACY","SCIE","1,318","2.4","Q3","0.52"," 188/354 ","2.8","Q2","2.4","1.2"," 227/354 ","Q3","36.02","0.001","0.24","0.513","47.0","Q3",
"IT Professional","IT PROF","1520-9202","1941-045X","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","1,306","2.2","Q3","0.58"," 138/249 ","2.5","Q3","2.1","1"," 140/251 ","Q3","44.42","0.001","0.244","0.505","44.8","Q3",
"IT Professional","IT PROF","1520-9202","1941-045X","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","1,306","2.2","Q2","0.58"," 59/131 ","2.5","Q2","2.1","1"," 68/131 ","Q3","48.47","0.001","0.244","0.505","55.3","Q3",
"IT Professional","IT PROF","1520-9202","1941-045X","TELECOMMUNICATIONS","SCIE","1,306","2.2","Q3","0.58"," 70/119 ","2.5","Q3","2.1","1"," 67/119 ","Q3","44.12","0.001","0.244","0.505","41.6","Q3",
"JOURNAL OF CERAMIC PROCESSING RESEARCH","J CERAM PROCESS RES","1229-9162","1229-9162","MATERIALS SCIENCE, CERAMICS","SCIE","1,302","1.4","Q3","0.32"," 18/31 ","1","Q3","0.5","0.4"," 19/31 ","Q3","40.32","0","0.051","0.051","43.5","Q4",
"GRANA","GRANA","0017-3134","1651-2049","PLANT SCIENCES","SCIE","1,256","0.9","Q4","0.24"," 207/265 ","1.3","Q3","0.6","0.3"," 218/265 ","Q4","17.92","0","0.082","0.303","22.1","Q3",
"Network Neuroscience","NETW NEUROSCI","2472-1751","2472-1751","NEUROSCIENCES","SCIE","1,253","3.6","Q2","0.98"," 103/310 ","4.5","Q2","3.3","1.2"," 98/310 ","Q2","68.55","0.004","0.906","2.193","66.9","Q1",
"Food Structure-Netherlands","FOOD STRUCT-NETH","2213-3291","2213-3291","FOOD SCIENCE & TECHNOLOGY","SCIE","1,246","5.6","Q1","0.95"," 24/173 ","5.4","Q1","5.5","0.8"," 44/173 ","Q2","74.86","0.001","0.248","0.839","86.4","Q1",
"Journal of Bone Oncology","J BONE ONCOL","N/A","2212-1374","ONCOLOGY","SCIE","1,243","3.1","Q2","0.68"," 136/322 ","3.2","Q2","3","0.5"," 151/322 ","Q2","53.26","0.002","0.384","0.73","57.9","Q3",
"Communication Research Reports","COMMUN RES REP","0882-4096","1746-4099","COMMUNICATION","ESCI","1,243","1.9","Q2","0.78"," 71/227 ","1.8","Q2","1.8","0.2"," 89/227 ","Q2","61.01","0.001","0.165","0.519","68.9","Q3",
"MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS","MATH CONTROL SIGNAL","0932-4194","1435-568X","AUTOMATION & CONTROL SYSTEMS","SCIE","1,221","1.8","Q3","0.4"," 52/84 ","1.7","Q3","1.7","0.4"," 55/84 ","Q3","35.12","0.001","0.193","0.895","38.7","Q2",
"MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS","MATH CONTROL SIGNAL","0932-4194","1435-568X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,221","1.8","Q3","0.4"," 222/352 ","1.7","Q3","1.7","0.4"," 235/354 ","Q3","33.76","0.001","0.193","0.895","37.1","Q2",
"MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS","MATH CONTROL SIGNAL","0932-4194","1435-568X","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","1,221","1.8","Q2","0.4"," 58/135 ","1.7","Q3","1.7","0.4"," 105/135 ","Q3","22.59","0.001","0.193","0.895","57.4","Q1",
"Healthcare Informatics Research","HEALTHC INFORM RES","2093-3681","2093-369X","MEDICAL INFORMATICS","ESCI","1,209","2.3","Q3","0.49"," 31/44 ","3","Q3","2.2","0.3"," 38/44 ","Q4","14.77","0.001","0.232","0.656","30.7","Q4",
"International Journal of Sport Policy and Politics","INT J SPORT POLICY P","1940-6940","1940-6959","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","1,199","2.1","Q2","0.56"," 65/139 ","2.6","Q2","1.7","0.5"," 70/139 ","Q3","50.00","0.001","0.257","0.641","53.6","Q2",
"ASYMPTOTIC ANALYSIS","ASYMPTOTIC ANAL","0921-7134","1875-8576","MATHEMATICS, APPLIED","SCIE","1,178","1.1","Q2","0.72"," 163/331 ","1.1","Q2","1.1","0.4"," 144/331 ","Q2","56.65","0.002","0.359","0.613","50.9","Q2",
"JOURNAL OF FRESHWATER ECOLOGY","J FRESHWATER ECOL","0270-5060","2156-6941","ECOLOGY","SCIE","1,176","1.3","Q3","0.41"," 141/195 ","1.4","Q4","1.2","0.3"," 132/195 ","Q3","32.56","0","0.096","0.289","27.9","Q4",
"JOURNAL OF FRESHWATER ECOLOGY","J FRESHWATER ECOL","0270-5060","2156-6941","LIMNOLOGY","SCIE","1,176","1.3","Q3","0.41"," 15/22 ","1.4","Q4","1.2","0.3"," 18/22 ","Q3","20.45","0","0.096","0.289","34.1","Q4",
"FORUM MATHEMATICUM","FORUM MATH","0933-7741","1435-5337","MATHEMATICS","SCIE","1,173","1","Q1","0.66"," 117/489 ","0.9","Q2","1","0.2"," 203/489 ","Q2","58.59","0.003","0.644","0.778","76.2","Q2",
"FORUM MATHEMATICUM","FORUM MATH","0933-7741","1435-5337","MATHEMATICS, APPLIED","SCIE","1,173","1","Q3","0.66"," 181/331 ","0.9","Q3","1","0.2"," 159/331 ","Q2","52.11","0.003","0.644","0.778","45.5","Q2",
"International Journal of Innovation and Technology Management","INT J INNOV TECHNOL","0219-8770","1793-6950","MANAGEMENT","ESCI","1,164","1.6","Q3","0.34"," 280/401 ","2.2","Q3","1.4","0.2"," 296/402 ","Q3","26.49","0.001","0.208","0.333","30.3","Q3",
"Foot & Ankle Specialist","FOOT ANKLE SPEC","1938-6400","1938-7636","ORTHOPEDICS","ESCI","1,159","1.8","Q2","0.73"," 61/136 ","N/A","N/A","1.7","0.9"," 64/136 ","Q2","53.31","0.002","0.359","N/A","55.5","N/A",
"PROGRESS IN CRYSTAL GROWTH AND CHARACTERIZATION OF MATERIALS","PROG CRYST GROWTH CH","0960-8974","1878-4208","CRYSTALLOGRAPHY","SCIE","1,147","4.5","Q1","0.72"," 4/33 ","6.2","Q1","4.3","<0.1"," 13/33 ","Q2","62.12","0","0.075","1.145","89.4","Q1",
"PROGRESS IN CRYSTAL GROWTH AND CHARACTERIZATION OF MATERIALS","PROG CRYST GROWTH CH","0960-8974","1878-4208","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","1,147","4.5","Q1","0.72"," 3/38 ","6.2","Q1","4.3","<0.1"," 13/38 ","Q2","67.11","0","0.075","1.145","93.4","Q1",
"NEUROGENETICS","NEUROGENETICS","1364-6745","1364-6753","CLINICAL NEUROLOGY","SCIE","1,132","1.6","Q3","0.55"," 202/277 ","2","Q3","1.6","0.2"," 185/278 ","Q3","33.63","0.001","0.208","0.751","27.3","Q3",
"NEUROGENETICS","NEUROGENETICS","1364-6745","1364-6753","GENETICS & HEREDITY","SCIE","1,132","1.6","Q3","0.55"," 143/191 ","2","Q3","1.6","0.2"," 117/191 ","Q3","39.01","0.001","0.208","0.751","25.4","Q3",
"PROCESS SAFETY PROGRESS","PROCESS SAF PROG","1066-8527","1547-5913","ENGINEERING, CHEMICAL","SCIE","1,131","1","Q4","0.16"," 132/170 ","1.1","Q4","0.9","0.3"," 138/171 ","Q4","19.59","0.001","0.141","0.192","22.6","Q3",
"IET Signal Processing","IET SIGNAL PROCESS","1751-9675","1751-9683","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,129","1.1","Q4","0.33"," 278/352 ","1.3","Q4","1.1","0.3"," 261/354 ","Q3","26.41","0.001","0.243","0.281","21.2","Q3",
"Journal of Pipeline Systems Engineering and Practice","J PIPELINE SYST ENG","1949-1190","1949-1204","ENGINEERING, CIVIL","SCIE","1,124","1.8","Q3","0.44"," 95/181 ","1.8","Q3","1.5","0.5"," 100/181 ","Q3","45.03","0.001","0.219","0.323","47.8","Q3",
"Journal of Pipeline Systems Engineering and Practice","J PIPELINE SYST ENG","1949-1190","1949-1204","WATER RESOURCES","SCIE","1,124","1.8","Q3","0.44"," 78/127 ","1.8","Q3","1.5","0.5"," 85/127 ","Q3","33.46","0.001","0.219","0.323","39.0","Q3",
"Green Chemical Engineering","GREEN CHEM ENG","2096-9147","2666-9528","ENGINEERING, CHEMICAL","ESCI","1,117","9.1","Q1","1.02"," 12/170 ","9.1","Q1","8.7","4.5"," 27/171 ","Q1","84.50","0.001","0.288","1.621","93.2","Q1",
"New Microbiologica","NEW MICROBIOL","1121-7138","1121-7138","MICROBIOLOGY","SCIE","1,113","1.5","Q4","0.25"," 142/161 ","1.5","Q4","1.5","0.3"," 147/161 ","Q4","9.01","0.001","0.123","0.311","12.1","Q4",
"Publications","PUBLICATIONS-BASEL","N/A","2304-6775","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","1,106","4.6","Q1","0.85"," 23/160 ","3.1","Q2","4.6","0.8"," 39/161 ","Q1","76.09","0.002","0.347","0.76","85.9","Q2",
"Revista Latina de Comunicacion Social","REV LAT COMUN SOC","1138-5820","1138-5820","COMMUNICATION","ESCI","1,092","3","Q1","1.17"," 34/227 ","2.2","Q2","2.8","0.8"," 47/227 ","Q1","79.52","0.001","0.292","0.501","85.2","Q3",
"Frontiers of Materials Science","FRONT MATER SCI","2095-025X","2095-0268","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,086","2.5","Q3","0.35"," 257/438 ","2.6","Q3","2.4","0.6"," 311/438 ","Q3","29.11","0.001","0.141","0.377","41.4","Q3",
"Dermatology Practical & Conceptual","DERMATOL PRACT CONCE","2160-9381","2160-9381","DERMATOLOGY","SCIE","1,063","2.5","Q2","0.66"," 36/94 ","2.4","Q2","2.4","0.3"," 45/94 ","Q2","52.66","0.001","0.309","0.587","62.2","Q2",
"International Journal of Aeronautical and Space Sciences","INT J AERONAUT SPACE","2093-274X","2093-2480","ENGINEERING, AEROSPACE","SCIE","1,038","1.4","Q2","0.52"," 22/52 ","1.4","Q3","1.3","0.3"," 22/52 ","Q2","58.65","0.001","0.267","0.274","58.7","Q3",
"Orthopedic Reviews","ORTHOP REV","2035-8237","2035-8164","ORTHOPEDICS","ESCI","1,037","1.4","Q3","0.51"," 82/136 ","1.6","Q3","1.4","0.2"," 97/136 ","Q3","29.04","0.001","0.238","0.414","40.1","Q3",
"BULLETIN OF INSECTOLOGY","B INSECTOL","1721-8861","2283-0332","ENTOMOLOGY","SCIE","1,033","1.3","Q2","0.55"," 52/109 ","1.3","Q3","1.2","0.3"," 53/109 ","Q2","51.83","0","0.102","0.306","52.8","Q3",
"Osong Public Health and Research Perspectives","OSONG PUBLIC HEALTH","2210-9099","2233-6052","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","1,026","2.1","Q3","1.14"," 202/403 ","N/A","N/A","2","0.2"," 67/403 ","Q1","83.50","0.001","0.208","N/A","50.0","N/A",
"JOURNAL OF THE CHINESE INSTITUTE OF ENGINEERS","J CHIN INST ENG","0253-3839","2158-7299","ENGINEERING, MULTIDISCIPLINARY","SCIE","1,020","1","Q3","0.34"," 104/179 ","1","Q3","0.8","0.2"," 102/180 ","Q3","43.61","0","0.105","0.159","42.2","Q3",
"International Journal of Industrial Engineering Computations","INT J IND ENG COMP","1923-2926","1923-2934","ENGINEERING, INDUSTRIAL","SCIE","1,006","1.6","Q4","0.45"," 52/69 ","1.9","Q3","1.2","0.5"," 41/69 ","Q3","41.30","0","0.107","0.317","25.4","Q3",
"International Journal of Industrial Engineering Computations","INT J IND ENG COMP","1923-2926","1923-2934","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","1,006","1.6","Q3","0.45"," 65/106 ","1.9","Q3","1.2","0.5"," 65/106 ","Q3","39.15","0","0.107","0.317","39.2","Q4",
"INDIAN JOURNAL OF GENETICS AND PLANT BREEDING","INDIAN J GENET PL BR","0019-5200","0975-6906","PLANT SCIENCES","SCIE","1,003","1","Q3","0.29"," 194/265 ","0.9","Q4","0.6","0.4"," 199/265 ","Q4","25.09","0","0.077","0.13","27.0","Q4",
"Natural Computing","NAT COMPUT","1567-7818","1572-9796","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","986","1.7","Q3","0.36"," 143/197 ","1.7","Q3","1.6","0.2"," 149/198 ","Q3","25.00","0.001","0.286","0.551","27.7","Q3",
"Natural Computing","NAT COMPUT","1567-7818","1572-9796","COMPUTER SCIENCE, THEORY & METHODS","SCIE","986","1.7","Q2","0.36"," 64/143 ","1.7","Q2","1.6","0.2"," 90/143 ","Q3","37.41","0.001","0.286","0.551","55.6","Q2",
"Maderas-Ciencia y Tecnologia","MADERAS-CIENC TECNOL","0717-3644","0718-221X","MATERIALS SCIENCE, PAPER & WOOD","SCIE","979","1.2","Q3","0.5"," 12/23 ","1.6","Q2","1.2","0.5"," 9/23 ","Q2","63.04","0.001","0.121","0.248","50.0","Q2",
"JMIR Aging","JMIR AGING","N/A","2561-7605","GERIATRICS & GERONTOLOGY","ESCI","948","5","Q1","1.2"," 12/74 ","N/A","N/A","4.8","0.4"," 19/74 ","Q1","75.00","0.002","0.416","N/A","84.5","N/A",
"JMIR Aging","JMIR AGING","N/A","2561-7605","GERONTOLOGY","ESCI","948","5","Q1","1.2"," 1/47 ","N/A","N/A","4.8","0.4"," 9/48 ","Q1","82.29","0.002","0.416","N/A","98.9","N/A",
"JMIR Aging","JMIR AGING","N/A","2561-7605","MEDICAL INFORMATICS","ESCI","948","5","Q1","1.2"," 8/44 ","N/A","N/A","4.8","0.4"," 10/44 ","Q1","78.41","0.002","0.416","N/A","83.0","N/A",
"Global Qualitative Nursing Research","GLOB QUALIT NURS RES","2333-3936","2333-3936","NURSING","ESCI","936","2.2","Q1","1.04"," 46/191 ","2.3","Q2","2.1","0.5"," 43/191 ","Q1","77.75","0.001","0.162","0.629","76.2","Q2",
"COASTAL ENGINEERING JOURNAL","COAST ENG J","2166-4250","1793-6292","ENGINEERING, CIVIL","SCIE","936","1.9","Q3","0.53"," 91/181 ","2.3","Q2","1.7","0.4"," 82/181 ","Q2","54.97","0.001","0.171","0.494","50.0","Q2",
"COASTAL ENGINEERING JOURNAL","COAST ENG J","2166-4250","1793-6292","ENGINEERING, OCEAN","SCIE","936","1.9","Q2","0.53"," 8/18 ","2.3","Q2","1.7","0.4"," 10/18 ","Q2","47.22","0.001","0.171","0.494","58.3","Q2",
"Quaestiones Mathematicae","QUAEST MATH","1607-3606","1727-933X","MATHEMATICS","SCIE","912","0.6","Q3","0.53"," 263/489 ","0.8","Q2","0.6","0.1"," 279/489 ","Q3","43.05","0.002","0.386","0.321","46.3","Q3",
"FOLIA HISTOCHEMICA ET CYTOBIOLOGICA","FOLIA HISTOCHEM CYTO","0239-8508","1897-5631","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","910","1.7","Q4","0.28"," 266/313 ","1.5","Q4","1.7","0.3"," 284/313 ","Q4","9.42","0","0.066","0.272","15.2","Q4",
"FOLIA HISTOCHEMICA ET CYTOBIOLOGICA","FOLIA HISTOCHEM CYTO","0239-8508","1897-5631","CELL BIOLOGY","SCIE","910","1.7","Q4","0.28"," 182/205 ","1.5","Q4","1.7","0.3"," 191/205 ","Q4","7.07","0","0.066","0.272","11.5","Q4",
"Journal of Agriculture Food Systems and Community Development","J AGRIC FOOD SYST CO","2152-0798","2152-0801","AGRICULTURAL ECONOMICS & POLICY","ESCI","909","1.6","Q2","0.48"," 18/39 ","1.8","Q2","1.3","0.6"," 23/39 ","Q3","42.31","0.001","0.192","0.363","55.1","Q2",
"Journal of Agriculture Food Systems and Community Development","J AGRIC FOOD SYST CO","2152-0798","2152-0801","DEVELOPMENT STUDIES","ESCI","909","1.6","Q3","0.48"," 39/63 ","1.8","Q3","1.3","0.6"," 40/63 ","Q3","37.30","0.001","0.192","0.363","38.9","Q4",
"Advances in Accounting","ADV ACCOUNT","0882-6110","1046-5715","BUSINESS, FINANCE","ESCI","909","1.2","Q3","0.41"," 151/231 ","1.9","Q3","1.1","0.3"," 146/231 ","Q3","37.01","0","0.105","0.435","34.8","Q3",
"PHYCOLOGICAL RESEARCH","PHYCOL RES","1322-0829","1440-1835","MARINE & FRESHWATER BIOLOGY","SCIE","900","1.6","Q2","0.51"," 56/119 ","1.4","Q3","1.4","<0.1"," 65/119 ","Q3","45.80","0","0.088","0.289","53.4","Q3",
"Journal of Oil Palm Research","J OIL PALM RES","N/A","2811-4701","FOOD SCIENCE & TECHNOLOGY","SCIE","898","1.2","Q4","0.23"," 140/173 ","1.3","Q4","0.8","0.5"," 146/173 ","Q4","15.90","0","0.087","0.153","19.4","Q4",
"KLINISCHE PADIATRIE","KLIN PADIATR","0300-8630","1439-3824","PEDIATRICS","SCIE","885","1.2","Q3","0.34"," 119/186 ","1","Q4","1.2","0.3"," 138/186 ","Q3","26.08","0","0.082","0.271","36.3","Q4",
"Journal of Decision Systems","J DECIS SYST","1246-0125","2116-7052","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","879","2.8","Q2","0.6"," 36/106 ","2.7","Q2","2.2","1.1"," 46/106 ","Q2","57.08","0.001","0.167","0.428","66.5","Q3",
"Journal of Transportation Engineering Part B-Pavements","J TRANSP ENG B-PAVE","N/A","2573-5438","ENGINEERING, CIVIL","SCIE","869","1.9","Q3","0.46"," 91/181 ","2.1","Q3","1.9","0.7"," 91/181 ","Q3","50.00","0.001","0.294","0.43","50.0","Q2",
"Journal of Transportation Engineering Part B-Pavements","J TRANSP ENG B-PAVE","N/A","2573-5438","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","869","1.9","Q3","0.46"," 41/72 ","2.1","Q3","1.9","0.7"," 39/72 ","Q3","46.53","0.001","0.294","0.43","43.8","Q3",
"SAGE Open Nursing","SAGE OPEN NURS","2377-9608","2377-9608","NURSING","ESCI","860","2","Q2","0.94"," 61/191 ","2.2","Q2","1.9","0.3"," 57/191 ","Q2","70.42","0.001","0.314","0.504","68.3","Q2",
"Higher Education Skills and Work-based Learning","HIGH EDUC SKILL WORK","2042-3896","2042-390X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","857","1.9","Q2","0.9"," 212/756 ","2.1","Q2","1.4","0.4"," 270/756 ","Q2","64.35","0.001","0.177","0.317","72.0","Q3",
"JOURNAL OF LOGIC AND COMPUTATION","J LOGIC COMPUT","0955-792X","1465-363X","COMPUTER SCIENCE, THEORY & METHODS","SCIE","853","0.7","Q3","0.62"," 104/143 ","0.7","Q4","0.6","0.2"," 61/143 ","Q2","57.69","0.001","0.278","0.41","27.6","Q3",
"JOURNAL OF LOGIC AND COMPUTATION","J LOGIC COMPUT","0955-792X","1465-363X","LOGIC","SCIE","853","0.7","Q1","0.62"," 4/25 ","0.7","Q1","0.6","0.2"," 14/25 ","Q2","46.00","0.001","0.278","0.41","86.0","Q2",
"Environmental Epidemiology","ENVIRON EPIDEMIOL","N/A","2474-7882","ENVIRONMENTAL SCIENCES","ESCI","849","3.3","Q2","0.78"," 159/358 ","N/A","N/A","3.2","0.7"," 131/359 ","Q2","63.65","0.002","0.466","N/A","55.7","N/A",
"Environmental Epidemiology","ENVIRON EPIDEMIOL","N/A","2474-7882","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","849","3.3","Q1","0.78"," 96/403 ","N/A","N/A","3.2","0.7"," 153/403 ","Q2","62.16","0.002","0.466","N/A","76.3","N/A",
"International Journal of Biomedical Imaging","INT J BIOMED IMAGING","1687-4188","1687-4196","ENGINEERING, BIOMEDICAL","ESCI","845","3.3","Q2","0.9"," 53/122 ","3.4","Q2","3.3","0.3"," 35/122 ","Q2","71.72","0","0.063","0.707","57.0","Q2",
"CYBERNETICS AND SYSTEMS","CYBERNET SYST","0196-9722","1087-6553","COMPUTER SCIENCE, CYBERNETICS","SCIE","844","1.1","Q3","0.2"," 23/32 ","1.3","Q4","1.1","0.5"," 25/32 ","Q4","23.44","0.001","0.161","0.26","29.7","Q4",
"Public Organization Review","PUBLIC ORGAN REV","1566-7170","1573-7098","PUBLIC ADMINISTRATION","ESCI","839","1.6","Q3","0.7"," 55/91 ","N/A","N/A","1.5","0.2"," 52/91 ","Q3","43.41","0.001","0.19","N/A","40.1","N/A",
"Contemporary Problems of Ecology","CONTEMP PROBL ECOL+","1995-4255","1995-4263","ECOLOGY","SCIE","834","0.7","Q4","0.18"," 171/195 ","0.8","Q4","0.6","0.2"," 175/195 ","Q4","10.51","0","0.092","0.127","12.6","Q4",
"History Compass","HISTORY COMPASS","1478-0542","1478-0542","HISTORY","ESCI","830","0.5","Q1","1.47"," 84/518 ","0.6","Q1","0.5","<0.1"," 75/519 ","Q1","85.65","0.001","0.22","0.517","83.9","Q1",
"Journal of Internet Technology","J INTERNET TECHNOL","1607-9264","2079-4029","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","820","0.9","Q4","0.33"," 203/249 ","0.8","Q4","0.7","0.1"," 186/251 ","Q3","26.10","0.001","0.2","0.122","18.7","Q4",
"Journal of Internet Technology","J INTERNET TECHNOL","1607-9264","2079-4029","TELECOMMUNICATIONS","SCIE","820","0.9","Q4","0.33"," 101/119 ","0.8","Q4","0.7","0.1"," 97/119 ","Q3","18.91","0.001","0.2","0.122","15.5","Q4",
"Proceedings of the Institution of Civil Engineers-Ground Improvement","PROC INST CIV ENG-GR","1755-0750","1755-0769","ENGINEERING, GEOLOGICAL","ESCI","808","1.3","Q3","0.57"," 45/63 ","1.5","Q3","1.2","0.8"," 36/63 ","Q3","43.65","0","0.076","0.29","29.4","Q3",
"ICHNOS-AN INTERNATIONAL JOURNAL FOR PLANT AND ANIMAL TRACES","ICHNOS","1042-0940","1563-5236","PALEONTOLOGY","SCIE","803","0.8","Q4","0.44"," 49/56 ","1","Q4","0.7","0.4"," 50/56 ","Q4","11.61","0","0.062","0.274","13.4","Q4",
"Ocean Science Journal","OCEAN SCI J","1738-5261","2005-7172","MARINE & FRESHWATER BIOLOGY","SCIE","792","1.2","Q3","0.39"," 78/119 ","1.3","Q3","1.2","0.3"," 81/119 ","Q3","32.35","0.001","0.121","0.289","34.9","Q3",
"Ocean Science Journal","OCEAN SCI J","1738-5261","2005-7172","OCEANOGRAPHY","SCIE","792","1.2","Q4","0.39"," 53/65 ","1.3","Q4","1.2","0.3"," 52/65 ","Q3","20.77","0.001","0.121","0.289","19.2","Q4",
"Problems of Atomic Science and Technology","PROBL ATOM SCI TECH","1562-6016","1562-6016","PHYSICS, NUCLEAR","ESCI","785","0.5","Q4","0.13"," 20/22 ","0.3","Q4","0.2","0.1"," 20/22 ","Q4","11.36","0","0.082","0.044","11.4","Q4",
"Neurology International","NEUROL INT","2035-8377","2035-8377","CLINICAL NEUROLOGY","ESCI","782","3.2","Q2","0.85"," 80/277 ","2.6","Q3","3","0.8"," 96/278 ","Q2","65.65","0.001","0.237","0.631","71.3","Q3",
"International Orthodontics","INT ORTHOD","1761-7227","1879-680X","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","762","1.8","Q2","0.71"," 72/157 ","1.4","Q3","1.7","0.4"," 84/157 ","Q3","46.82","0.001","0.21","0.302","54.5","Q3",
"Current Drug Safety","CURR DRUG SAF","1574-8863","2212-3911","PHARMACOLOGY & PHARMACY","ESCI","755","1.1","Q4","0.31"," 296/354 ","1.5","Q4","1.1","0.4"," 292/354 ","Q4","17.66","0.001","0.13","0.363","16.5","Q3",
"npj Science of Learning","NPJ SCI LEARN","N/A","2056-7936","EDUCATION & EDUCATIONAL RESEARCH","SSCI","749","3.6","Q1","1.24"," 48/756 ","4.4","Q1","3.5","0.4"," 156/756 ","Q1","79.43","0.002","0.362","1.61","93.7","Q1",
"npj Science of Learning","NPJ SCI LEARN","N/A","2056-7936","NEUROSCIENCES","SCIE","749","3.6","Q2","1.24"," 103/310 ","4.4","Q2","3.5","0.4"," 65/310 ","Q1","79.19","0.002","0.362","1.61","66.9","Q1",
"npj Science of Learning","NPJ SCI LEARN","N/A","2056-7936","PSYCHOLOGY, EXPERIMENTAL","SSCI","749","3.6","Q1","1.24"," 10/99 ","4.4","Q1","3.5","0.4"," 18/99 ","Q1","82.32","0.002","0.362","1.61","90.4","Q1",
"Case Reports in Surgery","CASE REP SURG","2090-6900","2090-6919","SURGERY","ESCI","730","0.6","Q4","0.25"," 239/290 ","0.7","Q4","0.6","0.1"," 240/290 ","Q4","17.41","0.001","0.134","0.15","17.8","Q4",
"Frontiers in Oral Health","FRONT ORAL HEALTH","N/A","2673-4842","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","728","3","Q1","0.91"," 28/157 ","3.1","Q1","3","0.4"," 58/157 ","Q2","63.38","0.001","0.257","0.631","82.5","Q2",
