"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Journal of Veterinary Cardiology","J VET CARDIOL","1760-2734","1875-0834","VETERINARY SCIENCES","SCIE","1,339","1.5","Q2","0.85"," 66/167 ","1.7","Q2","1.2","0.2"," 47/168 ","Q2","72.32","0.001","0.165","0.296","60.8","Q3",
"JOURNAL OF AQUATIC ANIMAL HEALTH","J AQUAT ANIM HEALTH","0899-7659","1548-8667","FISHERIES","SCIE","1,338","1.5","Q3","0.56"," 34/62 ","2.1","Q2","1.5","0.3"," 36/62 ","Q3","42.74","0","0.108","0.444","46.0","Q2",
"JOURNAL OF AQUATIC ANIMAL HEALTH","J AQUAT ANIM HEALTH","0899-7659","1548-8667","VETERINARY SCIENCES","SCIE","1,338","1.5","Q2","0.56"," 66/167 ","2.1","Q2","1.5","0.3"," 94/168 ","Q3","44.35","0","0.108","0.444","60.8","Q2",
"Brazilian Journal of Psychiatry","BRAZ J PSYCHIAT","1516-4446","1809-452X","PSYCHIATRY","SCIE, SSCI","1,328","3.6","Q1","0.76"," 66/276 ","4.3","Q1","3.6","0.9"," 115/276 ","Q2","58.51","0.003","0.553","1.11","76.3","Q2",
"Progress in Biomaterials","PROG BIOMATER","2194-0509","2194-0517","ENGINEERING, BIOMEDICAL","SCIE","1,323","4.4","Q2","0.77"," 36/122 ","7.3","Q1","4.3","3.8"," 49/122 ","Q2","60.25","0.001","0.22","0.995","70.9","Q1",
"Progress in Biomaterials","PROG BIOMATER","2194-0509","2194-0517","MATERIALS SCIENCE, BIOMATERIALS","SCIE","1,323","4.4","Q2","0.77"," 23/53 ","7.3","Q1","4.3","3.8"," 22/53 ","Q2","59.43","0.001","0.22","0.995","57.5","Q1",
"BRAGANTIA","BRAGANTIA","0006-8705","1678-4499","AGRICULTURE, MULTIDISCIPLINARY","SCIE","1,285","1.2","Q2","0.48"," 40/89 ","1.3","Q2","1.1","0.2"," 37/89 ","Q2","58.99","0","0.108","0.209","55.6","Q2",
"American Journal of Distance Education","AM J DISTANCE EDUC","0892-3647","1538-9286","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,272","1.2","Q2","1.01"," 370/756 ","3.1","Q1","1.2","0.2"," 231/756 ","Q2","69.51","0.001","0.165","0.766","51.1","Q1",
"Iranian Journal of Microbiology","IRAN J MICROBIOL","2008-3289","2008-4447","MICROBIOLOGY","ESCI","1,264","1.3","Q4","0.25"," 144/161 ","1.6","Q4","1.3","0.3"," 147/161 ","Q4","9.01","0.001","0.218","0.272","10.9","Q4",
"MARINE GEODESY","MAR GEOD","0149-0419","1521-060X","GEOCHEMISTRY & GEOPHYSICS","SCIE","1,246","2","Q2","0.52"," 45/101 ","2.1","Q2","1.9","0.2"," 51/101 ","Q3","50.00","0.001","0.116","0.473","55.9","Q3",
"MARINE GEODESY","MAR GEOD","0149-0419","1521-060X","OCEANOGRAPHY","SCIE","1,246","2","Q2","0.52"," 30/65 ","2.1","Q3","1.9","0.2"," 40/65 ","Q3","39.23","0.001","0.116","0.473","54.6","Q3",
"MARINE GEODESY","MAR GEOD","0149-0419","1521-060X","REMOTE SENSING","SCIE","1,246","2","Q3","0.52"," 37/62 ","2.1","Q3","1.9","0.2"," 34/62 ","Q3","45.97","0.001","0.116","0.473","41.1","Q3",
"Clinical and Experimental Dental Research","CLIN EXP DENT RES","2057-4347","2057-4347","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","1,244","1.7","Q3","0.76"," 79/157 ","2.2","Q2","1.6","0.4"," 78/157 ","Q2","50.64","0.002","0.434","0.466","50.0","Q2",
"Advances in Mathematical Physics","ADV MATH PHYS","1687-9120","1687-9139","PHYSICS, MATHEMATICAL","SCIE","1,237","1","Q3","0.4"," 41/60 ","1.1","Q3","0.9","0.5"," 46/60 ","Q4","24.17","0.002","0.364","0.273","32.5","Q4",
"Innovative Higher Education","INNOV HIGH EDUC","0742-5627","1573-1758","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,210","2.2","Q1","1.12"," 169/756 ","2","Q2","2","0.3"," 194/756 ","Q2","74.40","0.001","0.213","0.552","77.7","Q2",
"Cardiovascular Ultrasound","CARDIOVASC ULTRASOUN","N/A","1476-7120","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","1,209","1.9","Q3","0.45"," 123/220 ","2.2","Q3","1.9","0.6"," 128/220 ","Q3","42.05","0.001","0.206","0.647","44.3","Q2",
"Applied Food Research","APPL FOOD RES","2772-5022","2772-5022","FOOD SCIENCE & TECHNOLOGY","ESCI","1,190","4.5","Q1","0.94"," 42/173 ","4.5","Q2","4.4","1.2"," 46/173 ","Q2","73.70","0.001","0.249","0.599","76.0","Q2",
"GEOGRAFISKA ANNALER SERIES A-PHYSICAL GEOGRAPHY","GEOGR ANN A","0435-3676","1468-0459","GEOGRAPHY, PHYSICAL","SCIE","1,180","1.4","Q3","0.49"," 44/65 ","1.4","Q3","1.4","0.3"," 40/65 ","Q3","39.23","0","0.064","0.375","33.1","Q3",
"GEOGRAFISKA ANNALER SERIES A-PHYSICAL GEOGRAPHY","GEOGR ANN A","0435-3676","1468-0459","GEOLOGY","SCIE","1,180","1.4","Q2","0.49"," 21/60 ","1.4","Q2","1.4","0.3"," 37/60 ","Q3","39.17","0","0.064","0.375","65.8","Q2",
"International Journal of Biomaterials","INT J BIOMATER","1687-8787","1687-8795","MATERIALS SCIENCE, BIOMATERIALS","ESCI","1,178","3","Q3","0.44"," 38/53 ","3.7","Q3","2.9","0.8"," 44/53 ","Q4","17.92","0.001","0.136","0.501","29.2","Q3",
"Communications Medicine","COMMUN MED-LONDON","2730-664X","2730-664X","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","1,168","5.4","Q1","1.31"," 36/189 ","5.4","Q1","5.3","1.2"," 33/189 ","Q1","82.80","0.003","0.598","1.823","81.2","Q1",
"ZEITSCHRIFT FUR RHEUMATOLOGIE","Z RHEUMATOL","0340-1855","1435-1250","RHEUMATOLOGY","SCIE","1,165","0.9","Q4","0.29"," 51/57 ","1","Q4","0.7","0.3"," 48/57 ","Q4","16.67","0.001","0.206","0.201","11.4","Q4",
"Journal of Applied Analysis and Computation","J APPL ANAL COMPUT","2156-907X","2158-5644","MATHEMATICS, APPLIED","SCIE","1,159","1","Q3","0.84"," 181/331 ","1","Q3","0.9","0.5"," 114/331 ","Q2","65.71","0.002","0.347","0.255","45.5","Q4",
"Arhiv za Higijenu Rada i Toksikologiju-Archives of Industrial Hygiene and Toxicology","ARH HIG RADA TOKSIKO","0004-1254","1848-6312","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,156","1.7","Q3","0.39"," 260/403 ","2.1","Q3","1.6","0.1"," 316/403 ","Q4","21.71","0.001","0.13","0.381","35.6","Q4",
"Arhiv za Higijenu Rada i Toksikologiju-Archives of Industrial Hygiene and Toxicology","ARH HIG RADA TOKSIKO","0004-1254","1848-6312","TOXICOLOGY","SCIE","1,156","1.7","Q4","0.39"," 86/106 ","2.1","Q4","1.6","0.1"," 97/106 ","Q4","8.96","0.001","0.13","0.381","19.3","Q4",
"Ultrasonography","ULTRASONOGRAPHY","2288-5919","2288-5943","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,146","2.4","Q2","0.84"," 78/204 ","2.7","Q2","2.2","0.4"," 65/204 ","Q2","68.38","0.002","0.345","0.701","62.0","Q2",
"Counselling Psychology Quarterly","COUNS PSYCHOL Q","0951-5070","1469-3674","PSYCHOLOGY, APPLIED","ESCI","1,132","1.6","Q3","0.76"," 68/113 ","2.3","Q3","1.5","0.3"," 54/114 ","Q2","53.07","0.001","0.28","0.727","40.3","Q3",
"ETHOLOGY ECOLOGY & EVOLUTION","ETHOL ECOL EVOL","0394-9370","1828-7131","BEHAVIORAL SCIENCES","SCIE","1,113","1.3","Q4","0.64"," 43/55 ","1.3","Q4","1.3","0.2"," 37/55 ","Q2","33.64","0.001","0.159","0.386","22.7","Q4",
"ETHOLOGY ECOLOGY & EVOLUTION","ETHOL ECOL EVOL","0394-9370","1828-7131","ZOOLOGY","SCIE","1,113","1.3","Q2","0.64"," 69/180 ","1.3","Q2","1.3","0.2"," 82/180 ","Q2","54.72","0.001","0.159","0.386","61.9","Q2",
"JOURNAL OF FIRE SCIENCES","J FIRE SCI","0734-9041","1530-8049","ENGINEERING, MULTIDISCIPLINARY","SCIE","1,077","1.9","Q2","0.45"," 63/179 ","2.1","Q2","1.8","0.4"," 81/180 ","Q2","55.28","0","0.081","0.366","65.1","Q2",
"JOURNAL OF FIRE SCIENCES","J FIRE SCI","0734-9041","1530-8049","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,077","1.9","Q3","0.45"," 301/438 ","2.1","Q3","1.8","0.4"," 267/438 ","Q2","39.16","0","0.081","0.366","31.4","Q3",
"IEEE Journal of Microwaves","IEEE J MICROW","N/A","2692-8388","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,063","6.9","Q1","1.64"," 35/352 ","6.9","Q1","6.4","1.5"," 35/354 ","Q1","90.25","0.002","0.456","1.893","90.2","Q1",
"Pedagogy Culture and Society","PEDAGOG CULT SOC","1468-1366","1747-5104","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,057","1.9","Q2","1.21"," 212/756 ","1.7","Q2","1.8","0.5"," 168/756 ","Q1","77.84","0.001","0.288","0.578","72.0","Q2",
"Pigment & Resin Technology","PIGM RESIN TECHNOL","0369-9420","1758-6941","CHEMISTRY, APPLIED","SCIE","1,053","1.3","Q3","0.22"," 54/74 ","1.2","Q4","1.1","0.4"," 58/74 ","Q3","22.30","0.001","0.114","0.14","27.7","Q4",
"Pigment & Resin Technology","PIGM RESIN TECHNOL","0369-9420","1758-6941","ENGINEERING, CHEMICAL","SCIE","1,053","1.3","Q3","0.22"," 122/170 ","1.2","Q3","1.1","0.4"," 124/171 ","Q3","27.78","0.001","0.114","0.14","28.5","Q4",
"Pigment & Resin Technology","PIGM RESIN TECHNOL","0369-9420","1758-6941","MATERIALS SCIENCE, COATINGS & FILMS","SCIE","1,053","1.3","Q4","0.22"," 19/23 ","1.2","Q4","1.1","0.4"," 19/23 ","Q3","19.57","0.001","0.114","0.14","19.6","Q4",
"Neuro-Oncology Practice","NEURO-ONCOL PRACT","2054-2577","2054-2585","CLINICAL NEUROLOGY","ESCI","1,030","2.4","Q2","0.74"," 137/277 ","2.4","Q3","2.3","0.6"," 128/278 ","Q2","54.14","0.002","0.476","0.847","50.7","Q2",
"REVISTA CLINICA ESPANOLA","REV CLIN ESP","0014-2565","1578-1860","MEDICINE, GENERAL & INTERNAL","SCIE","1,007","2.3","Q2","0.49"," 87/325 ","1.9","Q2","2.1","0.5"," 120/329 ","Q2","63.68","0.001","0.196","0.377","73.4","Q2",
"Photobiomodulation Photomedicine and Laser Surgery","PHOTOBIOMOD PHOTOMED","N/A","2578-5478","SURGERY","SCIE","1,003","1.8","Q2","0.79"," 123/290 ","2.6","Q2","1.7","0.4"," 112/290 ","Q2","61.55","0.001","0.31","0.465","57.8","Q3",
"Crop Breeding and Applied Biotechnology","CROP BREED APPL BIOT","1984-7033","1518-7853","AGRONOMY","SCIE","994","1.3","Q3","0.34"," 67/125 ","1.3","Q3","1","0.2"," 74/125 ","Q3","41.20","0.001","0.12","0.213","46.8","Q3",
"Crop Breeding and Applied Biotechnology","CROP BREED APPL BIOT","1984-7033","1518-7853","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","994","1.3","Q4","0.34"," 158/174 ","1.3","Q4","1","0.2"," 147/174 ","Q3","15.80","0.001","0.12","0.213","9.5","Q4",
"Journal of Surface Investigation","J SURF INVESTIG","1027-4510","1819-7094","PHYSICS, CONDENSED MATTER","ESCI","992","0.5","Q4","0.08"," 77/79 ","0.4","Q4","0.3","0.1"," 77/79 ","Q4","3.16","0.001","0.128","0.06","3.2","Q4",
"Radiation Detection Technology and Methods","RADIAT DETECT TECHNO","2509-9930","2509-9949","NUCLEAR SCIENCE & TECHNOLOGY","ESCI","991","4.2","Q1","0.39"," 2/40 ","2.5","Q1","4.2","0.8"," 30/40 ","Q3","26.25","0.002","0.376","0.62","96.3","Q1",
"JOURNAL OF CHANGE MANAGEMENT","J CHANG MANAG","1469-7017","1479-1811","MANAGEMENT","ESCI","988","3","Q2","0.69"," 177/401 ","3.3","Q2","2.3","0.4"," 192/402 ","Q2","52.36","0.001","0.135","0.746","56.0","Q2",
"Journal of Organizational and End User Computing","J ORGAN END USER COM","1546-2234","1546-5012","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","978","3.6","Q2","1.28"," 78/249 ","3.1","Q2","3.1","0.4"," 45/251 ","Q1","82.27","0.001","0.155","0.395","68.9","Q3",
"Journal of Organizational and End User Computing","J ORGAN END USER COM","1546-2234","1546-5012","INFORMATION SCIENCE & LIBRARY SCIENCE","SSCI","978","3.6","Q1","1.28"," 28/160 ","3.1","Q2","3.1","0.4"," 28/161 ","Q1","82.92","0.001","0.155","0.395","82.8","Q2",
"Journal of Organizational and End User Computing","J ORGAN END USER COM","1546-2234","1546-5012","MANAGEMENT","SSCI","978","3.6","Q2","1.28"," 143/401 ","3.1","Q3","3.1","0.4"," 83/402 ","Q1","79.48","0.001","0.155","0.395","64.5","Q3",
"JOURNAL OF PERINATAL & NEONATAL NURSING","J PERINAT NEONAT NUR","0893-2190","1550-5073","NURSING","SCIE, SSCI","977","1.5","Q3","0.62"," 99/191 ","1.9","Q2","1.4","0.2"," 106/191 ","Q3","44.76","0.001","0.234","0.663","48.4","Q1",
"JOURNAL OF PERINATAL & NEONATAL NURSING","J PERINAT NEONAT NUR","0893-2190","1550-5073","OBSTETRICS & GYNECOLOGY","SCIE","977","1.5","Q3","0.62"," 89/136 ","1.9","Q3","1.4","0.2"," 79/136 ","Q3","42.28","0.001","0.234","0.663","34.9","Q2",
"JOURNAL OF PERINATAL & NEONATAL NURSING","J PERINAT NEONAT NUR","0893-2190","1550-5073","PEDIATRICS","SCIE","977","1.5","Q2","0.62"," 86/186 ","1.9","Q2","1.4","0.2"," 99/186 ","Q3","47.04","0.001","0.234","0.663","54.0","Q2",
"NORWEGIAN JOURNAL OF GEOLOGY","NORW J GEOL","2387-5844","2387-5852","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","975","0.6","Q4","0.23"," 225/253 ","1.3","Q3","0.6","0.5"," 211/253 ","Q4","16.80","0","0.108","0.443","11.3","Q3",
"Journal of Cancer Prevention","J CANCER PREV","2288-3649","2288-3657","ONCOLOGY","ESCI","972","2.5","Q3","0.41"," 183/322 ","3.1","Q2","2.5","0.1"," 237/322 ","Q3","26.55","0.001","0.167","0.662","43.3","Q3",
"Journal of Crop Improvement","J CROP IMPROV","1542-7528","1542-7536","AGRONOMY","ESCI","964","1","Q3","0.34"," 79/125 ","1.4","Q3","1","0.9"," 74/125 ","Q3","41.20","0.001","0.118","0.224","37.2","Q3",
"Journal of Crop Improvement","J CROP IMPROV","1542-7528","1542-7536","PLANT SCIENCES","ESCI","964","1","Q3","0.34"," 194/265 ","1.4","Q3","1","0.9"," 177/265 ","Q3","33.40","0.001","0.118","0.224","27.0","Q3",
"IEEE Transactions on Sustainable Computing","IEEE T SUST COMPUT","2377-3782","2377-3782","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","949","3","Q2","1.12"," 20/59 ","3.3","Q2","2.9","0.9"," 13/59 ","Q1","78.81","0.001","0.322","0.766","66.9","Q2",
"IEEE Transactions on Sustainable Computing","IEEE T SUST COMPUT","2377-3782","2377-3782","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","949","3","Q2","1.12"," 95/249 ","3.3","Q2","2.9","0.9"," 61/251 ","Q1","75.90","0.001","0.322","0.766","62.0","Q2",
"IEEE Transactions on Sustainable Computing","IEEE T SUST COMPUT","2377-3782","2377-3782","TELECOMMUNICATIONS","SCIE","949","3","Q2","1.12"," 53/119 ","3.3","Q2","2.9","0.9"," 34/119 ","Q1","71.85","0.001","0.322","0.766","55.9","Q2",
"Biochemistry Research International","BIOCHEM RES INT","2090-2247","2090-2255","BIOCHEMICAL RESEARCH METHODS","ESCI","925","3.4","Q2","0.64"," 26/85 ","3.1","Q2","3.3","0.4"," 44/85 ","Q3","48.82","0","0.089","0.508","70.0","Q3",
"Acta Cardiologica Sinica","ACTA CARDIOL SIN","1011-6842","1011-6842","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","919","1.8","Q3","0.4"," 128/220 ","1.7","Q3","1.4","0.5"," 142/220 ","Q3","35.68","0.001","0.19","0.355","42.0","Q4",
"Materiali in Tehnologije","MATER TEHNOL","1580-2949","1580-3414","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","918","0.6","Q4","0.12"," 408/438 ","0.6","Q4","0.6","0.1"," 410/438 ","Q4","6.51","0","0.09","0.086","7.0","Q4",
"Materiali in Tehnologije","MATER TEHNOL","1580-2949","1580-3414","METALLURGY & METALLURGICAL ENGINEERING","SCIE","918","0.6","Q4","0.12"," 75/90 ","0.6","Q4","0.6","0.1"," 82/91 ","Q4","10.44","0","0.09","0.086","17.2","Q4",
"Iranian Journal of Science and Technology-Transactions of Mechanical Engineering","IJST-T MECH ENG","2228-6187","2364-1835","ENGINEERING, MECHANICAL","SCIE","909","1.5","Q3","0.39"," 114/180 ","1.4","Q3","1.2","0.5"," 115/180 ","Q3","36.39","0.001","0.192","0.214","36.9","Q3",
"Multiple Sclerosis Journal-Experimental Translational and Clinical","MULT SCLER J-EXP TRA","N/A","2055-2173","CLINICAL NEUROLOGY","ESCI","908","2.5","Q2","0.76"," 127/277 ","N/A","N/A","2.5","0.4"," 122/278 ","Q2","56.29","0.002","0.411","N/A","54.3","N/A",
"Emergencias","EMERGENCIAS","1137-6821","2386-5857","EMERGENCY MEDICINE","SCIE","901","5.4","Q1","1.74"," 4/54 ","3.1","Q1","3.7","1.1"," 5/54 ","Q1","91.67","0.001","0.261","0.661","93.5","Q2",
"NEWSLETTERS ON STRATIGRAPHY","NEWSL STRATIGR","0078-0421","N/A","GEOLOGY","SCIE","888","2.1","Q1","1.38"," 7/60 ","2.3","Q1","1.9","1.1"," 5/60 ","Q1","92.50","0.001","0.139","0.71","89.2","Q1",
"International Journal of Renewable Energy Development-IJRED","INT J RENEW ENERGY D","2252-4940","2252-4940","ENERGY & FUELS","ESCI","877","2.4","Q3","0.43"," 119/170 ","2.2","Q3","2","0.7"," 118/173 ","Q3","32.08","0.001","0.139","0.259","30.3","Q4",
"International Journal of Renewable Energy Development-IJRED","INT J RENEW ENERGY D","2252-4940","2252-4940","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","ESCI","877","2.4","Q3","0.43"," 68/91 ","2.2","Q4","2","0.7"," 70/91 ","Q3","23.63","0.001","0.139","0.259","25.8","Q4",
"INTERNATIONAL JOURNAL OF VEHICLE DESIGN","INT J VEHICLE DES","0143-3369","1741-5314","ENGINEERING, MECHANICAL","SCIE","875","0.6","Q4","0.15"," 163/180 ","1.3","Q3","0.6","<0.1"," 165/180 ","Q4","8.61","0","0.064","0.194","9.7","Q4",
"INTERNATIONAL JOURNAL OF VEHICLE DESIGN","INT J VEHICLE DES","0143-3369","1741-5314","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","875","0.6","Q4","0.15"," 64/72 ","1.3","Q3","0.6","<0.1"," 60/72 ","Q4","17.36","0","0.064","0.194","11.8","Q4",
"Human Factors and Ergonomics in Manufacturing & Service Industries","HUM FACTOR ERGON MAN","1090-8471","1520-6564","ENGINEERING, MANUFACTURING","SCIE","849","2.2","Q3","0.48"," 45/68 ","2.2","Q3","2.1","0.3"," 42/68 ","Q3","38.97","0.001","0.155","0.436","34.6","Q3",
"Human Factors and Ergonomics in Manufacturing & Service Industries","HUM FACTOR ERGON MAN","1090-8471","1520-6564","ERGONOMICS","SSCI","849","2.2","Q2","0.48"," 12/24 ","2.2","Q3","2.1","0.3"," 16/24 ","Q3","35.42","0.001","0.155","0.436","52.1","Q4",
"JOURNAL OF NIPPON MEDICAL SCHOOL","J NIPPON MED SCH","1345-4676","1347-3409","MEDICINE, GENERAL & INTERNAL","SCIE","848","1.2","Q2","0.34"," 150/325 ","1","Q3","1.1","0.4"," 152/329 ","Q2","53.95","0.001","0.147","0.235","54.0","Q3",
"mHealth","MHEALTH","N/A","2306-9740","HEALTH CARE SCIENCES & SERVICES","ESCI","845","2.2","Q2","0.57"," 83/174 ","N/A","N/A","2.1","0.5"," 112/175 ","Q3","36.29","0.001","0.298","N/A","52.6","N/A",
"mHealth","MHEALTH","N/A","2306-9740","MEDICAL INFORMATICS","ESCI","845","2.2","Q3","0.57"," 32/44 ","N/A","N/A","2.1","0.5"," 36/44 ","Q3","19.32","0.001","0.298","N/A","28.4","N/A",
"Hepatitis Monthly","HEPAT MON","1735-143X","1735-3408","GASTROENTEROLOGY & HEPATOLOGY","SCIE","837","0.3","Q4","0.11"," 136/143 ","0.5","Q4","0.3","0.2"," 135/143 ","Q4","5.94","0","0.04","0.096","5.2","Q4",
"Revista de Administracao Publica","REV ADM PUBL-RIO JAN","0034-7612","1982-3134","PUBLIC ADMINISTRATION","ESCI","829","1","Q3","0.48"," 67/91 ","1.3","Q3","1","0.1"," 63/91 ","Q3","31.32","0.001","0.247","0.407","26.9","Q3",
"Journal of the International Association of Providers of AIDS Care","J INT ASSOC PRO AIDS","2325-9574","2325-9582","INFECTIOUS DISEASES","ESCI","818","2.2","Q3","0.34"," 83/132 ","N/A","N/A","2.1","0.2"," 101/132 ","Q4","23.86","0.001","0.276","N/A","37.5","N/A",
"OSIRIS","OSIRIS","0369-7827","1933-8287","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","818","0.9","Q2","0.52"," 32/104 ","0.9","Q2","0.9","0.1"," 49/104 ","Q2","53.37","0","0.096","0.717","69.7","Q2",
"Journal of Ophthalmic Inflammation and Infection","J OPHTHALMIC INFLAMM","1869-5760","1869-5760","OPHTHALMOLOGY","ESCI","817","2.9","Q1","1.01"," 21/95 ","2.7","Q2","2.7","0.3"," 29/95 ","Q2","70.00","0.001","0.237","0.838","78.4","Q2",
"Grey Systems-Theory and Application","GREY SYST","2043-9377","2043-9385","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","801","3.2","Q1","0.89"," 20/135 ","2.6","Q1","2.1","0.7"," 34/135 ","Q2","75.19","0.001","0.127","0.337","85.6","Q3",
"Journal of Neuropsychology","J NEUROPSYCHOL","1748-6645","1748-6653","PSYCHOLOGY","SCIE","772","2","Q2","0.58"," 44/92 ","2.2","Q3","1.9","0.2"," 54/92 ","Q3","41.85","0.001","0.241","0.783","52.7","Q2",
"Journal of Neuropsychology","J NEUROPSYCHOL","1748-6645","1748-6653","PSYCHOLOGY, EXPERIMENTAL","SSCI","772","2","Q3","0.58"," 52/99 ","2.2","Q3","1.9","0.2"," 72/99 ","Q3","27.78","0.001","0.241","0.783","48.0","Q3",
"IZVESTIYA MATHEMATICS","IZV MATH+","1064-5632","1468-4810","MATHEMATICS","SCIE","764","0.8","Q2","0.68"," 178/489 ","0.8","Q2","0.7","0.1"," 191/489 ","Q2","61.04","0.001","0.257","0.602","63.7","Q2",
"Elektronika Ir Elektrotechnika","ELEKTRON ELEKTROTECH","1392-1215","1392-1215","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","754","0.9","Q4","0.25"," 294/352 ","0.8","Q4","0.8","0.2"," 289/354 ","Q4","18.50","0","0.072","0.125","16.6","Q4",
"JOURNAL OF BRYOLOGY","J BRYOL","0373-6687","1743-2820","PLANT SCIENCES","SCIE","749","1.2","Q3","0.46"," 175/265 ","1.4","Q3","0.8","0.1"," 141/265 ","Q3","46.98","0","0.084","0.291","34.2","Q3",
"ISSUES IN ACCOUNTING EDUCATION","ISS ACCOUNT EDUC","0739-3172","1558-7983","BUSINESS, FINANCE","ESCI","736","1","Q3","0.28"," 166/231 ","1","Q4","0.5","0.9"," 176/231 ","Q4","24.03","0","0.031","0.133","28.4","Q4",
"Petrophysics","PETROPHYSICS","1529-9074","1529-9074","ENGINEERING, PETROLEUM","SCIE","725","0.7","Q3","0.25"," 17/23 ","1.1","Q3","0.6","0.1"," 17/25 ","Q3","34.00","0","0.109","0.246","28.3","Q2",
"Petrophysics","PETROPHYSICS","1529-9074","1529-9074","GEOCHEMISTRY & GEOPHYSICS","SCIE","725","0.7","Q4","0.25"," 85/101 ","1.1","Q3","0.6","0.1"," 78/101 ","Q3","23.27","0","0.109","0.246","16.3","Q4",
"Radiological Physics and Technology","RADIOL PHYS TECHNOL","1865-0333","1865-0341","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","724","1.7","Q3","0.46"," 118/204 ","1.5","Q3","1.5","0.2"," 128/204 ","Q3","37.50","0.001","0.154","0.36","42.4","Q3",
"Journal of Applied Biomedicine","J APPL BIOMED","1214-021X","1214-0287","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","720","2","Q3","0.44"," 122/189 ","1.7","Q4","1.9","0.4"," 131/189 ","Q3","30.95","0","0.07","0.274","35.7","Q4",
"Journal of Applied Biomedicine","J APPL BIOMED","1214-021X","1214-0287","PHARMACOLOGY & PHARMACY","SCIE","720","2","Q3","0.44"," 222/354 ","1.7","Q3","1.9","0.4"," 257/354 ","Q3","27.54","0","0.07","0.274","37.4","Q4",
"Journal of Clinical Tuberculosis and Other Mycobacterial Diseases","J CLIN TUBER OTH MYC","2405-5794","2405-5794","INFECTIOUS DISEASES","ESCI","720","1.9","Q3","0.41"," 90/132 ","N/A","N/A","1.9","0.4"," 90/132 ","Q3","32.20","0.001","0.327","N/A","32.2","N/A",
"Journal of Clinical Tuberculosis and Other Mycobacterial Diseases","J CLIN TUBER OTH MYC","2405-5794","2405-5794","MICROBIOLOGY","ESCI","720","1.9","Q4","0.41"," 130/161 ","N/A","N/A","1.9","0.4"," 135/161 ","Q3","16.46","0.001","0.327","N/A","19.6","N/A",
"Journal of Clinical Tuberculosis and Other Mycobacterial Diseases","J CLIN TUBER OTH MYC","2405-5794","2405-5794","RESPIRATORY SYSTEM","ESCI","720","1.9","Q3","0.41"," 66/100 ","N/A","N/A","1.9","0.4"," 72/101 ","Q3","29.21","0.001","0.327","N/A","34.5","N/A",
"Cerne","CERNE","0104-7760","N/A","FORESTRY","SCIE","716","0.7","Q3","0.25"," 63/89 ","1.1","Q3","0.6","0.1"," 69/89 ","Q4","23.03","0","0.074","0.19","29.8","Q3",
"Journal of Multi-Criteria Decision Analysis","J MULTI-CRITERIA DEC","1057-9214","1099-1360","MANAGEMENT","ESCI","713","1.9","Q3","0.4"," 251/401 ","2","Q3","1.8","0.3"," 274/402 ","Q3","31.97","0","0.09","0.439","37.5","Q3",
"Adolescent Health Medicine and Therapeutics","ADOLESC HEALTH MED T","1179-318X","1179-318X","PEDIATRICS","ESCI","706","1.7","Q2","0.7"," 78/186 ","3.3","Q1","1.7","0.5"," 82/186 ","Q2","56.18","0.001","0.136","0.953","58.3","Q1",
