"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"CHINA OCEAN ENGINEERING","CHINA OCEAN ENG","0890-5487","2191-8945","ENGINEERING, CIVIL","SCIE","1,358","1.8","Q3","0.43"," 95/181 ","1.6","Q3","1.6","0.4"," 103/181 ","Q3","43.37","0.001","0.191","0.267","47.8","Q3",
"CHINA OCEAN ENGINEERING","CHINA OCEAN ENG","0890-5487","2191-8945","ENGINEERING, MECHANICAL","SCIE","1,358","1.8","Q3","0.43"," 99/180 ","1.6","Q3","1.6","0.4"," 106/180 ","Q3","41.39","0.001","0.191","0.267","45.3","Q3",
"CHINA OCEAN ENGINEERING","CHINA OCEAN ENG","0890-5487","2191-8945","ENGINEERING, OCEAN","SCIE","1,358","1.8","Q3","0.43"," 10/18 ","1.6","Q3","1.6","0.4"," 13/18 ","Q3","30.56","0.001","0.191","0.267","47.2","Q3",
"CHINA OCEAN ENGINEERING","CHINA OCEAN ENG","0890-5487","2191-8945","WATER RESOURCES","SCIE","1,358","1.8","Q3","0.43"," 78/127 ","1.6","Q4","1.6","0.4"," 86/127 ","Q3","32.68","0.001","0.191","0.267","39.0","Q4",
"International Journal of Applied Glass Science","INT J APPL GLASS SCI","2041-1286","2041-1294","MATERIALS SCIENCE, CERAMICS","SCIE","1,337","2.1","Q2","0.47"," 12/31 ","2.1","Q2","2","0.5"," 11/31 ","Q2","66.13","0.001","0.217","0.392","62.9","Q2",
"ANATOMIA HISTOLOGIA EMBRYOLOGIA","ANAT HISTOL EMBRYOL","0340-2096","1439-0264","ANATOMY & MORPHOLOGY","SCIE","1,333","0.8","Q4","0.45"," 19/22 ","1","Q4","0.7","0.2"," 19/22 ","Q3","15.91","0.001","0.165","0.196","15.9","Q4",
"ANATOMIA HISTOLOGIA EMBRYOLOGIA","ANAT HISTOL EMBRYOL","0340-2096","1439-0264","VETERINARY SCIENCES","SCIE","1,333","0.8","Q3","0.45"," 108/167 ","1","Q3","0.7","0.2"," 104/168 ","Q3","38.39","0.001","0.165","0.196","35.6","Q3",
"iMeta","IMETA","2770-5986","2770-596X","MICROBIOLOGY","ESCI","1,330","23.7","Q1","4.08"," 2/161 ","23.7","Q1","22","5.9"," 5/161 ","Q1","97.20","0.002","0.46","5.772","99.1","Q1",
"EXPERIMENTAL TECHNIQUES","EXP TECHNIQUES","0732-8818","1747-1567","ENGINEERING, MECHANICAL","SCIE","1,317","1.5","Q3","0.46"," 114/180 ","1.5","Q3","1.4","0.3"," 101/180 ","Q3","44.17","0.001","0.19","0.263","36.9","Q3",
"EXPERIMENTAL TECHNIQUES","EXP TECHNIQUES","0732-8818","1747-1567","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","1,317","1.5","Q3","0.46"," 22/38 ","1.5","Q3","1.4","0.3"," 20/38 ","Q3","48.68","0.001","0.19","0.263","43.4","Q3",
"EXPERIMENTAL TECHNIQUES","EXP TECHNIQUES","0732-8818","1747-1567","MECHANICS","SCIE","1,317","1.5","Q3","0.46"," 115/170 ","1.5","Q3","1.4","0.3"," 109/170 ","Q3","36.18","0.001","0.19","0.263","32.6","Q3",
"INTERNATIONAL FORESTRY REVIEW","INT FOREST REV","1465-5489","2053-7778","FORESTRY","SCIE","1,303","1.5","Q2","0.45"," 40/89 ","1.6","Q3","1.3","0.3"," 51/89 ","Q3","43.26","0.001","0.118","0.337","55.6","Q2",
"PROCEEDINGS OF THE ENTOMOLOGICAL SOCIETY OF WASHINGTON","P ENTOMOL SOC WASH","0013-8797","0013-8797","ENTOMOLOGY","SCIE","1,302","0.4","Q4","0.18"," 98/109 ","0.4","Q4","0.3","<0.1"," 101/109 ","Q4","7.80","0","0.066","0.13","10.6","Q4",
"HEMOGLOBIN","HEMOGLOBIN","0363-0269","1532-432X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,298","1.2","Q4","0.19"," 291/313 ","1.1","Q4","1.1","0.1"," 299/313 ","Q4","4.63","0.001","0.148","0.243","7.2","Q4",
"HEMOGLOBIN","HEMOGLOBIN","0363-0269","1532-432X","HEMATOLOGY","SCIE","1,298","1.2","Q4","0.19"," 78/97 ","1.1","Q4","1.1","0.1"," 84/97 ","Q4","13.92","0.001","0.148","0.243","20.1","Q4",
"Cancer Genetics","CANCER GENET-NY","2210-7762","2210-7770","GENETICS & HEREDITY","SCIE","1,279","1.4","Q4","0.4"," 152/191 ","1.7","Q4","1.4","0.3"," 150/191 ","Q3","21.73","0.001","0.324","0.507","20.7","Q3",
"Cancer Genetics","CANCER GENET-NY","2210-7762","2210-7770","ONCOLOGY","SCIE","1,279","1.4","Q4","0.4"," 263/322 ","1.7","Q4","1.4","0.3"," 241/322 ","Q3","25.31","0.001","0.324","0.507","18.5","Q3",
"International Journal of e-Collaboration","INT J E-COLLAB","1548-3673","1548-3681","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","1,273","0.2","Q4","0.16"," 248/249 ","0.3","Q4","0.2","0.2"," 234/251 ","Q4","6.97","0","0.014","0.055","0.6","Q4",
"Soccer & Society","SOCCER SOC","1466-0970","1743-9590","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","1,265","1","Q3","0.31"," 100/139 ","1.3","Q3","0.9","0.2"," 98/139 ","Q3","29.86","0.001","0.216","0.333","28.4","Q3",
"Journal of Information Technology in Construction","J INF TECHNOL CONSTR","1874-4753","1874-4753","ENGINEERING, CIVIL","ESCI","1,246","3.6","Q1","0.64"," 41/181 ","3.4","Q2","3.3","0.6"," 65/181 ","Q2","64.36","0.001","0.164","0.487","77.6","Q2",
"Atmospheric and Oceanic Science Letters","ATMOS OCEAN SCI LETT","1674-2834","2376-6123","METEOROLOGY & ATMOSPHERIC SCIENCES","ESCI","1,224","2.3","Q3","0.57"," 68/110 ","2","Q3","2.2","1.2"," 66/110 ","Q3","40.45","0.002","0.334","0.577","38.6","Q3",
"World Mycotoxin Journal","WORLD MYCOTOXIN J","1875-0710","1875-0796","FOOD SCIENCE & TECHNOLOGY","SCIE","1,221","1.7","Q3","0.5"," 122/173 ","2.3","Q3","1.5","0.5"," 104/173 ","Q3","40.17","0.001","0.148","0.394","29.8","Q3",
"World Mycotoxin Journal","WORLD MYCOTOXIN J","1875-0710","1875-0796","MYCOLOGY","SCIE","1,221","1.7","Q4","0.5"," 25/33 ","2.3","Q3","1.5","0.5"," 24/33 ","Q3","28.79","0.001","0.148","0.394","25.8","Q4",
"World Mycotoxin Journal","WORLD MYCOTOXIN J","1875-0710","1875-0796","TOXICOLOGY","SCIE","1,221","1.7","Q4","0.5"," 86/106 ","2.3","Q3","1.5","0.5"," 83/106 ","Q3","22.17","0.001","0.148","0.394","19.3","Q4",
"Advances in Nonlinear Analysis","ADV NONLINEAR ANAL","2191-9496","2191-950X","MATHEMATICS","SCIE","1,193","3.2","Q1","3.4"," 8/489 ","2.6","Q1","3","1.8"," 4/489 ","Q1","99.28","0.003","0.706","1.199","98.5","Q1",
"Advances in Nonlinear Analysis","ADV NONLINEAR ANAL","2191-9496","2191-950X","MATHEMATICS, APPLIED","SCIE","1,193","3.2","Q1","3.4"," 14/331 ","2.6","Q1","3","1.8"," 2/331 ","Q1","99.55","0.003","0.706","1.199","95.9","Q1",
"TRANSPORTATION PLANNING AND TECHNOLOGY","TRANSPORT PLAN TECHN","0308-1060","1029-0354","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","1,183","1.3","Q3","0.31"," 50/72 ","1.6","Q3","1.2","0.4"," 51/72 ","Q3","29.86","0.001","0.148","0.376","31.3","Q3",
"POLISH JOURNAL OF VETERINARY SCIENCES","POL J VET SCI","1505-1773","2300-2557","VETERINARY SCIENCES","SCIE","1,182","0.8","Q3","0.38"," 108/167 ","0.8","Q3","0.7","0.1"," 117/168 ","Q3","30.65","0.001","0.11","0.136","35.6","Q3",
"Journal of Marketing Education","J MARKET EDUC","0273-4753","1552-6550","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,175","2.8","Q1","1.36"," 99/756 ","3.4","Q1","1.9","0.3"," 138/756 ","Q1","81.81","0","0.103","0.512","87.0","Q2",
"Atoms","ATOMS","N/A","2218-2004","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","ESCI","1,173","1.7","Q3","0.46"," 25/40 ","1.8","Q3","1.3","0.5"," 24/40 ","Q3","41.25","0.002","0.469","0.495","38.8","Q2",
"Surface Science Spectra","SURF SCI SPECTRA","1055-5269","1520-8575","PHYSICS, CONDENSED MATTER","ESCI","1,157","1.6","Q3","0.22"," 55/79 ","1.7","Q3","1","0.2"," 66/79 ","Q4","17.09","0","0.065","0.232","31.0","Q4",
"CHINESE JOURNAL OF CHEMICAL PHYSICS","CHINESE J CHEM PHYS","1674-0068","2327-2244","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","1,149","1.2","Q4","0.29"," 34/40 ","1.1","Q4","1.1","0.3"," 36/40 ","Q4","11.25","0.001","0.218","0.227","16.3","Q4",
"ECOLOGY OF FOOD AND NUTRITION","ECOL FOOD NUTR","0367-0244","1543-5237","NUTRITION & DIETETICS","SCIE","1,140","1.7","Q4","0.34"," 88/114 ","1.9","Q4","1.7","0.4"," 87/114 ","Q4","24.12","0.001","0.152","0.492","23.2","Q3",
"Mausam","MAUSAM","0252-9416","0252-9416","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","1,083","0.7","Q4","0.14"," 108/110 ","0.8","Q4","0.6","0.2"," 110/110 ","Q4","0.45","0","0.099","0.166","2.3","Q4",
"CALCOLO","CALCOLO","0008-0624","1126-5434","MATHEMATICS","SCIE","1,080","1.4","Q1","1"," 57/489 ","1.8","Q1","1.3","0.6"," 87/489 ","Q1","82.31","0.002","0.379","0.84","88.4","Q1",
"CALCOLO","CALCOLO","0008-0624","1126-5434","MATHEMATICS, APPLIED","SCIE","1,080","1.4","Q2","1"," 102/331 ","1.8","Q1","1.3","0.6"," 80/331 ","Q1","75.98","0.002","0.379","0.84","69.3","Q2",
"Health Information Science and Systems","HEALTH INF SCI SYST","2047-2501","2047-2501","MEDICAL INFORMATICS","SCIE","1,078","4.7","Q1","1.18"," 10/44 ","5.4","Q2","4.2","1"," 11/44 ","Q1","76.14","0.001","0.253","0.913","78.4","Q3",
"Alexandria Journal of Medicine","ALEX J MED","2090-5068","2090-5076","MEDICINE, GENERAL & INTERNAL","ESCI","1,077","0.8","Q3","0.24"," 190/325 ","3.6","Q1","0.8","0.1"," 185/329 ","Q3","43.92","0.001","0.223","0.615","41.7","Q2",
"ISOTOPES IN ENVIRONMENTAL AND HEALTH STUDIES","ISOT ENVIRON HEALT S","1025-6016","1477-2639","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","1,065","1.1","Q4","0.31"," 38/44 ","1.5","Q3","1","0.3"," 37/44 ","Q4","17.05","0.001","0.116","0.355","14.8","Q2",
"ISOTOPES IN ENVIRONMENTAL AND HEALTH STUDIES","ISOT ENVIRON HEALT S","1025-6016","1477-2639","ENVIRONMENTAL SCIENCES","SCIE","1,065","1.1","Q4","0.31"," 317/358 ","1.5","Q4","1","0.3"," 296/359 ","Q4","17.69","0.001","0.116","0.355","11.6","Q4",
"Journal of Industrial Engineering and Management-JIEM","J IND ENG MANAG-JIEM","2013-8423","2013-0953","ENGINEERING, INDUSTRIAL","ESCI","1,060","2","Q3","0.28"," 41/69 ","2.1","Q3","1.8","0.2"," 55/69 ","Q4","21.01","0","0.107","0.305","41.3","Q4",
"JOURNAL OF ANIMAL AND FEED SCIENCES","J ANIM FEED SCI","1230-1388","1230-1388","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","1,057","1.4","Q3","0.49"," 42/80 ","1.3","Q3","1.3","0.4"," 48/80 ","Q3","40.63","0","0.081","0.224","48.1","Q3",
"International Journal of Critical Infrastructure Protection","INT J CRIT INFR PROT","1874-5482","2212-2087","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","1,047","4.1","Q1","1.23"," 58/249 ","3.5","Q2","3.9","0.5"," 51/251 ","Q1","79.88","0.001","0.211","0.671","76.9","Q2",
"International Journal of Critical Infrastructure Protection","INT J CRIT INFR PROT","1874-5482","2212-2087","ENGINEERING, MULTIDISCIPLINARY","SCIE","1,047","4.1","Q1","1.23"," 27/179 ","3.5","Q1","3.9","0.5"," 27/180 ","Q1","85.28","0.001","0.211","0.671","85.2","Q1",
"Language Learning Journal","LANG LEARN J","0957-1736","1753-2167","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,044","2.2","Q1","1.25"," 169/756 ","2.2","Q2","2.1","0.5"," 155/756 ","Q1","79.56","0.002","0.366","0.693","77.7","Q2",
"Journal of Family Nursing","J FAM NURS","1074-8407","1552-549X","FAMILY STUDIES","SSCI","1,038","2.6","Q1","1.25"," 11/66 ","3.6","Q1","2.4","0.6"," 10/66 ","Q1","85.61","0.001","0.203","0.959","84.1","Q1",
"Journal of Family Nursing","J FAM NURS","1074-8407","1552-549X","NURSING","SCIE, SSCI","1,038","2.6","Q1","1.25"," 27/191 ","3.6","Q1","2.4","0.6"," 22/191 ","Q1","88.74","0.001","0.203","0.959","86.1","Q1",
"Annals of Leisure Research","ANN LEIS RES","1174-5398","2159-6816","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","1,035","2.1","Q2","0.46"," 65/139 ","2.2","Q3","2","0.3"," 80/139 ","Q3","42.81","0.001","0.221","0.532","53.6","Q2",
"IET Computer Vision","IET COMPUT VIS","1751-9632","1751-9640","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","1,033","1.5","Q4","0.31"," 154/197 ","1.5","Q4","1.3","0.1"," 156/198 ","Q4","21.46","0.001","0.234","0.295","22.1","Q4",
"IET Computer Vision","IET COMPUT VIS","1751-9632","1751-9640","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,033","1.5","Q3","0.31"," 252/352 ","1.5","Q3","1.3","0.1"," 267/354 ","Q4","24.72","0.001","0.234","0.295","28.6","Q3",
"OPTICAL REVIEW","OPT REV","1340-6000","1349-9432","OPTICS","SCIE","1,027","1.1","Q4","0.32"," 93/119 ","1","Q4","1","0.2"," 94/120 ","Q4","22.08","0.001","0.159","0.232","22.3","Q3",
"Plant Genetic Resources-Characterization and Utilization","PLANT GENET RESOUR-C","1479-2621","1479-263X","PLANT SCIENCES","SCIE","1,024","1.2","Q3","0.28"," 175/265 ","1.2","Q3","1.1","0.1"," 205/265 ","Q4","22.83","0","0.097","0.192","34.2","Q4",
"Journal of Gastric Cancer","J GASTRIC CANCER","2093-582X","2093-5641","GASTROENTEROLOGY & HEPATOLOGY","SCIE","1,016","3.2","Q2","0.59"," 49/143 ","2.8","Q2","2.7","1.5"," 68/143 ","Q2","52.80","0.001","0.212","0.648","66.1","Q3",
"Journal of Gastric Cancer","J GASTRIC CANCER","2093-582X","2093-5641","ONCOLOGY","SCIE","1,016","3.2","Q2","0.59"," 129/322 ","2.8","Q3","2.7","1.5"," 180/322 ","Q2","44.25","0.001","0.212","0.648","60.1","Q3",
"Journal of Pathology Clinical Research","J PATHOL CLIN RES","N/A","2056-4538","PATHOLOGY","SCIE","1,015","3.4","Q1","1.4"," 22/88 ","3.8","Q1","3.3","0.5"," 13/88 ","Q1","85.80","0.002","0.433","1.284","75.6","Q1",
"Computer Science Education","COMPUT SCI EDUC","0899-3408","1744-5175","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,007","3","Q1","1.29"," 83/756 ","3.8","Q1","2.6","0.4"," 150/756 ","Q1","80.22","0.001","0.157","0.768","89.1","Q1",
"RANGELAND JOURNAL","RANGELAND J","1036-9872","1834-7541","ECOLOGY","SCIE","1,007","1.2","Q4","0.33"," 147/195 ","1.2","Q4","1","0.5"," 152/195 ","Q4","22.31","0","0.095","0.27","24.9","Q4",
"CIRUGIA ESPANOLA","CIR ESPAN","0009-739X","1578-147X","SURGERY","SCIE","1,005","1.3","Q3","0.55"," 177/290 ","1.5","Q3","1.1","0.5"," 166/290 ","Q3","42.93","0.001","0.192","0.324","39.1","Q3",
"NIPPON SUISAN GAKKAISHI","NIPPON SUISAN GAKK","0021-5392","1349-998X","FISHERIES","SCIE","1,004","0.5","Q4","0.15"," 55/62 ","0.3","Q4","0.3","0.1"," 58/62 ","Q4","7.26","0","0.029","0.05","12.1","Q4",
"ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS","ACM T DES AUTOMAT EL","1084-4309","1557-7309","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","996","2.2","Q3","0.52"," 32/59 ","1.7","Q3","2.1","0.4"," 35/59 ","Q3","41.53","0.001","0.23","0.419","46.6","Q3",
"ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS","ACM T DES AUTOMAT EL","1084-4309","1557-7309","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","996","2.2","Q2","0.52"," 59/131 ","1.7","Q3","2.1","0.4"," 77/131 ","Q3","41.60","0.001","0.23","0.419","55.3","Q3",
"THERMAL ENGINEERING","THERM ENG+","0040-6015","1555-6301","ENERGY & FUELS","ESCI","984","0.9","Q4","0.11"," 155/170 ","N/A","N/A","0.7","0.3"," 166/173 ","Q4","4.34","0.001","0.117","N/A","9.1","N/A",
"THERMAL ENGINEERING","THERM ENG+","0040-6015","1555-6301","THERMODYNAMICS","ESCI","984","0.9","Q4","0.11"," 64/76 ","N/A","N/A","0.7","0.3"," 73/76 ","Q4","4.61","0.001","0.117","N/A","16.4","N/A",
"Journal of Periodontal and Implant Science","J PERIODONTAL IMPLAN","2093-2278","2093-2286","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","974","2.2","Q2","0.91"," 52/157 ","2.7","Q2","2.1","1.4"," 58/157 ","Q2","63.38","0.001","0.168","0.521","67.2","Q2",
"STRATIGRAPHY AND GEOLOGICAL CORRELATION","STRATIGR GEO CORREL+","0869-5938","1555-6263","GEOLOGY","SCIE","974","1","Q3","0.48"," 39/60 ","1.1","Q3","0.7","0.3"," 39/60 ","Q3","35.83","0","0.108","0.291","35.8","Q3",
"STRATIGRAPHY AND GEOLOGICAL CORRELATION","STRATIGR GEO CORREL+","0869-5938","1555-6263","PALEONTOLOGY","SCIE","974","1","Q4","0.48"," 43/56 ","1.1","Q4","0.7","0.3"," 48/56 ","Q3","15.18","0","0.108","0.291","24.1","Q4",
"Beton- und Stahlbetonbau","BETON- STAHLBETONBAU","0005-9900","1437-1006","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","973","1","Q4","0.24"," 71/91 ","0.9","Q4","0.5","0.8"," 70/91 ","Q4","23.63","0.001","0.127","0.143","22.5","Q4",
"Beton- und Stahlbetonbau","BETON- STAHLBETONBAU","0005-9900","1437-1006","ENGINEERING, CIVIL","SCIE","973","1","Q4","0.24"," 141/181 ","0.9","Q4","0.5","0.8"," 140/181 ","Q4","22.93","0.001","0.127","0.143","22.4","Q4",
"Beton- und Stahlbetonbau","BETON- STAHLBETONBAU","0005-9900","1437-1006","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","973","1","Q3","0.24"," 27/38 ","0.9","Q3","0.5","0.8"," 30/38 ","Q4","22.37","0.001","0.127","0.143","30.3","Q4",
"Beton- und Stahlbetonbau","BETON- STAHLBETONBAU","0005-9900","1437-1006","MATERIALS SCIENCE, COMPOSITES","SCIE","973","1","Q4","0.24"," 30/35 ","0.9","Q4","0.5","0.8"," 29/35 ","Q4","18.57","0.001","0.127","0.143","15.7","Q4",
"Colloids and Interfaces","COLLOID INTERFAC","N/A","2504-5377","CHEMISTRY, PHYSICAL","ESCI","964","2.5","Q3","0.32"," 119/178 ","2.6","Q3","2.4","0.9"," 145/178 ","Q4","18.82","0.001","0.232","0.391","33.4","Q3",
"Plasma and Fusion Research","PLASMA FUSION RES","1880-6821","1880-6821","PHYSICS, FLUIDS & PLASMAS","ESCI","956","0.8","Q4","0.25"," 37/40 ","0.6","Q4","0.6","0.1"," 37/40 ","Q4","8.75","0.001","0.189","0.178","8.8","Q4",
"Central European Journal of Public Health","CENT EUR J PUBL HEAL","1210-7778","1803-1048","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","951","1.1","Q4","0.31"," 331/403 ","1.3","Q4","1.1","<0.1"," 339/403 ","Q4","16.00","0.001","0.148","0.271","18.0","Q4",
"Natural Language Engineering","NAT LANG ENG","1351-3249","1469-8110","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","944","2.3","Q3","1.42"," 116/197 ","1.8","Q3","2.2","0.2"," 33/198 ","Q1","83.59","0.001","0.176","0.461","41.4","Q3",
"Natural Language Engineering","NAT LANG ENG","1351-3249","1469-8110","LANGUAGE & LINGUISTICS","AHCI","944","2.3","N/A","1.42"," N/A ","1.8","N/A","2.2","0.2"," 45/393 ","Q1","88.68","0.001","0.176","0.461","N/A","Q2",
"Natural Language Engineering","NAT LANG ENG","1351-3249","1469-8110","LINGUISTICS","SSCI","944","2.3","Q1","1.42"," 33/297 ","1.8","Q2","2.2","0.2"," 51/297 ","Q1","83.00","0.001","0.176","0.461","89.1","Q3",
"PHYTON-INTERNATIONAL JOURNAL OF EXPERIMENTAL BOTANY","PHYTON-INT J EXP BOT","0031-9457","1851-5657","PLANT SCIENCES","SCIE","929","1.3","Q3","0.39"," 166/265 ","1.2","Q3","1.2","0.5"," 162/265 ","Q3","39.06","0.001","0.142","0.168","37.5","Q4",
"COMPUTATIONAL GEOMETRY-THEORY AND APPLICATIONS","COMP GEOM-THEOR APPL","0925-7721","1879-081X","MATHEMATICS","SCIE","917","0.4","Q4","0.33"," 379/489 ","0.5","Q3","0.4","0.1"," 417/489 ","Q4","14.83","0.001","0.139","0.279","22.6","Q3",
"COMPUTATIONAL GEOMETRY-THEORY AND APPLICATIONS","COMP GEOM-THEOR APPL","0925-7721","1879-081X","MATHEMATICS, APPLIED","SCIE","917","0.4","Q4","0.33"," 294/331 ","0.5","Q4","0.4","0.1"," 268/331 ","Q4","19.18","0.001","0.139","0.279","11.3","Q4",
"Journal of Intelligent Systems","J INTELL SYST","0334-1860","2191-026X","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","916","2.1","Q3","0.41"," 123/197 ","1.8","Q3","2","0.4"," 135/198 ","Q3","32.07","0.001","0.201","0.287","37.8","Q4",
"Gynecologie Obstetrique Fertilite & Senologie","GYNECOL OBST FERT SE","2468-7197","2468-7189","OBSTETRICS & GYNECOLOGY","SCIE","908","0.6","Q4","0.29"," 116/136 ","0.7","Q4","0.5","0.2"," 109/136 ","Q4","20.22","0.001","0.179","0.196","15.1","Q4",
"International Journal of Simulation Modelling","INT J SIMUL MODEL","1726-4529","1996-8566","ENGINEERING, INDUSTRIAL","SCIE","902","2.6","Q2","0.49"," 29/69 ","2.1","Q3","1.8","0.1"," 39/69 ","Q3","44.20","0.001","0.144","0.259","58.7","Q4",
"International Journal of Simulation Modelling","INT J SIMUL MODEL","1726-4529","1996-8566","ENGINEERING, MANUFACTURING","SCIE","902","2.6","Q2","0.49"," 33/68 ","2.1","Q3","1.8","0.1"," 41/68 ","Q3","40.44","0.001","0.144","0.259","52.2","Q4",
"JOURNAL OF MEDICAL INVESTIGATION","J MED INVESTIG","1343-1420","1349-6867","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","901","0.7","Q4","0.15"," 165/189 ","0.9","Q4","0.7","<0.1"," 167/189 ","Q4","11.90","0.001","0.126","0.214","13.0","Q4",
"Dental and Medical Problems","DENT MED PROBL","1644-387X","2300-9020","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","896","2.7","Q1","1.05"," 35/157 ","2.4","Q2","2.3","0.5"," 44/157 ","Q1","72.29","0.001","0.23","0.396","78.0","Q3",
"Dental and Medical Problems","DENT MED PROBL","1644-387X","2300-9020","MEDICINE, GENERAL & INTERNAL","ESCI","896","2.7","Q1","1.05"," 67/325 ","2.4","Q2","2.3","0.5"," 48/329 ","Q1","85.56","0.001","0.23","0.396","79.5","Q2",
"Constitutional Political Economy","CONST POLITICAL ECON","1043-4062","1572-9966","LAW","ESCI","891","0.8","Q2","1.06"," 154/421 ","0.8","Q2","0.7","0.2"," 116/421 ","Q2","72.57","0","0.061","0.277","63.5","Q2",
"MENTORING & TUTORING","MENTOR TUTOR","1361-1267","1469-9745","EDUCATION & EDUCATIONAL RESEARCH","ESCI","862","1.8","Q2","0.71"," 238/756 ","2","Q2","1.2","0.4"," 351/756 ","Q2","53.64","0.001","0.118","0.47","68.6","Q2",
"METALURGIJA","METALURGIJA","0543-5846","1334-2576","METALLURGY & METALLURGICAL ENGINEERING","ESCI","844","0.6","Q4","0.16"," 75/90 ","0.5","Q4","0.4","0.2"," 75/91 ","Q4","18.13","0","0.067","0.065","17.2","Q4",
"Saudi Journal of Ophthalmology","SAUDI J OPHTHALMOL","1319-4534","2542-6680","OPHTHALMOLOGY","ESCI","842","0.6","Q4","0.25"," 85/95 ","0.9","Q4","0.6","0.3"," 83/95 ","Q4","13.16","0.001","0.15","0.23","11.1","Q4",
"Talanta Open","TALANTA OPEN","2666-8319","2666-8319","CHEMISTRY, ANALYTICAL","ESCI","828","4.1","Q1","0.8"," 24/106 ","4.3","Q1","4","1.6"," 34/106 ","Q2","68.40","0.001","0.175","0.626","77.8","Q2",
"Health Services Insights","HEALTH SERV INSIGHTS","1178-6329","1178-6329","HEALTH CARE SCIENCES & SERVICES","ESCI","811","2.4","Q2","0.82"," 73/174 ","2.6","Q2","2.4","0.3"," 68/175 ","Q2","61.43","0.001","0.21","0.706","58.3","Q3",
"GLASGOW MATHEMATICAL JOURNAL","GLASGOW MATH J","0017-0895","1469-509X","MATHEMATICS","SCIE","806","0.5","Q3","0.5"," 325/489 ","0.5","Q3","0.5","0.1"," 306/489 ","Q3","37.53","0.001","0.196","0.419","33.6","Q3",
"ACM Transactions on Human-Robot Interaction","ACM T HUM-ROBOT INTE","N/A","2573-9522","ROBOTICS","ESCI","789","4.2","Q2","1.15"," 14/46 ","4.9","Q2","4","1.4"," 11/46 ","Q1","77.17","0.001","0.247","0.94","70.7","Q2",
"Safety","SAFETY","N/A","2313-576X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","786","1.8","Q3","0.53"," 239/403 ","1.8","Q3","1.8","0.3"," 256/403 ","Q3","36.60","0.001","0.285","0.434","40.8","Q3",
"Tzu Chi Medical Journal","TZU CHI MED J","1016-3190","2223-8956","MEDICINE, GENERAL & INTERNAL","ESCI","780","1.4","Q2","0.31"," 138/325 ","1.6","Q2","1.4","0.3"," 164/329 ","Q2","50.30","0.001","0.186","0.346","57.7","Q2",
"Resuscitation Plus","RESUSC PLUS","2666-5204","2666-5204","CRITICAL CARE MEDICINE","ESCI","763","2.1","Q3","0.76"," 29/54 ","2.3","Q3","1.8","0.7"," 20/55 ","Q2","64.55","0.002","0.502","0.979","47.2","Q2",
"Resuscitation Plus","RESUSC PLUS","2666-5204","2666-5204","EMERGENCY MEDICINE","ESCI","763","2.1","Q2","0.76"," 15/54 ","2.3","Q2","1.8","0.7"," 25/54 ","Q2","54.63","0.002","0.502","0.979","73.1","Q1",
