"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Smart Agricultural Technology","SMART AGR TECHNOL","2772-3755","2772-3755","AGRICULTURAL ENGINEERING","ESCI","1,116","6.3","Q1","1.06"," 2/20 ","6.3","Q1","5.8","2.4"," 4/20 ","Q1","82.50","0","0.088","0.848","92.5","Q1",
"Smart Agricultural Technology","SMART AGR TECHNOL","2772-3755","2772-3755","AGRICULTURE, MULTIDISCIPLINARY","ESCI","1,116","6.3","Q1","1.06"," 4/89 ","6.3","Q1","5.8","2.4"," 14/89 ","Q1","84.83","0","0.088","0.848","96.1","Q1",
"Smart Agricultural Technology","SMART AGR TECHNOL","2772-3755","2772-3755","AGRONOMY","ESCI","1,116","6.3","Q1","1.06"," 4/125 ","6.3","Q1","5.8","2.4"," 18/125 ","Q1","86.00","0","0.088","0.848","97.2","Q1",
"TROPICAL DOCTOR","TROP DOCT","0049-4755","1758-1133","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,099","0.5","Q4","0.17"," 378/403 ","0.6","Q4","0.5","0.1"," 371/403 ","Q4","8.06","0.001","0.191","0.164","6.3","Q4",
"TROPICAL DOCTOR","TROP DOCT","0049-4755","1758-1133","TROPICAL MEDICINE","SCIE","1,099","0.5","Q4","0.17"," 26/28 ","0.6","Q4","0.5","0.1"," 25/28 ","Q4","12.50","0.001","0.191","0.164","8.9","Q4",
"Geomechanics for Energy and the Environment","GEOMECH ENERGY ENVIR","2352-3808","2352-3808","ENERGY & FUELS","SCIE","1,098","3.3","Q3","0.93"," 96/170 ","3.6","Q3","2.8","1.7"," 63/173 ","Q1","63.87","0.001","0.316","0.835","43.8","Q2",
"Geomechanics for Energy and the Environment","GEOMECH ENERGY ENVIR","2352-3808","2352-3808","ENGINEERING, GEOLOGICAL","SCIE","1,098","3.3","Q2","0.93"," 19/63 ","3.6","Q2","2.8","1.7"," 20/63 ","Q1","69.05","0.001","0.316","0.835","70.6","Q2",
"Geomechanics for Energy and the Environment","GEOMECH ENERGY ENVIR","2352-3808","2352-3808","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,098","3.3","Q2","0.93"," 65/253 ","3.6","Q2","2.8","1.7"," 62/253 ","Q1","75.69","0.001","0.316","0.835","74.5","Q2",
"MULTIDIMENSIONAL SYSTEMS AND SIGNAL PROCESSING","MULTIDIM SYST SIGN P","0923-6082","1573-0824","COMPUTER SCIENCE, THEORY & METHODS","SCIE","1,088","1.7","Q2","0.51"," 64/143 ","1.7","Q2","1.7","0.3"," 72/143 ","Q3","50.00","0.001","0.252","0.342","55.6","Q3",
"MULTIDIMENSIONAL SYSTEMS AND SIGNAL PROCESSING","MULTIDIM SYST SIGN P","0923-6082","1573-0824","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,088","1.7","Q3","0.51"," 227/352 ","1.7","Q3","1.7","0.3"," 190/354 ","Q3","46.47","0.001","0.252","0.342","35.7","Q3",
"Engenharia Agricola","ENG AGR-JABOTICABAL","0100-6916","1809-4430","AGRICULTURAL ENGINEERING","SCIE","1,083","0.9","Q3","0.14"," 15/20 ","1","Q4","0.7","0.1"," 15/20 ","Q3","27.50","0.001","0.122","0.14","27.5","Q4",
"AFRICAN JOURNAL OF MARINE SCIENCE","AFR J MAR SCI","1814-232X","1814-2338","MARINE & FRESHWATER BIOLOGY","SCIE","1,075","1.4","Q3","0.4"," 70/119 ","1.3","Q3","1.2","0.2"," 79/119 ","Q3","34.03","0.001","0.11","0.313","41.6","Q3",
"PALYNOLOGY","PALYNOLOGY","0191-6122","1558-9188","PALEONTOLOGY","SCIE","1,071","1.4","Q3","0.58"," 31/56 ","1.6","Q2","1.1","0.3"," 40/56 ","Q2","29.46","0.001","0.193","0.414","45.5","Q3",
"PALYNOLOGY","PALYNOLOGY","0191-6122","1558-9188","PLANT SCIENCES","SCIE","1,071","1.4","Q3","0.58"," 161/265 ","1.6","Q3","1.1","0.3"," 116/265 ","Q2","56.42","0.001","0.193","0.414","39.4","Q2",
"PROCEEDINGS OF THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA","P ACAD NAT SCI PHILA","0097-3157","N/A","BIODIVERSITY CONSERVATION","SCIE","1,071","0.5","Q4","0.37"," 69/74 ","0.6","Q4","0.5","N/A"," 51/74 ","Q3","31.76","0","0.016","0.308","7.4","Q4",
"PROCEEDINGS OF THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA","P ACAD NAT SCI PHILA","0097-3157","N/A","ECOLOGY","SCIE","1,071","0.5","Q4","0.37"," 181/195 ","0.6","Q4","0.5","N/A"," 145/195 ","Q3","25.90","0","0.016","0.308","7.4","Q4",
"Journal of Family Business Management","J FAM BUS MANAG","2043-6238","2043-6246","MANAGEMENT","ESCI","1,067","3.6","Q2","0.75"," 143/401 ","3.6","Q2","2.3","0.8"," 176/402 ","Q2","56.34","0.001","0.186","0.489","64.5","Q3",
"CoDAS","CODAS","2317-1782","2317-1782","AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY","ESCI","1,055","0.9","Q4","0.3"," 30/35 ","1.1","Q4","0.6","0.1"," 32/35 ","Q4","10.00","0.001","0.159","0.213","15.7","Q4",
"Cardiovascular Engineering and Technology","CARDIOVASC ENG TECHN","1869-408X","1869-4098","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","1,042","1.6","Q3","0.41"," 137/220 ","2.1","Q3","1.6","0.5"," 140/220 ","Q3","36.59","0.001","0.266","0.48","38.0","Q3",
"Cardiovascular Engineering and Technology","CARDIOVASC ENG TECHN","1869-408X","1869-4098","ENGINEERING, BIOMEDICAL","SCIE","1,042","1.6","Q4","0.41"," 95/122 ","2.1","Q3","1.6","0.5"," 90/122 ","Q3","26.64","0.001","0.266","0.48","22.5","Q3",
"Journal of Computers in Education","J COMPUT EDUC","2197-9987","2197-9995","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,014","4.3","Q1","2.42"," 26/756 ","4.8","Q1","4.1","0.9"," 24/756 ","Q1","96.89","0.001","0.258","0.92","96.6","Q1",
"Transportmetrica B-Transport Dynamics","TRANSPORTMETRICA B","2168-0566","2168-0582","TRANSPORTATION","SSCI","1,006","3.3","Q2","0.77"," 26/57 ","3.3","Q3","2.7","0.6"," 31/57 ","Q2","46.49","0.002","0.383","0.874","55.3","Q2",
"Transportmetrica B-Transport Dynamics","TRANSPORTMETRICA B","2168-0566","2168-0582","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","1,006","3.3","Q2","0.77"," 28/72 ","3.3","Q2","2.7","0.6"," 27/72 ","Q2","63.19","0.002","0.383","0.874","61.8","Q2",
"Journal of Quality in Maintenance Engineering","J QUAL MAINT ENG","1355-2511","1758-7832","ENGINEERING, INDUSTRIAL","ESCI","1,004","1.8","Q3","0.25"," 49/69 ","1.7","Q4","1.5","0.2"," 57/69 ","Q4","18.12","0","0.103","0.276","29.7","Q4",
"Bulletin of the Korean Mathematical Society","B KOREAN MATH SOC","1015-8634","1015-8634","MATHEMATICS","SCIE","1,003","0.6","Q3","0.48"," 263/489 ","0.6","Q3","0.6","0.1"," 321/489 ","Q3","34.46","0.001","0.314","0.299","46.3","Q3",
"Plant Stress","PLANT STRESS","2667-064X","2667-064X","PLANT SCIENCES","ESCI","989","6.8","Q1","1.63"," 16/265 ","6.8","Q1","6.5","1.1"," 20/265 ","Q1","92.64","0.001","0.193","0.936","94.2","Q1",
"Educational Research and Evaluation","EDUC RES EVAL","1380-3611","1744-4187","EDUCATION & EDUCATIONAL RESEARCH","ESCI","986","2.3","Q1","1.07"," 156/756 ","3.4","Q1","2.3","0.1"," 209/756 ","Q2","72.42","0.001","0.154","1.326","79.4","Q1",
"CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS","CAMB Q HEALTHC ETHIC","0963-1801","1469-2147","HEALTH CARE SCIENCES & SERVICES","SCIE","974","1.5","Q3","0.61"," 120/174 ","1.4","Q4","1.3","0.8"," 101/175 ","Q3","42.57","0.001","0.254","0.531","31.3","Q3",
"CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS","CAMB Q HEALTHC ETHIC","0963-1801","1469-2147","HEALTH POLICY & SERVICES","SSCI","974","1.5","Q3","0.61"," 87/118 ","1.4","Q4","1.3","0.8"," 76/119 ","Q3","36.55","0.001","0.254","0.531","26.7","Q3",
"CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS","CAMB Q HEALTHC ETHIC","0963-1801","1469-2147","SOCIAL SCIENCES, BIOMEDICAL","SSCI","974","1.5","Q3","0.61"," 30/46 ","1.4","Q4","1.3","0.8"," 33/46 ","Q3","29.35","0.001","0.254","0.531","35.9","Q4",
"Asia-Pacific Psychiatry","ASIA-PAC PSYCHIAT","1758-5864","1758-5872","PSYCHIATRY","SCIE, SSCI","971","2.8","Q2","0.74"," 105/276 ","3","Q2","2.8","0.7"," 125/276 ","Q2","54.89","0.001","0.239","0.814","62.1","Q3",
"Imaging Science in Dentistry","IMAGNG SCI DENT","2233-7822","2233-7830","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","970","1.7","Q3","0.77"," 79/157 ","2.1","Q2","1.6","0.1"," 77/157 ","Q2","51.27","0.001","0.206","0.475","50.0","Q2",
"Critical Care and Resuscitation","CRIT CARE RESUSC","1441-2772","1441-2772","CRITICAL CARE MEDICINE","SCIE","966","1.4","Q3","0.34"," 39/54 ","1.8","Q3","1","0.6"," 38/55 ","Q3","31.82","0.001","0.266","0.836","28.7","Q2",
"Physics and Chemistry of Glasses-European Journal of Glass Science and Technology Part B","PHYS CHEM GLASSES-B","1753-3562","N/A","CHEMISTRY, PHYSICAL","SCIE","961","0.3","Q4","0.07"," 178/178 ","0.5","Q4","0.3","0.3"," 177/178 ","Q4","0.84","0","0.02","0.103","0.3","Q4",
"Physics and Chemistry of Glasses-European Journal of Glass Science and Technology Part B","PHYS CHEM GLASSES-B","1753-3562","N/A","MATERIALS SCIENCE, CERAMICS","SCIE","961","0.3","Q4","0.07"," 30/31 ","0.5","Q4","0.3","0.3"," 30/31 ","Q4","4.84","0","0.02","0.103","4.8","Q4",
"Journal of Mathematical Inequalities","J MATH INEQUAL","1846-579X","1846-579X","MATHEMATICS","SCIE","957","1.1","Q1","1.33"," 98/489 ","1.1","Q1","1","0.2"," 45/489 ","Q1","90.90","0.001","0.277","0.317","80.1","Q3",
"Journal of Mathematical Inequalities","J MATH INEQUAL","1846-579X","1846-579X","MATHEMATICS, APPLIED","SCIE","957","1.1","Q2","1.33"," 163/331 ","1.1","Q2","1","0.2"," 47/331 ","Q1","85.95","0.001","0.277","0.317","50.9","Q3",
"REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA","REV MEX ASTRON ASTR","0185-1101","N/A","ASTRONOMY & ASTROPHYSICS","SCIE","955","1.1","Q3","0.17"," 59/84 ","0.9","Q4","1","0.1"," 67/84 ","Q4","20.83","0","0.096","0.335","30.4","Q3",
"EUROPEAN CYTOKINE NETWORK","EUR CYTOKINE NETW","N/A","1952-4005","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","952","2.2","Q4","0.34"," 237/313 ","2.7","Q3","2.2","<0.1"," 276/313 ","Q4","11.98","0","0.076","0.554","24.4","Q3",
"EUROPEAN CYTOKINE NETWORK","EUR CYTOKINE NETW","N/A","1952-4005","CELL BIOLOGY","SCIE","952","2.2","Q4","0.34"," 166/205 ","2.7","Q4","2.2","<0.1"," 176/205 ","Q4","14.39","0","0.076","0.554","19.3","Q4",
"EUROPEAN CYTOKINE NETWORK","EUR CYTOKINE NETW","N/A","1952-4005","IMMUNOLOGY","SCIE","952","2.2","Q4","0.34"," 137/181 ","2.7","Q3","2.2","<0.1"," 154/181 ","Q4","15.19","0","0.076","0.554","24.6","Q4",
"Techniques in Vascular and Interventional Radiology","TECH VASC INTERV RAD","1089-2516","1557-9808","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","949","1.4","Q3","0.41"," 132/204 ","1.8","Q3","1.4","0.1"," 141/204 ","Q3","31.13","0.001","0.171","0.524","35.5","Q3",
"ULTRASTRUCTURAL PATHOLOGY","ULTRASTRUCT PATHOL","0191-3123","1521-0758","MICROSCOPY","SCIE","922","1.1","Q4","0.47"," 8/8 ","1.2","Q4","1","0.3"," 8/8 ","Q3","6.25","0","0.069","0.206","6.3","Q4",
"ULTRASTRUCTURAL PATHOLOGY","ULTRASTRUCT PATHOL","0191-3123","1521-0758","PATHOLOGY","SCIE","922","1.1","Q4","0.47"," 67/88 ","1.2","Q4","1","0.3"," 64/88 ","Q3","27.84","0","0.069","0.206","24.4","Q4",
"Nature Cardiovascular Research","NAT CARDIOVASC RES","N/A","2731-0590","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","916","9.4","Q1","2.75"," 13/220 ","9.4","Q1","8.9","2.7"," 11/220 ","Q1","95.23","0.003","0.602","4.372","94.3","Q1",
"Journal of University Teaching and Learning Practice","J UNIV TEACH LEARN P","1449-9789","1449-9789","EDUCATION & EDUCATIONAL RESEARCH","ESCI","908","2","Q2","0.96"," 193/756 ","1.9","Q2","1.4","1.5"," 248/756 ","Q2","67.26","0.001","0.201","0.392","74.5","Q2",
"Issues in Educational Research","ISS EDUC RES","1837-6290","1837-6290","EDUCATION & EDUCATIONAL RESEARCH","ESCI","903","1.3","Q2","0.69"," 345/756 ","1.4","Q3","0.9","0.3"," 364/756 ","Q2","51.92","0.001","0.201","0.303","54.4","Q3",
"JOURNAL OF BIOLOGICAL PHYSICS","J BIOL PHYS","0092-0606","1573-0689","BIOPHYSICS","SCIE","895","1.8","Q3","0.43"," 55/77 ","1.7","Q4","1.7","0.8"," 58/77 ","Q4","25.32","0","0.079","0.313","29.2","Q4",
"Molecular Syndromology","MOL SYNDROMOL","1661-8769","1661-8777","GENETICS & HEREDITY","SCIE","889","0.9","Q4","0.24"," 178/191 ","1.1","Q4","0.9","0.2"," 178/191 ","Q4","7.07","0.001","0.185","0.388","7.1","Q4",
"ARKIV FOR MATEMATIK","ARK MAT","0004-2080","1871-2487","MATHEMATICS","SCIE","884","0.8","Q2","0.55"," 178/489 ","0.6","Q3","0.8","0.1"," 266/489 ","Q3","45.71","0.001","0.136","0.714","63.7","Q2",
"AFRICAN JOURNAL OF AQUATIC SCIENCE","AFR J AQUAT SCI","1608-5914","1727-9364","MARINE & FRESHWATER BIOLOGY","SCIE","879","1.1","Q3","0.45"," 82/119 ","1.7","Q3","1.1","0.1"," 75/119 ","Q3","37.39","0.001","0.119","0.333","31.5","Q3",
"Progress in Artificial Intelligence","PROG ARTIF INTELL","2192-6352","2192-6360","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","874","2","Q3","0.37"," 130/197 ","2.7","Q3","2","0.3"," 147/198 ","Q3","26.01","0.001","0.165","0.572","34.3","Q3",
"Botanical Sciences","BOT SCI","2007-4298","2007-4476","PLANT SCIENCES","SCIE","869","1.1","Q3","0.32"," 183/265 ","1.2","Q3","0.8","0.2"," 190/265 ","Q3","28.49","0.001","0.129","0.209","31.1","Q4",
"Environmental Humanities","ENVIRON HUMANITIES","2201-1919","2201-1919","HUMANITIES, MULTIDISCIPLINARY","ESCI","863","1.2","N/A","3.69"," N/A ","2.1","N/A","1.1","0.3"," 5/406 ","Q1","98.89","0.001","0.279","1.195","N/A","Q1",
"Egyptian Journal of Medical Human Genetics","EGYPTIAN J MED HUMAN","1110-8630","2090-2441","GENETICS & HEREDITY","ESCI","844","1.2","Q4","0.31"," 162/191 ","N/A","N/A","1.2","0.3"," 169/191 ","Q4","11.78","0.001","0.182","N/A","15.4","N/A",
"Videosurgery and Other Miniinvasive Techniques","VIDEOSURGERY MINIINV","1895-4588","2299-0054","SURGERY","SCIE","839","1.6","Q2","0.74"," 144/290 ","1.4","Q3","1.2","0.2"," 122/290 ","Q2","58.10","0.001","0.225","0.309","50.5","Q3",
"International Journal of Pharmaceutics-X","INT J PHARM-X","N/A","2590-1567","PHARMACOLOGY & PHARMACY","SCIE","836","5.2","Q1","1.54"," 40/354 ","5.3","Q1","4.9","1.9"," 26/354 ","Q1","92.80","0.001","0.195","0.803","88.8","Q2",
"PLANT PROTECTION SCIENCE","PLANT PROTECT SCI","1212-2580","1805-9341","AGRONOMY","SCIE","818","1.7","Q2","0.45"," 50/125 ","1.6","Q3","1.7","0.1"," 62/125 ","Q2","50.80","0","0.08","0.251","60.4","Q3",
"PLANT PROTECTION SCIENCE","PLANT PROTECT SCI","1212-2580","1805-9341","PLANT SCIENCES","SCIE","818","1.7","Q2","0.45"," 129/265 ","1.6","Q3","1.7","0.1"," 142/265 ","Q2","46.60","0","0.08","0.251","51.5","Q3",
"IEEE Magnetics Letters","IEEE MAGN LETT","1949-307X","1949-3088","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","811","1.1","Q4","0.27"," 278/352 ","1.3","Q4","1","0.2"," 284/354 ","Q4","19.92","0.001","0.208","0.321","21.2","Q3",
"IEEE Magnetics Letters","IEEE MAGN LETT","1949-307X","1949-3088","PHYSICS, APPLIED","SCIE","811","1.1","Q4","0.27"," 152/179 ","1.3","Q4","1","0.2"," 148/179 ","Q4","17.60","0.001","0.208","0.321","15.4","Q3",
"Earth and Planetary Physics","EARTH PLANET PHYS","2096-3955","2096-3955","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","804","2.5","Q2","0.68"," 107/253 ","2.6","Q2","2.2","1.2"," 110/253 ","Q2","56.72","0.002","0.38","0.774","57.9","Q2",
"Analysis and Applications","ANAL APPL","0219-5305","1793-6861","MATHEMATICS","SCIE","800","2","Q1","1.56"," 29/489 ","2.3","Q1","1.9","0.2"," 32/489 ","Q1","93.56","0.002","0.461","1.272","94.2","Q1",
"Analysis and Applications","ANAL APPL","0219-5305","1793-6861","MATHEMATICS, APPLIED","SCIE","800","2","Q1","1.56"," 63/331 ","2.3","Q1","1.9","0.2"," 25/331 ","Q1","92.60","0.002","0.461","1.272","81.1","Q1",
"ACTA SCIENTIARUM MATHEMATICARUM","ACTA SCI MATH","0001-6969","2064-8316","MATHEMATICS","ESCI","796","0.5","Q3","0.4"," 325/489 ","0.5","Q3","0.4","0.2"," 372/489 ","Q4","24.03","0","0.102","0.306","33.6","Q3",
"Endocrinologia Diabetes y Nutricion","ENDOCRINOL DIAB NUTR","2530-0180","2530-0180","ENDOCRINOLOGY & METABOLISM","SCIE","791","1.8","Q4","0.34"," 143/186 ","1.7","Q4","1.6","0.5"," 154/186 ","Q4","17.47","0.001","0.234","0.345","23.4","Q4",
"Endocrinologia Diabetes y Nutricion","ENDOCRINOL DIAB NUTR","2530-0180","2530-0180","NUTRITION & DIETETICS","SCIE","791","1.8","Q3","0.34"," 84/114 ","1.7","Q4","1.6","0.5"," 87/114 ","Q4","24.12","0.001","0.234","0.345","26.8","Q4",
"Thesis Eleven","THESIS ELEV","0725-5136","1461-7455","SOCIOLOGY","ESCI","791","1","Q3","0.4"," 135/217 ","0.9","Q3","0.9","0.1"," 151/217 ","Q3","30.65","0.001","0.195","0.48","38.0","Q3",
"Current Research in Environmental Sustainability","CURR RES ENVIRON SUS","2666-0490","2666-0490","ENVIRONMENTAL SCIENCES","ESCI","783","3.7","Q2","0.81"," 134/358 ","4.3","Q2","3.7","0.7"," 124/359 ","Q2","65.60","0.001","0.248","0.783","62.7","Q2",
"Current Research in Environmental Sustainability","CURR RES ENVIRON SUS","2666-0490","2666-0490","ENVIRONMENTAL STUDIES","ESCI","783","3.7","Q2","0.81"," 54/182 ","4.3","Q2","3.7","0.7"," 78/184 ","Q2","57.88","0.001","0.248","0.783","70.6","Q3",
"REQUIREMENTS ENGINEERING","REQUIR ENG","0947-3602","1432-010X","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","781","2.1","Q3","0.64"," 146/249 ","2.5","Q3","1.8","0.4"," 126/251 ","Q2","50.00","0","0.094","0.429","41.6","Q3",
"REQUIREMENTS ENGINEERING","REQUIR ENG","0947-3602","1432-010X","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","781","2.1","Q2","0.64"," 64/131 ","2.5","Q2","1.8","0.4"," 61/131 ","Q2","53.82","0","0.094","0.429","51.5","Q3",
"Algorithms for Molecular Biology","ALGORITHM MOL BIOL","N/A","1748-7188","BIOCHEMICAL RESEARCH METHODS","SCIE","777","1.5","Q4","0.34"," 73/85 ","1.3","Q4","1.4","0.3"," 78/85 ","Q4","8.82","0.001","0.12","0.65","14.7","Q2",
"Algorithms for Molecular Biology","ALGORITHM MOL BIOL","N/A","1748-7188","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","777","1.5","Q4","0.34"," 145/174 ","1.3","Q4","1.4","0.3"," 147/174 ","Q4","15.80","0.001","0.12","0.65","17.0","Q2",
"Algorithms for Molecular Biology","ALGORITHM MOL BIOL","N/A","1748-7188","MATHEMATICAL & COMPUTATIONAL BIOLOGY","SCIE","777","1.5","Q3","0.34"," 46/65 ","1.3","Q4","1.4","0.3"," 57/65 ","Q4","13.08","0.001","0.12","0.65","30.0","Q3",
"Acta Mathematicae Applicatae Sinica-English Series","ACTA MATH APPL SIN-E","0168-9673","1618-3932","MATHEMATICS, APPLIED","SCIE","777","0.9","Q3","0.45"," 200/331 ","0.7","Q3","0.8","0.2"," 237/331 ","Q3","28.55","0.001","0.178","0.286","39.7","Q4",
"AGRICULTURAL AND FOOD SCIENCE","AGR FOOD SCI","1459-6067","1795-1895","AGRICULTURE, MULTIDISCIPLINARY","SCIE","772","1","Q3","0.28"," 50/89 ","1.2","Q2","0.9","0.1"," 50/89 ","Q3","44.38","0","0.046","0.193","44.4","Q3",
"AGRICULTURAL AND FOOD SCIENCE","AGR FOOD SCI","1459-6067","1795-1895","FOOD SCIENCE & TECHNOLOGY","SCIE","772","1","Q4","0.28"," 144/173 ","1.2","Q4","0.9","0.1"," 139/173 ","Q3","19.94","0","0.046","0.193","17.1","Q4",
"Quality Technology and Quantitative Management","QUAL TECHNOL QUANT M","1684-3703","1811-4857","ENGINEERING, INDUSTRIAL","SCIE","751","2.3","Q3","0.78"," 36/69 ","2.1","Q3","1.6","0.4"," 25/69 ","Q1","64.49","0.001","0.163","0.4","48.6","Q3",
"Quality Technology and Quantitative Management","QUAL TECHNOL QUANT M","1684-3703","1811-4857","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","751","2.3","Q2","0.78"," 42/106 ","2.1","Q3","1.6","0.4"," 31/106 ","Q1","71.23","0.001","0.163","0.4","60.8","Q4",
"Quality Technology and Quantitative Management","QUAL TECHNOL QUANT M","1684-3703","1811-4857","STATISTICS & PROBABILITY","SCIE","751","2.3","Q1","0.78"," 23/168 ","2.1","Q1","1.6","0.4"," 38/168 ","Q1","77.68","0.001","0.163","0.4","86.6","Q3",
"Resonance-Journal of Science Education","RESONANCE","0971-8044","0973-712X","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","746","0.4","Q4","0.22"," 74/85 ","0.4","Q4","0.3","0.1"," 72/85 ","Q4","15.88","0","0.097","0.109","13.5","Q4",
"Intractable & Rare Diseases Research","INTRACTABLE RARE DIS","2186-3644","2186-361X","MEDICINE, GENERAL & INTERNAL","ESCI","742","1.1","Q2","0.25"," 161/325 ","1.5","Q2","1","0.4"," 182/329 ","Q3","44.83","0.001","0.158","0.361","50.6","Q2",
"Journal of Aerospace Information Systems","J AEROSP INFORM SYST","1940-3151","2327-3097","ENGINEERING, AEROSPACE","SCIE","741","1.3","Q2","0.51"," 25/52 ","1.7","Q2","1.1","0.2"," 24/52 ","Q2","54.81","0.001","0.188","0.352","52.9","Q3",
"SOUTHWESTERN ENTOMOLOGIST","SOUTHWEST ENTOMOL","0147-1724","2162-2647","ENTOMOLOGY","SCIE","738","0.3","Q4","0.15"," 103/109 ","0.4","Q4","0.2","<0.1"," 104/109 ","Q4","5.05","0","0.08","0.076","6.0","Q4",
"Journal of Hip Preservation Surgery","J HIP PRESERV SURG","2054-8397","2054-8397","ORTHOPEDICS","SCIE","732","1.4","Q3","0.62"," 82/136 ","1.5","Q3","1.2","0.3"," 84/136 ","Q3","38.60","0.001","0.301","0.562","40.1","Q3",
"Journal of Simulation","J SIMUL","1747-7778","1747-7786","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","728","1.3","Q4","0.45"," 132/169 ","1.8","Q3","1.1","0.4"," 118/169 ","Q3","30.47","0.001","0.157","0.459","22.2","Q3",
"Journal of Simulation","J SIMUL","1747-7778","1747-7786","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","728","1.3","Q4","0.45"," 83/106 ","1.8","Q3","1.1","0.4"," 65/106 ","Q3","39.15","0.001","0.157","0.459","22.2","Q3",
"INVERTEBRATE REPRODUCTION & DEVELOPMENT","INVERTEBR REPROD DEV","0792-4259","2157-0272","REPRODUCTIVE BIOLOGY","SCIE","728","0.7","Q4","0.35"," 38/39 ","1.1","Q4","0.6","0.1"," 36/39 ","Q4","8.97","0","0.069","0.303","3.8","Q4",
"INVERTEBRATE REPRODUCTION & DEVELOPMENT","INVERTEBR REPROD DEV","0792-4259","2157-0272","ZOOLOGY","SCIE","728","0.7","Q4","0.35"," 138/180 ","1.1","Q3","0.6","0.1"," 145/180 ","Q4","19.72","0","0.069","0.303","23.6","Q3",
"CALICO Journal","CALICO J","2056-9017","2056-9017","EDUCATION & EDUCATIONAL RESEARCH","ESCI","724","2.3","Q1","1.15"," 156/756 ","2.1","Q2","2","0.9"," 182/756 ","Q1","75.99","0","0.094","0.749","79.4","Q1",
"Journal of Perinatal Education","J PERINAT EDUC","1058-1243","1548-8519","EDUCATION & EDUCATIONAL RESEARCH","ESCI","724","0.6","Q3","0.32"," 555/756 ","1.1","Q3","0.6","0.1"," 558/756 ","Q3","26.26","0","0.068","0.334","26.7","Q3",
"Partner Abuse","PARTN ABUSE","1946-6560","1946-6579","FAMILY STUDIES","ESCI","699","0.6","Q4","0.3"," 57/66 ","1.1","Q4","0.5","0.2"," 58/66 ","Q4","12.88","0","0.065","0.299","14.4","Q4",
"International Journal of Workplace Health Management","INT J WORKPLACE HEAL","1753-8351","1753-836X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","698","2.4","Q2","0.69"," 163/403 ","2.1","Q3","2","0.4"," 190/403 ","Q2","52.98","0.001","0.139","0.428","59.7","Q4",
"Journal of Electrochemical Science and Engineering","J ELECTROCHEM SCI EN","1847-9286","1847-9286","ELECTROCHEMISTRY","ESCI","691","2.9","Q2","0.43"," 21/45 ","2.4","Q3","2.7","1"," 22/45 ","Q2","52.22","0","0.104","0.252","54.4","Q4",
"ENDEAVOUR","ENDEAVOUR","0160-9327","1873-1929","HISTORY & PHILOSOPHY OF SCIENCE","SCIE","686","0.5","Q3","0.52"," 55/104 ","0.5","Q3","0.5","0.8"," 49/104 ","Q2","53.37","0","0.053","0.42","47.6","Q3",
"ENDEAVOUR","ENDEAVOUR","0160-9327","1873-1929","MULTIDISCIPLINARY SCIENCES","SCIE","686","0.5","Q4","0.52"," 104/134 ","0.5","Q4","0.5","0.8"," 55/135 ","Q2","59.63","0","0.053","0.42","22.8","Q2",
