"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"JOURNAL OF MATHEMATICAL IMAGING AND VISION","J MATH IMAGING VIS","0924-9907","1573-7683","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","2,170","1.3"," 92/131 ","1.6","Q3","1.2","0.1","0.55"," 73/131 ","Q3","Q3","30.2","44.66","0.002","0.445","0.665","Q2",
"JOURNAL OF MATHEMATICAL IMAGING AND VISION","J MATH IMAGING VIS","0924-9907","1573-7683","MATHEMATICS, APPLIED","SCIE","2,170","1.3"," 124/331 ","1.6","Q2","1.2","0.1","0.55"," 202/331 ","Q3","Q2","62.7","39.12","0.002","0.445","0.665","Q2",
"Journal of Neurosurgical Sciences","J NEUROSURG SCI","0390-5616","1827-1855","CLINICAL NEUROLOGY","SCIE","1,207","1.3"," 221/277 ","1.6","Q4","1.2","0.6","0.55"," 185/278 ","Q3","Q4","20.4","33.63","0.002","0.338","0.452","Q4",
"Journal of Neurosurgical Sciences","J NEUROSURG SCI","0390-5616","1827-1855","SURGERY","SCIE","1,207","1.3"," 177/290 ","1.6","Q3","1.2","0.6","0.55"," 166/290 ","Q3","Q3","39.1","42.93","0.002","0.338","0.452","Q3",
"Journal of Ancient Near Eastern History","J ANC NEAR E HIST","2328-9554","2328-9562","ARCHAEOLOGY","ESCI","43","0.5"," N/A ","N/A","N/A","0.4","0.1","0.55"," 78/163 ","Q2","N/A","N/A","52.45","0","0.054","N/A","N/A",
"Journal of Ancient Near Eastern History","J ANC NEAR E HIST","2328-9554","2328-9562","HISTORY","ESCI","43","0.5"," 84/518 ","N/A","N/A","0.4","0.1","0.55"," 240/519 ","Q2","Q1","83.9","53.85","0","0.054","N/A","N/A",
"BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY","BIOTECHNOL APPL BIOC","0885-4513","1470-8744","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","3,859","3.2"," 155/313 ","3","Q3","3.2","0.4","0.54"," 215/313 ","Q3","Q2","50.6","31.47","0.003","0.638","0.466","Q4",
"BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY","BIOTECHNOL APPL BIOC","0885-4513","1470-8744","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","3,859","3.2"," 75/174 ","3","Q3","3.2","0.4","0.54"," 113/174 ","Q3","Q2","57.2","35.34","0.003","0.638","0.466","Q3",
"NEURAL COMPUTATION","NEURAL COMPUT","0899-7667","1530-888X","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","21,132","2.7"," 101/197 ","4.1","Q2","2.7","0.7","0.54"," 117/198 ","Q3","Q3","49.0","41.16","0.005","1.069","1.28","Q1",
"NEURAL COMPUTATION","NEURAL COMPUT","0899-7667","1530-888X","NEUROSCIENCES","SCIE","21,132","2.7"," 158/310 ","4.1","Q2","2.7","0.7","0.54"," 233/310 ","Q3","Q3","49.2","25.00","0.005","1.069","1.28","Q2",
"PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","PUBL ASTRON SOC JPN","0004-6264","2053-051X","ASTRONOMY & ASTROPHYSICS","SCIE","6,354","2.2"," 39/84 ","3.3","Q2","2","0.6","0.54"," 39/84 ","Q2","Q2","54.2","54.17","0.008","1.849","1.422","Q1",
"Journal of Cosmetic and Laser Therapy","J COSMET LASER THER","1476-4172","1476-4180","DERMATOLOGY","SCIE","1,323","1.2"," 70/94 ","1.7","Q3","1.1","0.1","0.54"," 59/94 ","Q3","Q3","26.1","37.77","0.001","0.225","0.499","Q3",
"Journal of Cosmetic and Laser Therapy","J COSMET LASER THER","1476-4172","1476-4180","SURGERY","SCIE","1,323","1.2"," 186/290 ","1.7","Q3","1.1","0.1","0.54"," 169/290 ","Q3","Q3","36.0","41.90","0.001","0.225","0.499","Q3",
"ChemCatChem","CHEMCATCHEM","1867-3880","1867-3899","CHEMISTRY, PHYSICAL","SCIE","23,980","3.8"," 74/178 ","4.6","Q2","3.6","1","0.53"," 95/178 ","Q3","Q2","58.7","46.91","0.022","4.892","0.94","Q2",
"Clinical Medicine Insights-Cardiology","CLIN MED INSIGHTS-CA","1179-5468","1179-5468","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","617","2.3"," 103/220 ","3.1","Q2","2.3","0.1","0.53"," 114/220 ","Q3","Q2","53.4","48.41","0.001","0.135","0.835","Q2",
"Modern Rheumatology","MOD RHEUMATOL","1439-7595","1439-7609","RHEUMATOLOGY","SCIE","4,082","1.8"," 36/57 ","2.1","Q3","1.6","0.4","0.53"," 33/57 ","Q3","Q3","37.7","42.98","0.004","0.957","0.563","Q3",
"Archives of Plastic Surgery-APS","ARCH PLAST SURG-APS","2234-6163","2234-6171","SURGERY","ESCI","1,743","1.3"," 177/290 ","1.5","Q3","1.2","0.1","0.53"," 172/290 ","Q3","Q3","39.1","40.86","0.002","0.367","0.421","Q3",
"Journal of Cross-Cultural Gerontology","J CROSS-CULT GERONTO","0169-3816","1573-0719","GERONTOLOGY","ESCI","940","1.3"," 32/47 ","2.2","Q3","1.2","0.2","0.53"," 31/48 ","Q3","Q3","33.0","36.46","0.001","0.147","0.669","Q2",
"International Journal of Politics Culture and Society","INT J POLITICS CULT","0891-4486","1573-3416","POLITICAL SCIENCE","ESCI","707","1"," 185/317 ","1.5","Q2","0.9","0.7","0.53"," 191/317 ","Q3","Q3","41.8","39.91","0.001","0.201","0.75","Q2",
"Zootaxa","ZOOTAXA","1175-5326","1175-5334","ZOOLOGY","SCIE","24,858","0.8"," 120/180 ","0.8","Q4","0.5","0.3","0.53"," 107/180 ","Q3","Q3","33.6","40.83","0.015","3.359","0.168","Q4",
"Representation Theory","REPRESENT THEOR","1088-4165","1088-4165","MATHEMATICS","SCIE","426","0.7"," 217/489 ","0.6","Q3","0.6","0.1","0.53"," 279/489 ","Q3","Q2","55.7","43.05","0.001","0.167","0.787","Q1",
"ALGEBRAS AND REPRESENTATION THEORY","ALGEBR REPRESENT TH","1386-923X","1572-9079","MATHEMATICS","SCIE","730","0.5"," 325/489 ","0.6","Q3","0.5","0.1","0.53"," 279/489 ","Q3","Q3","33.6","43.05","0.002","0.503","0.584","Q2",
"Molecular Genetics and Metabolism Reports","MOL GENET METAB REP","N/A","2214-4269","GENETICS & HEREDITY","SCIE","1,390","1.8"," 130/191 ","2","Q3","1.7","0.2","0.52"," 123/191 ","Q3","Q3","32.2","35.86","0.003","0.578","0.616","Q3",
"Journal of Homotopy and Related Structures","J HOMOTOPY RELAT STR","2193-8407","1512-2891","MATHEMATICS","SCIE","166","0.7"," 217/489 ","0.6","Q3","0.7","0.1","0.52"," 288/489 ","Q3","Q2","55.7","41.21","0.001","0.156","0.61","Q2",
"INTERNATIONAL JOURNAL OF ALGEBRA AND COMPUTATION","INT J ALGEBR COMPUT","0218-1967","1793-6500","MATHEMATICS","SCIE","699","0.5"," 325/489 ","0.5","Q3","0.4","0.2","0.52"," 288/489 ","Q3","Q3","33.6","41.21","0.002","0.342","0.505","Q2",
"Zolotoordynskoe Obozrenie-Golden Horde Review","ZOLOTOORDYNSKOE OBOZ","2308-152X","2313-6197","HISTORY","ESCI","94","0.2"," 234/518 ","0.3","Q2","0.1","0.1","0.52"," 245/519 ","Q2","Q2","54.9","52.89","0","0.072","0.171","Q3",
"Evolving Systems","EVOL SYST-GER","1868-6478","1868-6486","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","1,001","2.7"," 101/197 ","2.8","Q2","2.5","0.5","0.51"," 122/198 ","Q3","Q3","49.0","38.64","0.001","0.242","0.46","Q3",
"Applied Geomatics","APPL GEOMAT","1866-9298","1866-928X","REMOTE SENSING","ESCI","1,003","2.3"," 31/62 ","2.5","Q3","2.2","0.7","0.51"," 35/62 ","Q3","Q2","50.8","44.35","0.001","0.191","0.392","Q3",
"INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING","INT J CARDIOVAS IMAG","1569-5794","1875-8312","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","4,604","1.5"," 145/220 ","1.9","Q3","1.5","0.4","0.51"," 118/220 ","Q3","Q3","34.3","46.59","0.006","1.396","0.577","Q3",
"INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING","INT J CARDIOVAS IMAG","1569-5794","1875-8312","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","4,604","1.5"," 124/204 ","1.9","Q3","1.5","0.4","0.51"," 118/204 ","Q3","Q3","39.5","42.40","0.006","1.396","0.577","Q3",
"Marine Ecology-An Evolutionary Perspective","MAR ECOL-EVOL PERSP","0173-9565","1439-0485","MARINE & FRESHWATER BIOLOGY","SCIE","2,262","1.5"," 61/119 ","1.6","Q3","1.4","0.6","0.51"," 65/119 ","Q3","Q3","49.2","45.80","0.001","0.124","0.349","Q3",
"CRYPTOGAMIE ALGOLOGIE","CRYPTOGAMIE ALGOL","0181-1568","1776-0984","MARINE & FRESHWATER BIOLOGY","SCIE","502","1.4"," 70/119 ","1.3","Q3","1.4","0.3","0.51"," 65/119 ","Q2","Q3","41.6","45.80","0","0.043","0.297","Q3",
"CRYPTOGAMIE ALGOLOGIE","CRYPTOGAMIE ALGOL","0181-1568","1776-0984","PLANT SCIENCES","SCIE","502","1.4"," 161/265 ","1.3","Q3","1.4","0.3","0.51"," 132/265 ","Q2","Q3","39.4","50.38","0","0.043","0.297","Q3",
"NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT","N AM J FISH MANAGE","0275-5947","1548-8675","FISHERIES","SCIE","4,505","1.3"," 40/62 ","1.4","Q3","1.1","0.9","0.51"," 38/62 ","Q3","Q3","36.3","39.52","0.002","0.366","0.33","Q3",
"Mljekarstvo","MLJEKARSTVO","0026-704X","0026-704X","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","429","1.1"," 49/80 ","1.2","Q3","0.9","0.2","0.51"," 46/80 ","Q3","Q3","39.4","43.13","0","0.037","0.154","Q3",
"Interaction Design and Architectures","INTERACT DES ARCHIT","1826-9745","2283-2998","EDUCATION & EDUCATIONAL RESEARCH","ESCI","246","0.8"," 488/756 ","0.8","Q3","0.8","N/A","0.51"," 453/756 ","Q3","Q3","35.5","40.15","0","0.046","0.148","Q4",
"Review of Education","REV EDUC-US","2049-6613","2049-6613","EDUCATION & EDUCATIONAL RESEARCH","ESCI","756","2.7"," 109/756 ","3","Q1","2.5","0.3","0.5"," 456/756 ","Q3","Q1","85.6","39.75","0.001","0.3","0.963","Q1",
"Recent Patents on Anti-Cancer Drug Discovery","RECENT PAT ANTI-CANC","1574-8928","2212-3970","ONCOLOGY","SCIE","999","2.5"," 183/322 ","2.6","Q3","2.4","2.1","0.5"," 208/322 ","Q3","Q3","43.3","35.56","0.001","0.125","0.436","Q4",
"Recent Patents on Anti-Cancer Drug Discovery","RECENT PAT ANTI-CANC","1574-8928","2212-3970","PHARMACOLOGY & PHARMACY","SCIE","999","2.5"," 180/354 ","2.6","Q3","2.4","2.1","0.5"," 236/354 ","Q3","Q3","49.3","33.47","0.001","0.125","0.436","Q3",
"International Journal of Educational Management","INT J EDUC MANAG","0951-354X","1758-6518","MANAGEMENT","ESCI","2,350","2.4"," 217/401 ","2.3","Q3","2.1","0.4","0.5"," 247/402 ","Q3","Q3","46.0","38.68","0.002","0.38","0.416","Q3",
"JOURNAL OF SOLAR ENERGY ENGINEERING-TRANSACTIONS OF THE ASME","J SOL ENERG-T ASME","0199-6231","1528-8986","ENERGY & FUELS","SCIE","3,531","2.1"," 123/170 ","2.2","Q3","1.5","1.4","0.5"," 105/173 ","Q2","Q3","27.9","39.60","0.001","0.24","0.314","Q4",
"JOURNAL OF SOLAR ENERGY ENGINEERING-TRANSACTIONS OF THE ASME","J SOL ENERG-T ASME","0199-6231","1528-8986","ENGINEERING, MECHANICAL","SCIE","3,531","2.1"," 82/180 ","2.2","Q2","1.5","1.4","0.5"," 89/180 ","Q2","Q2","54.7","50.83","0.001","0.24","0.314","Q3",
"BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH","BRAZ J MED BIOL RES","0100-879X","1414-431X","BIOLOGY","SCIE","5,531","1.9"," 52/109 ","2.1","Q2","1.8","0.4","0.5"," 59/109 ","Q3","Q2","52.8","46.33","0.003","0.58","0.427","Q3",
"BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH","BRAZ J MED BIOL RES","0100-879X","1414-431X","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","5,531","1.9"," 127/189 ","2.1","Q3","1.8","0.4","0.5"," 122/189 ","Q3","Q3","33.1","35.71","0.003","0.58","0.427","Q3",
"Energy Technology","ENERGY TECHNOL-GER","2194-4288","2194-4296","ENERGY & FUELS","SCIE","9,279","3.6"," 90/170 ","3.8","Q3","3.5","0.8","0.49"," 107/173 ","Q3","Q3","47.4","38.44","0.01","2.203","0.685","Q3",
"INTERNATIONAL JOURNAL OF PHOTOENERGY","INT J PHOTOENERGY","1110-662X","1687-529X","CHEMISTRY, PHYSICAL","SCIE","3,509","2.1"," 133/178 ","2.2","Q3","2","0.6","0.49"," 101/178 ","Q3","Q3","25.6","43.54","0.001","0.304","0.319","Q4",
"INTERNATIONAL JOURNAL OF PHOTOENERGY","INT J PHOTOENERGY","1110-662X","1687-529X","ENERGY & FUELS","SCIE","3,509","2.1"," 123/170 ","2.2","Q3","2","0.6","0.49"," 107/173 ","Q3","Q3","27.9","38.44","0.001","0.304","0.319","Q4",
"INTERNATIONAL JOURNAL OF PHOTOENERGY","INT J PHOTOENERGY","1110-662X","1687-529X","OPTICS","SCIE","3,509","2.1"," 59/119 ","2.2","Q2","2","0.6","0.49"," 71/120 ","Q3","Q2","50.8","41.25","0.001","0.304","0.319","Q3",
"INTERNATIONAL JOURNAL OF PHOTOENERGY","INT J PHOTOENERGY","1110-662X","1687-529X","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","3,509","2.1"," 19/40 ","2.2","Q2","2","0.6","0.49"," 22/40 ","Q3","Q2","53.8","46.25","0.001","0.304","0.319","Q3",
"Journal of Environmental Economics and Policy","J ENVIRON ECON POLIC","2160-6544","2160-6552","ENVIRONMENTAL STUDIES","ESCI","469","1.9"," 121/182 ","2.2","Q3","1.8","<0.1","0.49"," 127/184 ","Q3","Q3","33.8","31.25","0.001","0.155","0.561","Q3",
"Cardiovascular Revascularization Medicine","CARDIOVASC REVASCULA","1553-8389","1878-0938","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","2,555","1.6"," 137/220 ","1.5","Q3","1.5","0.8","0.49"," 120/220 ","Q3","Q3","38.0","45.68","0.005","0.985","0.468","Q3",
"Optical Switching and Networking","OPT SWITCH NETW","1573-4277","1872-9770","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","444","1.9"," 156/249 ","1.6","Q3","1.7","1.5","0.48"," 156/251 ","Q3","Q3","37.6","38.05","0","0.106","0.336","Q3",
"Optical Switching and Networking","OPT SWITCH NETW","1573-4277","1872-9770","OPTICS","SCIE","444","1.9"," 66/119 ","1.6","Q3","1.7","1.5","0.48"," 72/120 ","Q3","Q3","45.0","40.42","0","0.106","0.336","Q3",
"Optical Switching and Networking","OPT SWITCH NETW","1573-4277","1872-9770","TELECOMMUNICATIONS","SCIE","444","1.9"," 78/119 ","1.6","Q3","1.7","1.5","0.48"," 76/119 ","Q3","Q3","34.9","36.55","0","0.106","0.336","Q3",
"IN VIVO","IN VIVO","0258-851X","1791-7549","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","5,847","1.8"," 130/189 ","1.9","Q3","1.7","0.4","0.48"," 127/189 ","Q3","Q3","31.5","33.07","0.006","1.38","0.412","Q3",
"AQUATIC GEOCHEMISTRY","AQUAT GEOCHEM","1380-6165","1573-1421","GEOCHEMISTRY & GEOPHYSICS","SCIE","1,118","1.7"," 54/101 ","1.8","Q3","1.6","0.3","0.48"," 56/101 ","Q3","Q3","47.0","45.05","0","0.053","0.429","Q3",
"Journal of Software-Evolution and Process","J SOFTW-EVOL PROC","2047-7473","2047-7481","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","1,203","1.7"," 73/131 ","2.1","Q3","1.5","0.2","0.48"," 86/131 ","Q3","Q3","44.7","34.73","0.001","0.292","0.41","Q3",
"Current Radiopharmaceuticals","CURR RADIOPHARM","1874-4710","1874-4729","PHARMACOLOGY & PHARMACY","SCIE","632","1.5"," 265/354 ","2.3","Q3","1.3","0.5","0.48"," 247/354 ","Q3","Q3","25.3","30.37","0.001","0.162","0.601","Q2",
"Current Radiopharmaceuticals","CURR RADIOPHARM","1874-4710","1874-4729","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","632","1.5"," 124/204 ","2.3","Q2","1.3","0.5","0.48"," 125/204 ","Q3","Q3","39.5","38.97","0.001","0.162","0.601","Q2",
"Information Polity","INFORM POLITY","1570-1255","1875-8754","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","794","1.3"," 77/160 ","2.8","Q2","1.1","0.4","0.48"," 70/161 ","Q2","Q2","52.2","56.83","0.001","0.174","0.716","Q2",
"Annales Polonici Mathematici","ANN POL MATH","0066-2216","1730-6272","MATHEMATICS","SCIE","602","0.7"," 217/489 ","0.6","Q3","0.7","<0.1","0.48"," 321/489 ","Q3","Q2","55.7","34.46","0.001","0.113","0.391","Q3",
"Rabels Zeitschrift fur Auslandisches und Internationales Privatrecht","RABELS Z AUSL INT PR","0033-7250","1868-7059","LAW","ESCI","77","0.5"," 211/421 ","0.4","Q3","0.3","<0.1","0.48"," 239/421 ","Q3","Q3","50.0","43.35","0","0.016","0.088","Q4",
"INFORMS JOURNAL ON COMPUTING","INFORMS J COMPUT","1091-9856","1526-5528","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","3,001","2.3"," 96/169 ","2.6","Q3","2","0.4","0.47"," 114/169 ","Q3","Q3","43.5","32.84","0.005","1.037","1.25","Q1",
"INFORMS JOURNAL ON COMPUTING","INFORMS J COMPUT","1091-9856","1526-5528","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","3,001","2.3"," 42/106 ","2.6","Q2","2","0.4","0.47"," 60/106 ","Q3","Q2","60.8","43.87","0.005","1.037","1.25","Q1",
"Epilepsy & Behavior Reports","EPILEPSY BEHAV REP","N/A","2589-9864","CLINICAL NEUROLOGY","ESCI","398","1.8"," 188/277 ","N/A","N/A","1.8","0.3","0.47"," 204/278 ","Q3","Q3","32.3","26.80","0.001","0.224","N/A","N/A",
"EASTERN MEDITERRANEAN HEALTH JOURNAL","E MEDITERR HEALTH J","1020-3397","1687-1634","HEALTH CARE SCIENCES & SERVICES","SCIE","2,916","1.7"," 106/174 ","2","Q3","1.6","0.4","0.47"," 131/175 ","Q3","Q3","39.4","25.43","0.002","0.473","0.418","Q4",
"EASTERN MEDITERRANEAN HEALTH JOURNAL","E MEDITERR HEALTH J","1020-3397","1687-1634","HEALTH POLICY & SERVICES","SSCI","2,916","1.7"," 76/118 ","2","Q3","1.6","0.4","0.47"," 100/119 ","Q3","Q3","36.0","16.39","0.002","0.473","0.418","Q4",
"EASTERN MEDITERRANEAN HEALTH JOURNAL","E MEDITERR HEALTH J","1020-3397","1687-1634","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","2,916","1.7"," 260/403 ","2","Q3","1.6","0.4","0.47"," 283/403 ","Q3","Q3","35.6","29.90","0.002","0.473","0.418","Q4",
"Animal Reproduction","ANIM REPROD","1806-9614","1984-3143","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","1,192","1.6"," 34/80 ","2.1","Q2","1.3","0.1","0.47"," 49/80 ","Q3","Q2","58.1","39.38","0.001","0.248","0.435","Q1",
"Earth Interactions","EARTH INTERACT","N/A","1087-3562","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","921","1.6"," 165/253 ","2.4","Q2","1.5","0.6","0.47"," 157/253 ","Q3","Q3","35.0","38.14","0","0.089","0.791","Q2",
"HYPERTENSION IN PREGNANCY","HYPERTENS PREGNANCY","1064-1955","1525-6065","OBSTETRICS & GYNECOLOGY","SCIE","1,303","1.5"," 89/136 ","2.1","Q3","1.5","0.3","0.47"," 96/136 ","Q3","Q3","34.9","29.78","0.001","0.204","0.674","Q2",
"HYPERTENSION IN PREGNANCY","HYPERTENS PREGNANCY","1064-1955","1525-6065","PERIPHERAL VASCULAR DISEASE","SCIE","1,303","1.5"," 67/96 ","2.1","Q3","1.5","0.3","0.47"," 56/96 ","Q3","Q3","30.7","42.19","0.001","0.204","0.674","Q3",
"HYPERTENSION IN PREGNANCY","HYPERTENS PREGNANCY","1064-1955","1525-6065","PHYSIOLOGY","SCIE","1,303","1.5"," 70/85 ","2.1","Q3","1.5","0.3","0.47"," 74/85 ","Q3","Q4","18.2","13.53","0.001","0.204","0.674","Q3",
"Scientific Papers-Series Management Economic Engineering in Agriculture and Rural Development","SCI PAP-SER MANAG EC","2284-7995","2285-3952","AGRICULTURAL ECONOMICS & POLICY","ESCI","1,717","1"," 29/39 ","0.8","Q4","0.4","0.2","0.47"," 25/39 ","Q3","Q3","26.9","37.18","0.001","0.11","0.04","Q4",
"URSUS","URSUS","1537-6176","1938-5439","ZOOLOGY","SCIE","491","0.6"," 150/180 ","0.8","Q4","0.6","0.3","0.47"," 117/180 ","Q3","Q4","16.9","35.28","0","0.031","0.215","Q4",
"American Review of Canadian Studies","AM REV CAN STUD","0272-2011","1943-9954","AREA STUDIES","ESCI","191","0.5"," 97/176 ","0.4","Q3","0.5","<0.1","0.47"," 114/176 ","Q3","Q3","45.2","35.51","0","0.069","0.274","Q3",
"Studia Metrica et Poetica","STUD METR POETICA","2346-6901","2346-691X","LANGUAGE & LINGUISTICS","ESCI","38","0.4"," N/A ","0.5","N/A","0.3","<0.1","0.47"," 192/393 ","Q2","N/A","N/A","51.27","0","0.072","0.832","Q1",
"Revista Notas Historicas y Geograficas","REV NOTAS HIST GEOGR","0717-036X","0719-4404","HUMANITIES, MULTIDISCIPLINARY","ESCI","14","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.47"," 151/406 ","Q2","N/A","N/A","62.93","0","0.011","0.046","Q4",
"Forensic Science International-Digital Investigation","FORENS SCI INT-DIGIT","N/A","2666-2817","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","614","2"," 151/249 ","2.3","Q3","1.5","0.4","0.46"," 159/251 ","Q3","Q3","39.6","36.85","0.001","0.163","0.351","Q3",
"Forensic Science International-Digital Investigation","FORENS SCI INT-DIGIT","N/A","2666-2817","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","614","2"," 105/169 ","2.3","Q3","1.5","0.4","0.46"," 116/169 ","Q3","Q3","38.2","31.66","0.001","0.163","0.351","Q4",
"JOURNAL OF PETROLEUM GEOLOGY","J PETROL GEOL","0141-6421","1747-5457","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,386","1.8"," 147/253 ","1.9","Q3","1.6","1.2","0.46"," 160/253 ","Q3","Q3","42.1","36.96","0","0.106","0.57","Q3",
"DEVELOPMENTAL NEUROPSYCHOLOGY","DEV NEUROPSYCHOL","8756-5641","1532-6942","PSYCHOLOGY","SCIE","2,770","1.6"," 59/92 ","2.1","Q3","1.5","0.3","0.46"," 70/92 ","Q4","Q3","36.4","24.46","0.001","0.221","0.719","Q3",
"DEVELOPMENTAL NEUROPSYCHOLOGY","DEV NEUROPSYCHOL","8756-5641","1532-6942","PSYCHOLOGY, DEVELOPMENTAL","SSCI","2,770","1.6"," 65/91 ","2.1","Q3","1.5","0.3","0.46"," 79/91 ","Q4","Q3","29.1","13.74","0.001","0.221","0.719","Q3",
"DEVELOPMENTAL NEUROPSYCHOLOGY","DEV NEUROPSYCHOL","8756-5641","1532-6942","PSYCHOLOGY, EXPERIMENTAL","SSCI","2,770","1.6"," 66/99 ","2.1","Q3","1.5","0.3","0.46"," 85/99 ","Q4","Q3","33.8","14.65","0.001","0.221","0.719","Q3",
"Istoriya-Elektronnyi Nauchno-Obrazovatelnyi Zhurnal","ISTORIYA-ELEKTRON","2079-8784","2079-8784","HISTORY","ESCI","310","0.1"," 327/518 ","0.1","Q3","<0.1","<0.1","0.46"," 267/519 ","Q3","Q3","37.0","48.65","0","0.073","0.021","Q4",
"IET Nanobiotechnology","IET NANOBIOTECHNOL","1751-8741","1751-875X","BIOCHEMICAL RESEARCH METHODS","SCIE","2,567","3.8"," 15/85 ","2.9","Q2","3.7","0.8","0.45"," 67/85 ","Q3","Q1","82.9","21.76","0.002","0.368","0.379","Q4",
"IET Nanobiotechnology","IET NANOBIOTECHNOL","1751-8741","1751-875X","NANOSCIENCE & NANOTECHNOLOGY","SCIE","2,567","3.8"," 71/140 ","2.9","Q3","3.7","0.8","0.45"," 87/140 ","Q3","Q3","49.6","38.21","0.002","0.368","0.379","Q3",
"WASTE MANAGEMENT & RESEARCH","WASTE MANAGE RES","0734-242X","1096-3669","ENGINEERING, ENVIRONMENTAL","SCIE","7,395","3.7"," 41/81 ","4.2","Q2","3.5","1","0.45"," 49/81 ","Q3","Q3","50.0","40.12","0.004","0.915","0.691","Q2",
"WASTE MANAGEMENT & RESEARCH","WASTE MANAGE RES","0734-242X","1096-3669","ENVIRONMENTAL SCIENCES","SCIE","7,395","3.7"," 134/358 ","4.2","Q2","3.5","1","0.45"," 243/359 ","Q3","Q2","62.7","32.45","0.004","0.915","0.691","Q2",
"Ceramics-Switzerland","CERAMICS-BASEL","2571-6131","2571-6131","MATERIALS SCIENCE, CERAMICS","ESCI","649","2.7"," 7/31 ","2.1","Q2","2.4","0.8","0.45"," 13/31 ","Q2","Q1","79.0","59.68","0.001","0.142","0.31","Q2",
"Ceramics-Switzerland","CERAMICS-BASEL","2571-6131","2571-6131","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","649","2.7"," 238/438 ","2.1","Q3","2.4","0.8","0.45"," 267/438 ","Q2","Q3","45.8","39.16","0.001","0.142","0.31","Q3",
"Anemia","ANEMIA","2090-1267","2090-1275","HEMATOLOGY","ESCI","439","2.2"," 53/97 ","2.7","Q2","2.2","1","0.45"," 57/97 ","Q3","Q3","45.9","41.75","0","0.068","0.555","Q3",
"ADVANCES IN STRUCTURAL ENGINEERING","ADV STRUCT ENG","1369-4332","2048-4011","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","5,236","2.1"," 42/91 ","2.4","Q2","1.9","0.4","0.45"," 44/91 ","Q2","Q2","54.4","52.20","0.005","1.001","0.454","Q2",
"ADVANCES IN STRUCTURAL ENGINEERING","ADV STRUCT ENG","1369-4332","2048-4011","ENGINEERING, CIVIL","SCIE","5,236","2.1"," 83/181 ","2.4","Q2","1.9","0.4","0.45"," 96/181 ","Q2","Q2","54.4","47.24","0.005","1.001","0.454","Q2",
"MARRIAGE AND FAMILY REVIEW","MARRIAGE FAM REV","0149-4929","1540-9635","FAMILY STUDIES","ESCI","1,145","1.4"," 35/66 ","1.5","Q3","1.3","0.1","0.45"," 48/66 ","Q3","Q3","47.7","28.03","0.001","0.158","0.47","Q3",
