"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Journal of Lipids","J LIPIDS","2090-3030","2090-3049","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","472","5.9"," 52/313 ","4.5","Q2","5.9","1.3","0.55"," 209/313 ","Q3","Q1","83.5","33.39","0","0.077","0.921","Q2",
"ENVIRONMENTAL MANAGEMENT","ENVIRON MANAGE","0364-152X","1432-1009","ENVIRONMENTAL SCIENCES","SCIE","11,722","2.7"," 192/358 ","3.5","Q2","2.6","0.6","0.55"," 209/359 ","Q3","Q3","46.5","41.92","0.005","1.043","0.722","Q2",
"EXPERIMENTAL HEMATOLOGY","EXP HEMATOL","0301-472X","1873-2399","HEMATOLOGY","SCIE","4,702","2.5"," 41/97 ","2.6","Q2","2.4","0.6","0.55"," 43/97 ","Q2","Q2","58.2","56.19","0.004","0.793","1.034","Q2",
"EXPERIMENTAL HEMATOLOGY","EXP HEMATOL","0301-472X","1873-2399","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","4,702","2.5"," 101/189 ","2.6","Q3","2.4","0.6","0.55"," 112/189 ","Q2","Q3","46.8","41.01","0.004","0.793","1.034","Q2",
"Nature Conservation-Bulgaria","NAT CONSERV-BULGARIA","1314-6947","1314-3301","BIODIVERSITY CONSERVATION","SCIE","668","2.1"," 30/74 ","2.2","Q2","2","0.3","0.55"," 33/74 ","Q2","Q2","60.1","56.08","0.001","0.152","0.458","Q3",
"Cutaneous and Ocular Toxicology","CUTAN OCUL TOXICOL","1556-9527","1556-9535","OPHTHALMOLOGY","SCIE","1,007","1.6"," 56/95 ","1.7","Q3","1.5","0.1","0.55"," 64/95 ","Q3","Q3","41.6","33.16","0.001","0.152","0.337","Q4",
"Cutaneous and Ocular Toxicology","CUTAN OCUL TOXICOL","1556-9527","1556-9535","TOXICOLOGY","SCIE","1,007","1.6"," 90/106 ","1.7","Q4","1.5","0.1","0.55"," 76/106 ","Q3","Q4","15.6","28.77","0.001","0.152","0.337","Q4",
"JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY","J CHILD ADOL PSYCHOP","1044-5463","1557-8992","PEDIATRICS","SCIE","2,896","1.5"," 86/186 ","3","Q1","1.4","0.4","0.55"," 114/186 ","Q3","Q2","54.0","38.98","0.002","0.437","0.925","Q1",
"JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY","J CHILD ADOL PSYCHOP","1044-5463","1557-8992","PHARMACOLOGY & PHARMACY","SCIE","2,896","1.5"," 265/354 ","3","Q2","1.4","0.4","0.55"," 218/354 ","Q3","Q3","25.3","38.56","0.002","0.437","0.925","Q1",
"JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY","J CHILD ADOL PSYCHOP","1044-5463","1557-8992","PSYCHIATRY","SCIE","2,896","1.5"," 190/276 ","3","Q2","1.4","0.4","0.55"," 174/276 ","Q3","Q3","31.3","37.14","0.002","0.437","0.925","Q2",
"Clinical Optometry","CLIN OPTOM","1179-2752","1179-2752","OPHTHALMOLOGY","ESCI","366","1.4"," 61/95 ","2.1","Q2","1.4","0.2","0.55"," 64/95 ","Q3","Q3","36.3","33.16","0.001","0.122","0.549","Q3",
"International Journal on Minority and Group Rights","INT J MINOR GROUP RI","1385-4879","1571-8115","LAW","ESCI","259","0.3"," 267/421 ","0.5","Q3","0.2","0.1","0.55"," 224/421 ","Q3","Q3","36.7","46.91","0","0.056","0.204","Q3",
"Beilstein Journal of Organic Chemistry","BEILSTEIN J ORG CHEM","1860-5397","1860-5397","CHEMISTRY, ORGANIC","SCIE","6,651","2.2"," 21/58 ","2.4","Q2","2.1","0.5","0.54"," 26/58 ","Q2","Q2","64.7","56.03","0.005","1.06","0.48","Q2",
"Journal of Developmental Biology","J DEV BIOL","N/A","2221-3759","DEVELOPMENTAL BIOLOGY","ESCI","772","2.2"," 20/39 ","2.6","Q2","2.1","0.7","0.54"," 23/39 ","Q3","Q3","50.0","42.31","0.001","0.306","0.908","Q2",
"JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY","J ATMOS OCEAN TECH","0739-0572","1520-0426","ENGINEERING, OCEAN","SCIE","9,818","1.9"," 8/18 ","2.2","Q3","1.7","0.4","0.54"," 9/18 ","Q2","Q2","58.3","52.78","0.005","0.992","0.775","Q1",
"JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY","J ATMOS OCEAN TECH","0739-0572","1520-0426","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","9,818","1.9"," 77/110 ","2.2","Q3","1.7","0.4","0.54"," 71/110 ","Q2","Q3","30.5","35.91","0.005","0.992","0.775","Q3",
"JOURNAL OF CLASSIFICATION","J CLASSIF","0176-4268","1432-1343","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","1,998","1.8"," 58/135 ","1.9","Q2","1.7","0.2","0.54"," 72/135 ","Q3","Q2","57.4","47.04","0.001","0.164","0.59","Q2",
"JOURNAL OF CLASSIFICATION","J CLASSIF","0176-4268","1432-1343","PSYCHOLOGY, MATHEMATICAL","SSCI","1,998","1.8"," 8/13 ","1.9","Q3","1.7","0.2","0.54"," 8/13 ","Q3","Q3","42.3","42.31","0.001","0.164","0.59","Q4",
"SYNLETT","SYNLETT","0936-5214","1437-2096","CHEMISTRY, ORGANIC","SCIE","11,444","1.7"," 33/58 ","1.6","Q3","1.6","0.5","0.54"," 26/58 ","Q2","Q3","44.0","56.03","0.006","1.233","0.356","Q2",
"PHARMACEUTICAL STATISTICS","PHARM STAT","1539-1604","1539-1612","PHARMACOLOGY & PHARMACY","SCIE","1,986","1.3"," 283/354 ","1.5","Q4","1.2","0.2","0.54"," 223/354 ","Q2","Q4","20.2","37.15","0.003","0.664","0.942","Q1",
"PHARMACEUTICAL STATISTICS","PHARM STAT","1539-1604","1539-1612","STATISTICS & PROBABILITY","SCIE","1,986","1.3"," 65/168 ","1.5","Q2","1.2","0.2","0.54"," 80/168 ","Q2","Q2","61.6","52.68","0.003","0.664","0.942","Q2",
"Brazilian Journal of Infectious Diseases","BRAZ J INFECT DIS","1413-8670","1678-4391","INFECTIOUS DISEASES","SCIE","2,398","3"," 54/132 ","2.4","Q3","2.9","0.4","0.53"," 77/132 ","Q3","Q2","59.5","42.05","0.002","0.333","0.533","Q3",
"IISE Transactions on Occupational Ergonomics & Human Factors","IISE T OCCUP ERG HUM","2472-5838","2472-5846","ERGONOMICS","ESCI","397","1.7"," 16/24 ","3.2","Q2","1.6","0.1","0.53"," 15/24 ","Q3","Q3","35.4","39.58","0.001","0.137","0.718","Q2",
"ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS","ESAIM CONTR OPTIM CA","1292-8119","1262-3377","AUTOMATION & CONTROL SYSTEMS","SCIE","1,910","1.3"," 66/84 ","1.5","Q3","1.2","0.3","0.53"," 48/84 ","Q3","Q4","22.0","43.45","0.004","0.927","1.013","Q2",
"ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS","ESAIM CONTR OPTIM CA","1292-8119","1262-3377","MATHEMATICS, APPLIED","SCIE","1,910","1.3"," 124/331 ","1.5","Q2","1.2","0.3","0.53"," 214/331 ","Q3","Q2","62.7","35.50","0.004","0.927","1.013","Q1",
"Journal of Immersion and Content-Based Language Education","J IMMERS CONTENT-BAS","2212-8433","2212-8441","LINGUISTICS","ESCI","181","0.7"," 177/297 ","1.3","Q2","0.7","<0.1","0.53"," 186/297 ","Q3","Q3","40.6","37.54","0","0.04","0.338","Q3",
"World Journal of Stem Cells","WORLD J STEM CELLS","1948-0210","1948-0210","CELL & TISSUE ENGINEERING","SCIE","2,388","3.6"," 16/31 ","4.2","Q3","3.5","0.7","0.52"," 24/31 ","Q3","Q3","50.0","24.19","0.002","0.497","0.774","Q3",
"World Journal of Stem Cells","WORLD J STEM CELLS","1948-0210","1948-0210","CELL BIOLOGY","SCIE","2,388","3.6"," 105/205 ","4.2","Q2","3.5","0.7","0.52"," 139/205 ","Q3","Q3","49.0","32.44","0.002","0.497","0.774","Q3",
"Cancer Control","CANCER CONTROL","1073-2748","1526-2359","ONCOLOGY","SCIE","2,765","2.5"," 183/322 ","2.8","Q3","2.4","0.5","0.52"," 201/322 ","Q3","Q3","43.3","37.73","0.003","0.685","0.73","Q3",
"Journal of Aging and Environment","J AGING ENVIRON","2689-2618","2689-2626","GERONTOLOGY","ESCI","149","1.1"," 35/47 ","1.6","Q3","0.9","0.5","0.52"," 32/48 ","Q3","Q3","26.6","34.38","0","0.046","0.32","Q4",
"Decision-Washington","DECISION-WASHINGTON","2325-9965","2325-9973","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","380","1"," 143/218 ","1.7","Q3","0.9","0.7","0.52"," 128/218 ","Q3","Q3","34.6","41.51","0.001","0.208","1.018","Q2",
"Chemistry-An Asian Journal","CHEM-ASIAN J","1861-4728","1861-471X","CHEMISTRY, MULTIDISCIPLINARY","SCIE","15,795","3.5"," 88/230 ","3.9","Q2","3.4","0.8","0.51"," 110/231 ","Q2","Q2","62.0","52.60","0.014","3.051","0.724","Q2",
"Proceedings of the ACM on Measurement and Analysis of Computing Systems","P ACM MEAS ANAL COMP","N/A","2476-1249","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","ESCI","728","2.1"," 35/59 ","2.4","Q3","2","0.3","0.51"," 36/59 ","Q3","Q3","41.5","39.83","0.002","0.344","0.802","Q2",
"Proceedings of the ACM on Measurement and Analysis of Computing Systems","P ACM MEAS ANAL COMP","N/A","2476-1249","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","728","2.1"," 146/249 ","2.4","Q3","2","0.3","0.51"," 151/251 ","Q3","Q3","41.6","40.04","0.002","0.344","0.802","Q2",
"CLINICAL SUPERVISOR","CLIN SUPERV","0732-5223","1545-231X","HEALTH POLICY & SERVICES","ESCI","441","1.7"," 76/118 ","1.8","Q3","1.4","0.7","0.51"," 96/119 ","Q4","Q3","36.0","19.75","0","0.063","0.426","Q4",
"Telemedicine Reports","TELEMED REP","N/A","2692-4366","HEALTH CARE SCIENCES & SERVICES","ESCI","117","1.5"," 120/174 ","1.6","Q3","1.4","0.3","0.51"," 123/175 ","Q3","Q3","31.3","30.00","0","0.056","0.46","Q4",
"X-RAY SPECTROMETRY","X-RAY SPECTROM","0049-8246","1097-4539","SPECTROSCOPY","SCIE","1,485","1.5"," 28/44 ","1.2","Q3","1.4","0.4","0.51"," 28/44 ","Q3","Q3","37.5","37.50","0.001","0.151","0.267","Q3",
"European Countryside","EUR COUNTRYS","1803-8417","1803-8417","GEOGRAPHY","ESCI","461","1.2"," 88/171 ","1.6","Q2","1","0.1","0.51"," 83/172 ","Q2","Q3","48.8","52.03","0","0.101","0.293","Q3",
"Research in Mathematics","RES MATH","N/A","2768-4830","MATHEMATICS","ESCI","82","1.1"," 98/489 ","1.2","Q1","1.1","0.5","0.51"," 297/489 ","Q3","Q1","80.1","39.37","0","0.029","0.394","Q3",
"Research in Mathematics","RES MATH","N/A","2768-4830","STATISTICS & PROBABILITY","ESCI","82","1.1"," 85/168 ","1.2","Q3","1.1","0.5","0.51"," 88/168 ","Q3","Q3","49.7","47.92","0","0.029","0.394","Q3",
"Complex Analysis and Operator Theory","COMPLEX ANAL OPER TH","1661-8254","1661-8262","MATHEMATICS","SCIE","880","0.7"," 217/489 ","0.8","Q2","0.6","0.2","0.51"," 297/489 ","Q3","Q2","55.7","39.37","0.002","0.495","0.43","Q3",
"Complex Analysis and Operator Theory","COMPLEX ANAL OPER TH","1661-8254","1661-8262","MATHEMATICS, APPLIED","SCIE","880","0.7"," 236/331 ","0.8","Q3","0.6","0.2","0.51"," 222/331 ","Q3","Q3","28.9","33.08","0.002","0.495","0.43","Q3",
"Pneuma","PNEUMA","0272-0965","1570-0747","RELIGION","ESCI","132","0.2"," N/A ","0.3","N/A","0.1","<0.1","0.51"," 155/339 ","Q2","N/A","N/A","54.42","0","0.025","0.121","Q3",
"Journal of Clinical and Translational Science","J CLIN TRANSL SCI","N/A","2059-8661","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","1,419","2.1"," 118/189 ","2.4","Q3","1.5","0.4","0.5"," 122/189 ","Q3","Q3","37.8","35.71","0.003","0.666","0.703","Q3",
"IEEE TRANSACTIONS ON ELECTROMAGNETIC COMPATIBILITY","IEEE T ELECTROMAGN C","0018-9375","1558-187X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,264","2"," 202/352 ","2","Q3","1.5","0.2","0.5"," 192/354 ","Q3","Q3","42.8","45.90","0.004","0.979","0.413","Q3",
"IEEE TRANSACTIONS ON ELECTROMAGNETIC COMPATIBILITY","IEEE T ELECTROMAGN C","0018-9375","1558-187X","TELECOMMUNICATIONS","SCIE","6,264","2"," 75/119 ","2","Q3","1.5","0.2","0.5"," 72/119 ","Q3","Q3","37.4","39.92","0.004","0.979","0.413","Q3",
"Psychiatry Investigation","PSYCHIAT INVEST","1738-3684","1976-3026","PSYCHIATRY","SCIE, SSCI","3,132","1.8"," 168/276 ","2.7","Q2","1.8","0.3","0.5"," 184/276 ","Q3","Q3","39.3","33.51","0.004","0.88","0.715","Q3",
"Ocnos-Journal of Reading Research","OCNOS","1885-446X","2254-9099","EDUCATION & EDUCATIONAL RESEARCH","ESCI","230","1.5"," 300/756 ","1.1","Q3","1.4","0.1","0.5"," 456/756 ","Q3","Q2","60.4","39.75","0","0.083","0.404","Q2",
"EMERGENCY MEDICINE CLINICS OF NORTH AMERICA","EMERG MED CLIN N AM","0733-8627","1558-0539","EMERGENCY MEDICINE","SCIE","1,644","1.3"," 32/54 ","2.1","Q2","1.3","0.1","0.5"," 34/54 ","Q3","Q3","41.7","37.96","0.001","0.314","0.605","Q2",
"FOREST PATHOLOGY","FOREST PATHOL","1437-4781","1439-0329","FORESTRY","SCIE","1,663","1.3"," 48/89 ","1.6","Q3","1.2","0.3","0.5"," 49/89 ","Q3","Q3","46.6","45.51","0.001","0.19","0.319","Q2",
"Journal of Ultrasound","J ULTRASOUND","1971-3495","1876-7931","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","1,297","1.3"," 138/204 ","1.7","Q3","1.2","0.4","0.5"," 120/204 ","Q3","Q3","32.6","41.42","0.001","0.31","0.385","Q3",
"AUSTRALIAN JOURNAL OF ZOOLOGY","AUST J ZOOL","0004-959X","1446-5698","ZOOLOGY","SCIE","1,794","1"," 105/180 ","1.4","Q2","0.9","0.2","0.5"," 115/180 ","Q3","Q3","41.9","36.39","0","0.087","0.396","Q2",
"Journal on Efficiency and Responsibility in Education and Science","J EFFIC RESPONSIB ED","2336-2375","1803-1617","EDUCATION & EDUCATIONAL RESEARCH","ESCI","137","0.9"," 457/756 ","1","Q3","0.6","0.1","0.5"," 456/756 ","Q3","Q3","39.6","39.75","0","0.023","0.145","Q4",
"MOLECULAR BIOLOGY OF THE CELL","MOL BIOL CELL","1059-1524","1939-4586","CELL BIOLOGY","SCIE","25,797","3.1"," 127/205 ","3","Q3","2.9","0.9","0.49"," 146/205 ","Q3","Q3","38.3","29.02","0.012","2.727","1.296","Q2",
"HISTOLOGY AND HISTOPATHOLOGY","HISTOL HISTOPATHOL","0213-3911","1699-5848","CELL BIOLOGY","SCIE","4,085","2.5"," 148/205 ","1.9","Q4","2.4","0.7","0.49"," 146/205 ","Q3","Q3","28.0","29.02","0.002","0.438","0.409","Q4",
"HISTOLOGY AND HISTOPATHOLOGY","HISTOL HISTOPATHOL","0213-3911","1699-5848","PATHOLOGY","SCIE","4,085","2.5"," 37/88 ","1.9","Q3","2.4","0.7","0.49"," 61/88 ","Q3","Q2","58.5","31.25","0.002","0.438","0.409","Q3",
"JOURNAL OF ELECTRONIC PACKAGING","J ELECTRON PACKAGING","1043-7398","1528-9044","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,644","2.2"," 183/352 ","2.1","Q3","2","0.9","0.49"," 195/354 ","Q3","Q3","48.2","45.06","0.001","0.233","0.446","Q3",
"JOURNAL OF ELECTRONIC PACKAGING","J ELECTRON PACKAGING","1043-7398","1528-9044","ENGINEERING, MECHANICAL","SCIE","1,644","2.2"," 75/180 ","2.1","Q2","2","0.9","0.49"," 92/180 ","Q3","Q2","58.6","49.17","0.001","0.233","0.446","Q2",
"DIGESTIVE DISEASES","DIGEST DIS","0257-2753","1421-9875","GASTROENTEROLOGY & HEPATOLOGY","SCIE","2,983","2"," 90/143 ","2.2","Q3","2","0.8","0.49"," 81/143 ","Q3","Q3","37.4","43.71","0.002","0.426","0.59","Q3",
"WIRELESS PERSONAL COMMUNICATIONS","WIRELESS PERS COMMUN","0929-6212","1572-834X","TELECOMMUNICATIONS","SCIE","11,317","1.9"," 78/119 ","1.8","Q3","1.7","0.5","0.49"," 74/119 ","Q3","Q3","34.9","38.24","0.011","2.496","0.281","Q4",
"International Journal of Occupational Medicine and Environmental Health","INT J OCCUP MED ENV","1232-1087","1896-494X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,670","1.4"," 295/403 ","1.8","Q3","1.3","0.3","0.49"," 276/403 ","Q3","Q3","26.9","31.64","0.001","0.218","0.388","Q4",
"SEXUALLY TRANSMITTED DISEASES","SEX TRANSM DIS","0148-5717","1537-4521","INFECTIOUS DISEASES","SCIE","4,916","2.4"," 77/132 ","2.2","Q3","2.1","0.7","0.48"," 83/132 ","Q3","Q3","42.0","37.50","0.007","1.459","0.943","Q2",
"SEMINARS IN RESPIRATORY AND CRITICAL CARE MEDICINE","SEMIN RESP CRIT CARE","1069-3424","1098-9048","CRITICAL CARE MEDICINE","SCIE","2,993","2.3"," 27/54 ","3.5","Q2","2.3","0.9","0.48"," 32/55 ","Q3","Q2","50.9","42.73","0.003","0.707","1.069","Q2",
"SEMINARS IN RESPIRATORY AND CRITICAL CARE MEDICINE","SEMIN RESP CRIT CARE","1069-3424","1098-9048","RESPIRATORY SYSTEM","SCIE","2,993","2.3"," 50/100 ","3.5","Q2","2.3","0.9","0.48"," 63/101 ","Q3","Q2","50.5","38.12","0.003","0.707","1.069","Q2",
"JOURNAL OF HYDROLOGIC ENGINEERING","J HYDROL ENG","1084-0699","1943-5584","ENGINEERING, CIVIL","SCIE","5,345","2.2"," 77/181 ","2.1","Q3","2","0.5","0.48"," 88/181 ","Q2","Q2","57.7","51.66","0.002","0.39","0.407","Q2",
"JOURNAL OF HYDROLOGIC ENGINEERING","J HYDROL ENG","1084-0699","1943-5584","ENVIRONMENTAL SCIENCES","SCIE","5,345","2.2"," 239/358 ","2.1","Q3","2","0.5","0.48"," 235/359 ","Q2","Q3","33.4","34.68","0.002","0.39","0.407","Q3",
"JOURNAL OF HYDROLOGIC ENGINEERING","J HYDROL ENG","1084-0699","1943-5584","WATER RESOURCES","SCIE","5,345","2.2"," 67/127 ","2.1","Q3","2","0.5","0.48"," 75/127 ","Q2","Q3","47.6","41.34","0.002","0.39","0.407","Q3",
"Anaesthesiologie","ANAESTHESIOLOGIE","2731-6858","2731-6866","ANESTHESIOLOGY","SCIE","1,442","1.1"," 38/64 ","1.1","Q3","1","0.5","0.48"," 36/64 ","Q3","Q3","41.4","44.53","0.001","0.245","0.261","Q3",
"REGULAR & CHAOTIC DYNAMICS","REGUL CHAOTIC DYN","1560-3547","1468-4845","MATHEMATICS, APPLIED","SCIE","759","0.8"," 218/331 ","0.9","Q3","0.7","0.1","0.48"," 228/331 ","Q3","Q3","34.3","31.27","0.001","0.144","0.326","Q3",
"REGULAR & CHAOTIC DYNAMICS","REGUL CHAOTIC DYN","1560-3547","1468-4845","MECHANICS","SCIE","759","0.8"," 147/170 ","0.9","Q4","0.7","0.1","0.48"," 103/170 ","Q3","Q4","13.8","39.71","0.001","0.144","0.326","Q3",
"REGULAR & CHAOTIC DYNAMICS","REGUL CHAOTIC DYN","1560-3547","1468-4845","PHYSICS, MATHEMATICAL","SCIE","759","0.8"," 49/60 ","0.9","Q3","0.7","0.1","0.48"," 37/60 ","Q3","Q4","19.2","39.17","0.001","0.144","0.326","Q3",
"ARCHIVE FOR MATHEMATICAL LOGIC","ARCH MATH LOGIC","0933-5846","1432-0665","LOGIC","SCIE","469","0.4"," 19/25 ","0.5","Q3","0.4","0.1","0.48"," 20/25 ","Q3","Q4","26.0","22.00","0.001","0.203","0.396","Q3",
"ARCHIVE FOR MATHEMATICAL LOGIC","ARCH MATH LOGIC","0933-5846","1432-0665","MATHEMATICS","SCIE","469","0.4"," 379/489 ","0.5","Q3","0.4","0.1","0.48"," 321/489 ","Q3","Q4","22.6","34.46","0.001","0.203","0.396","Q3",
"Territorio Sociedad y Poder-Revista de Estudios Medievales","TERRIT SOC PODER-REV","N/A","2341-1163","MEDIEVAL & RENAISSANCE STUDIES","ESCI","5","0.1"," N/A ","0.1","N/A","0.1","N/A","0.48"," 53/83 ","Q3","N/A","N/A","36.75","0","0.012","0.289","Q2",
"Journal of Cell Communication and Signaling","J CELL COMMUN SIGNAL","1873-9601","1873-961X","CELL BIOLOGY","SCIE","2,142","3.6"," 105/205 ","4.5","Q2","3.4","1.2","0.47"," 153/205 ","Q3","Q3","49.0","25.61","0.002","0.489","0.999","Q3",
"JOURNAL OF FOOD PROTECTION","J FOOD PROTECT","0362-028X","1944-9097","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","12,786","2.1"," 123/174 ","2.3","Q3","1.9","0.9","0.47"," 130/174 ","Q3","Q3","29.6","25.57","0.004","0.873","0.41","Q4",
"JOURNAL OF FOOD PROTECTION","J FOOD PROTECT","0362-028X","1944-9097","FOOD SCIENCE & TECHNOLOGY","SCIE","12,786","2.1"," 108/173 ","2.3","Q3","1.9","0.9","0.47"," 110/173 ","Q3","Q3","37.9","36.71","0.004","0.873","0.41","Q3",
"Infrastructure Asset Management","INFRASTRUCT ASSET MA","2053-0242","2053-0250","MANAGEMENT","ESCI","165","1.9"," 251/401 ","1.2","Q4","1.7","0.5","0.47"," 254/402 ","Q3","Q3","37.5","36.94","0","0.038","0.214","Q4",
"BULLETIN OF THE GEOLOGICAL SOCIETY OF FINLAND","B GEOL SOC FINLAND","0367-5211","1799-4632","GEOLOGY","SCIE","257","1.3"," 22/60 ","0.9","Q3","1","0.3","0.47"," 40/60 ","Q3","Q2","64.2","34.17","0","0.023","0.26","Q3",
"Multimodal Technologies and Interaction","MULTIMODAL TECHNOLOG","N/A","2414-4088","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","1,265","2.4"," 111/197 ","N/A","N/A","2.3","0.5","0.46"," 129/198 ","Q2","Q3","43.9","35.10","0.002","0.366","N/A","N/A",
"Multimodal Technologies and Interaction","MULTIMODAL TECHNOLOG","N/A","2414-4088","COMPUTER SCIENCE, CYBERNETICS","ESCI","1,265","2.4"," 14/32 ","N/A","N/A","2.3","0.5","0.46"," 15/32 ","Q2","Q2","57.8","54.69","0.002","0.366","N/A","N/A",
"Multimodal Technologies and Interaction","MULTIMODAL TECHNOLOG","N/A","2414-4088","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","1,265","2.4"," 126/249 ","N/A","N/A","2.3","0.5","0.46"," 159/251 ","Q2","Q3","49.6","36.85","0.002","0.366","N/A","N/A",
"Frontiers in Reproductive Health","FRONT REPROD HEALTH","N/A","2673-3153","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","552","2.3"," 177/403 ","2.3","Q3","2.2","0.5","0.46"," 286/403 ","Q3","Q2","56.2","29.16","0.001","0.249","0.655","Q3",
"Frontiers in Reproductive Health","FRONT REPROD HEALTH","N/A","2673-3153","REPRODUCTIVE BIOLOGY","ESCI","552","2.3"," 23/39 ","2.3","Q3","2.2","0.5","0.46"," 33/39 ","Q3","Q3","42.3","16.67","0.001","0.249","0.655","Q3",
"COASTAL MANAGEMENT","COAST MANAGE","0892-0753","1521-0421","ENVIRONMENTAL SCIENCES","SCIE","1,167","1.7"," 274/358 ","2.7","Q3","1.6","0.4","0.46"," 240/359 ","Q3","Q4","23.6","33.29","0.001","0.178","0.673","Q2",
"COASTAL MANAGEMENT","COAST MANAGE","0892-0753","1521-0421","ENVIRONMENTAL STUDIES","SSCI","1,167","1.7"," 134/182 ","2.7","Q3","1.6","0.4","0.46"," 130/184 ","Q3","Q3","26.6","29.62","0.001","0.178","0.673","Q3",
"European Journal of Medical Genetics","EUR J MED GENET","1769-7212","1878-0849","GENETICS & HEREDITY","SCIE","3,332","1.6"," 143/191 ","1.8","Q4","1.6","0.8","0.46"," 136/191 ","Q3","Q3","25.4","29.06","0.005","1.11","0.646","Q3",
"Cardiovascular Endocrinology & Metabolism","CARDIOVASC ENDOCR ME","2574-0954","2574-0954","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","220","1.3"," 160/220 ","2","Q3","1.2","0.5","0.46"," 125/220 ","Q3","Q3","27.5","43.41","0.001","0.124","0.657","Q2",
"Kyoto Journal of Mathematics","KYOTO J MATH","2156-2261","2154-3321","MATHEMATICS","SCIE","313","0.5"," 325/489 ","0.7","Q2","0.5","0.3","0.46"," 334/489 ","Q3","Q3","33.6","31.80","0.001","0.226","0.832","Q1",
"ATMOSPHERE-OCEAN","ATMOS OCEAN","0705-5900","1480-9214","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","1,252","1.6"," 90/110 ","2","Q3","1.6","<0.1","0.45"," 82/110 ","Q3","Q4","18.6","25.91","0.001","0.134","0.615","Q3",
"ATMOSPHERE-OCEAN","ATMOS OCEAN","0705-5900","1480-9214","OCEANOGRAPHY","SCIE","1,252","1.6"," 41/65 ","2","Q3","1.6","<0.1","0.45"," 47/65 ","Q3","Q3","37.7","28.46","0.001","0.134","0.615","Q2",
"Scandinavian Journal of Pain","SCAND J PAIN","1877-8860","1877-8879","CLINICAL NEUROLOGY","ESCI","1,591","1.5"," 209/277 ","2","Q3","1.4","0.2","0.45"," 213/278 ","Q4","Q4","24.7","23.56","0.002","0.427","0.537","Q3",
"Journal of the South African Veterinary Association","J S AFR VET ASSOC","1019-9128","2224-9435","VETERINARY SCIENCES","SCIE","1,031","0.9"," 105/167 ","1.2","Q3","0.8","0.2","0.45"," 104/168 ","Q3","Q3","37.4","38.39","0","0.049","0.257","Q3",
"Voprosy Leksikografii-Russian Journal of Lexicography","VOPR LEKSIKOGR","2227-4200","2311-3758","LANGUAGE & LINGUISTICS","ESCI","51","0.6"," N/A ","0.4","N/A","0.4","<0.1","0.45"," 200/393 ","Q3","N/A","N/A","49.24","0","0.094","0.545","Q2",
"ZEITSCHRIFT FUR PHYSIKALISCHE CHEMIE-INTERNATIONAL JOURNAL OF RESEARCH IN PHYSICAL CHEMISTRY & CHEMICAL PHYSICS","Z PHYS CHEM","0942-9352","2196-7156","CHEMISTRY, PHYSICAL","SCIE","3,253","3"," 94/178 ","2.4","Q3","2.4","0.8","0.44"," 121/178 ","Q3","Q3","47.5","32.30","0.001","0.261","0.306","Q4",
"Journal of Political Ecology","J POLIT ECOL","1073-0451","1073-0451","ENVIRONMENTAL STUDIES","ESCI","1,051","2"," 115/182 ","2.5","Q3","1.7","0.6","0.44"," 139/184 ","Q4","Q3","37.1","24.73","0.001","0.321","0.808","Q2",
