"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"JOURNAL OF FORAMINIFERAL RESEARCH","J FORAMIN RES","0096-1191","N/A","PALEONTOLOGY","SCIE","1,505","0.9","Q4","0.6"," 45/56 ","1.4","Q3","0.8","0.1"," 39/56 ","Q3","31.25","0","0.092","0.412","20.5","Q3",
"Computation","COMPUTATION","N/A","2079-3197","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","1,500","1.9","Q2","0.73"," 47/135 ","2","Q2","1.7","0.6"," 44/135 ","Q2","67.78","0.002","0.398","0.366","65.6","Q3",
"International Journal of Leadership in Education","INT J LEADERSH EDUC","1360-3124","1464-5092","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,477","2.4","Q1","1.36"," 144/756 ","2.5","Q1","2.1","0.3"," 138/756 ","Q1","81.81","0.002","0.403","0.698","81.0","Q2",
"MARINE GEOPHYSICAL RESEARCH","MAR GEOPHYS RES","0025-3235","1573-0581","GEOCHEMISTRY & GEOPHYSICS","SCIE","1,461","1.6","Q3","0.54"," 55/101 ","2.3","Q2","1.6","0.2"," 48/101 ","Q2","52.97","0.001","0.201","0.626","46.0","Q2",
"MARINE GEOPHYSICAL RESEARCH","MAR GEOPHYS RES","0025-3235","1573-0581","OCEANOGRAPHY","SCIE","1,461","1.6","Q3","0.54"," 41/65 ","2.3","Q2","1.6","0.2"," 39/65 ","Q2","40.77","0.001","0.201","0.626","37.7","Q2",
"IATSS Research","IATSS RES","0386-1112","2210-4240","TRANSPORTATION","ESCI","1,458","3.2","Q3","0.8"," 29/57 ","3.9","Q2","3","0.7"," 27/57 ","Q2","53.51","0.002","0.335","0.852","50.0","Q2",
"PCI JOURNAL","PCI J","0887-9672","0887-9672","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","1,454","0.9","Q4","0.18"," 72/91 ","1","Q4","0.8","0.2"," 73/91 ","Q4","20.33","0","0.034","0.161","21.4","Q4",
"DYNAMICS OF ATMOSPHERES AND OCEANS","DYNAM ATMOS OCEANS","0377-0265","1872-6879","GEOCHEMISTRY & GEOPHYSICS","SCIE","1,449","1.9","Q2","0.49"," 48/101 ","2.1","Q2","1.9","0.4"," 54/101 ","Q3","47.03","0.001","0.201","0.579","53.0","Q2",
"DYNAMICS OF ATMOSPHERES AND OCEANS","DYNAM ATMOS OCEANS","0377-0265","1872-6879","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","1,449","1.9","Q3","0.49"," 77/110 ","2.1","Q3","1.9","0.4"," 79/110 ","Q3","28.64","0.001","0.201","0.579","30.5","Q3",
"DYNAMICS OF ATMOSPHERES AND OCEANS","DYNAM ATMOS OCEANS","0377-0265","1872-6879","OCEANOGRAPHY","SCIE","1,449","1.9","Q2","0.49"," 32/65 ","2.1","Q3","1.9","0.4"," 45/65 ","Q3","31.54","0.001","0.201","0.579","51.5","Q3",
"Geotechnique Letters","GEOTECH LETT","2049-825X","2045-2543","ENGINEERING, GEOLOGICAL","SCIE","1,429","1.5","Q3","0.49"," 40/63 ","2.2","Q3","1.5","0.8"," 40/63 ","Q3","37.30","0.001","0.316","0.671","37.3","Q2",
"JOURNAL OF THE CHILEAN CHEMICAL SOCIETY","J CHIL CHEM SOC","0717-9707","0717-9707","CHEMISTRY, MULTIDISCIPLINARY","SCIE","1,409","1.6","Q3","0.23"," 152/230 ","1.6","Q3","1.5","3"," 162/231 ","Q3","30.09","0.001","0.111","0.201","34.1","Q3",
"ACTA POLYMERICA SINICA","ACTA POLYM SIN","N/A","1000-3304","POLYMER SCIENCE","SCIE","1,406","1.7","Q4","0.37"," 71/94 ","1.3","Q4","1.3","0.4"," 63/94 ","Q3","33.51","0.001","0.228","0.186","25.0","Q4",
"JOURNAL OF VECTOR ECOLOGY","J VECTOR ECOL","1081-1710","1948-7134","ENTOMOLOGY","SCIE","1,379","1.4","Q2","0.68"," 46/109 ","1.5","Q2","1.4","0.3"," 44/109 ","Q2","60.09","0.001","0.131","0.424","58.3","Q2",
"Case Reports in Oncology","CASE REP ONCOL","1662-6575","1662-6575","ONCOLOGY","ESCI","1,354","0.7","Q4","0.16"," 297/322 ","0.8","Q4","0.7","0.6"," 297/322 ","Q4","7.92","0.002","0.414","0.233","7.9","Q4",
"Anatolia-International Journal of Tourism and Hospitality Research","ANATOLIA","1303-2917","2156-6909","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","1,350","1.6","Q3","0.52"," 82/139 ","2.1","Q3","1.5","0.4"," 74/139 ","Q3","47.12","0.001","0.217","0.343","41.4","Q3",
"INTERVIROLOGY","INTERVIROLOGY","0300-5526","1423-0100","VIROLOGY","SCIE","1,343","3.2","Q3","0.53"," 22/41 ","2.5","Q3","3.2","0.4"," 25/41 ","Q3","40.24","0.001","0.13","0.538","47.6","Q3",
"International Journal of Interactive Multimedia and Artificial Intelligence","INT J INTERACT MULTI","1989-1660","1989-1660","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","1,342","3.4","Q2","0.71"," 78/197 ","2.8","Q2","2.7","1"," 82/198 ","Q2","58.84","0.001","0.233","0.423","60.7","Q3",
"International Journal of Interactive Multimedia and Artificial Intelligence","INT J INTERACT MULTI","1989-1660","1989-1660","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","1,342","3.4","Q2","0.71"," 61/169 ","2.8","Q3","2.7","1"," 74/169 ","Q2","56.51","0.001","0.233","0.423","64.2","Q3",
"Lymphatic Research and Biology","LYMPHAT RES BIOL","1539-6851","1557-8585","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","1,316","1.6","Q3","0.46"," 137/189 ","2.4","Q3","1.4","0.5"," 130/189 ","Q3","31.48","0.001","0.299","0.579","27.8","Q3",
"Lymphatic Research and Biology","LYMPHAT RES BIOL","1539-6851","1557-8585","PHYSIOLOGY","SCIE","1,316","1.6","Q4","0.46"," 68/85 ","2.4","Q3","1.4","0.5"," 75/85 ","Q3","12.35","0.001","0.299","0.579","20.6","Q3",
"Natural Products and Bioprospecting","NAT PRODUCT BIOPROSP","2192-2195","2192-2209","CHEMISTRY, MEDICINAL","ESCI","1,301","4.8","Q1","0.87"," 15/72 ","3.9","Q2","4.7","0.8"," 28/72 ","Q2","61.81","0.001","0.224","0.594","79.9","Q2",
"Wind Engineering","WIND ENG","0309-524X","2048-402X","ENERGY & FUELS","ESCI","1,298","1.5","Q4","0.23"," 146/170 ","1.4","Q4","1.3","0.3"," 152/173 ","Q4","12.43","0.001","0.178","0.25","14.4","Q4",
"CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE","CAN J STAT","0319-5724","1708-945X","STATISTICS & PROBABILITY","SCIE","1,289","0.8","Q3","0.4"," 109/168 ","0.9","Q3","0.8","0.2"," 121/168 ","Q3","28.27","0.002","0.334","0.678","35.4","Q2",
"PEDIATRIC ANNALS","PEDIATR ANN","0090-4481","1938-2359","PEDIATRICS","SCIE","1,279","1.1","Q3","0.45"," 129/186 ","1.3","Q3","1.1","0.2"," 130/186 ","Q3","30.38","0.001","0.243","0.351","30.9","Q3",
"JOURNAL OF ENGINEERING PHYSICS AND THERMOPHYSICS","J ENG PHYS THERMOPH+","1062-0125","1573-871X","THERMODYNAMICS","ESCI","1,272","0.6","Q4","0.1"," 71/76 ","0.6","Q4","0.4","0.1"," 75/76 ","Q4","1.97","0.001","0.115","0.073","7.2","Q4",
"International Journal of Transgender Health","INT J TRANSGEND HEAL","2689-5269","2689-5277","PSYCHOLOGY, CLINICAL","SSCI","1,261","10.5","Q1","2.59"," 3/180 ","8.7","Q1","9.6","1.5"," 2/180 ","Q1","99.17","0.004","0.808","3.33","98.6","Q1",
"International Journal of Transgender Health","INT J TRANSGEND HEAL","2689-5269","2689-5277","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","1,261","10.5","Q1","2.59"," 9/403 ","8.7","Q1","9.6","1.5"," 12/403 ","Q1","97.15","0.004","0.808","3.33","97.9","Q1",
"International Journal of Transgender Health","INT J TRANSGEND HEAL","2689-5269","2689-5277","SOCIAL SCIENCES, BIOMEDICAL","SSCI","1,261","10.5","Q1","2.59"," 2/46 ","8.7","Q1","9.6","1.5"," 2/46 ","Q1","96.74","0.004","0.808","3.33","96.7","Q1",
"International Journal of Transgender Health","INT J TRANSGEND HEAL","2689-5269","2689-5277","SOCIAL SCIENCES, INTERDISCIPLINARY","SSCI","1,261","10.5","Q1","2.59"," 1/263 ","8.7","Q1","9.6","1.5"," 8/263 ","Q1","97.15","0.004","0.808","3.33","99.8","Q1",
"Thoracic Surgery Clinics","THORAC SURG CLIN","1547-4127","1558-5069","RESPIRATORY SYSTEM","SCIE","1,250","1.1","Q4","0.53"," 81/100 ","2","Q3","1.1","0.2"," 57/101 ","Q3","44.06","0.001","0.294","0.591","19.5","Q3",
"Thoracic Surgery Clinics","THORAC SURG CLIN","1547-4127","1558-5069","SURGERY","SCIE","1,250","1.1","Q3","0.53"," 195/290 ","2","Q2","1.1","0.2"," 172/290 ","Q3","40.86","0.001","0.294","0.591","32.9","Q2",
"GEOMAGNETISM AND AERONOMY","GEOMAGN AERONOMY+","0016-7932","1555-645X","GEOCHEMISTRY & GEOPHYSICS","SCIE","1,247","0.7","Q4","0.19"," 85/101 ","0.7","Q4","0.4","0.1"," 89/101 ","Q4","12.38","0.001","0.176","0.136","16.3","Q4",
"TROPICAL BIOMEDICINE","TROP BIOMED","0127-5720","N/A","PARASITOLOGY","SCIE","1,239","0.8","Q4","0.27"," 41/45 ","0.9","Q4","0.8","<0.1"," 40/45 ","Q4","12.22","0.001","0.168","0.179","10.0","Q4",
"TROPICAL BIOMEDICINE","TROP BIOMED","0127-5720","N/A","TROPICAL MEDICINE","SCIE","1,239","0.8","Q4","0.27"," 22/28 ","0.9","Q4","0.8","<0.1"," 22/28 ","Q4","23.21","0.001","0.168","0.179","23.2","Q4",
"Cell Genomics","CELL GENOM","2666-979X","2666-979X","CELL BIOLOGY","ESCI","1,230","11.1","Q1","2.37"," 24/205 ","N/A","N/A","10.7","2"," 16/205 ","Q1","92.44","0.006","1.342","N/A","88.5","N/A",
"Cell Genomics","CELL GENOM","2666-979X","2666-979X","GENETICS & HEREDITY","ESCI","1,230","11.1","Q1","2.37"," 7/191 ","N/A","N/A","10.7","2"," 9/191 ","Q1","95.55","0.006","1.342","N/A","96.6","N/A",
"Medicina Intensiva","MED INTENSIVA","0210-5691","1578-6749","CRITICAL CARE MEDICINE","SCIE","1,205","2.7","Q2","0.44"," 22/54 ","2.2","Q3","2.1","0.8"," 33/55 ","Q3","40.91","0.001","0.23","0.454","60.2","Q3",
"Open Geosciences","OPEN GEOSCI","2391-5447","2391-5447","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,204","1.7","Q3","0.4"," 155/253 ","1.7","Q3","1.6","0.3"," 178/253 ","Q3","29.84","0.001","0.283","0.301","38.9","Q4",
"Therapeutic Advances in Hematology","THER ADV HEMATOL","2040-6207","2040-6215","HEMATOLOGY","SCIE","1,197","3.4","Q2","0.61"," 28/97 ","3.5","Q2","3.4","0.4"," 39/97 ","Q2","60.31","0.002","0.484","1.177","71.6","Q2",
"Veterinary Medicine International","VET MED INT","2090-8113","2042-0048","VETERINARY SCIENCES","ESCI","1,194","1.9","Q2","0.78"," 46/167 ","N/A","N/A","1.8","0.3"," 57/168 ","Q2","66.37","0.001","0.191","N/A","72.8","N/A",
"European Journal of Training and Development","EUR J TRAIN DEV","2046-9012","2046-9020","MANAGEMENT","ESCI","1,182","2.3","Q3","0.44"," 221/401 ","2.5","Q3","2.2","0.5"," 264/402 ","Q3","34.45","0.001","0.227","0.448","45.0","Q3",
"International Journal of Transportation Science and Technology","INT J TRANSP SCI TEC","2046-0430","2046-0449","TRANSPORTATION","ESCI","1,162","4.3","Q2","1.3"," 15/57 ","N/A","N/A","4.1","2.7"," 12/57 ","Q1","79.82","0.001","0.262","N/A","74.6","N/A",
"International Journal of Transportation Science and Technology","INT J TRANSP SCI TEC","2046-0430","2046-0449","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","1,162","4.3","Q2","1.3"," 22/72 ","N/A","N/A","4.1","2.7"," 15/72 ","Q1","79.86","0.001","0.262","N/A","70.1","N/A",
"Annals of Transplantation","ANN TRANSPL","1425-9524","N/A","SURGERY","SCIE","1,142","1.1","Q3","0.43"," 195/290 ","1.2","Q3","1.1","0.2"," 204/290 ","Q3","29.83","0.001","0.272","0.379","32.9","Q3",
"Annals of Transplantation","ANN TRANSPL","1425-9524","N/A","TRANSPLANTATION","SCIE","1,142","1.1","Q3","0.43"," 23/31 ","1.2","Q4","1.1","0.2"," 21/31 ","Q3","33.87","0.001","0.272","0.379","27.4","Q4",
"Frattura ed Integrita Strutturale-Fracture and Structural Integrity","FRAT INTEGRITA STRUT","N/A","1971-8993","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","1,138","1.2","Q4","0.27"," 362/438 ","1.1","Q4","0.9","0.5"," 346/438 ","Q4","21.12","0.001","0.207","0.164","17.5","Q4",
"Tuberculosis and Respiratory Diseases","TUBERC RESPIR DIS","1738-3536","2005-6184","RESPIRATORY SYSTEM","ESCI","1,119","2.5","Q2","0.61"," 46/100 ","2.5","Q3","2.3","1"," 48/101 ","Q2","52.97","0.001","0.203","0.571","54.5","Q3",
"THEORETICAL FOUNDATIONS OF CHEMICAL ENGINEERING","THEOR FOUND CHEM EN+","0040-5795","1608-3431","ENGINEERING, CHEMICAL","SCIE","1,119","0.7","Q4","0.11"," 146/170 ","0.6","Q4","0.5","0.1"," 152/171 ","Q4","11.40","0.001","0.11","0.086","14.4","Q4",
"JOURNAL OF INTERDISCIPLINARY MATHEMATICS","J INTERDISCIP MATH","0972-0502","2169-012X","MATHEMATICS","ESCI","1,118","1.1","Q1","1.2"," 98/489 ","1.1","Q1","0.7","<0.1"," 58/489 ","Q1","88.24","0.001","0.228","0.169","80.1","Q4",
"Journal of Risk Finance","J RISK FINANC","1526-5943","2331-2947","BUSINESS, FINANCE","ESCI","1,103","5.7","Q1","1.58"," 14/231 ","3.8","Q1","5.3","1.2"," 20/231 ","Q1","91.56","0.001","0.18","0.641","94.2","Q2",
"Applied Geophysics","APPL GEOPHYS","1672-7975","1993-0658","GEOCHEMISTRY & GEOPHYSICS","SCIE","1,094","0.7","Q4","0.18"," 85/101 ","1.1","Q3","0.6","0.1"," 93/101 ","Q4","8.42","0.001","0.145","0.267","16.3","Q4",
"LASER AND PARTICLE BEAMS","LASER PART BEAMS","0263-0346","1469-803X","PHYSICS, APPLIED","SCIE","1,093","1.1","Q4","0.19"," 152/179 ","1.1","Q4","1","0.9"," 158/179 ","Q4","12.01","0","0.085","0.234","15.4","Q4",
"Young Consumers","YOUNG CONSUM","1758-7212","1747-3616","BUSINESS","ESCI","1,086","3.5","Q2","0.68"," 118/302 ","4.1","Q2","2.9","0.9"," 130/302 ","Q2","57.12","0.001","0.186","0.664","61.1","Q2",
"Journal of Oral & Facial Pain and Headache","J ORAL FACIAL PAIN H","2333-0384","2333-0376","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","1,086","1.9","Q2","0.94"," 66/157 ","2.1","Q2","1.8","0.5"," 56/157 ","Q2","64.65","0.001","0.208","0.592","58.3","Q2",
"Journal of Empirical Research on Human Research Ethics","J EMPIR RES HUM RES","1556-2646","1556-2654","ETHICS","SSCI","1,085","1.7","Q2","0.57"," 28/77 ","1.9","Q2","1.6","0.2"," 51/77 ","Q3","34.42","0.001","0.287","0.707","64.3","Q2",
"Journal of Empirical Research on Human Research Ethics","J EMPIR RES HUM RES","1556-2646","1556-2654","MEDICAL ETHICS","SCIE","1,085","1.7","Q2","0.57"," 10/23 ","1.9","Q2","1.6","0.2"," 16/23 ","Q3","32.61","0.001","0.287","0.707","58.7","Q2",
"Health Promotion Perspectives","HEALTH PROMOT PERSPE","2228-6497","2228-6497","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","1,081","2.4","Q2","0.7"," 163/403 ","3","Q2","2.4","0.3"," 183/403 ","Q2","54.71","0.002","0.341","0.765","59.7","Q2",
"MATHEMATIKA","MATHEMATIKA","0025-5793","2041-7942","MATHEMATICS","SCIE","1,065","0.8","Q2","0.65"," 178/489 ","0.8","Q2","0.7","0.2"," 210/489 ","Q2","57.16","0.002","0.369","0.845","63.7","Q1",
"MATHEMATIKA","MATHEMATIKA","0025-5793","2041-7942","MATHEMATICS, APPLIED","SCIE","1,065","0.8","Q3","0.65"," 218/331 ","0.8","Q3","0.7","0.2"," 163/331 ","Q2","50.91","0.002","0.369","0.845","34.3","Q1",
"JOURNAL OF COMPUTATIONAL MATHEMATICS","J COMPUT MATH","0254-9409","1991-7139","MATHEMATICS","SCIE","1,060","0.9","Q2","0.54"," 145/489 ","1","Q2","0.9","0.4"," 269/489 ","Q3","45.09","0.001","0.212","0.471","70.4","Q2",
"JOURNAL OF COMPUTATIONAL MATHEMATICS","J COMPUT MATH","0254-9409","1991-7139","MATHEMATICS, APPLIED","SCIE","1,060","0.9","Q3","0.54"," 200/331 ","1","Q3","0.9","0.4"," 206/331 ","Q3","37.92","0.001","0.212","0.471","39.7","Q3",
"GEOLOGY OF ORE DEPOSITS","GEOL ORE DEPOSIT+","1075-7015","1555-6476","GEOLOGY","SCIE","1,051","0.8","Q3","0.28"," 44/60 ","0.8","Q3","0.6","0.3"," 49/60 ","Q4","19.17","0","0.088","0.177","27.5","Q4",
"GEOLOGY OF ORE DEPOSITS","GEOL ORE DEPOSIT+","1075-7015","1555-6476","MINERALOGY","SCIE","1,051","0.8","Q4","0.28"," 27/30 ","0.8","Q4","0.6","0.3"," 24/30 ","Q4","21.67","0","0.088","0.177","11.7","Q4",
"Journal of Holistic Nursing","J HOLIST NURS","0898-0101","1552-5724","NURSING","ESCI","1,025","2","Q2","0.82"," 61/191 ","2.5","Q2","1.8","0.1"," 76/191 ","Q2","60.47","0.001","0.199","0.579","68.3","Q2",
"JOURNAL OF PSYCHOTHERAPY INTEGRATION","J PSYCHOTHER INTEGR","1053-0479","1573-3696","PSYCHOLOGY, CLINICAL","ESCI","1,014","1.8","Q3","1.01"," 101/180 ","2.5","Q2","1.7","0.1"," 45/180 ","Q1","75.28","0.001","0.279","0.837","44.2","Q2",
"PATHOPHYSIOLOGY","PATHOPHYSIOLOGY-BASE","0928-4680","1873-149X","PATHOLOGY","ESCI","977","2.7","Q2","0.93"," 31/88 ","N/A","N/A","2.7","0.5"," 31/88 ","Q2","65.34","0.001","0.131","N/A","65.3","N/A",
"CIENCIA FLORESTAL","CIENC FLOREST","0103-9954","1980-5098","FORESTRY","SCIE","963","0.4","Q4","0.11"," 78/89 ","0.6","Q4","0.4","<0.1"," 84/89 ","Q4","6.18","0.001","0.136","0.119","12.9","Q4",
"CATALYSIS SURVEYS FROM ASIA","CATAL SURV ASIA","1571-1013","1574-9266","CHEMISTRY, PHYSICAL","SCIE","954","2.1","Q3","0.24"," 133/178 ","2.5","Q3","2","0.4"," 158/178 ","Q4","11.52","0","0.107","0.404","25.6","Q3",
"Sleep and Biological Rhythms","SLEEP BIOL RHYTHMS","1446-9235","1479-8425","CLINICAL NEUROLOGY","SCIE","940","1","Q4","0.32"," 236/277 ","1.2","Q4","0.9","0.4"," 237/278 ","Q4","14.93","0.001","0.156","0.313","15.0","Q4",
"Sleep and Biological Rhythms","SLEEP BIOL RHYTHMS","1446-9235","1479-8425","NEUROSCIENCES","SCIE","940","1","Q4","0.32"," 288/310 ","1.2","Q4","0.9","0.4"," 281/310 ","Q4","9.52","0.001","0.156","0.313","7.3","Q4",
"INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS","INT J COMPUT FLUID D","1061-8562","1029-0257","MECHANICS","SCIE","913","1.1","Q4","0.34"," 137/170 ","1.4","Q3","0.8","0.3"," 127/170 ","Q3","25.59","0.001","0.111","0.369","19.7","Q3",
"INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS","INT J COMPUT FLUID D","1061-8562","1029-0257","PHYSICS, FLUIDS & PLASMAS","SCIE","913","1.1","Q4","0.34"," 33/40 ","1.4","Q3","0.8","0.3"," 35/40 ","Q3","13.75","0.001","0.111","0.369","18.8","Q3",
"Engineering Journal-Thailand","ENG J-THAIL","0125-8281","0125-8281","ENGINEERING, MULTIDISCIPLINARY","ESCI","907","0.9","Q3","0.28"," 111/179 ","0.9","Q3","0.8","0.1"," 114/180 ","Q3","36.94","0.001","0.135","0.145","38.3","Q3",
"JOURNAL OF ENVIRONMENTAL HEALTH","J ENVIRON HEALTH","0022-0892","0022-0892","ENVIRONMENTAL SCIENCES","SCIE","900","0.8","Q4","0.12"," 333/358 ","1.3","Q4","0.8","0.3"," 342/359 ","Q4","4.87","0.001","0.176","0.512","7.1","Q3",
"JOURNAL OF ENVIRONMENTAL HEALTH","J ENVIRON HEALTH","0022-0892","0022-0892","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","900","0.8","Q4","0.12"," 357/403 ","1.3","Q4","0.8","0.3"," 383/403 ","Q4","5.09","0.001","0.176","0.512","11.5","Q3",
"International Journal of Design","INT J DES","1991-3761","1994-036X","ART","AHCI","899","1.6","N/A","1.45"," N/A ","2.6","N/A","1.4","0.1"," 14/142 ","Q1","90.49","0","0.091","0.51","N/A","Q1",
"International Journal of Design","INT J DES","1991-3761","1994-036X","ENGINEERING, MANUFACTURING","SCIE","899","1.6","Q4","1.45"," 57/68 ","2.6","Q3","1.4","0.1"," 10/68 ","Q1","86.03","0","0.091","0.51","16.9","Q3",
"International Journal of Design","INT J DES","1991-3761","1994-036X","ENGINEERING, MULTIDISCIPLINARY","SCIE","899","1.6","Q2","1.45"," 73/179 ","2.6","Q2","1.4","0.1"," 21/180 ","Q1","88.61","0","0.091","0.51","59.5","Q2",
"International Journal of Design","INT J DES","1991-3761","1994-036X","SOCIAL SCIENCES, INTERDISCIPLINARY","SSCI","899","1.6","Q2","1.45"," 81/263 ","2.6","Q1","1.4","0.1"," 33/263 ","Q1","87.64","0","0.091","0.51","69.4","Q2",
"Frontiers of Agricultural Science and Engineering","FRONT AGRIC SCI ENG","2095-7505","2095-977X","AGRONOMY","ESCI","895","3.6","Q1","0.57"," 18/125 ","3","Q1","3.5","0.2"," 45/125 ","Q2","64.40","0.001","0.231","0.561","86.0","Q1",
"Intercultural Education","INTERCULT EDUC","1467-5986","1469-8439","EDUCATION & EDUCATIONAL RESEARCH","ESCI","889","1","Q3","0.59"," 428/756 ","1.4","Q3","0.9","0.3"," 411/756 ","Q3","45.70","0.001","0.171","0.456","43.5","Q2",
"Carbon Capture Science & Technology","CARBON CAPTURE SCI T","2772-6568","2772-6568","ENGINEERING, CHEMICAL","ESCI","878","10.4","Q1","1.17"," 9/170 ","N/A","N/A","9.1","1.6"," 19/171 ","Q1","89.18","0.001","0.217","N/A","95.0","N/A",
"Carbon Capture Science & Technology","CARBON CAPTURE SCI T","2772-6568","2772-6568","ENGINEERING, ENVIRONMENTAL","ESCI","878","10.4","Q1","1.17"," 8/81 ","N/A","N/A","9.1","1.6"," 13/81 ","Q1","84.57","0.001","0.217","N/A","90.7","N/A",
"Carbon Capture Science & Technology","CARBON CAPTURE SCI T","2772-6568","2772-6568","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","ESCI","878","10.4","Q1","1.17"," 11/91 ","N/A","N/A","9.1","1.6"," 24/91 ","Q1","74.18","0.001","0.217","N/A","88.5","N/A",
"Journal of Asia Business Studies","J ASIA BUS STUD","1558-7894","1559-2243","BUSINESS","ESCI","878","2.3","Q3","0.52"," 163/302 ","2.7","Q3","2.2","0.6"," 172/302 ","Q3","43.21","0.001","0.162","0.361","46.2","Q3",
"ADAPTIVE BEHAVIOR","ADAPT BEHAV","1059-7123","1741-2633","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","875","1.2","Q4","0.5"," 161/197 ","1.6","Q4","0.9","0.4"," 124/198 ","Q3","37.63","0.001","0.199","0.542","18.5","Q3",
"ADAPTIVE BEHAVIOR","ADAPT BEHAV","1059-7123","1741-2633","PSYCHOLOGY, EXPERIMENTAL","SSCI","875","1.2","Q4","0.5"," 84/99 ","1.6","Q4","0.9","0.4"," 81/99 ","Q3","18.69","0.001","0.199","0.542","15.7","Q4",
"ADAPTIVE BEHAVIOR","ADAPT BEHAV","1059-7123","1741-2633","SOCIAL SCIENCES, INTERDISCIPLINARY","SSCI","875","1.2","Q2","0.5"," 108/263 ","1.6","Q2","0.9","0.4"," 133/263 ","Q3","49.62","0.001","0.199","0.542","59.1","Q2",
"Neurodegenerative Disease Management","NEURODEGENER DIS MAN","1758-2024","1758-2032","CLINICAL NEUROLOGY","ESCI","865","2.3","Q3","0.59"," 146/277 ","2.6","Q3","2.1","0.6"," 176/278 ","Q3","36.87","0.001","0.176","0.612","47.5","Q3",
"Revista Mexicana de Ingenieria Quimica","REV MEX ING QUIM","1665-2738","N/A","CHEMISTRY, APPLIED","SCIE","864","1","Q4","0.26"," 58/74 ","0.9","Q4","0.7","0.4"," 56/74 ","Q3","25.00","0","0.104","0.104","22.3","Q4",
"Revista Mexicana de Ingenieria Quimica","REV MEX ING QUIM","1665-2738","N/A","ENGINEERING, CHEMICAL","SCIE","864","1","Q4","0.26"," 132/170 ","0.9","Q4","0.7","0.4"," 118/171 ","Q3","31.29","0","0.104","0.104","22.6","Q4",
"ANNALES BOTANICI FENNICI","ANN BOT FENN","0003-3847","1797-2442","PLANT SCIENCES","SCIE","854","0.6","Q4","0.19"," 234/265 ","0.5","Q4","0.5","0.2"," 237/265 ","Q4","10.75","0","0.067","0.158","11.9","Q4",
"JOURNAL OF CONVEX ANALYSIS","J CONVEX ANAL","0944-6532","0944-6532","MATHEMATICS","SCIE","843","0.6","Q3","0.57"," 263/489 ","0.6","Q3","0.6","0.2"," 249/489 ","Q3","49.18","0.001","0.235","0.366","46.3","Q3",
"IEEE Solid-State Circuits Letters","IEEE SOLID-ST CIRC L","N/A","2573-9603","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","ESCI","840","2.2","Q3","0.41"," 32/59 ","2","Q3","2.1","0.5"," 44/59 ","Q3","26.27","0.003","0.579","0.816","46.6","Q2",
"IEEE Solid-State Circuits Letters","IEEE SOLID-ST CIRC L","N/A","2573-9603","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","840","2.2","Q3","0.41"," 183/352 ","2","Q3","2.1","0.5"," 233/354 ","Q3","34.32","0.003","0.579","0.816","48.2","Q2",
"CURRENT HIV RESEARCH","CURR HIV RES","1570-162X","1873-4251","IMMUNOLOGY","SCIE","835","0.8","Q4","0.17"," 172/181 ","1","Q4","0.8","<0.1"," 171/181 ","Q4","5.80","0.001","0.126","0.287","5.2","Q4",
"CURRENT HIV RESEARCH","CURR HIV RES","1570-162X","1873-4251","INFECTIOUS DISEASES","SCIE","835","0.8","Q4","0.17"," 119/132 ","1","Q4","0.8","<0.1"," 121/132 ","Q4","8.71","0.001","0.126","0.287","10.2","Q4",
