"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Reaction Chemistry & Engineering","REACT CHEM ENG","2058-9883","2058-9883","ENGINEERING, CHEMICAL","SCIE","4,332","3.4"," 68/170 ","3.8","Q2","3.1","0.6","0.56"," 71/171 ","Q2","Q2","60.3","58.77","0.006","1.309","0.772","Q1",
"Endocrinology Diabetes & Metabolism","ENDOCRIN DIAB METAB","N/A","2398-9238","ENDOCRINOLOGY & METABOLISM","ESCI","879","2.7"," 104/186 ","2.5","Q3","2.7","0.4","0.56"," 122/186 ","Q3","Q3","44.4","34.68","0.002","0.457","0.742","Q3",
"FIIB Business Review","FIIB BUS REV","2319-7145","2455-2658","BUSINESS","ESCI","648","2.5"," 154/302 ","N/A","N/A","1.7","1.2","0.56"," 164/302 ","Q3","Q3","49.2","45.86","0","0.092","N/A","N/A",
"FIIB Business Review","FIIB BUS REV","2319-7145","2455-2658","MANAGEMENT","ESCI","648","2.5"," 211/401 ","N/A","N/A","1.7","1.2","0.56"," 231/402 ","Q3","Q3","47.5","42.66","0","0.092","N/A","N/A",
"JOURNAL OF MOLECULAR RECOGNITION","J MOL RECOGNIT","0952-3499","1099-1352","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","2,089","2.3"," 229/313 ","2.2","Q4","2.2","1.1","0.56"," 201/313 ","Q3","Q3","27.0","35.94","0.001","0.16","0.331","Q4",
"JOURNAL OF MOLECULAR RECOGNITION","J MOL RECOGNIT","0952-3499","1099-1352","BIOPHYSICS","SCIE","2,089","2.3"," 48/77 ","2.2","Q3","2.2","1.1","0.56"," 46/77 ","Q3","Q3","38.3","40.91","0.001","0.16","0.331","Q4",
"Managing Sport and Leisure","MANAG SPORT LEIS","2375-0472","2375-0480","MANAGEMENT","ESCI","838","1.9"," 251/401 ","2.7","Q3","1.6","0.4","0.56"," 231/402 ","Q3","Q3","37.5","42.66","0.001","0.284","0.595","Q2",
"Health Services and Outcomes Research Methodology","HEALTH SERV OUTCOME","1387-3741","1572-9400","HEALTH CARE SCIENCES & SERVICES","ESCI","592","1.6"," 112/174 ","1.6","Q3","1.5","<0.1","0.56"," 117/175 ","Q3","Q3","35.9","33.43","0.001","0.155","0.72","Q3",
"Journal of Modern Dynamics","J MOD DYNAM","1930-5311","1930-532X","MATHEMATICS","SCIE","309","0.7"," 217/489 ","0.8","Q2","0.7","0.4","0.56"," 261/489 ","Q3","Q2","55.7","46.73","0.001","0.21","1.193","Q1",
"Journal of Modern Dynamics","J MOD DYNAM","1930-5311","1930-532X","MATHEMATICS, APPLIED","SCIE","309","0.7"," 236/331 ","0.8","Q3","0.7","0.4","0.56"," 197/331 ","Q3","Q3","28.9","40.63","0.001","0.21","1.193","Q1",
"BMC IMMUNOLOGY","BMC IMMUNOL","N/A","1471-2172","IMMUNOLOGY","SCIE","2,596","2.9"," 108/181 ","3.3","Q3","2.8","0.3","0.55"," 116/181 ","Q3","Q3","40.6","36.19","0.002","0.431","0.814","Q3",
"International Journal of Quality & Reliability Management","INT J QUAL RELIAB MA","0265-671X","1758-6682","MANAGEMENT","ESCI","3,377","2.7"," 196/401 ","2.8","Q3","2.3","0.6","0.55"," 235/402 ","Q3","Q2","51.2","41.67","0.002","0.41","0.408","Q3",
"Dermatologica Sinica","DERMATOL SIN","1027-8117","2223-330X","DERMATOLOGY","SCIE","418","2.3"," 41/94 ","1.2","Q4","1.9","1.4","0.55"," 56/94 ","Q3","Q2","56.9","40.96","0","0.1","0.34","Q3",
"ENERGY JOURNAL","ENERG J","0195-6574","1944-9089","ECONOMICS","SSCI","3,315","1.9"," 223/597 ","2.7","Q2","1.7","2","0.55"," 278/600 ","Q2","Q2","62.7","53.75","0.002","0.503","0.708","Q2",
"ENERGY JOURNAL","ENERG J","0195-6574","1944-9089","ENERGY & FUELS","SCIE","3,315","1.9"," 133/170 ","2.7","Q3","1.7","2","0.55"," 97/173 ","Q2","Q4","22.1","44.22","0.002","0.503","0.708","Q3",
"ENERGY JOURNAL","ENERG J","0195-6574","1944-9089","ENVIRONMENTAL STUDIES","SSCI","3,315","1.9"," 121/182 ","2.7","Q3","1.7","2","0.55"," 121/184 ","Q2","Q3","33.8","34.51","0.002","0.503","0.708","Q3",
"CHILD NEUROPSYCHOLOGY","CHILD NEUROPSYCHOL","0929-7049","1744-4136","CLINICAL NEUROLOGY","SCIE","2,721","1.6"," 202/277 ","2.1","Q3","1.4","0.5","0.55"," 185/278 ","Q3","Q3","27.3","33.63","0.002","0.412","0.654","Q3",
"Critical Finance Review","CRIT FINANC REV","2164-5744","2164-5760","BUSINESS, FINANCE","ESCI","271","1.6"," 125/231 ","1.6","Q3","1.5","1.4","0.55"," 111/231 ","Q2","Q3","46.1","52.16","0.001","0.2","1.65","Q1",
"RADIOPROTECTION","RADIOPROTECTION","0033-8451","1769-700X","ENVIRONMENTAL SCIENCES","SCIE","538","1.4"," 300/358 ","1.1","Q4","0.4","0.8","0.55"," 209/359 ","Q2","Q4","16.3","41.92","0","0.065","0.175","Q4",
"RADIOPROTECTION","RADIOPROTECTION","0033-8451","1769-700X","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","538","1.4"," 21/40 ","1.1","Q3","0.4","0.8","0.55"," 20/40 ","Q2","Q3","48.8","51.25","0","0.065","0.175","Q4",
"RADIOPROTECTION","RADIOPROTECTION","0033-8451","1769-700X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","538","1.4"," 295/403 ","1.1","Q4","0.4","0.8","0.55"," 249/403 ","Q2","Q3","26.9","38.34","0","0.065","0.175","Q4",
"RADIOPROTECTION","RADIOPROTECTION","0033-8451","1769-700X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","538","1.4"," 132/204 ","1.1","Q4","0.4","0.8","0.55"," 112/204 ","Q2","Q3","35.5","45.34","0","0.065","0.175","Q4",
"Arthroscopy Techniques","ARTHROSC TEC","2212-6287","2212-6287","ORTHOPEDICS","ESCI","3,110","1.2"," 94/136 ","1.3","Q3","0.8","0.1","0.55"," 93/136 ","Q3","Q3","31.3","31.99","0.004","0.876","0.335","Q4",
"Qualitative Research Journal","QUAL RES J","1443-9883","1448-0980","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","1,458","0.8"," 139/263 ","2.7","Q1","0.7","0.3","0.55"," 126/263 ","Q2","Q3","47.3","52.28","0.001","0.296","0.873","Q1",
"Environmental Science-Advances","ENVIRON SCI-ADV","N/A","2754-7000","ENGINEERING, ENVIRONMENTAL","ESCI","365","3.5"," 44/81 ","3.5","Q3","3.3","1","0.54"," 43/81 ","Q3","Q3","46.3","47.53","0","0.059","0.538","Q3",
"Environmental Science-Advances","ENVIRON SCI-ADV","N/A","2754-7000","ENVIRONMENTAL SCIENCES","ESCI","365","3.5"," 146/358 ","3.5","Q2","3.3","1","0.54"," 214/359 ","Q3","Q2","59.4","40.53","0","0.059","0.538","Q3",
"RESEARCH ON CHEMICAL INTERMEDIATES","RES CHEM INTERMEDIAT","0922-6168","1568-5675","CHEMISTRY, MULTIDISCIPLINARY","SCIE","9,089","2.8"," 107/230 ","2.6","Q2","2.4","0.8","0.54"," 106/231 ","Q2","Q2","53.7","54.33","0.005","1.044","0.319","Q3",
"METALLURGICAL AND MATERIALS TRANSACTIONS A-PHYSICAL METALLURGY AND MATERIALS SCIENCE","METALL MATER TRANS A","1073-5623","1543-1940","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","33,599","2.2"," 280/438 ","2.6","Q3","2","0.6","0.54"," 228/438 ","Q2","Q3","36.2","48.06","0.01","2.271","0.502","Q3",
"METALLURGICAL AND MATERIALS TRANSACTIONS A-PHYSICAL METALLURGY AND MATERIALS SCIENCE","METALL MATER TRANS A","1073-5623","1543-1940","METALLURGY & METALLURGICAL ENGINEERING","SCIE","33,599","2.2"," 33/90 ","2.6","Q2","2","0.6","0.54"," 27/91 ","Q2","Q2","63.9","70.88","0.01","2.271","0.502","Q1",
"Bone Reports","BONE REP","2352-1872","2352-1872","ENDOCRINOLOGY & METABOLISM","ESCI","1,261","2.1"," 129/186 ","N/A","N/A","2","0.4","0.54"," 124/186 ","Q3","Q3","30.9","33.60","0.002","0.489","N/A","N/A",
"German Journal of Exercise and Sport Research","GER J EXERC SPORT RE","2509-3142","2509-3150","SPORT SCIENCES","ESCI","535","1.6"," 67/127 ","1.5","Q3","1.4","0.2","0.54"," 80/127 ","Q3","Q3","47.6","37.40","0.001","0.191","0.358","Q3",
"QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY","Q J EXP PSYCHOL","1747-0218","1747-0226","PHYSIOLOGY","SCIE","6,484","1.5"," 70/85 ","1.7","Q4","1.4","0.3","0.54"," 67/85 ","Q3","Q4","18.2","21.76","0.006","1.352","0.697","Q2",
"QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY","Q J EXP PSYCHOL","1747-0218","1747-0226","PSYCHOLOGY","SCIE","6,484","1.5"," 64/92 ","1.7","Q3","1.4","0.3","0.54"," 59/92 ","Q3","Q3","31.0","36.41","0.006","1.352","0.697","Q3",
"QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY","Q J EXP PSYCHOL","1747-0218","1747-0226","PSYCHOLOGY, EXPERIMENTAL","SSCI","6,484","1.5"," 75/99 ","1.7","Q4","1.4","0.3","0.54"," 77/99 ","Q3","Q4","24.7","22.73","0.006","1.352","0.697","Q3",
"JOURNAL OF MOLECULAR SPECTROSCOPY","J MOL SPECTROSC","0022-2852","1096-083X","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","4,920","1.4"," 31/40 ","1.2","Q4","1.2","0.5","0.54"," 19/40 ","Q2","Q4","23.8","53.75","0.001","0.273","0.313","Q4",
"JOURNAL OF MOLECULAR SPECTROSCOPY","J MOL SPECTROSC","0022-2852","1096-083X","SPECTROSCOPY","SCIE","4,920","1.4"," 30/44 ","1.2","Q3","1.2","0.5","0.54"," 27/44 ","Q2","Q3","33.0","39.77","0.001","0.273","0.313","Q3",
"ENTOMOLOGICAL RESEARCH","ENTOMOL RES","1738-2297","1748-5967","ENTOMOLOGY","SCIE","854","1.2"," 59/109 ","1.4","Q3","1","0.2","0.54"," 57/109 ","Q3","Q3","46.3","48.17","0.001","0.15","0.284","Q3",
"eFood","EFOOD","N/A","2666-3066","FOOD SCIENCE & TECHNOLOGY","ESCI","462","4"," 49/173 ","3.9","Q2","3.7","0.8","0.53"," 96/173 ","Q3","Q2","72.0","44.80","0","0.093","0.482","Q2",
"Immunological Medicine","IMMUNOL MED","N/A","2578-5826","IMMUNOLOGY","ESCI","422","2.7"," 120/181 ","N/A","N/A","2.6","0.5","0.53"," 119/181 ","Q3","Q3","34.0","34.53","0.001","0.177","N/A","N/A",
"Immunological Medicine","IMMUNOL MED","N/A","2578-5826","RHEUMATOLOGY","ESCI","422","2.7"," 24/57 ","N/A","N/A","2.6","0.5","0.53"," 33/57 ","Q3","Q2","58.8","42.98","0.001","0.177","N/A","N/A",
"Clinical Trials","CLIN TRIALS","1740-7745","1740-7753","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","2,750","2.2"," 113/189 ","2.6","Q3","2.1","0.6","0.53"," 117/189 ","Q3","Q3","40.5","38.36","0.005","0.991","1.567","Q1",
"Journal of Social and Political Psychology","J SOC POLIT PSYCHOL","N/A","2195-3325","PSYCHOLOGY, SOCIAL","ESCI","845","1.8"," 50/76 ","2.2","Q3","1.7","0.2","0.53"," 56/76 ","Q3","Q3","34.9","26.97","0.002","0.356","0.977","Q3",
"OCL-Oilseeds and Fats Crops and Lipids","OCL OILS FAT CROP LI","2272-6977","2257-6614","AGRONOMY","ESCI","1,070","1.8"," 47/125 ","2","Q2","1.7","0.2","0.53"," 48/125 ","Q2","Q2","62.8","62.00","0.001","0.147","0.306","Q2",
"Journal of Urban Design","J URBAN DES","1357-4809","1469-9664","URBAN STUDIES","ESCI","1,722","1.4"," 51/77 ","2.3","Q2","1.3","0.4","0.53"," 42/77 ","Q3","Q3","34.4","46.10","0.001","0.202","0.501","Q3",
"DIFFERENTIAL EQUATIONS","DIFF EQUAT+","0012-2661","1608-3083","MATHEMATICS","SCIE","3,001","0.8"," 178/489 ","0.7","Q2","0.5","0.2","0.53"," 279/489 ","Q3","Q2","63.7","43.05","0.001","0.308","0.22","Q4",
"Hacettepe Journal of Mathematics and Statistics","HACET J MATH STAT","N/A","2651-477X","MATHEMATICS","SCIE","1,247","0.7"," 217/489 ","0.8","Q2","0.6","0.7","0.53"," 279/489 ","Q2","Q2","55.7","43.05","0.001","0.293","0.225","Q4",
"Hacettepe Journal of Mathematics and Statistics","HACET J MATH STAT","N/A","2651-477X","STATISTICS & PROBABILITY","SCIE","1,247","0.7"," 126/168 ","0.8","Q4","0.6","0.7","0.53"," 81/168 ","Q2","Q3","25.3","52.08","0.001","0.293","0.225","Q4",
"Cuadernos de Historia Contemporanea","CUAD HIST CONTEMP","0214-400X","1988-2734","HISTORY","ESCI","164","0.3"," 165/518 ","0.4","Q2","0.3","<0.1","0.53"," 243/519 ","Q2","Q2","68.2","53.28","0","0.063","0.432","Q2",
"Hobbes Studies","HOBBES STUD","0921-5891","1875-0257","PHILOSOPHY","ESCI","52","0.1"," N/A ","0.3","N/A","0.1","0.3","0.53"," 129/325 ","Q2","N/A","N/A","60.46","0","0.032","0.408","Q2",
"SOCAR Proceedings","SOCAR PROC","2218-6867","2218-8622","ENGINEERING, PETROLEUM","ESCI","916","N/A"," N/A ","N/A","N/A","N/A","N/A","0.53"," 7/25 ","Q2","N/A","N/A","74.00","0","0.038","0.049","Q4",
"EURO Journal on Decision Processes","EURO J DECIS PROCESS","2193-9438","2193-9446","MANAGEMENT","ESCI","211","2.3"," 221/401 ","1.6","Q3","2","0.4","0.52"," 242/402 ","Q3","Q3","45.0","39.93","0","0.039","0.401","Q3",
"INTERNATIONAL JOURNAL OF FRACTURE","INT J FRACTURE","0376-9429","1573-2673","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","7,601","2.2"," 280/438 ","2.3","Q3","2.1","0.4","0.52"," 239/438 ","Q3","Q3","36.2","45.55","0.002","0.444","0.583","Q2",
"INTERNATIONAL JOURNAL OF FRACTURE","INT J FRACTURE","0376-9429","1573-2673","MECHANICS","SCIE","7,601","2.2"," 81/170 ","2.3","Q2","2.1","0.4","0.52"," 93/170 ","Q3","Q2","52.6","45.59","0.002","0.444","0.583","Q2",
"Public Health in Practice","PUBLIC HEALTH PRACT","2666-5352","2666-5352","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","611","2.2"," 189/403 ","2.5","Q2","2.2","0.4","0.52"," 263/403 ","Q3","Q2","53.2","34.86","0.001","0.297","0.709","Q2",
"Saudi Journal of Gastroenterology","SAUDI J GASTROENTERO","1319-3767","1998-4049","GASTROENTEROLOGY & HEPATOLOGY","SCIE","1,540","1.9"," 95/143 ","2.6","Q3","1.8","0.8","0.52"," 75/143 ","Q3","Q3","33.9","47.90","0.001","0.251","0.572","Q3",
"Journal of Labor and Society","J LABOR SOC","2471-4607","2667-3657","INDUSTRIAL RELATIONS & LABOR","ESCI","160","1.7"," 22/49 ","1","Q3","1.7","0.3","0.52"," 32/49 ","Q3","Q2","56.1","35.71","0","0.087","0.36","Q4",
"Journal of Emerging Technologies in Accounting","J EMERG TECHNOL ACCO","1554-1908","1558-7940","BUSINESS, FINANCE","ESCI","636","1.6"," 125/231 ","2.8","Q2","1.1","0.3","0.52"," 120/231 ","Q3","Q3","46.1","48.27","0","0.104","0.454","Q3",
"Pakistan Journal of Medical Sciences","PAK J MED SCI","1682-024X","1681-715X","MEDICINE, GENERAL & INTERNAL","SCIE","5,097","1.2"," 150/325 ","1.6","Q2","1","0.5","0.52"," 109/329 ","Q2","Q2","54.0","67.02","0.004","0.923","0.294","Q3",
"Iranian Journal of Nursing and Midwifery Research","IRAN J NURS MIDWIFE","1735-9066","2228-5504","NURSING","ESCI","1,544","1"," 141/191 ","1.6","Q3","1","0.1","0.52"," 130/191 ","Q3","Q3","26.4","32.20","0.001","0.252","0.342","Q3",
"Journal of International Advanced Otology","J INT ADV OTOL","1308-7649","2148-3817","OTORHINOLARYNGOLOGY","SCIE","929","1"," 43/65 ","1.2","Q3","0.9","0.2","0.52"," 44/65 ","Q3","Q3","34.6","33.08","0.001","0.269","0.326","Q3",
"CURRENT OPINION IN HEMATOLOGY","CURR OPIN HEMATOL","1065-6251","1531-7048","HEMATOLOGY","SCIE","2,867","3.1"," 31/97 ","3.3","Q2","3","0.6","0.51"," 46/97 ","Q2","Q2","68.6","53.09","0.003","0.554","1.074","Q2",
"Journal of Material Cycles and Waste Management","J MATER CYCLES WASTE","1438-4957","1611-8227","ENVIRONMENTAL SCIENCES","SCIE","5,056","2.7"," 192/358 ","3.2","Q3","2.2","0.7","0.51"," 225/359 ","Q3","Q3","46.5","37.47","0.004","0.796","0.441","Q3",
"METHODOLOGY AND COMPUTING IN APPLIED PROBABILITY","METHODOL COMPUT APPL","1387-5841","1573-7713","STATISTICS & PROBABILITY","SCIE","867","1"," 93/168 ","0.9","Q3","0.9","0.3","0.51"," 88/168 ","Q3","Q3","44.9","47.92","0.001","0.311","0.408","Q3",
"Synesis","SYNESIS","1678-6785","1984-6754","PHILOSOPHY","ESCI","42","0.3"," N/A ","0.2","N/A","0.2","0.2","0.51"," 132/325 ","Q2","N/A","N/A","59.54","0","0.007","0.029","Q4",
"STARCH-STARKE","STARCH-STARKE","0038-9056","1521-379X","FOOD SCIENCE & TECHNOLOGY","SCIE","6,560","2.6"," 85/173 ","2.9","Q3","2.4","0.5","0.5"," 104/173 ","Q3","Q2","51.2","40.17","0.002","0.543","0.375","Q3",
"State Crime","STATE CRIME","2046-6056","2046-6064","POLITICAL SCIENCE","ESCI","158","1.5"," 133/317 ","1.5","Q2","1.5","0.8","0.5"," 199/317 ","Q3","Q2","58.2","37.38","0","0.06","0.556","Q3",
"Homeopathy","HOMEOPATHY","1475-4916","1476-4245","INTEGRATIVE & COMPLEMENTARY MEDICINE","SCIE","539","1.2"," 28/43 ","1.4","Q3","0.6","0.4","0.5"," 24/43 ","Q3","Q3","36.0","45.35","0","0.046","0.157","Q4",
"JOURNAL OF LATINOS AND EDUCATION","J LAT EDUC","1534-8431","1532-771X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","677","0.9"," 457/756 ","1.1","Q3","0.7","0.3","0.5"," 456/756 ","Q3","Q3","39.6","39.75","0.001","0.224","0.396","Q2",
"Journal of Asian Ceramic Societies","J ASIAN CERAM SOC","2187-0764","2187-0764","MATERIALS SCIENCE, CERAMICS","SCIE","2,383","2.2"," 11/31 ","2.9","Q1","2.2","0.3","0.49"," 10/31 ","Q2","Q2","66.1","69.35","0.002","0.348","0.436","Q1",
"SYNTHESIS-STUTTGART","SYNTHESIS-STUTTGART","0039-7881","1437-210X","CHEMISTRY, ORGANIC","SCIE","15,571","2.2"," 21/58 ","2.3","Q2","2.1","0.8","0.49"," 28/58 ","Q2","Q2","64.7","52.59","0.009","2.021","0.503","Q2",
"JOURNAL OF FLUORINE CHEMISTRY","J FLUORINE CHEM","0022-1139","1873-3328","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","5,615","1.7"," 29/44 ","1.7","Q3","1.6","0.5","0.49"," 31/44 ","Q2","Q3","35.2","30.68","0.002","0.356","0.294","Q3",
"JOURNAL OF FLUORINE CHEMISTRY","J FLUORINE CHEM","0022-1139","1873-3328","CHEMISTRY, ORGANIC","SCIE","5,615","1.7"," 33/58 ","1.7","Q3","1.6","0.5","0.49"," 28/58 ","Q2","Q3","44.0","52.59","0.002","0.356","0.294","Q2",
"Journal of Sustainable Metallurgy","J SUSTAIN METALL","2199-3823","2199-3831","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","SCIE","2,076","2.5"," 67/91 ","3","Q3","2.3","0.4","0.48"," 63/91 ","Q2","Q3","26.9","31.32","0.002","0.42","0.485","Q4",
"Journal of Sustainable Metallurgy","J SUSTAIN METALL","2199-3823","2199-3831","METALLURGY & METALLURGICAL ENGINEERING","SCIE","2,076","2.5"," 28/90 ","3","Q2","2.3","0.4","0.48"," 32/91 ","Q2","Q2","69.4","65.38","0.002","0.42","0.485","Q2",
"JOURNAL OF THE INSTITUTE OF BREWING","J I BREWING","0046-9750","2050-0416","FOOD SCIENCE & TECHNOLOGY","SCIE","2,677","2.4"," 97/173 ","2.3","Q3","2.1","0.1","0.48"," 109/173 ","Q3","Q3","44.2","37.28","0.001","0.123","0.339","Q3",
"PEDIATRIC TRANSPLANTATION","PEDIATR TRANSPLANT","1397-3142","1399-3046","PEDIATRICS","SCIE","3,887","1.2"," 119/186 ","1.5","Q3","1","0.4","0.48"," 125/186 ","Q3","Q3","36.3","33.06","0.004","0.979","0.48","Q3",
"PEDIATRIC TRANSPLANTATION","PEDIATR TRANSPLANT","1397-3142","1399-3046","TRANSPLANTATION","SCIE","3,887","1.2"," 22/31 ","1.5","Q3","1","0.4","0.48"," 20/31 ","Q3","Q3","30.6","37.10","0.004","0.979","0.48","Q3",
"SURGICAL LAPAROSCOPY ENDOSCOPY & PERCUTANEOUS TECHNIQUES","SURG LAPARO ENDO PER","1530-4515","1534-4908","SURGERY","SCIE","2,596","1.1"," 195/290 ","1.2","Q3","1","0.2","0.48"," 188/290 ","Q3","Q3","32.9","35.34","0.002","0.368","0.336","Q3",
"CLINICAL PEDIATRICS","CLIN PEDIATR","0009-9228","1938-2707","PEDIATRICS","SCIE","3,819","1"," 134/186 ","1.4","Q3","1","0.2","0.48"," 125/186 ","Q3","Q3","28.2","33.06","0.003","0.636","0.461","Q3",
"Annals of Thoracic and Cardiovascular Surgery","ANN THORAC CARDIOVAS","1341-1098","2186-1005","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","1,184","1.1"," 171/220 ","1.4","Q3","1.1","0.2","0.47"," 123/220 ","Q3","Q4","22.5","44.32","0.001","0.225","0.435","Q3",
"Annals of Thoracic and Cardiovascular Surgery","ANN THORAC CARDIOVAS","1341-1098","2186-1005","SURGERY","SCIE","1,184","1.1"," 195/290 ","1.4","Q3","1.1","0.2","0.47"," 193/290 ","Q3","Q3","32.9","33.62","0.001","0.225","0.435","Q3",
"JOURNAL OF HERPETOLOGY","J HERPETOL","0022-1511","1937-2418","ZOOLOGY","SCIE","3,476","0.8"," 120/180 ","1.1","Q3","0.8","0.1","0.47"," 117/180 ","Q3","Q3","33.6","35.28","0.001","0.156","0.313","Q3",
"JAPAN JOURNAL OF INDUSTRIAL AND APPLIED MATHEMATICS","JPN J IND APPL MATH","0916-7005","1868-937X","MATHEMATICS, APPLIED","SCIE","545","0.7"," 236/331 ","0.7","Q3","0.6","0.3","0.47"," 232/331 ","Q3","Q3","28.9","30.06","0.001","0.155","0.317","Q3",
"Voprosy Yazykoznaniya","VOPR YAZYKOZNANIYA","0373-658X","0373-658X","LANGUAGE & LINGUISTICS","ESCI","216","0.4"," N/A ","0.3","N/A","0.3","0.2","0.47"," 192/393 ","Q2","N/A","N/A","51.27","0.001","0.157","0.479","Q2",
"CRITICAL REVIEWS IN ANALYTICAL CHEMISTRY","CRIT REV ANAL CHEM","1040-8347","1547-6510","CHEMISTRY, ANALYTICAL","SCIE","4,351","4.2"," 23/106 ","5.6","Q1","4","1.3","0.46"," 67/106 ","Q3","Q1","78.8","37.26","0.003","0.66","0.817","Q1",
"ASIAN JOURNAL OF CONTROL","ASIAN J CONTROL","1561-8625","1934-6093","AUTOMATION & CONTROL SYSTEMS","SCIE","4,354","2.7"," 37/84 ","2.3","Q3","1.8","0.4","0.46"," 51/84 ","Q3","Q2","56.5","39.88","0.004","0.973","0.399","Q3",
"Flexible Services and Manufacturing Journal","FLEX SERV MANUF J","1936-6582","1936-6590","ENGINEERING, INDUSTRIAL","SCIE","917","2.5"," 31/69 ","2.5","Q3","2.3","0.8","0.46"," 40/69 ","Q3","Q2","55.8","42.75","0.001","0.219","0.593","Q2",
"Flexible Services and Manufacturing Journal","FLEX SERV MANUF J","1936-6582","1936-6590","ENGINEERING, MANUFACTURING","SCIE","917","2.5"," 37/68 ","2.5","Q3","2.3","0.8","0.46"," 46/68 ","Q3","Q3","46.3","33.09","0.001","0.219","0.593","Q2",
"Flexible Services and Manufacturing Journal","FLEX SERV MANUF J","1936-6582","1936-6590","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","917","2.5"," 40/106 ","2.5","Q2","2.3","0.8","0.46"," 63/106 ","Q3","Q2","62.7","41.04","0.001","0.219","0.593","Q3",
"POLYMERS & POLYMER COMPOSITES","POLYM POLYM COMPOS","0967-3911","1478-2391","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","2,359","2.1"," 15/38 ","2.3","Q2","2.1","0.3","0.46"," 20/38 ","Q2","Q2","61.8","48.68","0.002","0.34","0.302","Q3",
"POLYMERS & POLYMER COMPOSITES","POLYM POLYM COMPOS","0967-3911","1478-2391","MATERIALS SCIENCE, COMPOSITES","SCIE","2,359","2.1"," 22/35 ","2.3","Q3","2.1","0.3","0.46"," 17/35 ","Q2","Q3","38.6","52.86","0.002","0.34","0.302","Q3",
"POLYMERS & POLYMER COMPOSITES","POLYM POLYM COMPOS","0967-3911","1478-2391","POLYMER SCIENCE","SCIE","2,359","2.1"," 58/94 ","2.3","Q3","2.1","0.3","0.46"," 55/94 ","Q2","Q3","38.8","42.02","0.002","0.34","0.302","Q3",
"Journal of Thermal Science and Engineering Applications","J THERM SCI ENG APPL","1948-5085","1948-5093","ENGINEERING, MECHANICAL","SCIE","1,811","1.6"," 109/180 ","1.6","Q3","1.4","0.6","0.46"," 101/180 ","Q2","Q3","39.7","44.17","0.002","0.339","0.249","Q3",
"Journal of Thermal Science and Engineering Applications","J THERM SCI ENG APPL","1948-5085","1948-5093","THERMODYNAMICS","SCIE","1,811","1.6"," 50/76 ","1.6","Q3","1.4","0.6","0.46"," 36/76 ","Q2","Q3","34.9","53.29","0.002","0.339","0.249","Q3",
"Annals of the University of Craiova-Mathematics and Computer Science Series","ANN UNIV CRAIOVA-MAT","1223-6934","2246-9958","MATHEMATICS","ESCI","218","0.5"," 325/489 ","0.6","Q3","0.4","0.1","0.46"," 334/489 ","Q3","Q3","33.6","31.80","0","0.045","0.158","Q4",
"JOURNAL OF CELLULAR PLASTICS","J CELL PLAST","0021-955X","1530-7999","CHEMISTRY, APPLIED","SCIE","1,206","3.2"," 26/74 ","2.7","Q2","2.2","0.3","0.45"," 38/74 ","Q3","Q2","65.5","49.32","0","0.089","0.335","Q3",
"JOURNAL OF CELLULAR PLASTICS","J CELL PLAST","0021-955X","1530-7999","POLYMER SCIENCE","SCIE","1,206","3.2"," 37/94 ","2.7","Q2","2.2","0.3","0.45"," 56/94 ","Q3","Q2","61.2","40.96","0","0.089","0.335","Q3",
"AIMS Neuroscience","AIMS NEUROSCI","2373-8006","2373-7972","NEUROSCIENCES","ESCI","452","3.1"," 136/310 ","2.7","Q3","3","0.4","0.45"," 258/310 ","Q4","Q2","56.3","16.94","0.001","0.137","0.63","Q3",
