"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Neurochirurgie","NEUROCHIRURGIE","0028-3770","1773-0619","SURGERY","SCIE","1,407","1.5"," 153/290 ","1.6","Q3","1.2","0.5","0.52"," 175/290 ","Q3","Q3","47.4","39.83","0.001","0.293","0.412","Q3",
"SEARCH-Journal of Media and Communication Research","SEARCH J MEDIA COM R","N/A","2672-7080","COMMUNICATION","ESCI","141","1.1"," 121/227 ","1","Q3","0.5","0.2","0.52"," 130/227 ","Q3","Q3","46.9","42.95","0","0.026","0.114","Q4",
"Research and Reports in Tropical Medicine","RES REP TROP MED","1179-7282","1179-7282","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","393","3.1"," 87/189 ","3.7","Q2","3.1","0.3","0.51"," 121/189 ","Q3","Q2","54.2","36.24","0.001","0.167","1.245","Q1",
"Diabetes & Vascular Disease Research","DIABETES VASC DIS RE","1479-1641","1752-8984","ENDOCRINOLOGY & METABOLISM","SCIE","1,673","2.8"," 97/186 ","3.1","Q3","2.7","0.4","0.51"," 129/186 ","Q3","Q3","48.1","30.91","0.002","0.385","0.857","Q2",
"Diabetes & Vascular Disease Research","DIABETES VASC DIS RE","1479-1641","1752-8984","PERIPHERAL VASCULAR DISEASE","SCIE","1,673","2.8"," 31/96 ","3.1","Q2","2.7","0.4","0.51"," 50/96 ","Q3","Q2","68.2","48.44","0.002","0.385","0.857","Q2",
"Modeling Earth Systems and Environment","MODEL EARTH SYST ENV","2363-6203","2363-6211","ENVIRONMENTAL SCIENCES","ESCI","5,226","2.7"," 192/358 ","3","Q3","2.3","0.9","0.51"," 225/359 ","Q3","Q3","46.5","37.47","0.005","1.006","0.454","Q3",
"Global Business Review","GLOB BUS REV","0972-1509","0973-0664","BUSINESS","ESCI","2,967","2.3"," 163/302 ","2.5","Q3","1.8","0.4","0.51"," 178/302 ","Q3","Q3","46.2","41.23","0.002","0.445","0.311","Q3",
"Global Business Review","GLOB BUS REV","0972-1509","0973-0664","MANAGEMENT","ESCI","2,967","2.3"," 221/401 ","2.5","Q3","1.8","0.4","0.51"," 245/402 ","Q3","Q3","45.0","39.18","0.002","0.445","0.311","Q3",
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART B-JOURNAL OF ENGINEERING MANUFACTURE","P I MECH ENG B-J ENG","0954-4054","2041-2975","ENGINEERING, MANUFACTURING","SCIE","6,060","1.9"," 47/68 ","2.1","Q3","1.4","0.5","0.51"," 37/68 ","Q2","Q3","31.6","46.32","0.003","0.58","0.292","Q4",
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART B-JOURNAL OF ENGINEERING MANUFACTURE","P I MECH ENG B-J ENG","0954-4054","2041-2975","ENGINEERING, MECHANICAL","SCIE","6,060","1.9"," 91/180 ","2.1","Q2","1.4","0.5","0.51"," 88/180 ","Q2","Q3","49.7","51.39","0.003","0.58","0.292","Q3",
"Journal of Cardiothoracic Surgery","J CARDIOTHORAC SURG","N/A","1749-8090","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","3,875","1.5"," 145/220 ","1.6","Q3","1.4","0.3","0.51"," 118/220 ","Q3","Q3","34.3","46.59","0.005","1.101","0.448","Q3",
"Journal of Cardiothoracic Surgery","J CARDIOTHORAC SURG","N/A","1749-8090","SURGERY","SCIE","3,875","1.5"," 153/290 ","1.6","Q3","1.4","0.3","0.51"," 180/290 ","Q3","Q3","47.4","38.10","0.005","1.101","0.448","Q3",
"Journal of Biopharmaceutical Statistics","J BIOPHARM STAT","1054-3406","1520-5711","PHARMACOLOGY & PHARMACY","SCIE","1,555","1.2"," 290/354 ","1.3","Q4","1","0.5","0.51"," 232/354 ","Q3","Q4","18.2","34.60","0.002","0.435","0.693","Q2",
"Journal of Biopharmaceutical Statistics","J BIOPHARM STAT","1054-3406","1520-5711","STATISTICS & PROBABILITY","SCIE","1,555","1.2"," 74/168 ","1.3","Q2","1","0.5","0.51"," 88/168 ","Q3","Q2","56.3","47.92","0.002","0.435","0.693","Q2",
"Revista Mediterranea Comunicacion-Journal of Communication","REV MEDITERR COMUN","1989-872X","1989-872X","COMMUNICATION","ESCI","273","1"," 128/227 ","0.8","Q3","0.9","0.7","0.51"," 134/227 ","Q3","Q3","43.8","41.19","0","0.06","0.164","Q4",
"Transcription-Austin","TRANSCR-AUSTIN","2154-1264","2154-1272","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","714","3.6"," 126/313 ","3.5","Q2","3.4","0.8","0.5"," 229/313 ","Q3","Q2","59.9","27.00","0.001","0.25","1.642","Q1",
"Molecular Imaging","MOL IMAGING","N/A","1536-0121","BIOCHEMICAL RESEARCH METHODS","SCIE","975","2.2"," 55/85 ","2.7","Q3","2.2","0.6","0.5"," 60/85 ","Q3","Q3","35.9","30.00","0.001","0.121","0.654","Q2",
"Molecular Imaging","MOL IMAGING","N/A","1536-0121","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","975","2.2"," 91/204 ","2.7","Q2","2.2","0.6","0.5"," 120/204 ","Q3","Q2","55.6","41.42","0.001","0.121","0.654","Q2",
"Journal of Population Ageing","J POPUL AGEING","1874-7884","1874-7876","GERONTOLOGY","ESCI","604","1.3"," 32/47 ","1.8","Q3","1.2","0.5","0.5"," 33/48 ","Q3","Q3","33.0","32.29","0.001","0.168","0.478","Q3",
"OPEN SYSTEMS & INFORMATION DYNAMICS","OPEN SYST INF DYN","1230-1612","1793-7191","PHYSICS, MATHEMATICAL","SCIE","415","1.3"," 34/60 ","0.8","Q4","1.3","0.2","0.5"," 33/60 ","Q3","Q3","44.2","45.83","0","0.039","0.212","Q4",
"OPEN SYSTEMS & INFORMATION DYNAMICS","OPEN SYST INF DYN","1230-1612","1793-7191","STATISTICS & PROBABILITY","SCIE","415","1.3"," 65/168 ","0.8","Q4","1.3","0.2","0.5"," 92/168 ","Q3","Q2","61.6","45.54","0","0.039","0.212","Q4",
"US Catholic Historian","US CATHOL HIST","0735-8318","1947-8224","RELIGION","ESCI","117","0.2"," N/A ","0.2","N/A","0.1","0.1","0.5"," 159/339 ","Q2","N/A","N/A","53.24","0","0.072","0.385","Q1",
"Channels","CHANNELS","1933-6950","1933-6969","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,437","3.3"," 149/313 ","2.6","Q3","3.3","1","0.49"," 230/313 ","Q3","Q2","52.6","26.68","0.001","0.222","0.722","Q3",
"Current Opinion in Physiology","CURR OPIN PHYSIOL","N/A","2468-8673","PHYSIOLOGY","ESCI","1,248","2.5"," 36/85 ","2.5","Q3","2.5","0.7","0.49"," 70/85 ","Q4","Q2","58.2","18.24","0.004","0.802","0.931","Q2",
"Journal of Sustainable Development of Energy Water and Environment Systems-JSDEWES","J SUSTAIN DEV ENERGY","1848-9257","1848-9257","ENVIRONMENTAL SCIENCES","ESCI","711","2.1"," 250/358 ","1.8","Q4","1.6","2.4","0.49"," 232/359 ","Q3","Q3","30.3","35.52","0.001","0.124","0.282","Q4",
"ARTIFICIAL LIFE","ARTIF LIFE","1064-5462","1530-9185","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","839","1.6"," 152/197 ","1.7","Q3","1.5","0.8","0.49"," 125/198 ","Q3","Q4","23.1","37.12","0","0.087","0.438","Q3",
"ARTIFICIAL LIFE","ARTIF LIFE","1064-5462","1530-9185","COMPUTER SCIENCE, THEORY & METHODS","SCIE","839","1.6"," 69/143 ","1.7","Q2","1.5","0.8","0.49"," 74/143 ","Q3","Q2","52.1","48.60","0","0.087","0.438","Q3",
"BIOLOGICAL AGRICULTURE & HORTICULTURE","BIOL AGRIC HORTIC","0144-8765","2165-0616","AGRONOMY","SCIE","711","1.4"," 65/125 ","1.8","Q2","1.2","0.4","0.49"," 54/125 ","Q2","Q3","48.4","57.20","0","0.051","0.284","Q2",
"BIOLOGICAL AGRICULTURE & HORTICULTURE","BIOL AGRIC HORTIC","0144-8765","2165-0616","HORTICULTURE","SCIE","711","1.4"," 20/38 ","1.8","Q2","1.2","0.4","0.49"," 19/38 ","Q2","Q3","48.7","51.32","0","0.051","0.284","Q2",
"Zeitschrift fur Evidenz Fortbildung und Qualitaet im Gesundheitswesen","Z EVIDENZ FORTBILD Q","1865-9217","2212-0289","HEALTH POLICY & SERVICES","ESCI","894","1.4"," 93/118 ","1.1","Q4","1.3","0.5","0.49"," 98/119 ","Q4","Q4","21.6","18.07","0.001","0.209","0.302","Q4",
"Preventing School Failure","PREV SCH FAIL","1045-988X","1940-4387","EDUCATION & EDUCATIONAL RESEARCH","ESCI","723","0.8"," 488/756 ","1.1","Q3","0.8","0.2","0.49"," 465/756 ","Q3","Q3","35.5","38.56","0.001","0.141","0.386","Q2",
"JOURNAL OF BIOMATERIALS APPLICATIONS","J BIOMATER APPL","0885-3282","1530-8022","ENGINEERING, BIOMEDICAL","SCIE","3,652","2.3"," 76/122 ","2.7","Q3","2.3","0.5","0.48"," 79/122 ","Q3","Q3","38.1","35.66","0.002","0.476","0.4","Q4",
"JOURNAL OF BIOMATERIALS APPLICATIONS","J BIOMATER APPL","0885-3282","1530-8022","MATERIALS SCIENCE, BIOMATERIALS","SCIE","3,652","2.3"," 43/53 ","2.7","Q4","2.3","0.5","0.48"," 40/53 ","Q3","Q4","19.8","25.47","0.002","0.476","0.4","Q4",
"SYSTEMS & CONTROL LETTERS","SYST CONTROL LETT","0167-6911","1872-7956","AUTOMATION & CONTROL SYSTEMS","SCIE","8,337","2.1"," 44/84 ","2.5","Q2","2","0.3","0.48"," 50/84 ","Q3","Q3","48.2","41.07","0.007","1.487","1.114","Q2",
"SYSTEMS & CONTROL LETTERS","SYST CONTROL LETT","0167-6911","1872-7956","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","8,337","2.1"," 49/106 ","2.5","Q2","2","0.3","0.48"," 59/106 ","Q3","Q2","54.2","44.81","0.007","1.487","1.114","Q2",
"ACE-Architecture City and Environment","ACE-ARCHIT CITY ENVI","1886-4805","1886-4805","ARCHITECTURE","ESCI","265","0.7"," N/A ","0.6","N/A","0.4","0.1","0.48"," 36/97 ","Q2","N/A","N/A","63.40","0","0.047","0.12","Q2",
"ACE-Architecture City and Environment","ACE-ARCHIT CITY ENVI","1886-4805","1886-4805","URBAN STUDIES","ESCI","265","0.7"," 60/77 ","0.6","Q4","0.4","0.1","0.48"," 49/77 ","Q2","Q4","22.7","37.01","0","0.047","0.12","Q4",
"Journal of Early Christian History","J EARLY CHRIST HIST","2222-582X","2471-4054","RELIGION","ESCI","48","0.2"," N/A ","0.3","N/A","0.2","0.1","0.48"," 163/339 ","Q2","N/A","N/A","52.06","0","0.017","0.144","Q3",
"Translational Gastroenterology and Hepatology","TRANSL GASTROENT HEP","N/A","2415-1289","GASTROENTEROLOGY & HEPATOLOGY","ESCI","1,150","3.8"," 37/143 ","3.5","Q2","3.7","0.3","0.47"," 85/143 ","Q3","Q2","74.5","40.91","0.002","0.455","0.89","Q2",
"WELDING JOURNAL","WELD J","0043-2296","0043-2296","METALLURGY & METALLURGICAL ENGINEERING","SCIE","2,678","2.2"," 33/90 ","2.1","Q2","2","0.4","0.47"," 34/91 ","Q2","Q2","63.9","63.19","0","0.1","0.381","Q2",
"JOURNAL OF DATABASE MANAGEMENT","J DATABASE MANAGE","1063-8016","1533-8010","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","335","1.3"," 182/249 ","2.1","Q3","0.8","0.3","0.47"," 157/251 ","Q3","Q3","27.1","37.65","0","0.058","0.367","Q3",
"JOURNAL OF DATABASE MANAGEMENT","J DATABASE MANAGE","1063-8016","1533-8010","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","335","1.3"," 92/131 ","2.1","Q3","0.8","0.3","0.47"," 89/131 ","Q3","Q3","30.2","32.44","0","0.058","0.367","Q3",
"Studies in Chinese Religions","STUD CHINESE RELIG","2372-9988","2372-9996","ASIAN STUDIES","ESCI","39","0.3"," N/A ","0.2","N/A","0.3","<0.1","0.47"," 69/100 ","Q2","N/A","N/A","31.50","0","0.04","0.247","Q3",
"Studies in Chinese Religions","STUD CHINESE RELIG","2372-9988","2372-9996","RELIGION","ESCI","39","0.3"," N/A ","0.2","N/A","0.3","<0.1","0.47"," 167/339 ","Q2","N/A","N/A","50.88","0","0.04","0.247","Q2",
"JOURNAL OF MOLECULAR HISTOLOGY","J MOL HISTOL","1567-2379","1567-2387","CELL BIOLOGY","SCIE","1,985","2.9"," 132/205 ","2.9","Q3","2.9","0.6","0.46"," 155/205 ","Q4","Q3","35.9","24.63","0.002","0.388","0.6","Q4",
"IMMUNOBIOLOGY","IMMUNOBIOLOGY","0171-2985","1878-3279","IMMUNOLOGY","SCIE","5,036","2.5"," 131/181 ","2.7","Q3","2.5","0.7","0.46"," 133/181 ","Q3","Q3","27.9","26.80","0.002","0.518","0.563","Q4",
"Cardiovascular Diagnosis and Therapy","CARDIOVASC DIAGN THE","2223-3652","2223-3660","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","2,531","2.1"," 113/220 ","2.7","Q2","2","0.4","0.46"," 125/220 ","Q3","Q3","48.9","43.41","0.003","0.724","0.676","Q2",
"Acta Crystallographica A-Foundation and Advances","ACTA CRYSTALLOGR A","2053-2733","2053-2733","CHEMISTRY, MULTIDISCIPLINARY","SCIE","10,204","1.9"," 141/230 ","2.1","Q3","1.7","0.4","0.46"," 115/231 ","Q2","Q3","38.9","50.43","0.002","0.39","0.734","Q2",
"Acta Crystallographica A-Foundation and Advances","ACTA CRYSTALLOGR A","2053-2733","2053-2733","CRYSTALLOGRAPHY","SCIE","10,204","1.9"," 15/33 ","2.1","Q2","1.7","0.4","0.46"," 20/33 ","Q2","Q2","56.1","40.91","0.002","0.39","0.734","Q1",
"Journal of Trust Research","J TRUST RES","2151-5581","2151-559X","MANAGEMENT","ESCI","299","1.9"," 251/401 ","2.9","Q3","1.7","0.9","0.46"," 257/402 ","Q3","Q3","37.5","36.19","0","0.074","0.903","Q2",
"Journal of Trust Research","J TRUST RES","2151-5581","2151-559X","PSYCHOLOGY, SOCIAL","ESCI","299","1.9"," 49/76 ","2.9","Q2","1.7","0.9","0.46"," 62/76 ","Q3","Q3","36.2","19.08","0","0.074","0.903","Q3",
"High Energy Density Physics","HIGH ENERG DENS PHYS","1574-1818","1878-0563","PHYSICS, FLUIDS & PLASMAS","SCIE","811","1.6"," 26/40 ","1.3","Q3","1.6","0.2","0.46"," 31/40 ","Q4","Q3","36.3","23.75","0.001","0.173","0.458","Q3",
"INTERNATIONAL JOURNAL OF MENTAL HEALTH","INT J MENT HEALTH","0020-7411","1557-9328","PSYCHOLOGY, CLINICAL","ESCI","538","1.4"," 120/180 ","1.4","Q3","1.3","0.4","0.46"," 125/180 ","Q3","Q3","33.6","30.83","0.001","0.12","0.504","Q3",
"Apunts Sports Medicine","APUNTS SPORTS MED","N/A","2666-5069","SPORT SCIENCES","ESCI","55","1.1"," 91/127 ","1.1","Q3","0.9","0.2","0.46"," 87/127 ","Q3","Q3","28.7","31.89","0","0.015","0.224","Q4",
"Transactions on Combinatorics","TRANS COMB","2251-8657","2251-8665","MATHEMATICS","ESCI","118","0.6"," 263/489 ","0.4","Q4","0.6","0.3","0.46"," 334/489 ","Q3","Q3","46.3","31.80","0","0.037","0.2","Q4",
"TESL Canada Journal","TESL CAN J","0826-435X","1925-8917","EDUCATION & EDUCATIONAL RESEARCH","ESCI","333","0.5"," 579/756 ","0.9","Q3","0.5","<0.1","0.46"," 484/756 ","Q3","Q4","23.5","36.04","0","0.043","0.283","Q3",
"CARDIOLOGY","CARDIOLOGY","0008-6312","1421-9751","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","2,591","1.9"," 123/220 ","1.9","Q3","1.9","0.3","0.45"," 128/220 ","Q3","Q3","44.3","42.05","0.002","0.396","0.557","Q3",
"FOLIA PARASITOLOGICA","FOLIA PARASIT","0015-5683","1803-6465","PARASITOLOGY","SCIE","1,390","1.5"," 25/45 ","1.3","Q3","1.5","0.5","0.45"," 31/45 ","Q3","Q3","45.6","32.22","0","0.091","0.366","Q3",
"SEMINARS IN DIALYSIS","SEMIN DIALYSIS","0894-0959","1525-139X","UROLOGY & NEPHROLOGY","SCIE","2,635","1.4"," 84/126 ","2.2","Q3","1.4","0.1","0.45"," 83/126 ","Q3","Q3","33.7","34.52","0.002","0.508","0.769","Q2",
"IET Nanodielectrics","IET NANODIELECTR","N/A","2514-3255","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","455","3.8"," 107/352 ","4.7","Q1","3.4","0.6","0.44"," 217/354 ","Q3","Q2","69.7","38.84","0.001","0.115","0.691","Q2",
"IET Nanodielectrics","IET NANODIELECTR","N/A","2514-3255","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","455","3.8"," 172/438 ","4.7","Q2","3.4","0.6","0.44"," 273/438 ","Q3","Q2","60.8","37.79","0.001","0.115","0.691","Q2",
"IET Nanodielectrics","IET NANODIELECTR","N/A","2514-3255","NANOSCIENCE & NANOTECHNOLOGY","ESCI","455","3.8"," 71/140 ","4.7","Q2","3.4","0.6","0.44"," 88/140 ","Q3","Q3","49.6","37.50","0.001","0.115","0.691","Q2",
"Journal of Biochemistry","J BIOCHEM","0021-924X","1756-2651","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","7,237","2.1"," 243/313 ","2.2","Q4","2","0.2","0.44"," 248/313 ","Q4","Q4","22.5","20.93","0.003","0.645","0.582","Q3",
"Breast Journal","BREAST J","1075-122X","1524-4741","OBSTETRICS & GYNECOLOGY","SCIE","3,351","1.9"," 69/136 ","2.1","Q3","1.9","0.4","0.44"," 99/136 ","Q3","Q3","49.6","27.57","0.003","0.716","0.565","Q3",
"Breast Journal","BREAST J","1075-122X","1524-4741","ONCOLOGY","SCIE","3,351","1.9"," 234/322 ","2.1","Q3","1.9","0.4","0.44"," 229/322 ","Q3","Q3","27.5","29.04","0.003","0.716","0.565","Q3",
"NATURAL PRODUCT RESEARCH","NAT PROD RES","1478-6419","1478-6427","CHEMISTRY, APPLIED","SCIE","15,090","1.9"," 42/74 ","2.1","Q3","1.8","0.3","0.44"," 41/74 ","Q3","Q3","43.9","45.27","0.01","2.292","0.296","Q3",
"NATURAL PRODUCT RESEARCH","NAT PROD RES","1478-6419","1478-6427","CHEMISTRY, MEDICINAL","SCIE","15,090","1.9"," 53/72 ","2.1","Q4","1.8","0.3","0.44"," 57/72 ","Q3","Q3","27.1","21.53","0.01","2.292","0.296","Q4",
"STEEL RESEARCH INTERNATIONAL","STEEL RES INT","1611-3683","1869-344X","METALLURGY & METALLURGICAL ENGINEERING","SCIE","5,554","1.9"," 37/90 ","2.3","Q2","1.6","0.4","0.44"," 36/91 ","Q2","Q2","59.4","60.99","0.004","0.781","0.372","Q2",
"SCHWEIZER ARCHIV FUR TIERHEILKUNDE","SCHWEIZ ARCH TIERH","0036-7281","1664-2848","VETERINARY SCIENCES","SCIE","664","0.8"," 108/167 ","0.7","Q3","0.8","0.2","0.44"," 106/168 ","Q3","Q3","35.6","37.20","0","0.068","0.162","Q3",
"Anthropocene Review","ANTHROPOCENE REV","2053-0196","2053-020X","ENVIRONMENTAL SCIENCES","SCIE","1,009","2.5"," 209/358 ","3.2","Q3","2.1","1.5","0.43"," 250/359 ","Q3","Q3","41.8","30.50","0.001","0.211","1.067","Q2",
"Anthropocene Review","ANTHROPOCENE REV","2053-0196","2053-020X","ENVIRONMENTAL STUDIES","SSCI","1,009","2.5"," 94/182 ","3.2","Q2","2.1","1.5","0.43"," 142/184 ","Q3","Q3","48.6","23.10","0.001","0.211","1.067","Q2",
"Anthropocene Review","ANTHROPOCENE REV","2053-0196","2053-020X","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,009","2.5"," 107/253 ","3.2","Q2","2.1","1.5","0.43"," 167/253 ","Q3","Q2","57.9","34.19","0.001","0.211","1.067","Q1",
"GEOMICROBIOLOGY JOURNAL","GEOMICROBIOL J","0149-0451","1521-0529","ENVIRONMENTAL SCIENCES","SCIE","3,427","2.2"," 239/358 ","2.4","Q3","1.9","0.6","0.43"," 250/359 ","Q3","Q3","33.4","30.50","0.001","0.326","0.421","Q3",
"GEOMICROBIOLOGY JOURNAL","GEOMICROBIOL J","0149-0451","1521-0529","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","3,427","2.2"," 120/253 ","2.4","Q2","1.9","0.6","0.43"," 167/253 ","Q3","Q2","52.8","34.19","0.001","0.326","0.421","Q3",
"Family Journal","FAM J","1066-4807","1552-3950","FAMILY STUDIES","ESCI","1,063","1"," 44/66 ","1.2","Q3","0.8","0.1","0.43"," 51/66 ","Q4","Q3","34.1","23.48","0.001","0.194","0.291","Q4",
"Ophthalmic Surgery Lasers & Imaging Retina","OSLI RETINA","2325-8160","2325-8179","OPHTHALMOLOGY","SCIE","2,501","0.9"," 75/95 ","1","Q4","0.9","0.2","0.43"," 68/95 ","Q3","Q4","21.6","28.95","0.002","0.392","0.325","Q4",
"Ophthalmic Surgery Lasers & Imaging Retina","OSLI RETINA","2325-8160","2325-8179","SURGERY","SCIE","2,501","0.9"," 214/290 ","1","Q3","0.9","0.2","0.43"," 204/290 ","Q3","Q3","26.4","29.83","0.002","0.392","0.325","Q3",
"Journal of Teaching in International Business","J TEACH INT BUS","0897-5930","1528-6991","EDUCATION & EDUCATIONAL RESEARCH","ESCI","257","0.7"," 520/756 ","1.2","Q3","0.5","<0.1","0.43"," 506/756 ","Q3","Q3","31.3","33.13","0","0.022","0.173","Q4",
"WATERBIRDS","WATERBIRDS","1524-4695","1938-5390","ORNITHOLOGY","SCIE","1,230","0.7"," 19/29 ","0.6","Q4","0.5","0.6","0.43"," 22/29 ","Q4","Q3","36.2","25.86","0","0.053","0.128","Q4",
"Malaysian Journal of Mathematical Sciences","MALAYS J MATH SCI","1823-8343","1823-8343","MATHEMATICS","ESCI","222","0.5"," 325/489 ","0.5","Q3","0.3","0.2","0.43"," 350/489 ","Q3","Q3","33.6","28.53","0","0.023","0.054","Q4",
"Journal of Early American History","J EARLY AM HIST","1877-0223","1877-0703","HISTORY","ESCI","35","0.2"," 234/518 ","0.4","Q2","0.2","<0.1","0.43"," 276/519 ","Q3","Q2","54.9","46.92","0","0.023","0.376","Q2",
"Journal of Computational Biophysics and Chemistry","J COMPUT BIOPHYS CHE","2737-4165","2737-4173","CHEMISTRY, MULTIDISCIPLINARY","SCIE","342","2"," 137/230 ","2","Q3","1.9","0.4","0.42"," 124/231 ","Q3","Q3","40.7","46.54","0","0.065","0.242","Q3",
"Australian Journalism Review","AUST JOURNAL REV","0810-2686","2517-620X","COMMUNICATION","ESCI","22","0.9"," 137/227 ","N/A","N/A","0.7","0.2","0.42"," 144/227 ","Q3","Q3","39.9","36.78","0","0.011","N/A","N/A",
"Thin Solid Films","THIN SOLID FILMS","0040-6090","1879-2731","MATERIALS SCIENCE, COATINGS & FILMS","SCIE","31,381","2"," 17/23 ","1.9","Q3","2","0.5","0.41"," 14/23 ","Q3","Q3","28.3","41.30","0.007","1.495","0.311","Q3",
"Thin Solid Films","THIN SOLID FILMS","0040-6090","1879-2731","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","31,381","2"," 292/438 ","1.9","Q3","2","0.5","0.41"," 283/438 ","Q3","Q3","33.4","35.50","0.007","1.495","0.311","Q3",
"Thin Solid Films","THIN SOLID FILMS","0040-6090","1879-2731","PHYSICS, APPLIED","SCIE","31,381","2"," 114/179 ","1.9","Q3","2","0.5","0.41"," 119/179 ","Q3","Q3","36.6","33.80","0.007","1.495","0.311","Q3",
"Thin Solid Films","THIN SOLID FILMS","0040-6090","1879-2731","PHYSICS, CONDENSED MATTER","SCIE","31,381","2"," 49/79 ","1.9","Q3","2","0.5","0.41"," 49/79 ","Q3","Q3","38.6","38.61","0.007","1.495","0.311","Q3",
"Journal of Geophysics and Engineering","J GEOPHYS ENG","1742-2132","1742-2140","GEOCHEMISTRY & GEOPHYSICS","SCIE","2,441","1.6"," 55/101 ","1.9","Q3","1.2","0.4","0.41"," 62/101 ","Q3","Q3","46.0","39.11","0.002","0.43","0.42","Q3",
"Journal of Medical and Biological Engineering","J MED BIOL ENG","1609-0985","2199-4757","ENGINEERING, BIOMEDICAL","SCIE","1,475","1.6"," 95/122 ","1.8","Q4","1.6","0.3","0.41"," 90/122 ","Q3","Q4","22.5","26.64","0.001","0.276","0.335","Q4",
"BioInvasions Records","BIOINVASIONS REC","2242-1300","2242-1300","BIODIVERSITY CONSERVATION","SCIE","1,081","1.5"," 42/74 ","1.5","Q3","1.3","0.4","0.41"," 47/74 ","Q3","Q3","43.9","37.16","0.001","0.263","0.307","Q4",
"INDUSTRIAL LUBRICATION AND TRIBOLOGY","IND LUBR TRIBOL","0036-8792","1758-5775","ENGINEERING, MECHANICAL","SCIE","2,039","1.5"," 114/180 ","1.4","Q3","1.3","0.3","0.41"," 112/180 ","Q3","Q3","36.9","38.06","0.001","0.304","0.201","Q4",
"Journal of Earth System Science","J EARTH SYST SCI","2347-4327","0973-774X","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","4,060","1.3"," 179/253 ","1.6","Q3","1.3","0.4","0.41"," 176/253 ","Q3","Q3","29.4","30.63","0.003","0.687","0.352","Q3",
"Contemporary Clinical Dentistry","CONTEMP CLIN DENT","0976-237X","0976-2361","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","1,669","0.9"," 113/157 ","1.2","Q4","0.9","0.1","0.41"," 117/157 ","Q3","Q3","28.3","25.80","0.001","0.205","0.216","Q4",
"Philosophy and Society-Filozofija i Drustvo","PHILOS SOC-FILOZOFIJ","0353-5738","2334-8577","PHILOSOPHY","ESCI","92","0.2"," N/A ","0.2","N/A","0.2","<0.1","0.41"," 152/325 ","Q2","N/A","N/A","53.38","0","0.036","0.102","Q3",
"Vinculos de Historia","VINCULOS HIST","2254-6901","2254-6901","HISTORY","ESCI","63","0.2"," 234/518 ","0.2","Q3","0.2","<0.1","0.41"," 289/519 ","Q3","Q2","54.9","44.41","0","0.043","0.204","Q3",
"Applied Food Biotechnology","APPL FOOD BIOTECHNOL","2345-5357","2423-4214","FOOD SCIENCE & TECHNOLOGY","ESCI","549","2.6"," 85/173 ","2.8","Q3","1.2","1.3","0.4"," 122/173 ","Q3","Q2","51.2","29.77","0","0.061","0.255","Q4",
"Advances in Weed Science","ADV WEED SCI","2675-9462","2675-9462","PLANT SCIENCES","SCIE","125","1.8"," 125/265 ","1.8","Q3","1.5","0.2","0.4"," 158/265 ","Q3","Q2","53.0","40.57","0","0.039","0.318","Q3",
"ELECTRICAL ENGINEERING","ELECTR ENG","0948-7921","1432-0487","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,563","1.6"," 239/352 ","1.7","Q3","1.4","0.3","0.4"," 235/354 ","Q3","Q3","32.2","33.76","0.003","0.546","0.262","Q3",
"Journal of Micro-Bio Robotics","J MICRO BIO ROBOT","2194-6418","2194-6426","ROBOTICS","ESCI","177","1.6"," 34/46 ","1.5","Q4","1.4","0.3","0.4"," 32/46 ","Q3","Q3","27.2","31.52","0","0.026","0.311","Q4",
