"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Developmental Neurobiology","DEV NEUROBIOL","1932-8451","1932-846X","DEVELOPMENTAL BIOLOGY","SCIE","2,720","2.7"," 13/39 ","3","Q2","2.7","0.4","0.58"," 20/39 ","Q3","Q2","67.9","50.00","0.002","0.461","0.998","Q2",
"Developmental Neurobiology","DEV NEUROBIOL","1932-8451","1932-846X","NEUROSCIENCES","SCIE","2,720","2.7"," 158/310 ","3","Q3","2.7","0.4","0.58"," 224/310 ","Q3","Q3","49.2","27.90","0.002","0.461","0.998","Q2",
"JOURNAL OF POLYMER RESEARCH","J POLYM RES","1022-9760","1572-8935","POLYMER SCIENCE","SCIE","8,804","2.6"," 48/94 ","2.7","Q2","2.4","0.9","0.58"," 43/94 ","Q2","Q3","49.5","54.79","0.006","1.225","0.354","Q3",
"Journal of Hydrology and Hydromechanics","J HYDROL HYDROMECH","0042-790X","1338-4333","WATER RESOURCES","SCIE","939","2.3"," 64/127 ","2.1","Q3","1.8","0.7","0.58"," 60/127 ","Q2","Q3","50.0","53.15","0.001","0.148","0.396","Q3",
"Sugar Tech","SUGAR TECH","0972-1525","0974-0740","AGRONOMY","SCIE","2,242","1.8"," 47/125 ","1.8","Q2","1.5","0.2","0.58"," 42/125 ","Q2","Q2","62.8","66.80","0.001","0.31","0.249","Q3",
"Comparatist","COMPARATIST","0195-7678","1559-0887","LITERATURE","ESCI","65","0.1"," N/A ","0.3","N/A","0.1","<0.1","0.58"," 112/199 ","Q3","N/A","N/A","43.97","0","0.034","0.229","Q2",
"Chemical Physics Impact","CHEM PHYS IMPACT","2667-0224","2667-0224","CHEMISTRY, PHYSICAL","ESCI","853","3.8"," 74/178 ","N/A","N/A","3.4","1.1","0.57"," 87/178 ","Q2","Q2","58.7","51.40","0.001","0.11","N/A","N/A",
"Asian Journal of Agriculture and Biology","ASIAN J AGR BIOL","2307-8553","2307-8553","AGRICULTURE, MULTIDISCIPLINARY","ESCI","376","1.6"," 34/89 ","0.9","Q3","1.5","0.1","0.57"," 27/89 ","Q2","Q2","62.4","70.22","0","0.078","0.136","Q3",
"ENVIRONMETRICS","ENVIRONMETRICS","1180-4009","1099-095X","ENVIRONMENTAL SCIENCES","SCIE","2,063","1.5"," 292/358 ","1.4","Q4","1","0.4","0.57"," 199/359 ","Q2","Q4","18.6","44.71","0.001","0.224","0.503","Q3",
"ENVIRONMETRICS","ENVIRONMETRICS","1180-4009","1099-095X","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","2,063","1.5"," 74/135 ","1.4","Q3","1","0.4","0.57"," 66/135 ","Q2","Q3","45.6","51.48","0.001","0.224","0.503","Q2",
"ENVIRONMETRICS","ENVIRONMETRICS","1180-4009","1099-095X","STATISTICS & PROBABILITY","SCIE","2,063","1.5"," 43/168 ","1.4","Q2","1","0.4","0.57"," 71/168 ","Q2","Q2","74.7","58.04","0.001","0.224","0.503","Q3",
"International Journal for Uncertainty Quantification","INT J UNCERTAIN QUAN","2152-5080","2152-5099","ENGINEERING, MULTIDISCIPLINARY","SCIE","548","1.5"," 75/179 ","1.6","Q2","1.4","0.5","0.57"," 63/180 ","Q2","Q2","58.4","65.28","0.001","0.156","0.617","Q1",
"International Journal for Uncertainty Quantification","INT J UNCERTAIN QUAN","2152-5080","2152-5099","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","548","1.5"," 74/135 ","1.6","Q3","1.4","0.5","0.57"," 66/135 ","Q2","Q3","45.6","51.48","0.001","0.156","0.617","Q2",
"JOURNAL OF THE EXPERIMENTAL ANALYSIS OF BEHAVIOR","J EXP ANAL BEHAV","0022-5002","1938-3711","BEHAVIORAL SCIENCES","SCIE","3,478","1.4"," 42/55 ","1.9","Q3","1.2","0.5","0.57"," 44/55 ","Q3","Q4","24.5","20.91","0.002","0.387","0.651","Q3",
"JOURNAL OF THE EXPERIMENTAL ANALYSIS OF BEHAVIOR","J EXP ANAL BEHAV","0022-5002","1938-3711","PSYCHOLOGY, BIOLOGICAL","SSCI","3,478","1.4"," 11/18 ","1.9","Q2","1.2","0.5","0.57"," 10/18 ","Q3","Q3","41.7","47.22","0.002","0.387","0.651","Q2",
"JOURNAL OF THE EXPERIMENTAL ANALYSIS OF BEHAVIOR","J EXP ANAL BEHAV","0022-5002","1938-3711","PSYCHOLOGY, EXPERIMENTAL","SSCI","3,478","1.4"," 78/99 ","1.9","Q3","1.2","0.5","0.57"," 75/99 ","Q3","Q4","21.7","24.75","0.002","0.387","0.651","Q3",
"Journal of Foot & Ankle Surgery","J FOOT ANKLE SURG","1067-2516","1542-2224","ORTHOPEDICS","SCIE","4,686","1.3"," 90/136 ","1.5","Q3","1.2","0.2","0.57"," 89/136 ","Q3","Q3","34.2","34.93","0.004","0.962","0.44","Q3",
"Journal of Foot & Ankle Surgery","J FOOT ANKLE SURG","1067-2516","1542-2224","SURGERY","SCIE","4,686","1.3"," 177/290 ","1.5","Q3","1.2","0.2","0.57"," 163/290 ","Q3","Q3","39.1","43.97","0.004","0.962","0.44","Q3",
"Journal of Money Laundering Control","J MONEY LAUND CONTRO","1758-7808","1368-5201","CRIMINOLOGY & PENOLOGY","ESCI","829","1.3"," 61/113 ","1.4","Q3","0.8","0.3","0.57"," 77/113 ","Q3","Q3","46.5","32.30","0.001","0.115","0.17","Q4",
"COMMUNICATIONS IN ANALYSIS AND GEOMETRY","COMMUN ANAL GEOM","1019-8385","1944-9992","MATHEMATICS","SCIE","1,059","0.7"," 217/489 ","0.9","Q2","0.7","0.1","0.57"," 249/489 ","Q3","Q2","55.7","49.18","0.002","0.468","1.017","Q1",
"Asiascape-Digital Asia","ASIASCAPE","2214-2304","2214-2312","COMMUNICATION","ESCI","162","1.8"," 76/227 ","N/A","N/A","0.6","0.1","0.56"," 123/227 ","Q3","Q2","66.7","46.04","0","0.02","N/A","N/A",
"Journal of Ethnicity in Criminal Justice","J ETHN CRIM JUSTICE","1537-7938","1537-7946","CRIMINOLOGY & PENOLOGY","ESCI","275","1.3"," 61/113 ","1.2","Q3","1.2","0.1","0.56"," 79/113 ","Q3","Q3","46.5","30.53","0.001","0.118","0.791","Q2",
"Metaphor and the Social World","METAPHOR SOC WORLD","2210-4070","2210-4097","LINGUISTICS","ESCI","203","0.9"," 141/297 ","1.1","Q2","0.8","0.2","0.56"," 180/297 ","Q3","Q2","52.7","39.56","0","0.045","0.366","Q3",
"Journal of Iberian and Latin American Research","J IBER LAT AM RES","1326-0219","2151-9668","HUMANITIES, MULTIDISCIPLINARY","ESCI","104","0.4"," N/A ","0.3","N/A","0.4","0.2","0.56"," 135/406 ","Q2","N/A","N/A","66.87","0","0.017","0.085","Q3",
"CELL CYCLE","CELL CYCLE","1538-4101","1551-4005","CELL BIOLOGY","SCIE","16,661","3.4"," 114/205 ","4.4","Q2","3.4","0.8","0.55"," 133/205 ","Q3","Q3","44.6","35.37","0.008","1.838","0.949","Q3",
"JOURNAL OF CELL SCIENCE","J CELL SCI","0021-9533","1477-9137","CELL BIOLOGY","SCIE","38,579","3.3"," 117/205 ","3.9","Q3","3.2","1.1","0.55"," 133/205 ","Q3","Q3","43.2","35.37","0.023","5.087","1.543","Q2",
"ACS Agricultural Science & Technology","ACS AGR SCI TECHNOL","N/A","2692-1952","AGRICULTURE, MULTIDISCIPLINARY","ESCI","582","2.3"," 21/89 ","2.3","Q2","2.2","0.6","0.55"," 29/89 ","Q2","Q1","77.0","67.98","0.001","0.146","0.367","Q2",
"ACS Agricultural Science & Technology","ACS AGR SCI TECHNOL","N/A","2692-1952","CHEMISTRY, APPLIED","ESCI","582","2.3"," 35/74 ","2.3","Q3","2.2","0.6","0.55"," 32/74 ","Q2","Q2","53.4","57.43","0.001","0.146","0.367","Q2",
"Pulmonary Therapy","PULM THER","2364-1754","2364-1746","RESPIRATORY SYSTEM","ESCI","396","2.3"," 50/100 ","N/A","N/A","2.2","0.8","0.55"," 55/101 ","Q3","Q2","50.5","46.04","0.001","0.179","N/A","N/A",
"INTERNATIONAL JOURNAL OF ENVIRONMENTAL HEALTH RESEARCH","INT J ENVIRON HEAL R","0960-3123","1369-1619","ENVIRONMENTAL SCIENCES","SCIE","2,787","2.2"," 239/358 ","2.6","Q3","2.2","0.6","0.55"," 209/359 ","Q3","Q3","33.4","41.92","0.003","0.547","0.491","Q3",
"INTERNATIONAL JOURNAL OF ENVIRONMENTAL HEALTH RESEARCH","INT J ENVIRON HEAL R","0960-3123","1369-1619","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","2,787","2.2"," 189/403 ","2.6","Q2","2.2","0.6","0.55"," 249/403 ","Q3","Q2","53.2","38.34","0.003","0.547","0.491","Q3",
"Behavior Analysis in Practice","BEHAV ANAL PRACT","1998-1929","2196-8934","PSYCHOLOGY, CLINICAL","ESCI","1,969","2.1"," 80/180 ","2.4","Q2","1.4","0.3","0.55"," 117/180 ","Q3","Q2","55.8","35.28","0.002","0.486","0.511","Q3",
"Journal of Obsessive-Compulsive and Related Disorders","J OBSESS-COMPULS REL","2211-3649","2211-3657","PSYCHIATRY","SCIE, SSCI","1,303","1.9"," 163/276 ","2","Q3","1.7","0.7","0.55"," 174/276 ","Q3","Q3","41.1","37.14","0.001","0.299","0.527","Q3",
"INSECT SYSTEMATICS & EVOLUTION","INSECT SYST EVOL","1399-560X","1876-312X","ENTOMOLOGY","SCIE","449","1.3"," 52/109 ","1.1","Q3","1.3","0.9","0.55"," 53/109 ","Q2","Q2","52.8","51.83","0","0.073","0.4","Q2",
"INSECT SYSTEMATICS & EVOLUTION","INSECT SYST EVOL","1399-560X","1876-312X","EVOLUTIONARY BIOLOGY","SCIE","449","1.3"," 48/54 ","1.1","Q4","1.3","0.9","0.55"," 40/54 ","Q2","Q4","12.0","26.85","0","0.073","0.4","Q4",
"Health Systems","HEALTH SYST","2047-6965","2047-6973","HEALTH POLICY & SERVICES","ESCI","320","1.2"," 99/118 ","1.8","Q3","1","0.9","0.55"," 89/119 ","Q3","Q4","16.5","25.63","0","0.106","0.511","Q4",
"INTERDISCIPLINARY SCIENCE REVIEWS","INTERDISCIPL SCI REV","0308-0188","1743-2790","MULTIDISCIPLINARY SCIENCES","SCIE","509","1"," 79/134 ","1","Q3","0.9","0.2","0.55"," 53/135 ","Q2","Q3","41.4","61.11","0.001","0.115","0.377","Q2",
"INTERDISCIPLINARY SCIENCE REVIEWS","INTERDISCIPL SCI REV","0308-0188","1743-2790","SOCIAL SCIENCES, INTERDISCIPLINARY","SSCI","509","1"," 124/263 ","1","Q3","0.9","0.2","0.55"," 126/263 ","Q2","Q2","53.0","52.28","0.001","0.115","0.377","Q2",
"Journal for Multicultural Education","J MULTICULT EDUC","2053-535X","2053-535X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","272","0.8"," 488/756 ","1.1","Q3","0.8","0.3","0.55"," 430/756 ","Q3","Q3","35.5","43.19","0","0.106","0.382","Q2",
"Horror Studies","HORROR STUD","2040-3275","2040-3283","HUMANITIES, MULTIDISCIPLINARY","ESCI","43","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.55"," 137/406 ","Q2","N/A","N/A","66.38","0","0.011","0.085","Q3",
"Synthetic Biology","SYN BIOL","N/A","2397-7000","BIOCHEMICAL RESEARCH METHODS","SCIE","384","2.6"," 42/85 ","3","Q2","2.4","0.5","0.54"," 58/85 ","Q2","Q2","51.2","32.35","0.001","0.168","0.806","Q2",
"Synthetic Biology","SYN BIOL","N/A","2397-7000","BIOLOGY","SCIE","384","2.6"," 35/109 ","3","Q2","2.4","0.5","0.54"," 53/109 ","Q2","Q2","68.3","51.83","0.001","0.168","0.806","Q2",
"Synthetic Biology","SYN BIOL","N/A","2397-7000","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","384","2.6"," 95/174 ","3","Q3","2.4","0.5","0.54"," 113/174 ","Q2","Q3","45.7","35.34","0.001","0.168","0.806","Q2",
"Cancer Informatics","CANCER INFORM","N/A","1176-9351","MATHEMATICAL & COMPUTATIONAL BIOLOGY","ESCI","792","2.4"," 24/65 ","2.3","Q2","2.3","0.5","0.54"," 46/65 ","Q3","Q2","63.8","30.00","0","0.109","0.484","Q3",
"Cancer Informatics","CANCER INFORM","N/A","1176-9351","ONCOLOGY","ESCI","792","2.4"," 193/322 ","2.3","Q3","2.3","0.5","0.54"," 196/322 ","Q3","Q3","40.2","39.29","0","0.109","0.484","Q4",
"Journal of the American Academy of Orthopaedic Surgeons Global Research and Reviews","JAAOS GLOB RES REV","2474-7661","2474-7661","ORTHOPEDICS","ESCI","1,233","2"," 49/136 ","2.3","Q2","2","0.3","0.54"," 94/136 ","Q3","Q2","64.3","31.25","0.003","0.729","0.784","Q2",
"EUPHYTICA","EUPHYTICA","0014-2336","1573-5060","AGRONOMY","SCIE","11,323","1.6"," 54/125 ","1.8","Q2","1.5","0.4","0.54"," 47/125 ","Q2","Q2","57.2","62.80","0.003","0.567","0.307","Q2",
"EUPHYTICA","EUPHYTICA","0014-2336","1573-5060","HORTICULTURE","SCIE","11,323","1.6"," 18/38 ","1.8","Q2","1.5","0.4","0.54"," 17/38 ","Q2","Q2","53.9","56.58","0.003","0.567","0.307","Q2",
"EUPHYTICA","EUPHYTICA","0014-2336","1573-5060","PLANT SCIENCES","SCIE","11,323","1.6"," 138/265 ","1.8","Q3","1.5","0.4","0.54"," 125/265 ","Q2","Q3","48.1","53.02","0.003","0.567","0.307","Q3",
"Journal of Audiology and Otology","J AUDIOL OTOL","2384-1621","2384-1710","OTORHINOLARYNGOLOGY","ESCI","339","1.1"," 40/65 ","1.2","Q3","1","0.4","0.54"," 43/65 ","Q3","Q3","39.2","34.62","0","0.105","0.34","Q3",
"GEOCHEMICAL TRANSACTIONS","GEOCHEM T","1467-4866","1467-4866","GEOCHEMISTRY & GEOPHYSICS","SCIE","610","0.9"," 77/101 ","4.2","Q1","0.9","0.3","0.54"," 48/101 ","Q2","Q4","24.3","52.97","0","0.059","1.019","Q2",
"Encuentro-Revista de Investigacion e Innovacion en la Clase de Idiomas","ENCUENTRO","1989-0796","1989-0796","LINGUISTICS","ESCI","88","0.8"," 160/297 ","0.6","Q3","0.8","<0.1","0.54"," 185/297 ","Q3","Q3","46.3","37.88","0","0.012","0.194","Q4",
"Revista Juridica Portucalense","REV JURID PORTUCALEN","2183-5799","2183-5705","LAW","ESCI","52","0.5"," 211/421 ","N/A","N/A","0.5","<0.1","0.54"," 227/421 ","Q3","Q3","50.0","46.20","0","0.019","N/A","N/A",
"INDOOR AND BUILT ENVIRONMENT","INDOOR BUILT ENVIRON","1420-326X","1423-0070","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","3,609","3.2"," 27/91 ","2.9","Q2","2.4","0.7","0.53"," 37/91 ","Q2","Q2","70.9","59.89","0.002","0.487","0.424","Q2",
"INDOOR AND BUILT ENVIRONMENT","INDOOR BUILT ENVIRON","1420-326X","1423-0070","ENGINEERING, ENVIRONMENTAL","SCIE","3,609","3.2"," 46/81 ","2.9","Q3","2.4","0.7","0.53"," 44/81 ","Q2","Q3","43.8","46.30","0.002","0.487","0.424","Q3",
"INDOOR AND BUILT ENVIRONMENT","INDOOR BUILT ENVIRON","1420-326X","1423-0070","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","3,609","3.2"," 104/403 ","2.9","Q2","2.4","0.7","0.53"," 256/403 ","Q2","Q2","74.3","36.60","0.002","0.487","0.424","Q4",
"Surface Topography-Metrology and Properties","SURF TOPOGR-METROL","2051-672X","2051-672X","ENGINEERING, MECHANICAL","SCIE","1,770","2"," 88/180 ","1.9","Q3","1.9","0.7","0.53"," 84/180 ","Q2","Q2","51.4","53.61","0.001","0.321","0.263","Q3",
"Surface Topography-Metrology and Properties","SURF TOPOGR-METROL","2051-672X","2051-672X","INSTRUMENTS & INSTRUMENTATION","SCIE","1,770","2"," 40/76 ","1.9","Q3","1.9","0.7","0.53"," 41/76 ","Q2","Q3","48.0","46.71","0.001","0.321","0.263","Q4",
"Surface Topography-Metrology and Properties","SURF TOPOGR-METROL","2051-672X","2051-672X","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,770","2"," 292/438 ","1.9","Q3","1.9","0.7","0.53"," 232/438 ","Q2","Q3","33.4","47.15","0.001","0.321","0.263","Q4",
"Physical Review Accelerators and Beams","PHYS REV ACCEL BEAMS","N/A","2469-9888","PHYSICS, NUCLEAR","SCIE","2,307","1.5"," 13/22 ","1.5","Q3","1.2","0.4","0.53"," 12/22 ","Q3","Q3","43.2","47.73","0.004","0.975","0.487","Q2",
"Physical Review Accelerators and Beams","PHYS REV ACCEL BEAMS","N/A","2469-9888","PHYSICS, PARTICLES & FIELDS","SCIE","2,307","1.5"," 18/30 ","1.5","Q3","1.2","0.4","0.53"," 17/30 ","Q3","Q3","41.7","45.00","0.004","0.975","0.487","Q3",
"ELECTROANALYSIS","ELECTROANAL","1040-0397","1521-4109","CHEMISTRY, ANALYTICAL","SCIE","10,989","2.7"," 49/106 ","2.7","Q2","2.6","0.6","0.52"," 65/106 ","Q2","Q2","54.2","39.15","0.005","1.057","0.383","Q3",
"ELECTROANALYSIS","ELECTROANAL","1040-0397","1521-4109","ELECTROCHEMISTRY","SCIE","10,989","2.7"," 23/45 ","2.7","Q3","2.6","0.6","0.52"," 21/45 ","Q2","Q3","50.0","54.44","0.005","1.057","0.383","Q3",
"YALE JOURNAL OF BIOLOGY AND MEDICINE","YALE J BIOL MED","0044-0086","1551-4056","BIOLOGY","SCIE","3,015","2.5"," 37/109 ","3.5","Q2","2.5","0.4","0.52"," 57/109 ","Q3","Q2","66.5","48.17","0.002","0.529","0.974","Q2",
"Landscape and Ecological Engineering","LANDSC ECOL ENG","1860-1871","1860-188X","BIODIVERSITY CONSERVATION","SCIE","805","1.7"," 37/74 ","2","Q2","1.6","0.5","0.52"," 35/74 ","Q2","Q2","50.7","53.38","0.001","0.127","0.361","Q3",
"Landscape and Ecological Engineering","LANDSC ECOL ENG","1860-1871","1860-188X","ECOLOGY","SCIE","805","1.7"," 123/195 ","2","Q3","1.6","0.5","0.52"," 114/195 ","Q2","Q3","37.2","41.79","0.001","0.127","0.361","Q4",
"INTERNATIONAL ECONOMICS AND ECONOMIC POLICY","INT ECON ECON POL","1612-4804","1612-4812","ECONOMICS","ESCI","497","1.5"," 287/597 ","1.7","Q3","1.5","<0.1","0.52"," 293/600 ","Q2","Q2","52.0","51.25","0","0.106","0.374","Q3",
"METEOROLOGICAL APPLICATIONS","METEOROL APPL","1350-4827","1469-8080","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","2,828","2.3"," 68/110 ","2.4","Q3","2.1","0.3","0.51"," 74/110 ","Q3","Q3","38.6","33.18","0.002","0.414","0.575","Q3",
"Particles","PARTICLES-BASEL","N/A","2571-712X","ASTRONOMY & ASTROPHYSICS","ESCI","348","1.7"," 48/84 ","1.6","Q3","1.5","1.1","0.51"," 40/84 ","Q2","Q3","43.5","52.98","0.001","0.133","0.412","Q3",
"Particles","PARTICLES-BASEL","N/A","2571-712X","PHYSICS, NUCLEAR","ESCI","348","1.7"," 11/22 ","1.6","Q2","1.5","1.1","0.51"," 14/22 ","Q2","Q2","52.3","38.64","0.001","0.133","0.412","Q3",
"Particles","PARTICLES-BASEL","N/A","2571-712X","PHYSICS, PARTICLES & FIELDS","ESCI","348","1.7"," 17/30 ","1.6","Q3","1.5","1.1","0.51"," 19/30 ","Q2","Q3","45.0","38.33","0.001","0.133","0.412","Q3",
"Journal of Wine Economics","J WINE ECON","1931-4361","1931-437X","AGRICULTURAL ECONOMICS & POLICY","SCIE","566","1.6"," 18/39 ","1.5","Q3","1.3","0.3","0.51"," 22/39 ","Q2","Q2","55.1","44.87","0","0.055","0.283","Q3",
"Journal of Wine Economics","J WINE ECON","1931-4361","1931-437X","ECONOMICS","SSCI","566","1.6"," 273/597 ","1.5","Q3","1.3","0.3","0.51"," 298/600 ","Q2","Q2","54.4","50.42","0","0.055","0.283","Q3",
"Journal of Wine Economics","J WINE ECON","1931-4361","1931-437X","FOOD SCIENCE & TECHNOLOGY","SCIE","566","1.6"," 126/173 ","1.5","Q4","1.3","0.3","0.51"," 102/173 ","Q2","Q3","27.5","41.33","0","0.055","0.283","Q3",
"ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS","ACM T PROGR LANG SYS","0164-0925","1558-4593","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","1,396","1.5"," 82/131 ","1.8","Q3","1.5","0.5","0.51"," 81/131 ","Q3","Q3","37.8","38.55","0.001","0.146","0.837","Q2",
"CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE","CONCURR COMP-PRACT E","1532-0626","1532-0634","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","5,618","1.5"," 82/131 ","1.5","Q3","1.4","0.4","0.51"," 81/131 ","Q3","Q3","37.8","38.55","0.007","1.422","0.268","Q4",
"CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE","CONCURR COMP-PRACT E","1532-0626","1532-0634","COMPUTER SCIENCE, THEORY & METHODS","SCIE","5,618","1.5"," 71/143 ","1.5","Q3","1.4","0.4","0.51"," 72/143 ","Q3","Q2","50.7","50.00","0.007","1.422","0.268","Q4",
"Journal of Education and Health Promotion","J EDUC HEALTH PROMOT","2277-9531","2319-6440","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","3,376","1.4"," 44/85 ","1.6","Q3","1.1","0.2","0.51"," 54/85 ","Q3","Q3","48.8","37.06","0.004","0.929","0.307","Q3",
"Journal of Education and Health Promotion","J EDUC HEALTH PROMOT","2277-9531","2319-6440","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","3,376","1.4"," 295/403 ","1.6","Q3","1.1","0.2","0.51"," 265/403 ","Q3","Q3","26.9","34.37","0.004","0.929","0.307","Q4",
"Journal of the American Taxation Association","J AM TAX ASSOC","0198-9073","1558-8017","BUSINESS, FINANCE","ESCI","619","1.3"," 144/231 ","2.1","Q2","1.1","1.1","0.51"," 124/231 ","Q3","Q3","37.9","46.54","0","0.094","0.962","Q1",
"Open Linguistics","OPEN LINGUIST","2300-9969","2300-9969","LINGUISTICS","ESCI","250","0.6"," 191/297 ","0.8","Q3","0.5","0.1","0.51"," 193/297 ","Q3","Q3","35.9","35.19","0.001","0.178","0.5","Q3",
"ENVIRONMENTAL MODELING & ASSESSMENT","ENVIRON MODEL ASSESS","1420-2026","1573-2967","ENVIRONMENTAL SCIENCES","SCIE","1,598","2.7"," 192/358 ","2.5","Q3","2.6","0.7","0.5"," 230/359 ","Q3","Q3","46.5","36.07","0.001","0.235","0.436","Q3",
"Clinics","CLINICS","1807-5932","1980-5322","MEDICINE, GENERAL & INTERNAL","SCIE","4,860","2.2"," 92/325 ","2.4","Q2","2.1","0.5","0.5"," 116/329 ","Q2","Q2","71.8","64.89","0.003","0.759","0.576","Q2",
"JOURNAL OF CHEMOTHERAPY","J CHEMOTHERAPY","1120-009X","1973-9478","INFECTIOUS DISEASES","SCIE","1,813","1.9"," 90/132 ","2","Q3","1.9","0.3","0.5"," 82/132 ","Q3","Q3","32.2","38.26","0.001","0.246","0.419","Q4",
"JOURNAL OF CHEMOTHERAPY","J CHEMOTHERAPY","1120-009X","1973-9478","ONCOLOGY","SCIE","1,813","1.9"," 234/322 ","2","Q4","1.9","0.3","0.5"," 208/322 ","Q3","Q3","27.5","35.56","0.001","0.246","0.419","Q4",
"JOURNAL OF CHEMOTHERAPY","J CHEMOTHERAPY","1120-009X","1973-9478","PHARMACOLOGY & PHARMACY","SCIE","1,813","1.9"," 231/354 ","2","Q3","1.9","0.3","0.5"," 236/354 ","Q3","Q3","34.9","33.47","0.001","0.246","0.419","Q3",
"FEW-BODY SYSTEMS","FEW-BODY SYST","0177-7963","1432-5411","PHYSICS, MULTIDISCIPLINARY","SCIE","1,224","1.7"," 53/110 ","1.3","Q3","1.6","0.4","0.5"," 48/110 ","Q2","Q2","52.3","56.82","0.001","0.258","0.328","Q3",
"PHLEBOLOGY","PHLEBOLOGY","0268-3555","1758-1125","PERIPHERAL VASCULAR DISEASE","SCIE","1,880","1.6"," 65/96 ","1.8","Q3","1.3","0.3","0.5"," 52/96 ","Q3","Q3","32.8","46.35","0.002","0.344","0.453","Q3",
"Proteomics Clinical Applications","PROTEOM CLIN APPL","1862-8346","1862-8354","BIOCHEMICAL RESEARCH METHODS","SCIE","2,229","2.1"," 58/85 ","2.6","Q3","2","0.5","0.49"," 62/85 ","Q3","Q3","32.4","27.65","0.001","0.291","0.566","Q3",
"NUTRITION AND HEALTH","NUTR HEALTH-UK","0260-1060","2047-945X","NUTRITION & DIETETICS","ESCI","563","1.9"," 80/114 ","N/A","N/A","1.9","0.7","0.49"," 71/114 ","Q3","Q3","30.3","38.16","0.001","0.208","N/A","N/A",
"Journal of Central Banking Theory and Practice","J CENT BANK THEOR PR","1800-9581","2336-9205","BUSINESS, FINANCE","ESCI","295","1.7"," 119/231 ","1.5","Q3","0.6","0.2","0.49"," 129/231 ","Q3","Q3","48.7","44.37","0","0.041","0.14","Q4",
"LETTERS IN MATHEMATICAL PHYSICS","LETT MATH PHYS","0377-9017","1573-0530","PHYSICS, MATHEMATICAL","SCIE","2,801","1.3"," 34/60 ","1.2","Q3","1.3","0.5","0.49"," 34/60 ","Q3","Q3","44.2","44.17","0.005","0.995","0.902","Q2",
"Feminist Media Histories","FEM MEDIA HIST","N/A","2373-7492","COMMUNICATION","ESCI","171","0.7"," 158/227 ","0.8","Q3","0.5","0.3","0.49"," 138/227 ","Q2","Q3","30.6","39.43","0.001","0.156","0.556","Q3",
"Feminist Media Histories","FEM MEDIA HIST","N/A","2373-7492","HUMANITIES, MULTIDISCIPLINARY","ESCI","171","0.7"," N/A ","0.8","N/A","0.5","0.3","0.49"," 149/406 ","Q2","N/A","N/A","63.42","0.001","0.156","0.556","Q1",
"Feminist Media Histories","FEM MEDIA HIST","N/A","2373-7492","WOMENS STUDIES","ESCI","171","0.7"," 44/66 ","0.8","Q3","0.5","0.3","0.49"," 40/66 ","Q2","Q3","34.1","40.15","0.001","0.156","0.556","Q3",
"European Clinical Respiratory Journal","EUR CLIN RESPIR J","2001-8525","2001-8525","RESPIRATORY SYSTEM","ESCI","399","1.8"," 69/100 ","1.9","Q3","1.7","0.5","0.48"," 63/101 ","Q3","Q3","31.5","38.12","0","0.105","0.598","Q3",
"Journal of Sport Psychology in Action","J SPORT PSYCHOL ACTI","2152-0704","2152-0712","PSYCHOLOGY, APPLIED","ESCI","386","1.3"," 82/113 ","1.8","Q3","1.2","0.5","0.48"," 81/114 ","Q3","Q3","27.9","29.39","0","0.109","0.486","Q3",
"THORACIC AND CARDIOVASCULAR SURGEON","THORAC CARDIOV SURG","0171-6425","1439-1902","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","2,119","1.3"," 160/220 ","1.4","Q3","1.3","0.3","0.48"," 121/220 ","Q3","Q3","27.5","45.23","0.002","0.46","0.416","Q3",
