"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Zebrafish","ZEBRAFISH","1545-8547","1557-8542","ZOOLOGY","SCIE","1,610","1.4","Q2","0.76"," 64/180 ","2.9","Q1","1.4","0.3"," 62/180 ","Q2","65.83","0.001","0.188","0.698","64.7","Q1",
"INTERNATIONAL JOURNAL OF TROPICAL INSECT SCIENCE","INT J TROP INSECT SC","1742-7584","1742-7592","ENTOMOLOGY","SCIE","1,582","1.1","Q3","0.5"," 63/109 ","1.1","Q3","1","0.2"," 68/109 ","Q3","38.07","0.002","0.356","0.209","42.7","Q4",
"Energy Sustainability and Society","ENERGY SUSTAIN SOC","2192-0567","2192-0567","ENERGY & FUELS","SCIE","1,574","4.6","Q2","0.69"," 78/170 ","4.7","Q2","4.2","1"," 82/173 ","Q2","52.89","0.002","0.345","0.843","54.4","Q2",
"Energy Sustainability and Society","ENERGY SUSTAIN SOC","2192-0567","2192-0567","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","SCIE","1,574","4.6","Q2","0.69"," 40/91 ","4.7","Q2","4.2","1"," 48/91 ","Q2","47.80","0.002","0.345","0.843","56.6","Q2",
"Revista Brasileira de Fruticultura","REV BRAS FRUTIC","0100-2945","1806-9967","HORTICULTURE","SCIE","1,548","0.9","Q4","0.25"," 29/38 ","1","Q4","0.8","0.1"," 29/38 ","Q4","25.00","0.001","0.111","0.146","25.0","Q4",
"Aging Male","AGING MALE","1368-5538","1473-0790","ENDOCRINOLOGY & METABOLISM","SCIE","1,486","2.7","Q3","0.71"," 104/186 ","2.6","Q3","2.3","0.8"," 93/186 ","Q2","50.27","0.002","0.356","0.57","44.4","Q3",
"Aging Male","AGING MALE","1368-5538","1473-0790","UROLOGY & NEPHROLOGY","SCIE","1,486","2.7","Q2","0.71"," 36/126 ","2.6","Q2","2.3","0.8"," 55/126 ","Q2","56.75","0.002","0.356","0.57","71.8","Q3",
"Chronic Respiratory Disease","CHRON RESP DIS","1479-9723","1479-9731","RESPIRATORY SYSTEM","SCIE","1,482","3.5","Q2","0.8"," 28/100 ","3","Q2","3.4","0.7"," 36/101 ","Q2","64.85","0.002","0.363","0.883","72.5","Q2",
"NUTRITION BULLETIN","NUTR BULL","1471-9827","1467-3010","NUTRITION & DIETETICS","SCIE","1,470","2.7","Q3","0.57"," 62/114 ","3.3","Q3","2.5","0.5"," 67/114 ","Q3","41.67","0.001","0.232","0.707","46.1","Q3",
"JOURNAL OF ANIMAL SCIENCE AND TECHNOLOGY","J ANIM SCI TECHNOL","2672-0191","2055-0391","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","1,466","2.7","Q1","0.86"," 10/80 ","2.7","Q1","2.3","0.8"," 20/80 ","Q1","75.63","0.001","0.277","0.402","88.1","Q2",
"JOURNAL OF ANIMAL SCIENCE AND TECHNOLOGY","J ANIM SCI TECHNOL","2672-0191","2055-0391","VETERINARY SCIENCES","SCIE","1,466","2.7","Q1","0.86"," 16/167 ","2.7","Q1","2.3","0.8"," 45/168 ","Q1","73.51","0.001","0.277","0.402","90.7","Q2",
"APL Bioengineering","APL BIOENG","2473-2877","2473-2877","ENGINEERING, BIOMEDICAL","SCIE","1,444","6.6","Q1","0.91"," 18/122 ","5.8","Q1","6.5","0.8"," 34/122 ","Q2","72.54","0.002","0.528","1.229","85.7","Q1",
"SEMINARS IN ULTRASOUND CT AND MRI","SEMIN ULTRASOUND CT","0887-2171","1558-5034","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,439","1.5","Q3","0.44"," 124/204 ","2","Q3","1.5","0.3"," 133/204 ","Q3","35.05","0.001","0.206","0.479","39.5","Q3",
"Endoscopic Ultrasound","ENDOSC ULTRASOUND","2303-9027","2226-7190","GASTROENTEROLOGY & HEPATOLOGY","SCIE","1,431","4.4","Q1","0.83"," 28/143 ","4.2","Q1","4","1.2"," 42/143 ","Q2","70.98","0.002","0.499","1.198","80.8","Q2",
"LABORATORY MEDICINE","LAB MED","0007-5027","1943-7730","MEDICAL LABORATORY TECHNOLOGY","SCIE","1,429","1","Q4","0.48"," 26/30 ","1.1","Q4","0.9","0.2"," 22/30 ","Q3","28.33","0.001","0.245","0.262","15.0","Q4",
"Esophagus","ESOPHAGUS-TOKYO","1612-9059","1612-9067","GASTROENTEROLOGY & HEPATOLOGY","SCIE","1,420","2.2","Q3","0.52"," 83/143 ","2.6","Q3","2.1","0.9"," 75/143 ","Q3","47.90","0.002","0.521","0.774","42.3","Q3",
"Experimental and Clinical Transplantation","EXP CLIN TRANSPLANT","1304-0855","2146-8427","TRANSPLANTATION","SCIE","1,412","0.7","Q4","0.25"," 26/31 ","0.7","Q4","0.6","0.3"," 27/31 ","Q4","14.52","0.002","0.33","0.185","17.7","Q4",
"IMA Fungus","IMA FUNGUS","2210-6340","2210-6359","MYCOLOGY","SCIE","1,387","5.2","Q1","1.63"," 6/33 ","5.2","Q1","5","0.9"," 5/33 ","Q1","86.36","0.001","0.295","1.303","83.3","Q1",
"INTERNATIONAL ANGIOLOGY","INT ANGIOL","0392-9590","1827-1839","PERIPHERAL VASCULAR DISEASE","SCIE","1,385","1.5","Q3","0.33"," 67/96 ","1.8","Q3","1.2","0.3"," 74/96 ","Q4","23.44","0.001","0.23","0.436","30.7","Q3",
"Pulmonology","PULMONOLOGY","2531-0437","2531-0437","RESPIRATORY SYSTEM","SCIE","1,384","10.4","Q1","2.1"," 5/100 ","6.9","Q1","9.6","2.8"," 6/101 ","Q1","94.55","0.002","0.535","1.661","95.5","Q1",
"REPORTS ON MATHEMATICAL PHYSICS","REP MATH PHYS","0034-4877","1879-0674","PHYSICS, MATHEMATICAL","SCIE","1,341","1","Q3","0.36"," 41/60 ","0.9","Q3","0.9","0.6"," 48/60 ","Q4","20.83","0.001","0.135","0.306","32.5","Q3",
"Computational Condensed Matter","COMPUT CONDENS MATTE","2352-2143","2352-2143","PHYSICS, CONDENSED MATTER","ESCI","1,314","2.6","Q3","0.43"," 40/79 ","2.3","Q3","2.4","0.9"," 45/79 ","Q3","43.67","0.001","0.293","0.337","50.0","Q3",
"JOURNAL OF PLANT BIOCHEMISTRY AND BIOTECHNOLOGY","J PLANT BIOCHEM BIOT","0971-7811","0974-1275","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,310","1.6","Q4","0.35"," 268/313 ","1.7","Q4","1.5","0.6"," 273/313 ","Q3","12.94","0.001","0.181","0.255","14.5","Q4",
"JOURNAL OF PLANT BIOCHEMISTRY AND BIOTECHNOLOGY","J PLANT BIOCHEM BIOT","0971-7811","0974-1275","PLANT SCIENCES","SCIE","1,310","1.6","Q3","0.35"," 138/265 ","1.7","Q3","1.5","0.6"," 175/265 ","Q3","34.15","0.001","0.181","0.255","48.1","Q3",
"JOURNAL OF MEDICAL SCREENING","J MED SCREEN","0969-1413","1475-5793","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,307","2.6","Q2","0.63"," 145/403 ","2.5","Q2","2.5","0.1"," 210/403 ","Q3","48.01","0.002","0.399","1.124","64.1","Q2",
"ANNALS OF PURE AND APPLIED LOGIC","ANN PURE APPL LOGIC","0168-0072","1873-2461","LOGIC","SCIE","1,301","0.6","Q2","0.71"," 10/25 ","0.6","Q2","0.6","0.2"," 10/25 ","Q2","62.00","0.002","0.37","0.577","62.0","Q1",
"ANNALS OF PURE AND APPLIED LOGIC","ANN PURE APPL LOGIC","0168-0072","1873-2461","MATHEMATICS","SCIE","1,301","0.6","Q3","0.71"," 263/489 ","0.6","Q3","0.6","0.2"," 182/489 ","Q2","62.88","0.002","0.37","0.577","46.3","Q2",
"ANNALS OF PURE AND APPLIED LOGIC","ANN PURE APPL LOGIC","0168-0072","1873-2461","MATHEMATICS, APPLIED","SCIE","1,301","0.6","Q4","0.71"," 256/331 ","0.6","Q4","0.6","0.2"," 148/331 ","Q2","55.44","0.002","0.37","0.577","22.8","Q2",
"ARCHIVES OF ANIMAL NUTRITION","ARCH ANIM NUTR","1745-039X","1477-2817","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","1,281","2","Q1","0.88"," 20/80 ","2.6","Q1","1.8","0.6"," 19/80 ","Q1","76.88","0","0.104","0.461","75.6","Q1",
"HIGH TEMPERATURE MATERIALS AND PROCESSES","HIGH TEMP MAT PR-ISR","0334-6455","2191-0324","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,274","1.6","Q4","0.24"," 331/438 ","1.4","Q4","1.5","0.2"," 355/438 ","Q4","19.06","0.001","0.16","0.228","24.5","Q4",
"Journal of Spectroscopy","J SPECTROSC","2314-4920","2314-4939","BIOCHEMICAL RESEARCH METHODS","SCIE","1,273","1.7","Q4","0.49"," 67/85 ","1.9","Q4","1.7","0.6"," 62/85 ","Q3","27.65","0.001","0.151","0.308","21.8","Q4",
"Journal of Spectroscopy","J SPECTROSC","2314-4920","2314-4939","SPECTROSCOPY","SCIE","1,273","1.7","Q3","0.49"," 25/44 ","1.9","Q2","1.7","0.6"," 29/44 ","Q3","35.23","0.001","0.151","0.308","44.3","Q3",
"Mathematica Slovaca","MATH SLOVACA","0139-9918","1337-2211","MATHEMATICS","SCIE","1,243","0.9","Q2","0.99"," 145/489 ","0.9","Q2","0.8","0.3"," 89/489 ","Q1","81.90","0.001","0.304","0.288","70.4","Q3",
"Archives of Bone and Joint Surgery-ABJS","ARCH BONE JT SURG-AB","2345-4644","2345-461X","ORTHOPEDICS","ESCI","1,227","1.2","Q3","0.47"," 94/136 ","1.5","Q3","1.1","0.3"," 99/136 ","Q3","27.57","0.002","0.365","0.429","31.3","Q3",
"International Journal of Fertility & Sterility","INT J FERTIL STERIL","2008-076X","2008-0778","OBSTETRICS & GYNECOLOGY","ESCI","1,218","2.3","Q2","0.74"," 52/136 ","2.4","Q2","2.2","0.6"," 64/136 ","Q2","53.31","0.001","0.23","0.497","62.1","Q3",
"International Review of Retail Distribution and Consumer Research","INT REV RETAIL DISTR","0959-3969","1466-4402","BUSINESS","ESCI","1,200","2.9","Q2","0.58"," 140/302 ","3.2","Q3","2.7","0.1"," 157/302 ","Q3","48.18","0.001","0.149","0.517","53.8","Q3",
"Journal of Tourism Futures","J TOUR FUTURES","2055-5911","2055-592X","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","1,179","5.8","Q1","1.93"," 17/139 ","5.8","Q1","5.3","2.2"," 13/139 ","Q1","91.01","0.001","0.297","1.012","88.1","Q1",
"Transplantation Reviews","TRANSPLANT REV-ORLAN","0955-470X","N/A","IMMUNOLOGY","SCIE","1,165","3.6","Q2","0.69"," 86/181 ","3.4","Q3","3.5","0.1"," 88/181 ","Q2","51.66","0.002","0.329","1.082","52.8","Q2",
"Transplantation Reviews","TRANSPLANT REV-ORLAN","0955-470X","N/A","TRANSPLANTATION","SCIE","1,165","3.6","Q1","0.69"," 7/31 ","3.4","Q2","3.5","0.1"," 15/31 ","Q2","53.23","0.002","0.329","1.082","79.0","Q2",
"ACOUSTICAL PHYSICS","ACOUST PHYS+","1063-7710","1562-6865","ACOUSTICS","SCIE","1,162","0.9","Q4","0.29"," 32/40 ","0.9","Q4","0.4","0.1"," 31/40 ","Q4","23.75","0","0.078","0.104","21.3","Q4",
"Journal of Tropical Medicine","J TROP MED-US","1687-9686","1687-9694","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,160","2.1","Q3","0.63"," 202/403 ","2.4","Q3","2","0.4"," 210/403 ","Q3","48.01","0.001","0.271","0.526","50.0","Q3",
"Journal of Tropical Medicine","J TROP MED-US","1687-9686","1687-9694","TROPICAL MEDICINE","SCIE","1,160","2.1","Q2","0.63"," 12/28 ","2.4","Q2","2","0.4"," 16/28 ","Q3","44.64","0.001","0.271","0.526","58.9","Q3",
"Proceedings of the Steklov Institute of Mathematics","P STEKLOV I MATH+","0081-5438","1531-8605","MATHEMATICS","SCIE","1,150","0.4","Q4","0.31"," 379/489 ","0.4","Q4","0.3","0.1"," 431/489 ","Q4","11.96","0.001","0.257","0.231","22.6","Q4",
"Proceedings of the Steklov Institute of Mathematics","P STEKLOV I MATH+","0081-5438","1531-8605","MATHEMATICS, APPLIED","SCIE","1,150","0.4","Q4","0.31"," 294/331 ","0.4","Q4","0.3","0.1"," 273/331 ","Q4","17.67","0.001","0.257","0.231","11.3","Q4",
"THEORETICAL ISSUES IN ERGONOMICS SCIENCE","THEOR ISS ERGON SCI","1463-922X","1464-536X","ERGONOMICS","ESCI","1,147","1.4","Q4","0.42"," 19/24 ","2","Q3","1.3","0.3"," 19/24 ","Q4","22.92","0.001","0.211","0.517","22.9","Q3",
"Architectural Engineering and Design Management","ARCHIT ENG DES MANAG","1745-2007","1752-7589","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","1,144","2.7","Q2","0.53"," 34/91 ","3.5","Q2","2.1","0.4"," 37/91 ","Q2","59.89","0.001","0.172","0.481","63.2","Q2",
"Architectural Engineering and Design Management","ARCHIT ENG DES MANAG","1745-2007","1752-7589","ENGINEERING, CIVIL","SCIE","1,144","2.7","Q2","0.53"," 63/181 ","3.5","Q2","2.1","0.4"," 82/181 ","Q2","54.97","0.001","0.172","0.481","65.5","Q2",
"SOUTH AFRICAN JOURNAL OF GEOLOGY","S AFR J GEOL","1012-0750","1996-8590","GEOLOGY","SCIE","1,143","1.2","Q2","0.91"," 26/60 ","1.3","Q2","1.1","0.2"," 13/60 ","Q1","79.17","0.001","0.139","0.403","57.5","Q2",
"JOURNAL OF THE CANADIAN DENTAL ASSOCIATION","J CAN DENT ASSOC","1488-2159","1488-2159","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","1,137","1.2","Q3","0.48"," 107/157 ","1.2","Q4","1.1","<0.1"," 110/157 ","Q3","30.25","0","0.027","0.252","32.2","Q4",
"Biotechnology and Genetic Engineering Reviews","BIOTECHNOL GENET ENG","0264-8725","2046-5556","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","1,114","6.5","Q1","0.79"," 19/174 ","5.6","Q1","6","0.6"," 63/174 ","Q2","64.08","0","0.101","0.653","89.4","Q2",
"Biotechnology and Genetic Engineering Reviews","BIOTECHNOL GENET ENG","0264-8725","2046-5556","GENETICS & HEREDITY","SCIE","1,114","6.5","Q1","0.79"," 20/191 ","5.6","Q1","6","0.6"," 76/191 ","Q2","60.47","0","0.101","0.653","89.8","Q3",
"MACROMOLECULAR THEORY AND SIMULATIONS","MACROMOL THEOR SIMUL","1022-1344","1521-3919","POLYMER SCIENCE","SCIE","1,097","1.8","Q3","0.33"," 65/94 ","1.5","Q4","1.7","0.5"," 71/94 ","Q4","25.00","0","0.1","0.268","31.4","Q3",
"Indian Journal of Nephrology","INDIAN J NEPHROL","0971-4065","1998-3662","UROLOGY & NEPHROLOGY","ESCI","1,092","0.8","Q4","0.25"," 102/126 ","1","Q4","0.8","0.2"," 106/126 ","Q4","16.27","0.001","0.2","0.245","19.4","Q4",
"eLight","ELIGHT","2097-1710","2662-8643","OPTICS","ESCI","1,077","27.2","Q1","7.08"," 2/119 ","27.2","Q1","26.8","10.6"," 2/120 ","Q1","98.75","0.002","0.473","8.431","98.7","Q1",
"Geodesy and Geodynamics","J GEOD GEODYN","1674-9847","1674-9847","GEOCHEMISTRY & GEOPHYSICS","ESCI","1,061","2.8","Q2","0.67"," 29/101 ","2.1","Q2","2.7","1.4"," 43/101 ","Q2","57.92","0.001","0.234","0.48","71.8","Q3",
"HIGHER EDUCATION QUARTERLY","HIGH EDUC Q","0951-5224","1468-2273","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,058","2.8","Q1","1.13"," 99/756 ","2.5","Q1","2.4","0.3"," 193/756 ","Q2","74.54","0.001","0.254","0.688","87.0","Q2",
"Biomedica","BIOMEDICA","0120-4157","2590-7379","TROPICAL MEDICINE","SCIE","1,055","0.8","Q4","0.21"," 22/28 ","0.9","Q4","0.8","<0.1"," 23/28 ","Q4","19.64","0.001","0.164","0.193","23.2","Q4",
"INTERNATIONAL REVIEW OF HYDROBIOLOGY","INT REV HYDROBIOL","1434-2944","1522-2632","MARINE & FRESHWATER BIOLOGY","SCIE","1,028","0.9","Q3","0.62"," 88/119 ","1.7","Q3","0.9","0.2"," 51/119 ","Q2","57.56","0","0.059","0.45","26.5","Q2",
"Indian Journal of Hematology and Blood Transfusion","INDIAN J HEMATOL BLO","0971-4502","0974-0449","HEMATOLOGY","SCIE","1,027","0.7","Q4","0.15"," 86/97 ","1","Q4","0.7","0.1"," 88/97 ","Q4","9.79","0.001","0.239","0.247","11.9","Q4",
"Journal of Energetic Materials","J ENERG MATER","0737-0652","1545-8822","CHEMISTRY, APPLIED","SCIE","1,024","1.7","Q3","0.27"," 45/74 ","2.1","Q3","1.6","0.5"," 55/74 ","Q3","26.35","0.001","0.165","0.389","39.9","Q2",
"Journal of Energetic Materials","J ENERG MATER","0737-0652","1545-8822","CHEMISTRY, PHYSICAL","SCIE","1,024","1.7","Q4","0.27"," 151/178 ","2.1","Q4","1.6","0.5"," 151/178 ","Q3","15.45","0.001","0.165","0.389","15.4","Q3",
"Journal of Energetic Materials","J ENERG MATER","0737-0652","1545-8822","ENGINEERING, CHEMICAL","SCIE","1,024","1.7","Q3","0.27"," 110/170 ","2.1","Q3","1.6","0.5"," 115/171 ","Q3","33.04","0.001","0.165","0.389","35.6","Q3",
"Journal of Energetic Materials","J ENERG MATER","0737-0652","1545-8822","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,024","1.7","Q3","0.27"," 321/438 ","2.1","Q3","1.6","0.5"," 346/438 ","Q3","21.12","0.001","0.165","0.389","26.8","Q3",
"Entertainment Computing","ENTERTAIN COMPUT","1875-9521","1875-953X","COMPUTER SCIENCE, CYBERNETICS","SCIE","1,016","2.8","Q2","0.52"," 12/32 ","2.5","Q2","2.6","0.4"," 12/32 ","Q2","64.06","0.001","0.211","0.455","64.1","Q3",
"Entertainment Computing","ENTERTAIN COMPUT","1875-9521","1875-953X","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","1,016","2.8","Q2","0.52"," 74/169 ","2.5","Q3","2.6","0.4"," 101/169 ","Q2","40.53","0.001","0.211","0.455","56.5","Q3",
"Entertainment Computing","ENTERTAIN COMPUT","1875-9521","1875-953X","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","1,016","2.8","Q2","0.52"," 41/131 ","2.5","Q2","2.6","0.4"," 77/131 ","Q2","41.60","0.001","0.211","0.455","69.1","Q3",
"JOURNAL OF ASTROPHYSICS AND ASTRONOMY","J ASTROPHYS ASTRON","0250-6335","0973-7758","ASTRONOMY & ASTROPHYSICS","SCIE","1,015","1.1","Q3","0.24"," 59/84 ","1.2","Q3","1.1","0.3"," 60/84 ","Q3","29.17","0.001","0.277","0.401","30.4","Q3",
"QUALITY ASSURANCE IN EDUCATION","QUAL ASSUR EDUC","0968-4883","1758-7662","EDUCATION & EDUCATIONAL RESEARCH","ESCI","972","1.5","Q2","0.81"," 300/756 ","1.6","Q2","1.4","0.2"," 309/756 ","Q2","59.19","0","0.092","0.282","60.4","Q3",
"Polish Journal of Management Studies","POL J MANAG STUD","2081-7452","2081-7452","MANAGEMENT","ESCI","961","1.1","Q4","0.3"," 317/401 ","1.2","Q4","0.9","0.1"," 315/402 ","Q4","21.77","0.001","0.167","0.147","21.1","Q4",
"Prion","PRION","1933-6896","1933-690X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","958","1.9","Q4","0.41"," 254/313 ","1.9","Q4","1.8","0.7"," 255/313 ","Q4","18.69","0","0.097","0.42","19.0","Q4",
"International Journal of Data Science and Analytics","INT J DATA SCI ANAL","2364-415X","2364-4168","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","949","3.4","Q2","0.59"," 78/197 ","2.6","Q3","3.1","0.5"," 101/198 ","Q3","49.24","0.001","0.316","0.619","60.7","Q3",
"International Journal of Data Science and Analytics","INT J DATA SCI ANAL","2364-415X","2364-4168","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","949","3.4","Q2","0.59"," 87/249 ","2.6","Q2","3.1","0.5"," 135/251 ","Q3","46.41","0.001","0.316","0.619","65.3","Q2",
"Annals of Coloproctology","ANN COLOPROCTOL","2287-9714","2287-9722","GASTROENTEROLOGY & HEPATOLOGY","ESCI","947","3","Q2","0.83"," 54/143 ","2.3","Q3","2.9","0.8"," 42/143 ","Q2","70.98","0.001","0.245","0.473","62.6","Q4",
"Annals of Coloproctology","ANN COLOPROCTOL","2287-9714","2287-9722","SURGERY","ESCI","947","3","Q1","0.83"," 47/290 ","2.3","Q2","2.9","0.8"," 100/290 ","Q2","65.69","0.001","0.245","0.473","84.0","Q3",
"Visceral Medicine","VISC MED","2297-4725","2297-475X","GASTROENTEROLOGY & HEPATOLOGY","SCIE","940","1.8","Q3","0.5"," 98/143 ","2.4","Q3","1.8","0.4"," 79/143 ","Q3","45.10","0.002","0.343","0.708","31.8","Q3",
"Visceral Medicine","VISC MED","2297-4725","2297-475X","SURGERY","SCIE","940","1.8","Q2","0.5"," 123/290 ","2.4","Q2","1.8","0.4"," 183/290 ","Q3","37.07","0.002","0.343","0.708","57.8","Q2",
"Clinics and Practice","CLINICS PRACT","2039-7275","2039-7283","MEDICINE, GENERAL & INTERNAL","ESCI","934","1.7","Q2","0.48"," 116/325 ","1.6","Q2","1.6","0.8"," 122/329 ","Q2","63.07","0.001","0.192","0.341","64.5","Q2",
"Journal of Obesity & Metabolic Syndrome","J OBES METAB SYNDR","2508-6235","2508-7576","ENDOCRINOLOGY & METABOLISM","ESCI","922","4.7","Q1","0.9"," 35/186 ","5.1","Q1","4.4","0.9"," 57/186 ","Q2","69.62","0.002","0.365","1.26","81.5","Q2",
"International Journal of Gender and Entrepreneurship","INT J GEND ENTREP","1756-6266","1756-6274","BUSINESS","ESCI","920","3.1","Q2","0.62"," 129/302 ","3.9","Q2","2.6","0.3"," 146/302 ","Q2","51.82","0.001","0.144","0.774","57.5","Q2",
"China Finance Review International","CHINA FINANC REV INT","2044-1398","2044-1401","BUSINESS, FINANCE","ESCI","910","9","Q1","2.26"," 3/231 ","5.1","Q1","8.8","1.5"," 9/231 ","Q1","96.32","0.001","0.242","0.902","98.9","Q2",
"Journal of Disaster Research","J DISASTER RES","1881-2473","1883-8030","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","888","0.7","Q4","0.19"," 218/253 ","0.7","Q4","0.5","0.2"," 223/253 ","Q4","12.06","0.001","0.145","0.143","14.0","Q4",
"Regional Science Policy and Practice","REG SCI POLICY PRACT","1757-7802","1757-7802","GEOGRAPHY","ESCI","885","1.7","Q2","0.67"," 68/171 ","1.9","Q2","1.4","0.5"," 69/172 ","Q2","60.17","0.001","0.292","0.439","60.5","Q2",
"GROUND WATER MONITORING AND REMEDIATION","GROUND WATER MONIT R","1069-3629","1745-6592","WATER RESOURCES","SCIE","880","1.8","Q3","0.43"," 78/127 ","2","Q3","1.6","0.2"," 86/127 ","Q3","32.68","0","0.105","0.426","39.0","Q3",
"SURVEY REVIEW","SURV REV","0039-6265","1752-2706","ENGINEERING, CIVIL","SCIE","880","1.2","Q3","0.29"," 130/181 ","1.2","Q3","1.1","0.2"," 132/181 ","Q3","27.35","0.001","0.133","0.246","28.5","Q3",
"SURVEY REVIEW","SURV REV","0039-6265","1752-2706","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","880","1.2","Q3","0.29"," 186/253 ","1.2","Q4","1.1","0.2"," 202/253 ","Q3","20.36","0.001","0.133","0.246","26.7","Q4",
"SURVEY REVIEW","SURV REV","0039-6265","1752-2706","REMOTE SENSING","SCIE","880","1.2","Q4","0.29"," 47/62 ","1.2","Q4","1.1","0.2"," 45/62 ","Q3","28.23","0.001","0.133","0.246","25.0","Q4",
"Social Enterprise Journal","SOC ENTERP J","1750-8614","1750-8533","BUSINESS","ESCI","866","2.8","Q2","0.47"," 146/302 ","3","Q3","2.5","0.7"," 185/302 ","Q3","38.91","0.001","0.119","0.483","51.8","Q3",
"International Journal of Sport Communication","INT J SPORT COMMUN","1936-3915","1936-3907","COMMUNICATION","ESCI","862","2","Q2","0.98"," 64/227 ","2.6","Q2","1.2","0.7"," 66/227 ","Q2","71.15","0.001","0.139","0.47","72.0","Q3",
"EUROPEAN JOURNAL OF PLASTIC SURGERY","EUR J PLAST SURG","0930-343X","1435-0130","SURGERY","ESCI","842","0.6","Q4","0.25"," 239/290 ","0.6","Q4","0.5","0.1"," 240/290 ","Q4","17.41","0.001","0.174","0.152","17.8","Q4",
"SCIENCE & SPORTS","SCI SPORT","0765-1597","0765-1597","SPORT SCIENCES","SCIE","838","0.8","Q4","0.3"," 101/127 ","0.9","Q4","0.7","0.4"," 104/127 ","Q4","18.50","0.001","0.153","0.204","20.9","Q4",
"JOURNAL OF MEDICAL PRIMATOLOGY","J MED PRIMATOL","0047-2565","1600-0684","VETERINARY SCIENCES","SCIE","825","0.8","Q3","0.36"," 108/167 ","0.7","Q3","0.6","<0.1"," 122/168 ","Q3","27.68","0","0.069","0.138","35.6","Q3",
"JOURNAL OF MEDICAL PRIMATOLOGY","J MED PRIMATOL","0047-2565","1600-0684","ZOOLOGY","SCIE","825","0.8","Q3","0.36"," 120/180 ","0.7","Q4","0.6","<0.1"," 144/180 ","Q3","20.28","0","0.069","0.138","33.6","Q4",
"TEM Journal-Technology Education Management Informatics","TEM J","2217-8309","2217-8333","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","819","0.6","Q4","0.17"," 218/249 ","0.6","Q4","0.6","0.1"," 232/251 ","Q4","7.77","0.001","0.181","0.095","12.7","Q4",
"ENTOMOLOGICAL NEWS","ENTOMOL NEWS","0013-872X","2162-3236","ENTOMOLOGY","SCIE","816","0.4","Q4","0.21"," 98/109 ","0.4","Q4","0.4","0.3"," 96/109 ","Q4","12.39","0","0.048","0.141","10.6","Q4",
"Identity-An International Journal of Theory and Research","IDENTITY","1528-3488","1532-706X","PSYCHOLOGY, SOCIAL","ESCI","810","2.2","Q3","0.62"," 40/76 ","2.4","Q3","1.9","0.2"," 51/76 ","Q3","33.55","0.001","0.165","0.806","48.0","Q3",
"Joint Diseases and Related Surgery","JOINT DIS RELAT SURG","N/A","2687-4792","ORTHOPEDICS","SCIE","793","1.9","Q2","0.74"," 55/136 ","1.5","Q3","1","0.5"," 63/136 ","Q2","54.04","0.001","0.184","0.253","59.9","Q4",
"Joint Diseases and Related Surgery","JOINT DIS RELAT SURG","N/A","2687-4792","SURGERY","SCIE","793","1.9","Q2","0.74"," 117/290 ","1.5","Q3","1","0.5"," 122/290 ","Q2","58.10","0.001","0.184","0.253","59.8","Q4",
"Informatics for Health & Social Care","INFORM HEALTH SOC CA","1753-8157","1753-8165","HEALTH CARE SCIENCES & SERVICES","SCIE","786","2.5","Q2","0.62"," 69/174 ","2.9","Q2","2.5","0.2"," 100/175 ","Q3","43.14","0.001","0.2","0.657","60.6","Q3",
"Informatics for Health & Social Care","INFORM HEALTH SOC CA","1753-8157","1753-8165","MEDICAL INFORMATICS","SCIE","786","2.5","Q3","0.62"," 29/44 ","2.9","Q3","2.5","0.2"," 30/44 ","Q3","32.95","0.001","0.2","0.657","35.2","Q3",
